0,1,2,3,4,5,6,7
212,212,0,159,212,0,0,212
252,252,0,169,252,0,0,252
254,254,0,125,254,0,0,254
261,261,0,150,261,0,0,261
205,205,0,112,205,0,0,205
237,237,0,70,237,0,0,237
241,241,0,45,241,0,0,241
216,216,0,34,216,0,0,216
240,240,0,37,240,0,0,240
211,211,0,34,211,0,0,211
227,227,0,29,227,0,0,227
231,231,0,48,231,0,0,231
239,239,0,115,239,0,0,239
203,203,0,104,203,0,0,203
201,201,0,112,201,0,0,201
224,224,0,153,224,0,0,224
250,250,0,119,250,0,0,250
262,262,0,122,262,0,0,262
233,233,0,115,233,0,0,233
257,257,0,122,257,0,37,257
195,195,0,126,195,0,48,195
203,203,0,80,203,0,55,203
265,265,0,64,265,0,74,265
301,301,0,23,301,0,81,301
389,389,0,59,389,0,98,389
358,358,0,79,358,0,76,358
452,452,0,81,452,0,64,452
503,503,0,36,503,0,62,503
596,596,0,105,596,0,64,596
604,604,0,100,604,0,101,604
570,570,0,153,570,0,110,570
520,520,0,153,520,0,137,520
536,536,0,117,536,0,127,536
477,477,0,115,477,0,153,477
420,420,0,124,420,0,150,420
407,407,0,132,407,0,136,407
357,357,0,131,357,0,140,357
312,312,0,123,312,0,144,312
332,332,0,98,332,0,116,332
313,313,0,81,313,0,150,313
330,330,0,80,330,0,144,330
374,374,0,109,374,0,247,374
325,325,0,99,325,0,229,325
266,266,0,159,266,0,208,266
257,257,0,213,257,0,138,257
251,251,0,220,251,0,129,251
227,227,0,199,227,0,94,227
279,279,0,217,279,0,101,279
306,306,0,223,306,0,95,306
325,325,0,184,325,0,152,325
312,312,0,112,312,0,240,312
305,305,0,70,305,0,301,305
264,264,0,78,264,0,327,264
219,219,0,32,219,0,271,219
205,205,0,21,205,0,253,205
181,181,0,26,181,0,284,181
195,195,0,117,195,0,244,195
199,199,0,77,199,0,207,199
275,275,0,98,275,0,150,275
349,349,0,67,349,0,95,349
423,423,0,34,423,0,90,423
578,578,0,29,578,0,65,578
473,473,0,33,473,0,38,473
457,457,0,30,457,0,26,457
468,468,0,38,468,0,32,468
489,489,0,33,489,0,22,489
436,436,0,40,436,0,55,436
438,438,0,38,438,0,83,438
320,320,0,73,320,0,111,320
349,349,0,53,349,0,236,349
293,293,0,41,293,0,324,293
195,195,0,46,195,0,336,195
279,279,0,45,279,0,285,279
280,280,0,64,280,0,315,280
283,283,0,36,283,0,264,283
300,300,0,52,300,0,289,300
273,273,0,61,273,0,206,273
275,275,0,108,275,0,270,275
283,283,0,86,283,0,278,283
245,245,0,79,245,0,235,245
246,246,0,104,246,0,259,246
205,205,0,107,205,0,263,205
201,201,0,119,201,0,236,201
260,260,0,91,260,0,215,260
334,334,0,81,334,0,153,334
278,278,0,69,278,0,222,278
253,253,0,54,253,0,208,253
261,261,0,42,261,0,185,261
291,291,0,22,291,0,173,291
294,294,0,20,294,0,223,294
251,251,0,41,251,0,219,251
275,275,0,39,275,0,204,275
235,235,0,29,235,0,171,235
299,299,0,40,299,0,189,299
236,236,0,28,236,0,231,236
247,247,0,0,247,0,179,247
289,289,0,0,289,0,204,289
289,289,0,0,289,0,205,289
304,304,0,0,304,0,148,304
276,276,0,0,276,0,115,276
262,262,0,0,262,0,95,262
304,304,0,0,304,0,125,304
308,308,0,0,308,0,93,308
354,354,0,0,354,0,89,354
322,322,0,0,322,0,42,322
422,422,0,0,422,0,51,422
516,516,0,0,516,0,60,516
520,520,0,0,520,0,25,520
569,569,0,0,569,0,24,569
675,675,0,0,675,0,32,675
646,646,0,0,646,0,22,646
655,655,0,0,655,0,24,655
663,663,0,0,663,0,34,663
626,626,0,0,626,0,27,626
593,593,0,0,593,0,22,593
584,584,0,0,584,0,22,584
637,637,0,0,637,0,52,637
640,640,0,0,640,0,43,640
610,610,0,0,610,0,57,610
626,626,0,0,626,0,90,626
614,614,0,0,614,0,89,614
661,661,0,0,661,0,167,661
593,593,0,0,593,0,200,593
600,600,0,0,600,0,158,600
723,723,0,0,723,0,184,723
727,727,0,0,727,0,182,727
695,695,0,0,695,0,156,695
642,642,0,0,642,0,198,642
710,710,0,0,710,0,219,710
616,616,0,0,616,0,172,616
619,619,0,0,619,0,132,619
563,563,0,0,563,0,217,563
576,576,0,0,576,0,187,576
599,599,0,0,599,0,106,599
567,567,0,0,567,0,152,567
500,500,0,0,500,0,173,500
467,467,0,0,467,0,182,467
474,474,0,0,474,0,175,474
392,392,0,0,392,0,161,392
353,353,0,0,353,0,150,353
305,305,0,0,305,0,142,305
329,329,0,0,329,0,110,329
285,285,0,0,285,0,179,285
299,299,0,0,299,0,173,299
279,279,0,0,279,0,85,279
399,399,0,0,399,0,147,399
381,381,0,0,381,0,181,381
333,333,0,0,333,0,152,333
242,242,0,0,242,0,166,242
290,290,0,0,290,0,183,290
317,317,0,0,317,0,164,317
315,315,0,0,315,0,145,315
322,322,0,0,322,0,149,322
283,283,0,0,283,0,151,283
348,348,0,0,348,0,161,348
332,332,0,0,332,0,124,332
303,303,0,0,303,0,132,303
286,286,0,0,286,0,112,286
203,203,0,0,203,0,77,203
243,243,0,0,243,0,69,243
211,211,0,0,211,0,97,211
203,203,0,0,203,0,53,203
134,134,0,0,134,0,73,134
180,180,0,0,180,0,90,180
125,125,0,0,125,0,117,125
109,109,0,0,109,0,115,109
81,81,0,0,81,0,94,81
129,129,0,0,129,0,65,129
104,104,0,0,104,0,42,104
76,76,0,0,76,0,50,76
72,72,0,0,72,0,57,72
52,52,0,0,52,0,84,52
33,33,0,0,33,0,65,33
70,70,0,0,70,0,37,70
82,82,0,0,82,0,37,82
129,129,0,0,129,0,20,129
179,179,0,0,179,0,0,179
199,199,0,0,199,0,0,199
216,216,0,0,216,0,0,216
139,139,0,0,139,0,0,139
158,158,0,0,158,0,0,158
137,137,0,0,137,0,23,137
111,111,0,0,111,0,0,111
107,107,0,0,107,0,25,107
97,97,0,0,97,0,0,97
89,89,0,0,89,0,0,89
72,72,0,0,72,0,21,72
104,104,0,0,104,0,0,104
93,93,0,0,93,0,0,93
82,82,0,0,82,0,0,82
30,30,0,0,30,0,0,30
20,20,0,0,20,0,0,20
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,21,0
0,0,0,0,0,0,43,0
0,0,0,0,0,0,48,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,40,0
0,0,0,0,0,0,46,0
0,0,0,0,0,0,46,0
0,0,0,0,0,0,58,0
0,0,0,0,0,0,65,0
0,0,0,0,0,0,33,0
0,0,0,0,0,0,27,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,25,0
0,0,0,0,0,0,23,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,31,0
0,0,0,0,0,0,34,0
0,0,0,0,0,0,41,0
0,0,0,0,0,0,28,0
0,0,0,0,0,0,38,0
0,0,0,0,0,0,39,0
0,0,0,0,0,0,49,0
0,0,0,0,0,0,40,0
0,0,0,0,0,0,42,0
0,0,0,0,0,0,67,0
0,0,0,0,0,0,86,0
0,0,0,0,0,0,42,0
0,0,0,0,0,0,36,0
0,0,0,0,0,0,25,0
0,0,0,0,0,0,25,0
0,0,0,0,0,0,21,0
0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
