Coordinate,Scale_KM,TOT_dense,IC_num,CG_num,IC_amp,CG_amp,LJ,Sigma,Time,radar_ID,radar_Coor,max_SHI,nonneg_90_SHI,time_SHI,coor_SHI,valid_size_SHI,invalid_size_SHI,valid_range_SHI
"[153.14571299773243, -27.41934777097505]",3.236,13.405,441,0,1348.654,0.0,,,00:00:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.15812826741987, -27.418075212806038]",3.917,11.016,518,13,1628.671,188.887,,,00:02:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.14671508059223, -27.42187558059211]",3.41,16.64,604,4,2237.634,167.787,,,00:04:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.1480193694722, -27.42340252068474]",3.605,17.168,698,3,2798.677,45.364,,,00:06:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.15467322760645, -27.4255111086637]",4.02,13.413,673,8,2792.279,124.946,,,00:08:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.15941090415342, -27.424231217252366]",4.036,12.233,618,8,2712.734,190.625,,,00:10:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.15572683130415, -27.42036371478261]",3.791,12.733,571,4,2391.03,60.948,False,-0.73501,00:12:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.15193893650797, -27.415258551226575]",3.708,16.04,690,3,3012.04,48.774,False,1.6598,00:14:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.15159332620317, -27.41400252139035]",3.469,19.785,739,9,3270.695,209.666,False,0.66754,00:16:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.1532209135945, -27.402630936635983]",3.416,23.675,861,7,3594.948,116.549,False,1.59882,00:18:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.16261390144223, -27.39844924639425]",3.747,18.862,829,3,3058.554,31.253,False,-0.41582,00:20:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.16702333825705, -27.389383655834585]",3.578,16.832,666,11,2495.357,183.758,False,-1.89508,00:22:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.1778225555556, -27.38419314583333]",4.152,10.636,575,1,1920.768,15.356,False,-0.86457,00:24:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.18073862479324, -27.380593328925613]",3.989,12.103,604,1,2003.73,16.777,False,0.25884,00:26:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.17654321518998, -27.38364622965641]",3.747,12.537,551,2,1888.714,11.972,False,-0.48139,00:28:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.1846338678815, -27.383241061503444]",3.845,9.451,438,1,1480.432,24.469,False,-1.64451,00:30:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.18202722222216, -27.387164726495733]",3.586,8.688,350,1,1250.856,3.64,False,-1.24835,00:32:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.1881229900248, -27.387543491271817]",4.417,6.544,401,0,1346.067,0.0,False,0.86937,00:34:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.18448012429386, -27.386342378531086]",4.369,5.903,349,5,1198.601,70.65,False,-0.65398,00:36:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.18459759247645, -27.389176025078367]",4.333,5.408,317,2,1162.91,15.461,False,-0.5613,00:38:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.18858536046508, -27.383359392441836]",4.0,6.844,343,1,1343.06,22.34,False,0.39875,00:40:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
