Coordinate,IC_num,CG_num,IC_amp,CG_amp,LJ,Sigma,Time
"[153.02142851394424, -27.341586254980076]",239,12,1164.3509999999992,116.843,False,0.9101594716628728,07:04
"[153.01304679324892, -27.34467078481014]",223,14,1098.7640000000004,182.202,False,-0.4137920993190874,07:06
"[152.99161502950824, -27.321860131147552]",278,27,1375.997,299.13300000000004,True,2.466132561707977,07:08
"[152.94349871568622, -27.32641223529411]",287,19,1335.466000000001,212.82799999999995,LJ_Continues,0.0240681031848583,07:10
"[152.9495574631901, -27.313242647239242]",304,22,1412.064,297.137,LJ_Continues,0.4957881969282443,07:12
"[152.97431975178995, -27.304683410501177]",394,25,1723.744,304.954,True,2.814952549539911,07:14
"[152.94282873979606, -27.298583272959178]",362,30,1725.51,467.17,LJ_Continues,-0.5954160350768447,07:16
"[152.98485974777455, -27.297021281899088]",307,30,1398.603,427.44700000000006,LJ_Continues,-1.1227997631765008,07:18
"[152.98085192657342, -27.297185552447562]",255,31,1156.3410000000003,466.293,LJ_Continues,-0.9087170711211529,07:20
"[152.95975836842103, -27.23600925438595]",200,28,843.9200000000004,382.439,False,-0.9370697481344186,07:22
"[152.96305896086966, -27.200339039130444]",205,25,919.9029999999996,325.69100000000003,False,0.0311899015960936,07:24
"[152.95724530877192, -27.19076414385965]",253,32,1217.281,402.489,True,2.166126694118168,07:26
"[152.96139577777782, -27.179357888888877]",180,18,750.4699999999996,204.315,LJ_Continues,-1.7640491557782547,07:28
"[152.92644799999997, -27.150403047619044]",81,24,272.97400000000005,229.555,LJ_Continues,-1.650561088620118,07:30
"[152.82905478813558, -27.16608118644069]",101,17,361.8429999999998,149.42399999999998,LJ_Continues,0.2051713912155712,07:32
"[152.8254860227273, -27.142424113636366]",73,15,272.253,148.73899999999998,False,-0.4602331415692802,07:34
"[152.75382569444446, -27.137571986111112]",59,13,201.71499999999995,133.687,False,-0.2508034168906511,07:36
"[152.6825959444445, -27.130296722222223]",49,5,166.87400000000005,50.333,False,-0.3911842009976726,07:38
"[152.77419253488372, -27.107805232558125]",76,10,278.712,93.95899999999996,False,0.816045118341755,07:40
"[152.64130236633665, -27.08237194059407]",94,7,350.17299999999994,76.184,False,0.5882579111580122,07:42
"[152.54669935294115, -27.082034117647048]",57,11,236.074,114.141,False,-1.2769995155845733,07:44
"[152.59775918681316, -27.071025769230765]",77,14,317.1910000000001,138.222,False,0.8634787141450194,07:46
"[152.62775765656568, -27.061009898989898]",88,11,347.939,129.41400000000002,False,0.2865010512705323,07:48
"[152.5818929302325, -27.05106681395348]",68,18,279.13499999999993,200.022,False,-0.5173169100575703,07:50
"[152.68665386170213, -27.060299840425543]",79,15,299.6619999999999,186.11000000000004,False,0.3511610250449177,07:52
"[152.56011453658533, -27.04111865853659]",37,4,156.035,31.691,False,-2.428485858509383,07:54
"[152.6790717818182, -27.003916272727263]",50,5,189.99600000000007,57.952,False,0.4740182902034876,07:56
"[152.72212464516127, -26.99849677419355]",28,3,117.546,25.92,False,-0.870170855786091,07:58
"[152.57657148648653, -26.99205035135136]",35,2,115.05400000000004,14.471,False,0.2232505014033601,08:00
"[152.58277479069773, -26.97842227906976]",40,3,155.90699999999998,26.836,False,0.2121055228224787,08:02
"[152.5749559594594, -26.974929472972974]",67,7,231.286,63.552,False,1.107708158613005,08:04
"[152.51916298039217, -26.98595882352941]",48,3,151.23400000000004,25.162,False,-1.154627785297342,08:06
"[152.59786812499996, -26.966680097222227]",69,3,313.21,34.829,False,0.9090142540117988,08:08
"[152.51946452054796, -26.965510493150685]",56,17,257.44500000000005,235.642,False,0.048987835381437,08:10
"[152.4803956960784, -26.95037849999998]",88,14,350.89699999999993,161.10199999999998,False,1.4030798119855823,08:12
"[152.54079369117645, -26.922659661764712]",62,6,217.05600000000004,58.225,False,-1.4921468799176822,08:14
"[152.49524012499998, -26.901595488636357]",79,9,306.09899999999993,94.252,False,0.735115288901151,08:16
"[152.47662565048537, -26.902860669902925]",92,11,369.919,112.754,False,0.5923257855860037,08:18
"[152.44819447863247, -26.88159582905983]",104,13,380.8170000000001,177.90000000000003,False,0.5679151018790055,08:20
"[152.4789633096447, -26.86086532487309]",186,11,654.6140000000003,151.90400000000002,True,3.2452291535943174,08:22
"[152.38706546969706, -26.84431205050504]",186,12,629.0010000000001,130.503,LJ_Continues,0.0246706855745724,08:24
"[152.36831356190476, -26.8324145095238]",196,14,735.3900000000004,190.601,LJ_Continues,0.3871975150603661,08:26
"[152.34764599024396, -26.81481655609758]",187,18,637.2930000000001,186.67500000000004,LJ_Continues,-0.1583277699691598,08:28
"[152.3010879014779, -26.816034832512308]",189,14,731.3799999999999,173.069,False,-0.0584380780347756,08:30
"[152.28443904529624, -26.800411630662026]",263,24,1143.3300000000002,334.456,True,2.353670757765035,08:32
"[152.27076711144568, -26.802464409638567]",317,15,1442.3519999999992,238.727,LJ_Continues,1.2016032071277436,08:34
"[152.28358270481934, -26.79478679518071]",316,16,1373.537000000001,204.96,LJ_Continues,0.0,08:36
"[152.28880317832167, -26.77325697552449]",267,19,1164.873999999999,245.279,LJ_Continues,-1.174746781503226,08:38
"[152.2971347241379, -26.757050302681975]",254,7,1023.826,83.134,False,-0.5028034021611429,08:40
"[152.2735328571429, -26.747066367857133]",270,10,1076.118,133.623,False,0.3598833409406043,08:42
"[152.29028104938283, -26.72901578189302]",232,11,963.3529999999996,156.70199999999997,False,-1.0344643396195448,08:44
"[152.22465407100586, -26.744629573964495]",162,7,654.5099999999999,73.279,False,-2.7545671699471894,08:46
"[152.24890480769238, -26.718138903846175]",193,15,810.5949999999993,160.46300000000005,False,1.1459194182538812,08:48
"[152.19506893442633, -26.74370261748633]",180,3,754.0569999999999,49.819,False,-0.5543523426622498,08:50
"[152.17272958522733, -26.715137221590908]",168,8,735.1310000000004,132.632,False,-0.1552186559454299,08:52
"[152.1783217202072, -26.696277549222785]",183,10,680.7049999999999,152.61199999999997,False,0.4100017591808722,08:54
"[152.2197658170732, -26.66550965447155]",223,23,980.983,336.497,False,1.2272596383158465,08:56
"[152.18190961038965, -26.666324177489173]",220,11,956.6690000000004,134.411,False,-0.4681104421541558,08:58
"[152.16428663218392, -26.663093954022976]",258,3,1193.4830000000006,49.522,False,0.961854705079832,09:00
"[152.15704378346447, -26.659872464566927]",243,11,1148.7009999999996,194.494,False,-0.2532842664131824,09:02
"[152.13333283093527, -26.660037906474805]",269,9,1254.5750000000007,147.94299999999998,False,0.8684031991309112,09:04
"[152.15495376642335, -26.640892518248158]",259,15,1194.3139999999994,203.908,False,-0.1433608881521254,09:06
"[152.15901037037034, -26.628060148148148]",205,11,970.3770000000004,181.338,False,-2.8916982840444843,09:08
"[152.15362783018864, -26.62526806289308]",139,20,611.6759999999998,293.114,False,-1.635259635065354,09:10
"[152.09371164925375, -26.64502222388058]",126,8,600.4720000000003,103.135,False,-0.6951689563206221,09:12
"[152.1103869333333, -26.627512625000005]",109,11,499.46300000000014,183.762,False,-0.3979746705304728,09:14
"[152.12046904716982, -26.621118896226434]",101,5,473.291,94.94,False,-0.5648560412948329,09:16
"[152.10493819444451, -26.611520675925913]",92,16,437.263,179.72899999999998,False,0.0897755052670833,09:18
"[152.07993758947367, -26.623242810526317]",89,6,415.16600000000005,68.809,False,-0.5907260430165553,09:20
"[152.09707112987007, -26.588506298701297]",68,9,279.112,99.65800000000002,False,-1.869530858549268,09:22
"[152.16074193902443, -26.537478792682922]",81,1,368.09700000000015,4.12,False,0.6465757501398396,09:24
"[152.18716104123712, -26.528411835051557]",91,6,383.2220000000001,64.361,False,1.448076141201703,09:26
"[152.1504527666667, -26.54553798888889]",83,7,376.0719999999999,130.349,False,-0.5178795552215545,09:28
"[152.18097080555557, -26.548876347222215]",61,11,262.23800000000006,129.72199999999998,False,-1.3349824784699542,09:30
"[152.17141132352944, -26.510683500000006]",63,5,263.31999999999994,53.154,False,-0.2758292731419495,09:32
"[152.1273589384615, -26.535864938461547]",62,3,289.1510000000002,18.604,False,-0.2404235184171725,09:34
"[152.15687605555553, -26.509037259259262]",54,0,188.855,0.0,False,-0.9253831860626262,09:36
"[152.12141930769232, -26.520216025641023]",38,1,177.985,11.979,False,-2.4560479599896734,09:38
"[152.0482374107143, -26.529555928571426]",54,2,242.282,29.944000000000003,True,2.5716283384682197,09:40
"[152.14531421212124, -26.470540272727266]",33,0,115.881,0.0,LJ_Continues,-1.864320219740847,09:42
"[151.99041300000005, -26.553143774193547]",31,0,156.093,0.0,LJ_Continues,-0.1313064328597225,09:44
"[152.09553028888888, -26.495147066666668]",39,6,155.348,80.05699999999999,LJ_Continues,0.9148177663816146,09:46
"[152.08333849999997, -26.461633888888898]",35,1,135.208,34.29,False,-0.5139082876088258,09:48
"[151.97834187499998, -26.504312874999997]",31,1,165.87600000000006,16.487,False,-0.241516656355457,09:50
"[152.07873222222224, -26.435607185185184]",22,5,99.24799999999998,69.194,False,-0.375082058176321,09:52
"[152.1873501111111, -26.398126388888883]",17,1,57.716,7.593,,,09:54
"[152.009307, -26.440070911764703]",32,2,159.55499999999998,30.536,,,09:56
"[152.0862014090909, -26.396616431818174]",36,8,158.08400000000006,94.565,False,0.9591471219119312,09:58
"[152.20831125, -26.269122950000003]",18,2,72.579,19.617,False,-2.2254681557972824,10:00
"[151.99839523809518, -26.40539623809524]",40,2,176.47,19.96,False,1.3850455477142132,10:02
"[152.27110108333332, -26.18923375]",12,0,44.027,0.0,,,10:04
,0,0,0.0,0.0,,,10:06
,0,0,0.0,0.0,,,10:08
"[151.75177560000003, -26.525903399999997]",9,1,32.333,12.328,,,10:10
,0,0,0.0,0.0,,,10:12
"[151.8870435833333, -26.288128333333333]",11,1,49.26800000000001,9.565,,,10:14
"[151.88178049999996, -26.39940077777778]",18,0,63.681,0.0,,,10:16
"[152.22848161538462, -26.142312846153843]",13,0,44.759,0.0,,,10:18
"[151.985762, -26.26812221428571]",14,0,58.712,0.0,,,10:20
"[151.73494439130434, -26.26198447826087]",22,1,103.36800000000002,16.534,,,10:22
"[151.69346203703702, -26.295344962962965]",27,0,117.81199999999998,0.0,False,0.5943070612084358,10:24
"[151.71002614285717, -26.239878678571433]",17,11,95.368,124.673,False,0.1873171623163388,10:26
"[151.60964535000002, -26.26039945]",19,1,102.878,17.047,False,-1.5689290811054724,10:28
"[151.6052540526316, -26.255266105263154]",19,0,77.455,0.0,,,10:30
,0,0,0.0,0.0,,,10:32
"[151.66170175000002, -26.242622625]",16,0,86.47200000000001,0.0,,,10:34
"[151.59329889999998, -26.239385]",9,1,36.393,18.645,,,10:36
"[151.71551976470587, -26.162811999999995]",16,1,58.426,10.519,,,10:38
"[151.69567704347827, -26.15677134782609]",23,0,95.748,0.0,,,10:40
"[151.93772383333337, -26.112777055555554]",17,1,73.91400000000002,15.408,,,10:42
