0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2132,2132,2132,0,2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,2192,2192,0,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,2131,2131,0,2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,1982,1982,0,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,1929,1929,0,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,1984,1984,22,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,1862,1862,41,1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,1693,1693,21,1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,1942,1942,0,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,1970,1970,0,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,1948,1948,0,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,1914,1914,0,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,1950,1950,0,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,1857,1857,76,1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,1751,1751,73,1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,1799,1799,0,1799,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,1604,1604,89,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,1421,1421,95,1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,1322,1322,106,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,1441,1441,113,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,1222,1222,144,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,1283,1283,158,1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,1242,1242,171,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,1173,1173,253,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,1181,1181,277,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,1253,1253,289,1253,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,1336,1336,394,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,1363,1363,398,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,1273,1273,406,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,1185,1185,460,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,1685,1685,0,1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,1744,1744,0,1744,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,1321,1321,406,1321,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,1573,1573,0,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,1620,1620,0,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,1583,1583,0,1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,1673,1673,1673,1673,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,1758,1758,1758,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,1767,1767,1767,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,1730,1730,1730,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,1637,1637,1637,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,1730,1730,1730,1730,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,1768,1768,1768,1768,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,1755,1755,1755,1755,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,1708,1708,1708,1708,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,1947,1947,1947,1947,44,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,1896,1896,1896,1896,63,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,1802,1802,1802,1802,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,1759,1759,1759,1759,99,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,1667,1667,1667,1667,102,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,1738,1738,1738,1738,115,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,1745,1745,1745,1745,104,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,1911,1911,1911,1911,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,1892,1892,1892,1892,76,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,1898,1898,1898,1898,84,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,1897,1897,1897,1897,76,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,2073,2073,2073,2073,103,2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,2045,2045,2045,2045,76,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,2221,2221,2221,2221,53,2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,2280,2280,2280,2280,47,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,2301,2301,2301,2301,64,2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392,2392,2392,2392,2392,52,2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,2409,2409,2409,2409,65,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,2492,2492,2492,2492,44,2492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,2398,2398,2398,2398,60,2398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,1467,1467,1467,1467,42,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,36,36,36,36,24,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,2215,2215,2215,2215,0,2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,2147,2147,2147,2147,35,2147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,2032,2032,2032,2032,47,2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,2050,2050,2050,2050,23,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,2224,2224,2224,2224,37,2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,2171,2171,2171,2171,28,2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,2077,2077,2077,2077,52,2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,2091,2091,2091,2091,46,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2010,2010,2010,2010,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,2131,2131,2131,2131,27,2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,2106,2106,2106,2106,24,2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,1941,1941,1941,1941,0,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,1874,1874,1874,1874,0,1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,1036,1036,1036,1036,0,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,1786,1786,1786,1786,0,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,1718,1718,1718,1718,0,1718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,1817,1817,1817,1817,0,1817,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,1872,1872,1872,1872,0,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,1893,1893,1893,1893,0,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,1725,1725,1725,1725,0,1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,1860,1860,1860,1860,0,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,1782,1782,1782,1782,0,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,1790,1790,1790,1790,0,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,1756,1756,1756,1756,0,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,1737,1737,1737,1737,0,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,1679,1679,1679,1679,0,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,1637,1637,1637,1637,0,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,1673,1673,1673,1673,0,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,1664,1664,1664,1664,0,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,1641,1641,1641,1641,0,1641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,1821,1821,1821,1821,0,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,1930,1930,1930,1930,0,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,1870,1870,1870,1870,0,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,1899,1899,1899,1899,0,1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,1844,1844,1844,1844,0,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,1779,1779,1779,1779,0,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,1834,1834,1834,1834,0,1834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,1801,1801,1801,1801,0,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,1877,1877,1877,1877,0,1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,1653,1653,1653,1653,0,1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,1717,1717,1717,1717,0,1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,1644,1644,1644,1644,0,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,1711,1711,1711,1711,0,1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,1611,1611,1611,1611,0,1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,1384,1384,1384,1384,0,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,1319,1319,1319,1319,0,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,856,856,856,856,0,856,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,847,847,847,847,0,847,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,1409,1409,1409,1409,0,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,1372,1372,1372,1372,0,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,850,850,850,850,0,850,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,922,922,922,922,0,922,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,841,841,841,841,0,841,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,876,876,876,876,0,876,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,949,949,949,949,0,949,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,1026,1026,1026,1026,0,1026,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,1030,1030,1030,1030,0,1030,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,1564,1564,1564,1564,0,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,900,900,900,900,0,900,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,820,820,820,820,0,820,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,1426,1426,1426,1426,0,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,1395,1395,1395,1395,0,1395,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,892,892,892,892,0,892,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,1270,1270,1270,1270,0,1270,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,776,776,776,776,0,776,776,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,777,777,777,777,0,777,777,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,752,752,752,752,0,752,752,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,806,806,806,806,0,806,806,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,1284,1284,1284,1284,0,1284,1284,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,730,730,730,730,0,730,730,730,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,740,740,740,740,0,740,740,740,18,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,845,845,845,845,0,845,845,845,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,847,847,847,847,0,847,847,847,21,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,1394,1394,1394,1394,0,1394,1394,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,805,805,805,805,0,805,805,805,805,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,716,716,716,716,0,716,716,716,716,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,722,722,722,722,0,722,722,722,722,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,1182,1182,1182,1182,0,1182,1182,1182,1182,1182,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,717,717,717,717,0,717,717,717,717,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,615,615,615,615,0,615,615,615,615,615,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,1333,1333,1333,1333,23,1333,1333,1333,1333,1333,0,1333,0,0,0,0,0,0,0,0,0,0,0,0,0
886,886,886,886,886,0,886,886,886,886,886,0,886,0,0,0,0,0,0,0,0,0,0,0,0,0
845,845,845,845,845,0,845,845,845,845,845,0,845,536,0,0,0,0,0,0,0,0,0,0,0,0
838,838,838,838,838,0,838,838,838,838,838,0,838,591,0,0,0,0,0,0,0,0,0,0,0,0
794,794,794,794,794,0,794,794,794,794,794,0,794,617,0,0,0,0,0,0,0,0,0,0,0,0
722,722,722,722,722,0,722,722,722,722,722,28,722,632,0,0,0,0,0,0,0,0,0,0,0,0
736,736,736,736,736,267,736,736,736,736,736,25,736,482,0,0,0,0,0,0,0,0,0,0,0,0
714,714,714,714,714,46,714,714,714,714,714,20,714,800,0,0,0,0,0,0,0,0,0,0,0,0
622,622,622,622,622,26,622,622,622,622,622,26,622,616,0,0,0,0,0,0,0,0,0,0,0,0
637,637,637,637,637,0,637,637,637,637,637,637,637,883,0,0,0,0,0,0,0,0,0,0,0,0
639,639,639,639,639,320,639,639,639,639,639,639,639,547,0,0,0,0,0,0,0,0,0,0,0,0
488,488,488,488,488,273,488,488,488,488,488,488,488,476,0,0,0,0,0,0,0,0,0,0,0,0
431,431,431,431,431,15,431,431,431,431,431,431,431,747,0,0,0,0,0,0,0,0,0,0,0,0
601,601,601,601,601,28,601,601,601,601,601,601,601,674,0,0,0,0,0,0,0,0,0,0,0,0
648,648,648,648,648,230,648,648,648,648,648,648,648,518,0,0,0,0,0,0,0,0,0,0,0,0
509,509,509,509,509,816,509,509,509,509,509,509,509,816,0,0,0,0,0,0,0,0,0,0,0,0
968,968,968,968,968,247,968,968,968,968,968,968,968,247,0,0,0,0,0,0,0,0,0,0,0,0
473,473,473,473,473,240,473,473,473,473,473,473,473,240,0,0,0,0,0,0,0,0,0,0,0,0
459,459,459,459,459,185,459,459,459,459,459,459,459,185,0,0,0,0,0,0,0,0,0,0,0,0
463,463,463,463,463,220,463,463,463,463,463,463,463,220,0,0,0,0,0,0,0,0,0,0,0,0
362,362,362,362,362,842,362,362,362,362,362,362,362,842,0,0,0,0,0,0,0,0,0,0,0,0
399,399,399,399,399,574,399,399,399,399,399,399,399,574,0,0,0,0,0,0,0,0,0,0,0,0
