0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
586,586,586,586,586,586,586,586,586,586,465,0,586,0,30,282,282,0,0,0,0
631,631,631,631,631,631,631,631,631,631,436,34,631,34,0,272,272,0,0,0,0
544,544,544,544,544,544,544,544,544,544,457,32,544,32,0,339,339,0,0,0,0
971,971,971,971,971,971,971,971,971,971,971,52,971,52,0,359,359,0,0,0,0
658,658,658,658,658,658,658,658,658,658,658,67,658,67,0,533,533,0,0,0,0
937,937,937,937,937,937,937,937,937,937,937,39,937,39,0,365,365,0,0,0,0
1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,42,1001,42,0,531,531,0,0,0,0
985,985,985,985,985,985,985,985,985,985,985,46,985,46,0,496,496,0,0,0,0
983,983,983,983,983,983,983,983,983,983,983,38,983,38,0,462,462,0,0,0,0
1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,74,1047,74,0,533,533,0,0,0,0
771,771,771,771,771,771,771,771,771,771,771,63,771,63,0,525,525,0,0,0,0
990,990,990,990,990,990,990,990,990,990,990,26,990,26,0,687,687,0,0,0,0
965,965,965,965,965,965,965,965,965,965,965,42,965,42,0,678,678,0,0,0,0
927,927,927,927,927,927,927,927,927,927,927,32,927,32,0,721,721,0,0,0,0
869,869,869,869,869,869,869,869,869,869,869,24,869,24,0,754,754,0,0,0,0
917,917,917,917,917,917,917,917,917,917,917,32,917,32,0,750,750,0,0,0,0
848,848,848,848,848,848,848,848,848,848,848,0,848,0,0,665,665,0,0,0,0
769,769,769,769,769,769,769,769,769,769,769,25,769,25,0,514,514,0,0,0,0
880,880,880,880,880,880,880,880,880,880,880,25,880,25,0,545,545,102,0,0,0
596,596,596,596,596,596,596,596,596,596,596,0,596,0,0,526,526,78,0,0,0
767,767,767,767,767,767,767,767,767,767,767,0,767,0,0,529,529,100,0,0,0
576,576,576,576,576,576,576,576,576,576,576,0,576,0,0,472,472,41,0,0,0
746,746,746,746,746,746,746,746,746,746,746,0,746,0,0,556,556,65,0,0,0
726,726,726,726,726,726,726,726,726,726,726,0,726,0,0,578,578,44,0,0,0
583,583,583,583,583,583,583,583,583,583,583,0,583,0,0,568,568,46,0,0,0
516,516,516,516,516,516,516,516,516,516,516,0,516,0,0,534,534,0,0,0,0
468,468,468,468,468,468,468,468,468,468,468,0,468,0,0,475,475,0,0,0,0
466,466,466,466,466,466,466,466,466,466,466,0,466,0,0,449,449,26,0,0,0
525,525,525,525,525,525,525,525,525,525,525,0,525,0,0,304,304,0,0,0,0
508,508,508,508,508,508,508,508,508,508,508,0,508,0,0,239,239,0,0,0,0
496,496,496,496,496,496,496,496,496,496,496,0,496,0,0,188,188,0,0,0,0
585,585,585,585,585,585,585,585,585,585,585,0,585,0,0,173,173,0,0,0,0
524,524,524,524,524,524,524,524,524,524,524,0,524,0,0,125,125,24,0,0,0
517,517,517,517,517,517,517,517,517,517,517,0,517,0,0,102,102,0,0,0,0
731,731,731,731,731,731,731,731,731,731,731,0,731,0,0,127,127,0,0,0,0
577,577,577,577,577,577,577,577,577,577,577,0,577,0,0,89,89,57,0,0,0
601,601,601,601,601,601,601,601,601,601,601,0,601,0,0,69,69,26,0,0,0
571,571,571,571,571,571,571,571,571,571,571,0,571,0,0,97,97,0,0,0,0
585,585,585,585,585,585,585,585,585,585,585,0,585,0,0,73,73,0,0,0,0
479,479,479,479,479,479,479,479,479,479,479,0,479,0,0,47,47,0,0,0,0
561,561,561,561,561,561,561,561,561,561,561,0,561,0,0,51,51,0,0,0,0
636,636,636,636,636,636,636,636,636,636,636,0,636,0,0,28,28,0,0,0,0
594,594,594,594,594,594,594,594,594,594,594,0,594,0,0,34,34,0,0,0,0
676,676,676,676,676,676,676,676,676,676,676,0,676,0,0,25,25,0,0,0,0
627,627,627,627,627,627,627,627,627,627,627,0,627,0,0,38,38,21,0,0,0
669,669,669,669,669,669,669,669,669,669,669,0,669,0,0,33,33,0,0,0,0
554,554,554,554,554,554,554,554,554,554,554,0,554,0,0,39,39,0,0,0,0
546,546,546,546,546,546,546,546,546,546,546,0,546,0,0,22,22,0,0,0,0
578,578,578,578,578,578,578,578,578,578,578,0,578,0,0,28,28,0,0,0,0
617,617,617,617,617,617,617,617,617,617,617,0,617,0,0,617,617,0,0,0,0
695,695,695,695,695,695,695,695,695,695,695,0,695,0,0,695,695,0,0,0,0
681,681,681,681,681,681,681,681,681,681,681,0,681,0,0,681,681,0,0,0,0
737,737,737,737,737,737,737,737,737,737,737,0,737,0,0,737,737,0,0,0,0
742,742,742,742,742,742,742,742,742,742,742,0,742,0,0,742,742,0,0,0,0
761,761,761,761,761,761,761,761,761,761,761,0,761,0,0,761,761,0,0,0,0
833,833,833,833,833,833,833,833,833,833,833,0,833,0,0,833,833,0,0,0,0
826,826,826,826,826,826,826,826,826,826,826,0,826,0,0,826,826,0,0,0,0
902,902,902,902,902,902,902,902,902,902,902,0,902,0,0,902,902,0,0,0,0
858,858,858,858,858,858,858,858,858,858,858,0,858,0,0,858,858,0,0,0,0
759,759,759,759,759,759,759,759,759,759,759,0,759,0,0,759,759,0,0,0,0
696,696,696,696,696,696,696,696,696,696,696,0,696,0,0,696,696,0,0,0,0
721,721,721,721,721,721,721,721,721,721,721,0,721,0,0,721,721,0,0,0,0
628,628,628,628,628,628,628,628,628,628,628,0,628,0,0,628,628,0,0,0,0
597,597,597,597,597,597,597,597,597,597,597,0,597,0,0,597,597,0,0,0,0
543,543,543,543,543,543,543,543,543,543,543,0,543,0,0,543,543,0,0,0,0
491,491,491,491,491,491,491,491,491,491,491,0,491,0,0,491,491,0,0,0,0
466,466,466,466,466,466,466,466,466,466,466,0,466,0,0,466,466,0,0,0,0
464,464,464,464,464,464,464,464,464,464,464,0,464,0,0,464,464,0,0,0,0
486,486,486,486,486,486,486,486,486,486,486,0,486,0,0,486,486,0,0,0,0
445,445,445,445,445,445,445,445,445,445,445,0,445,0,0,445,445,0,0,0,0
559,559,559,559,559,559,559,559,559,559,559,0,559,0,0,559,559,0,0,0,0
600,600,600,600,600,600,600,600,600,600,600,0,600,0,0,600,600,0,0,0,0
629,629,629,629,629,629,629,629,629,629,629,0,629,0,0,629,629,0,0,0,0
662,662,662,662,662,662,662,662,662,662,662,0,662,0,0,662,662,0,0,0,0
680,680,680,680,680,680,680,680,680,680,680,0,680,0,0,680,680,0,0,0,0
560,560,560,560,560,560,560,560,560,560,560,0,560,0,0,560,560,0,0,0,0
510,510,510,510,510,510,510,510,510,510,510,0,510,0,0,510,510,0,0,0,0
486,486,486,486,486,486,486,486,486,486,486,0,486,0,0,486,486,0,0,0,0
423,423,423,423,423,423,423,423,423,423,423,0,423,0,0,423,423,0,0,0,0
467,467,467,467,467,467,467,467,467,467,467,0,467,0,0,467,467,0,24,0,0
423,423,423,423,423,423,423,423,423,423,423,0,423,0,0,423,423,0,0,0,0
314,314,314,314,314,314,314,314,314,314,314,0,314,0,0,314,314,0,20,0,0
289,289,289,289,289,289,289,289,289,289,289,0,289,0,0,289,289,0,20,0,0
271,271,271,271,271,271,271,271,271,271,271,0,271,0,0,271,271,0,27,0,0
207,207,207,207,207,207,207,207,207,207,207,0,207,0,0,207,207,0,31,0,0
268,268,268,268,268,268,268,268,268,268,268,0,268,0,0,268,268,0,29,0,0
190,190,190,190,190,190,190,190,190,190,190,0,190,0,0,190,190,0,27,0,0
175,175,175,175,175,175,175,175,175,175,175,0,175,0,0,175,175,0,36,0,0
191,191,191,191,191,191,191,191,191,191,191,0,191,0,0,191,191,0,29,0,0
150,150,150,150,150,150,150,150,150,150,150,0,150,0,0,150,150,0,23,0,0
113,113,113,113,113,113,113,113,113,113,113,0,113,0,0,113,113,0,32,0,0
114,114,114,114,114,114,114,114,114,114,114,0,114,0,0,114,114,0,25,0,0
130,130,130,130,130,130,130,130,130,130,130,0,130,0,0,130,130,0,110,0,0
123,123,123,123,123,123,123,123,123,123,123,0,123,0,0,123,123,0,133,0,0
161,161,161,161,161,161,161,161,161,161,161,0,161,0,0,161,161,0,113,0,0
171,171,171,171,171,171,171,171,171,171,171,0,171,0,0,171,171,0,144,0,0
134,134,134,134,134,134,134,134,134,134,134,0,134,0,0,134,134,0,225,0,0
144,144,144,144,144,144,144,144,144,144,144,0,144,0,0,144,144,0,248,0,0
144,144,144,144,144,144,144,144,144,144,144,0,144,0,0,144,144,0,225,0,0
149,149,149,149,149,149,149,149,149,149,149,0,149,0,0,149,149,0,260,0,0
101,101,101,101,101,101,101,101,101,101,101,0,101,0,0,101,101,0,238,0,0
121,121,121,121,121,121,121,121,121,121,121,0,121,0,0,121,121,0,261,0,0
87,87,87,87,87,87,87,87,87,87,87,0,87,0,0,87,87,0,322,0,0
66,66,66,66,66,66,66,66,66,66,66,0,66,0,0,66,66,0,280,0,0
48,48,48,48,48,48,48,48,48,48,48,0,48,0,0,48,48,0,294,0,0
36,36,36,36,36,36,36,36,36,36,36,0,36,0,0,36,36,0,305,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,165,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,229,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,178,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,221,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,245,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,271,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,203,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,195,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,202,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,191,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,257,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,231,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,221,0,0
25,25,25,25,25,25,25,25,25,25,25,0,25,0,0,25,25,198,198,0,0
29,29,29,29,29,29,29,29,29,29,29,0,29,0,0,29,29,202,202,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,167,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,169,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,168,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,137,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,153,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,148,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,148,0,0
28,28,28,28,28,28,28,28,28,28,28,0,28,0,0,28,28,141,141,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,121,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,0,0
26,26,26,26,26,26,26,26,26,26,26,0,26,0,0,26,26,86,86,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,159,0,0
21,21,21,21,21,21,21,21,21,21,21,0,21,0,0,21,21,178,178,0,0
25,25,25,25,25,25,25,25,25,25,25,0,25,0,0,25,25,183,183,0,0
29,29,29,29,29,29,29,29,29,29,29,0,29,0,0,29,29,194,194,0,0
36,36,36,36,36,36,36,36,36,36,36,0,36,0,0,36,36,179,179,0,0
38,38,38,38,38,38,38,38,38,38,38,0,38,0,0,38,38,139,139,53,0
20,20,20,20,20,20,20,20,20,20,20,0,20,0,0,20,20,171,171,83,0
36,36,36,36,36,36,36,36,36,36,36,0,36,0,0,36,36,101,101,127,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,138,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,163,0
