0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
162,162,162,162,162,162,162,0,162,162,162,162,162,162,162,162,162,162,0,162,162,162,0,205,162,162,461,162,205,162,205,461,461,205,112,0,0,0,0,0,0,0,0
235,235,235,235,235,235,235,0,235,235,235,235,235,235,235,235,235,235,0,235,235,235,0,184,235,235,439,235,184,235,184,439,439,184,100,36,0,0,0,0,0,0,0
223,223,223,223,223,223,223,0,223,223,223,223,223,223,223,223,223,223,0,223,223,223,0,184,223,223,573,223,184,223,184,573,573,184,123,79,0,0,0,0,0,0,0
203,203,203,203,203,203,203,0,203,203,203,203,203,203,203,203,203,203,0,203,203,203,0,193,203,203,470,203,193,203,193,470,470,193,125,34,0,0,0,0,0,0,0
267,267,267,267,267,267,267,0,267,267,267,267,267,267,267,267,267,267,0,267,267,267,0,147,267,267,539,267,147,267,147,539,539,147,127,25,0,0,0,0,0,0,0
237,237,237,237,237,237,237,0,237,237,237,237,237,237,237,237,237,237,0,237,237,237,0,120,237,237,532,237,120,237,120,532,532,120,165,55,0,0,0,0,0,0,0
290,290,290,290,290,290,290,0,290,290,290,290,290,290,290,290,290,290,0,290,290,290,0,170,290,290,496,290,170,290,170,496,496,170,157,23,0,0,0,0,0,0,0
368,368,368,368,368,368,368,0,368,368,368,368,368,368,368,368,368,368,0,368,368,368,0,113,368,368,466,368,113,368,113,466,466,113,166,0,0,0,0,0,0,0,0
300,300,300,300,300,300,300,0,300,300,300,300,300,300,300,300,300,300,0,300,300,300,0,118,300,300,455,300,118,300,118,455,455,118,426,29,0,0,0,0,0,0,0
269,269,269,269,269,269,269,0,269,269,269,269,269,269,269,269,269,269,0,269,269,269,0,146,269,269,468,269,146,269,146,468,468,146,233,23,0,0,0,0,0,0,0
335,335,335,335,335,335,335,0,335,335,335,335,335,335,335,335,335,335,0,335,335,335,0,89,335,335,521,335,89,335,89,521,521,89,283,25,26,0,0,0,0,0,0
312,312,312,312,312,312,312,0,312,312,312,312,312,312,312,312,312,312,0,312,312,312,246,129,312,312,511,312,129,312,129,511,511,129,246,26,24,0,0,0,0,0,0
376,376,376,376,376,376,376,0,376,376,376,376,376,376,376,376,376,376,0,376,376,376,248,121,376,376,586,376,121,376,121,586,586,121,248,22,24,0,0,0,0,0,0
355,355,355,355,355,355,355,0,355,355,355,355,355,355,355,355,355,355,0,355,355,355,229,123,355,355,631,355,123,355,123,631,631,123,229,23,20,0,0,0,0,0,0
397,397,397,397,397,397,397,0,397,397,397,397,397,397,397,397,397,397,0,397,397,397,304,122,397,397,544,397,122,397,122,544,544,122,304,26,23,0,0,0,0,0,0
370,370,370,370,370,370,370,0,370,370,370,370,370,370,370,370,370,370,0,370,370,370,332,121,370,370,563,370,121,370,121,563,563,121,332,22,22,0,0,0,0,0,0
428,428,428,428,428,428,428,0,428,428,428,428,428,428,428,428,428,428,0,428,428,428,514,101,428,428,658,428,101,428,101,658,658,101,514,24,23,0,0,0,0,0,0
339,339,339,339,339,339,339,0,339,339,339,339,339,339,339,339,339,339,0,339,339,339,321,94,339,339,674,339,94,339,94,674,674,94,321,0,22,0,0,0,0,0,0
341,341,341,341,341,341,341,0,341,341,341,341,341,341,341,341,341,341,0,341,341,341,461,107,341,341,768,341,107,341,107,768,768,107,461,0,0,0,0,0,0,0,0
319,319,319,319,319,319,319,0,319,319,319,319,319,319,319,319,319,319,0,319,319,319,427,92,319,319,775,319,92,319,92,775,775,92,427,0,0,0,0,0,0,0,0
338,338,338,338,338,338,338,0,338,338,338,338,338,338,338,338,338,338,0,338,338,338,383,94,338,338,748,338,94,338,94,748,748,94,383,0,0,0,0,0,0,0,0
295,295,295,295,295,295,295,0,295,295,295,295,295,295,295,295,295,295,0,295,295,295,465,73,295,295,757,295,73,295,73,757,757,73,465,0,32,0,0,0,0,0,0
310,310,310,310,310,310,310,0,310,310,310,310,310,310,310,310,310,310,0,310,310,310,428,82,310,310,771,310,82,310,82,771,771,82,428,0,0,0,0,0,0,0,0
254,254,254,254,254,254,254,0,254,254,254,254,254,254,254,254,254,254,0,254,254,254,572,76,254,254,725,254,76,254,76,725,725,76,572,0,0,0,0,0,0,0,0
248,248,248,248,248,248,248,0,248,248,248,248,248,248,248,248,248,248,0,248,248,248,543,80,248,248,714,248,80,248,80,714,714,80,543,0,0,0,0,0,0,0,0
221,221,221,221,221,221,221,0,221,221,221,221,221,221,221,221,221,221,0,221,221,221,555,63,221,221,686,221,63,221,63,686,686,63,555,0,0,0,0,0,0,0,0
313,313,313,313,313,313,313,0,313,313,313,313,313,313,313,313,313,313,0,313,313,313,545,57,313,313,694,313,57,313,57,694,694,57,545,0,0,0,0,0,0,0,0
278,278,278,278,278,278,278,0,278,278,278,278,278,278,278,278,278,278,0,278,278,278,520,66,278,278,739,278,66,278,66,739,739,66,520,0,0,0,0,0,0,0,0
300,300,300,300,300,300,300,0,300,300,300,300,300,300,300,300,300,300,0,300,300,300,451,100,300,300,660,300,100,300,100,660,660,100,451,0,0,0,0,0,0,0,0
363,363,363,363,363,363,363,0,363,363,363,363,363,363,363,363,363,363,0,363,363,363,417,96,363,363,769,363,96,363,96,769,769,96,417,0,0,0,0,0,0,0,0
268,268,268,268,268,268,268,0,268,268,268,268,268,268,268,268,268,268,0,268,268,268,396,96,268,268,699,268,96,268,96,699,699,96,396,0,0,0,0,0,0,0,0
306,306,306,306,306,306,306,0,306,306,306,306,306,306,306,306,306,306,0,306,306,306,376,128,306,306,596,306,128,306,128,596,596,128,376,0,0,0,0,0,0,0,0
337,337,337,337,337,337,337,0,337,337,337,337,337,337,337,337,337,337,0,337,337,337,387,92,337,337,613,337,92,337,92,613,613,92,387,0,0,0,0,0,0,0,0
307,307,307,307,307,307,307,0,307,307,307,307,307,307,307,307,307,307,0,307,307,307,318,106,307,307,576,307,106,307,106,576,576,106,318,0,0,0,0,0,0,0,0
332,332,332,332,332,332,332,0,332,332,332,332,332,332,332,332,332,332,0,332,332,332,337,110,332,332,596,332,110,332,110,596,596,110,337,0,0,0,0,0,0,0,0
346,346,346,346,346,346,346,0,346,346,346,346,346,346,346,346,346,346,0,346,346,346,338,69,346,346,623,346,69,346,69,623,623,69,338,0,0,0,0,0,0,0,0
340,340,340,340,340,340,340,0,340,340,340,340,340,340,340,340,340,340,0,340,340,340,347,48,340,340,583,340,48,340,48,583,583,48,347,0,0,0,0,0,0,0,0
347,347,347,347,347,347,347,0,347,347,347,347,347,347,347,347,347,347,0,347,347,347,365,44,347,347,516,347,44,347,44,516,516,44,365,0,0,0,0,0,0,0,0
336,336,336,336,336,336,336,0,336,336,336,336,336,336,336,336,336,336,0,336,336,336,368,58,336,336,468,336,58,336,58,468,468,58,368,0,0,0,0,0,0,0,0
352,352,352,352,352,352,352,0,352,352,352,352,352,352,352,352,352,352,0,352,352,352,413,34,352,352,466,352,34,352,34,466,466,34,413,0,0,0,0,0,0,0,0
371,371,371,371,371,371,371,0,371,371,371,371,371,371,371,371,371,371,0,371,371,371,305,28,371,371,525,371,28,371,28,525,525,28,305,0,0,0,0,0,0,0,0
353,353,353,353,353,353,353,0,353,353,353,353,353,353,353,353,353,353,0,353,353,353,343,20,353,353,508,353,20,353,20,508,508,20,343,0,0,0,0,0,0,0,0
422,422,422,422,422,422,422,0,422,422,422,422,422,422,422,422,422,422,0,422,422,422,294,45,422,422,496,422,45,422,45,496,496,45,294,0,0,0,0,0,0,0,0
407,407,407,407,407,407,407,0,407,407,407,407,407,407,407,407,407,407,0,407,407,407,326,29,407,407,585,407,29,407,29,585,585,29,326,0,0,0,0,0,0,0,0
409,409,409,409,409,409,409,0,409,409,409,409,409,409,409,409,409,409,0,409,409,409,365,28,409,409,524,409,28,409,28,524,524,28,365,0,0,0,0,0,0,0,0
328,328,328,328,328,328,328,0,328,328,328,328,328,328,328,328,328,328,0,328,328,328,365,37,328,328,517,328,37,328,37,517,517,37,365,0,0,0,0,0,0,0,0
360,360,360,360,360,360,360,0,360,360,360,360,360,360,360,360,360,360,0,360,360,360,378,29,360,360,552,360,29,360,29,552,552,29,378,0,0,0,0,0,0,0,0
367,367,367,367,367,367,367,0,367,367,367,367,367,367,367,367,367,367,0,367,367,367,460,26,367,367,577,367,26,367,26,577,577,26,460,0,0,0,0,0,0,0,0
336,336,336,336,336,336,336,0,336,336,336,336,336,336,336,336,336,336,0,336,336,336,380,36,336,336,601,336,36,336,36,601,601,36,380,0,0,0,0,0,0,0,0
306,306,306,306,306,306,306,0,306,306,306,306,306,306,306,306,306,306,0,306,306,306,391,22,306,306,570,306,22,306,22,570,570,22,391,0,0,0,0,0,0,0,0
304,304,304,304,304,304,304,0,304,304,304,304,304,304,304,304,304,304,0,304,304,304,451,23,304,304,455,304,23,304,23,455,455,23,451,0,0,0,0,0,0,0,0
292,292,292,292,292,292,292,0,292,292,292,292,292,292,292,292,292,292,0,292,292,292,368,27,292,292,477,292,27,292,27,477,477,27,368,0,0,0,0,0,0,0,0
311,311,311,311,311,311,311,0,311,311,311,311,311,311,311,311,311,311,0,311,311,311,325,0,311,311,560,311,0,311,0,560,560,0,325,0,0,0,0,0,0,0,0
305,305,305,305,305,305,305,0,305,305,305,305,305,305,305,305,305,305,0,305,305,305,343,34,305,305,634,305,34,305,34,634,634,34,343,0,0,0,0,0,0,0,0
250,250,250,250,250,250,250,0,250,250,250,250,250,250,250,250,250,250,0,250,250,250,353,0,250,250,594,250,0,250,0,594,594,0,353,0,0,0,0,0,0,0,0
273,273,273,273,273,273,273,0,273,273,273,273,273,273,273,273,273,273,0,273,273,273,304,22,273,273,672,273,22,273,22,672,672,22,304,0,0,0,0,0,0,0,0
273,273,273,273,273,273,273,0,273,273,273,273,273,273,273,273,273,273,0,273,273,273,338,0,273,273,623,273,0,273,0,623,623,0,338,0,0,0,0,0,0,0,0
276,276,276,276,276,276,276,0,276,276,276,276,276,276,276,276,276,276,0,276,276,276,304,0,276,276,666,276,0,276,0,666,666,0,304,0,0,0,0,0,0,0,0
232,232,232,232,232,232,232,0,232,232,232,232,232,232,232,232,232,232,0,232,232,232,245,0,232,232,549,232,0,232,0,549,549,0,245,0,0,0,0,0,0,0,0
240,240,240,240,240,240,240,0,240,240,240,240,240,240,240,240,240,240,0,240,240,240,243,0,240,240,526,240,0,240,0,526,526,0,243,0,0,0,0,0,0,0,0
224,224,224,224,224,224,224,0,224,224,224,224,224,224,224,224,224,224,0,224,224,224,236,0,224,224,552,224,0,224,0,552,552,0,236,0,0,29,0,0,0,0,0
242,242,242,242,242,242,242,0,242,242,242,242,242,242,242,242,242,242,0,242,242,242,167,0,242,242,539,242,0,242,0,539,539,0,167,0,0,0,0,0,0,0,0
240,240,240,240,240,240,240,0,240,240,240,240,240,240,240,240,240,240,0,240,240,240,209,0,240,240,509,240,0,240,0,509,509,0,209,0,0,0,0,0,0,0,0
210,210,210,210,210,210,210,0,210,210,210,210,210,210,210,210,210,210,0,210,210,210,175,0,210,210,398,210,0,210,0,398,398,0,175,0,0,27,0,0,0,0,0
218,218,218,218,218,218,218,0,218,218,218,218,218,218,218,218,218,218,0,218,218,218,214,0,218,218,357,218,0,218,0,357,357,0,214,0,0,41,0,0,0,0,0
180,180,180,180,180,180,180,0,180,180,180,180,180,180,180,180,180,180,0,180,180,180,174,0,180,180,306,180,0,180,0,306,306,0,174,0,0,0,0,0,0,0,0
228,228,228,228,228,228,228,0,228,228,228,228,228,228,228,228,228,228,0,228,228,228,205,0,228,228,212,228,0,228,0,212,212,0,205,0,0,26,0,0,0,0,0
193,193,193,193,193,193,193,0,193,193,193,193,193,193,193,193,193,193,0,193,193,193,173,0,193,193,245,193,0,193,0,245,245,0,173,0,0,0,0,0,0,0,0
221,221,221,221,221,221,221,0,221,221,221,221,221,221,221,221,221,221,0,221,221,221,163,0,221,221,267,221,0,221,0,267,267,0,163,0,0,0,0,0,0,0,0
208,208,208,208,208,208,208,0,208,208,208,208,208,208,208,208,208,208,0,208,208,208,144,0,208,208,244,208,0,208,0,244,244,0,144,0,0,21,0,0,0,0,0
266,266,266,266,266,266,266,0,266,266,266,266,266,266,266,266,266,266,0,266,266,266,139,0,266,266,207,266,0,266,0,207,207,0,139,0,0,20,0,0,0,0,0
312,312,312,312,312,312,312,0,312,312,312,312,312,312,312,312,312,312,0,312,312,312,178,0,312,312,140,312,0,312,0,140,140,0,178,0,0,0,0,0,0,0,0
252,252,252,252,252,252,252,0,252,252,252,252,252,252,252,252,252,252,0,252,252,252,166,0,252,252,126,252,0,252,0,126,126,0,166,0,0,0,0,0,0,0,0
230,230,230,230,230,230,230,0,230,230,230,230,230,230,230,230,230,230,0,230,230,230,148,0,230,230,70,230,0,230,0,70,70,0,148,0,0,0,0,0,0,0,0
206,206,206,206,206,206,206,0,206,206,206,206,206,206,206,206,206,206,0,206,206,206,109,0,206,206,61,206,0,206,0,61,61,0,109,0,0,0,0,0,0,0,0
217,217,217,217,217,217,217,0,217,217,217,217,217,217,217,217,217,217,0,217,217,217,123,0,217,217,63,217,0,217,0,63,63,0,123,0,0,0,0,0,0,0,0
251,251,251,251,251,251,251,0,251,251,251,251,251,251,251,251,251,251,0,251,251,251,93,0,251,251,39,251,0,251,0,39,39,0,93,0,0,26,0,0,0,0,0
275,275,275,275,275,275,275,0,275,275,275,275,275,275,275,275,275,275,0,275,275,275,98,0,275,275,60,275,0,275,0,60,60,0,98,0,0,98,0,0,0,0,0
243,243,243,243,243,243,243,37,243,243,243,243,243,243,243,243,243,243,37,243,243,243,98,0,243,243,65,243,0,243,0,65,65,0,98,0,0,98,0,0,0,0,0
234,234,234,234,234,234,234,28,234,234,234,234,234,234,234,234,234,234,28,234,234,234,125,0,234,234,76,234,0,234,0,76,76,0,125,0,0,125,0,0,0,0,0
254,254,254,254,254,254,254,29,254,254,254,254,254,254,254,254,254,254,29,254,254,254,106,0,254,254,87,254,0,254,0,87,87,0,106,0,0,106,0,0,0,0,0
199,199,199,199,199,199,199,105,199,199,199,199,199,199,199,199,199,199,105,199,199,199,105,0,199,199,95,199,0,199,0,95,95,0,105,0,0,105,0,0,0,0,0
247,247,247,247,247,247,247,75,247,247,247,247,247,247,247,247,247,247,75,247,247,247,75,0,247,247,125,247,0,247,0,125,125,0,75,0,0,75,0,0,0,0,0
228,228,228,228,228,228,228,90,228,228,228,228,228,228,228,228,228,228,90,228,228,228,90,0,228,228,117,228,0,228,0,117,117,0,90,0,0,90,0,0,0,0,0
252,252,252,252,252,252,252,117,252,252,252,252,252,252,252,252,252,252,117,252,252,252,117,0,252,252,86,252,0,252,0,86,86,0,117,0,0,117,0,0,0,0,0
178,178,178,178,178,178,178,96,178,178,178,178,178,178,178,178,178,178,96,178,178,178,96,0,178,178,100,178,0,178,0,100,100,0,96,0,0,96,0,0,0,0,0
215,215,215,215,215,215,215,72,215,215,215,215,215,215,215,215,215,215,72,215,215,215,72,0,215,215,144,215,0,215,0,144,144,0,72,0,0,72,0,0,0,0,0
258,258,258,258,258,258,258,84,258,258,258,258,258,258,258,258,258,258,84,258,258,258,84,0,258,258,116,258,0,258,0,116,116,0,84,0,0,84,0,0,0,0,0
243,243,243,243,243,243,243,79,243,243,243,243,243,243,243,243,243,243,79,243,243,243,79,21,243,243,66,243,21,243,21,66,66,21,79,0,0,79,0,0,0,0,0
231,231,231,231,231,231,231,60,231,231,231,231,231,231,231,231,231,231,60,231,231,231,60,25,231,231,93,231,25,231,25,93,93,25,60,0,0,60,0,0,0,0,0
195,195,195,195,195,195,195,71,195,195,195,195,195,195,195,195,195,195,71,195,195,195,71,22,195,195,53,195,22,195,22,53,53,22,71,0,0,71,0,0,0,0,0
170,170,170,170,170,170,170,66,170,170,170,170,170,170,170,170,170,170,66,170,170,170,66,39,170,170,49,170,39,170,39,49,49,39,66,0,0,66,0,0,0,0,0
201,201,201,201,201,201,201,51,201,201,201,201,201,201,201,201,201,201,51,201,201,201,51,45,201,201,67,201,45,201,45,67,67,45,51,0,0,51,0,0,0,0,0
206,206,206,206,206,206,206,41,206,206,206,206,206,206,206,206,206,206,41,206,206,206,41,55,206,206,39,206,55,206,55,39,39,55,41,0,0,41,0,0,0,0,0
123,123,123,123,123,123,123,36,123,123,123,123,123,123,123,123,123,123,36,123,123,123,36,49,123,123,38,123,49,123,49,38,38,49,36,0,0,36,0,0,0,0,0
160,160,160,160,160,160,160,43,160,160,160,160,160,160,160,160,160,160,43,160,160,160,43,66,160,160,47,160,66,160,66,47,47,66,43,0,0,43,0,0,0,0,0
189,189,189,189,189,189,189,21,189,189,189,189,189,189,189,189,189,189,21,189,189,189,21,89,189,189,49,189,89,189,89,49,49,89,21,0,0,21,0,0,0,0,0
244,244,244,244,244,244,244,26,244,244,244,244,244,244,244,244,244,244,26,244,244,244,26,92,244,244,40,244,92,244,92,40,40,92,26,0,0,26,0,0,0,0,0
208,208,208,208,208,208,208,20,208,208,208,208,208,208,208,208,208,208,20,208,208,208,20,103,208,208,41,208,103,208,103,41,41,103,20,0,0,20,0,0,0,0,0
196,196,196,196,196,196,196,22,196,196,196,196,196,196,196,196,196,196,22,196,196,196,22,132,196,196,20,196,132,196,132,20,20,132,22,0,0,22,0,0,0,0,0
176,176,176,176,176,176,176,23,176,176,176,176,176,176,176,176,176,176,23,176,176,176,23,147,176,176,23,176,147,176,147,23,23,147,23,0,0,23,0,0,0,0,0
92,92,92,92,92,92,92,21,92,92,92,92,92,92,92,92,92,92,21,92,92,92,21,114,92,92,21,92,114,92,114,21,21,114,21,0,0,21,0,0,0,0,0
184,184,184,184,184,184,184,0,184,184,184,184,184,184,184,184,184,184,0,184,184,184,0,140,184,184,0,184,140,184,140,0,0,140,0,0,0,0,0,0,0,0,0
155,155,155,155,155,155,155,0,155,155,155,155,155,155,155,155,155,155,0,155,155,155,0,150,155,155,0,155,150,155,150,0,0,150,0,0,0,0,0,0,0,0,0
167,167,167,167,167,167,167,0,167,167,167,167,167,167,167,167,167,167,0,167,167,167,0,191,167,167,0,167,191,167,191,0,0,191,0,0,0,0,0,0,0,0,0
168,168,168,168,168,168,168,0,168,168,168,168,168,168,168,168,168,168,0,168,168,168,0,229,168,168,0,168,229,168,229,0,0,229,0,0,0,0,0,0,0,0,0
75,75,75,75,75,75,75,0,75,75,75,75,75,75,75,75,75,75,0,75,75,75,0,226,75,75,0,75,226,75,226,0,0,226,0,0,0,0,0,0,0,0,0
92,92,92,92,92,92,92,0,92,92,92,92,92,92,92,92,92,92,0,92,92,92,0,193,92,92,0,92,193,92,193,0,0,193,0,0,0,0,0,0,0,0,0
54,54,54,54,54,54,54,22,54,54,54,54,54,54,54,54,54,54,22,54,54,54,22,300,54,54,22,54,300,54,300,22,22,300,22,0,0,22,0,0,0,0,0
84,84,84,84,84,84,84,0,84,84,84,84,84,84,84,84,84,84,0,84,84,84,0,311,84,84,0,84,311,84,311,0,0,311,0,0,0,0,0,0,0,0,0
52,52,52,52,52,52,52,0,52,52,52,52,52,52,52,52,52,52,0,52,52,52,0,224,52,52,0,52,224,52,224,0,0,224,0,0,0,0,0,0,0,0,0
48,48,48,48,48,48,48,0,48,48,48,48,48,48,48,48,48,48,0,48,48,48,0,323,48,48,0,48,323,48,323,0,0,323,0,0,0,0,0,0,0,0,0
61,61,61,61,61,61,61,0,61,61,61,61,61,61,61,61,61,61,0,61,61,61,0,337,61,61,0,61,337,61,337,0,0,337,0,0,0,0,0,0,0,0,0
41,41,41,41,41,41,41,0,41,41,41,41,41,41,41,41,41,41,0,41,41,41,0,261,41,41,0,41,261,41,261,0,0,261,0,0,0,0,0,0,0,0,0
59,59,59,59,59,59,59,0,59,59,59,59,59,59,59,59,59,59,0,59,59,59,0,398,59,59,0,59,398,59,398,0,0,398,0,0,0,0,0,0,0,0,0
57,57,57,57,57,57,57,0,57,57,57,57,57,57,57,57,57,57,0,57,57,57,0,331,57,57,0,57,331,57,331,0,0,331,0,0,0,0,0,0,0,0,0
38,38,38,38,38,38,38,23,38,38,38,38,38,38,38,38,38,38,23,38,38,38,23,403,38,38,23,38,403,38,403,23,23,403,23,0,0,23,0,0,0,0,0
32,32,32,32,32,32,32,0,32,32,32,32,32,32,32,32,32,32,0,32,32,32,0,394,32,32,0,32,394,32,394,0,0,394,0,0,0,0,0,0,0,0,0
69,69,69,69,69,69,69,20,69,69,69,69,69,69,69,69,69,69,20,69,69,69,20,365,69,69,20,69,365,69,365,20,20,365,20,0,0,20,0,0,0,0,0
69,69,69,69,69,69,69,30,69,69,69,69,69,69,69,69,69,69,30,69,69,69,30,333,69,69,30,69,333,69,333,30,30,333,30,0,0,30,0,0,0,0,0
91,91,91,91,91,91,91,0,91,91,91,91,91,91,91,91,91,91,0,91,91,91,0,351,91,91,0,91,351,91,351,0,0,351,0,0,0,0,0,0,0,0,0
53,53,53,53,53,53,53,0,53,53,53,53,53,53,53,53,53,53,0,53,53,53,0,336,53,53,0,53,336,53,336,0,0,336,0,0,0,0,0,0,0,0,0
69,69,69,69,69,69,69,0,69,69,69,69,69,69,69,69,69,69,0,69,69,69,0,183,69,69,0,69,183,69,183,0,0,183,0,0,0,0,0,0,0,0,0
69,69,69,69,69,69,69,22,69,69,69,69,69,69,69,69,69,69,22,69,69,69,22,235,69,69,22,69,235,69,235,22,22,235,22,0,0,22,0,0,0,0,0
59,59,59,59,59,59,59,0,59,59,59,59,59,59,59,59,59,59,0,59,59,59,0,170,59,59,0,59,170,59,170,0,0,170,0,0,0,0,0,0,0,0,0
77,77,77,77,77,77,77,0,77,77,77,77,77,77,77,77,77,77,0,77,77,77,0,336,77,77,0,77,336,77,336,0,0,336,0,0,0,0,0,0,0,0,0
82,82,82,82,82,82,82,0,82,82,82,82,82,82,82,82,82,82,0,82,82,82,0,330,82,82,0,82,330,82,330,0,0,330,0,0,0,0,0,0,0,0,0
44,44,44,44,44,44,44,21,44,44,44,44,44,44,44,44,44,44,21,44,44,44,21,165,44,44,21,44,165,44,165,21,21,165,21,0,0,21,0,0,0,0,0
67,67,67,67,67,67,67,24,67,67,67,67,67,67,67,67,67,67,24,67,67,67,24,236,67,67,24,67,236,67,236,24,24,236,24,0,0,24,0,0,0,0,0
54,54,54,54,54,54,54,0,54,54,54,54,54,54,54,54,54,54,0,54,54,54,0,178,54,54,0,54,178,54,178,0,0,178,0,0,0,0,0,0,0,0,0
49,49,49,49,49,49,49,0,49,49,49,49,49,49,49,49,49,49,0,49,49,49,0,249,49,49,0,49,249,49,249,0,0,249,0,0,0,0,0,0,0,0,0
36,36,36,36,36,36,36,0,36,36,36,36,36,36,36,36,36,36,0,36,36,36,0,257,36,36,0,36,257,36,257,0,0,257,0,0,0,0,0,0,0,0,0
33,33,33,33,33,33,33,0,33,33,33,33,33,33,33,33,33,33,0,33,33,33,0,252,33,33,0,33,252,33,252,0,0,252,0,0,0,0,0,0,0,0,0
35,35,35,35,35,35,35,0,35,35,35,35,35,35,35,35,35,35,0,35,35,35,0,245,35,35,0,35,245,35,245,0,0,245,0,0,0,0,0,0,0,0,0
26,26,26,26,26,26,26,0,26,26,26,26,26,26,26,26,26,26,0,26,26,26,0,317,26,26,0,26,317,26,317,0,0,317,0,24,0,0,0,0,0,0,0
50,50,50,50,50,50,50,0,50,50,50,50,50,50,50,50,50,50,0,50,50,50,0,203,50,50,0,50,203,50,203,0,0,203,0,50,0,0,0,0,0,0,0
42,42,42,42,42,42,42,24,42,42,42,42,42,42,42,42,42,42,24,42,42,42,24,172,42,42,24,42,172,42,172,24,24,172,24,42,0,24,0,0,0,0,0
29,29,29,29,29,29,29,0,29,29,29,29,29,29,29,29,29,29,0,29,29,29,0,196,29,29,0,29,196,29,196,0,0,196,0,29,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,202,0,0,20,0,202,0,202,20,20,202,20,0,0,20,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,193,0,193,0,0,193,0,0,0,0,0,0,0,0,0
24,24,24,24,24,24,24,0,24,24,24,24,24,24,24,24,24,24,0,24,24,24,0,246,24,24,0,24,246,24,246,0,0,246,0,24,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,257,0,257,0,0,257,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,231,0,231,0,0,231,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,221,0,0,34,0,221,0,221,34,34,221,34,0,0,34,0,0,0,0,0
0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,198,0,0,24,0,198,0,198,24,24,198,24,0,13,24,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,202,0,202,0,0,202,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,167,0,167,0,0,167,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,169,0,169,0,0,169,0,0,0,0,0,0,0,0,0
25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,0,25,25,25,0,168,25,25,0,25,168,25,168,0,0,168,0,25,0,0,0,0,0,0,0
20,20,20,20,20,20,20,0,20,20,20,20,20,20,20,20,20,20,0,20,20,20,0,107,20,20,0,20,107,20,107,0,0,107,0,20,0,0,0,0,0,0,0
22,22,22,22,22,22,22,0,22,22,22,22,22,22,22,22,22,22,0,22,22,22,0,120,22,22,0,22,120,22,120,0,0,120,0,22,0,0,0,0,0,0,0
0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,170,0,0,30,0,170,0,170,30,30,170,30,0,30,30,0,0,0,0,0
0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,137,0,0,24,0,137,0,137,24,24,137,24,0,24,24,0,0,0,0,0
0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,29,0,0,0,29,153,0,0,29,0,153,0,153,29,29,153,29,0,29,29,0,0,0,0,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,148,0,0,20,0,148,0,148,20,20,148,20,0,20,20,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,148,0,148,0,0,148,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,141,0,0,25,0,141,0,141,25,25,141,25,0,25,25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,121,0,121,0,0,121,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,126,0,126,0,0,126,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,93,0,93,0,0,93,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,86,0,86,0,0,86,0,0,0,0,0,0,0,0,0
