0,1,2,3,4,5,6
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
106,0,0,0,0,0,0
83,0,0,0,0,0,0
86,0,0,0,0,0,0
98,0,0,0,0,0,0
57,0,0,0,0,0,0
36,0,0,0,0,0,0
30,0,0,0,0,0,0
33,0,0,0,0,0,0
38,0,0,0,0,0,0
22,0,0,0,0,0,0
0,0,0,0,0,0,0
36,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
21,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
26,0,0,0,0,0,0
35,0,0,0,0,0,0
31,0,0,0,0,0,0
35,0,0,0,0,0,0
23,0,0,0,0,0,0
0,0,0,0,0,0,0
21,0,0,0,0,0,0
20,0,0,0,0,0,0
59,0,0,0,0,0,0
63,0,0,0,0,0,0
57,0,0,0,0,0,0
89,0,0,0,0,0,0
217,0,0,0,0,0,0
290,0,0,0,0,0,0
167,0,0,0,0,0,0
206,0,0,0,0,0,0
167,0,0,0,0,0,0
138,0,0,0,0,0,0
128,0,0,0,0,0,0
77,0,0,0,0,0,0
99,0,0,0,0,0,0
135,0,0,0,0,0,0
95,0,0,0,0,0,0
151,0,0,0,0,0,0
85,0,0,0,0,0,0
100,0,0,0,0,0,0
87,0,0,0,0,0,0
85,0,0,0,0,0,0
102,0,0,0,0,0,0
88,0,0,0,0,0,0
64,0,0,0,0,0,0
68,0,0,0,0,0,0
75,0,0,0,0,0,0
98,0,0,0,0,0,0
171,0,0,0,0,0,0
217,0,0,0,0,0,0
195,0,0,0,0,0,0
83,0,0,0,0,0,0
122,0,0,0,0,0,0
92,0,0,0,0,0,0
130,0,0,0,0,0,0
163,0,0,0,0,0,0
242,0,0,0,0,0,0
275,0,0,0,0,0,0
306,0,0,0,0,0,0
274,0,0,0,0,0,0
292,0,0,0,0,0,0
298,0,0,0,0,0,0
261,20,0,0,0,0,0
247,21,0,0,0,0,0
216,0,0,0,0,0,0
157,0,0,0,0,0,0
140,28,0,0,0,0,0
127,41,0,0,0,0,0
126,29,0,0,0,0,0
124,0,0,0,0,0,0
105,0,0,0,0,0,0
129,0,0,0,0,0,0
123,0,0,0,0,0,0
105,0,0,0,0,0,0
130,0,0,0,0,0,0
137,20,0,0,0,0,0
155,28,0,0,0,0,0
145,0,0,0,0,0,0
124,32,0,0,0,0,0
117,37,0,0,0,0,0
96,43,0,0,0,0,0
126,37,0,0,0,0,0
56,62,0,0,0,0,0
77,56,0,0,0,0,0
76,63,0,0,0,0,0
73,46,0,0,0,0,0
120,60,0,0,0,0,0
144,39,0,0,0,0,0
163,73,0,0,0,0,0
190,47,0,0,0,0,0
214,36,0,0,0,0,0
228,33,0,0,0,0,0
182,60,0,0,0,0,0
192,33,0,0,0,0,0
188,42,0,0,0,0,0
206,54,0,0,0,0,0
196,23,0,0,0,0,0
200,38,0,0,0,0,0
141,0,48,0,0,0,0
168,0,88,0,0,0,0
212,0,83,0,0,0,0
242,0,69,0,0,0,0
261,22,42,0,0,0,0
197,28,34,0,0,0,0
203,26,31,0,0,0,0
184,26,20,0,0,0,0
208,45,24,0,0,0,0
271,29,0,0,0,0,0
218,42,23,0,0,0,0
322,73,0,0,0,0,0
327,60,0,0,0,0,0
285,49,0,0,0,0,0
320,63,0,0,0,0,0
352,40,0,0,0,0,0
391,51,0,0,0,0,0
457,31,0,0,0,0,0
495,42,0,0,0,0,0
427,45,0,25,0,0,0
354,47,0,0,0,0,0
410,39,0,0,0,0,0
414,35,0,0,0,0,0
495,27,0,20,0,0,0
491,0,0,0,0,0,0
518,0,0,27,0,0,0
465,0,0,20,0,0,0
501,0,0,29,0,0,0
485,23,0,22,0,0,0
482,0,0,33,0,0,0
487,0,0,30,0,0,0
400,0,0,34,0,0,0
375,0,0,23,0,0,0
305,0,0,30,0,0,0
330,0,0,0,0,0,0
298,0,0,26,0,0,0
276,0,0,0,0,0,0
215,0,0,22,0,0,0
173,0,0,0,0,0,0
171,25,0,41,0,0,0
161,23,0,32,0,0,0
192,22,0,27,0,0,0
239,36,0,36,0,0,0
254,25,0,25,0,0,0
176,26,0,26,0,0,0
211,22,0,22,0,0,0
247,25,0,25,0,0,0
187,45,0,45,0,0,0
202,44,0,44,0,0,0
228,41,0,41,0,0,0
300,36,0,36,0,0,0
223,33,0,33,0,0,0
283,27,0,27,0,0,0
316,29,0,29,0,0,0
413,47,0,47,0,0,0
374,40,0,40,35,0,0
307,35,0,35,0,0,0
388,34,0,34,25,0,0
449,58,0,58,21,0,0
466,26,0,26,21,0,0
414,0,0,0,20,0,0
311,29,0,29,24,0,0
290,32,0,32,24,0,0
292,37,0,37,34,0,0
276,53,0,53,47,0,0
202,56,0,56,32,0,0
183,31,0,31,30,0,0
131,33,0,33,32,0,0
161,32,0,32,23,0,0
138,28,0,28,26,0,0
84,39,0,39,28,0,0
99,40,0,40,20,0,0
188,0,0,0,32,0,0
350,25,0,25,52,0,0
489,0,0,0,73,0,0
430,0,0,0,42,0,0
496,0,0,0,24,0,0
505,0,0,0,26,0,0
483,32,0,32,35,0,0
324,43,0,43,21,0,0
282,32,0,32,38,0,0
306,46,0,46,306,0,0
367,53,0,53,367,28,0
354,49,0,49,354,34,0
244,49,0,49,244,0,0
226,58,0,58,226,0,0
