0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,62,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,88,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,64,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,81,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,84,36,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,77,32,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,70,70,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,65,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,151,151,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,61,61,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,63,63,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,39,39,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,115,115,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,99,99,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,87,87,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,66,66,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,68,68,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,58,58,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,85,85,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,67,67,66,21,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,114,114,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0,155,155,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0,101,101,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0,81,81,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,25,131,131,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,148,148,162,23,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0,96,96,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,23,70,70,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0,42,42,227,21,0,0,0,0,0,0,0,0,0,0,0,0,0
278,0,22,22,278,29,0,0,0,0,0,0,0,0,0,0,0,0,0
232,0,21,21,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0,42,42,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,0,25,25,262,0,191,20,0,0,0,0,0,0,0,0,0,0,0
145,0,51,51,145,0,197,0,0,0,0,0,0,0,0,0,0,0,0
128,0,44,44,128,0,225,0,0,0,0,0,0,0,0,0,0,0,0
88,0,51,51,88,27,232,0,0,0,0,0,0,0,0,0,0,0,0
65,21,43,43,65,30,243,0,0,0,0,0,0,0,0,0,0,0,0
109,22,43,43,109,35,258,0,0,0,0,0,0,0,0,0,0,0,0
120,32,104,104,120,39,165,0,0,0,0,0,0,0,0,0,0,0,0
98,32,155,155,98,31,172,0,0,0,0,0,0,0,0,0,0,0,0
44,34,211,211,44,41,152,0,0,0,0,0,0,0,0,0,0,0,0
84,25,189,189,84,32,163,0,0,0,0,0,0,0,0,0,0,0,0
85,0,182,182,85,21,161,0,0,0,0,0,0,0,0,0,0,0,0
110,0,221,221,110,41,152,0,0,0,0,0,0,0,0,0,0,0,0
110,42,244,244,110,39,155,0,0,0,0,0,0,0,0,0,0,0,0
100,42,235,235,100,29,81,0,0,0,0,0,0,0,0,0,0,0,0
83,36,233,233,83,30,88,0,0,0,0,0,0,0,0,0,0,0,0
50,34,235,235,50,34,125,0,0,0,0,0,0,0,0,0,0,0,0
52,22,187,187,52,28,131,0,0,0,0,0,0,0,0,0,0,0,0
95,32,197,197,95,33,81,0,0,0,0,0,0,0,0,0,0,0,0
112,56,310,310,112,31,70,20,0,0,0,0,0,0,0,0,0,0,0
97,58,334,334,97,63,71,0,0,0,0,0,0,0,0,0,0,0,0
98,27,334,334,98,42,79,0,0,0,0,0,0,0,0,0,0,0,0
126,42,282,282,126,60,72,0,0,0,0,0,0,0,0,0,0,0,0
87,33,230,230,87,71,105,0,0,0,0,0,0,0,0,0,0,0,0
129,61,243,243,129,58,160,0,0,0,0,0,0,0,0,0,0,0,0
71,44,148,148,71,89,148,0,0,0,0,0,0,0,0,0,0,0,0
56,67,188,188,56,52,109,0,0,0,0,0,0,0,0,0,0,0,0
23,62,188,188,23,40,119,0,0,0,0,0,0,0,0,0,0,0,0
115,80,221,221,115,45,248,0,0,0,0,0,0,0,0,0,0,0,0
119,44,222,222,119,63,178,0,0,0,0,0,0,0,0,0,0,0,0
101,50,183,183,101,39,147,0,0,0,0,0,0,0,0,0,0,0,0
79,47,170,170,79,31,110,0,0,0,0,0,0,0,0,0,0,0,0
98,79,118,118,98,34,105,0,0,0,0,0,0,0,0,0,0,0,0
78,57,124,124,78,23,102,0,0,0,0,0,0,0,0,0,0,0,0
77,51,98,98,77,59,119,0,0,0,0,0,0,0,0,0,0,0,0
67,48,103,103,67,72,80,0,0,0,0,0,0,0,0,0,0,0,0
70,43,110,110,70,83,41,0,0,0,0,0,0,0,0,0,0,0,0
66,40,111,111,66,50,53,0,0,0,0,0,0,0,0,0,0,0,0
62,49,98,98,62,58,56,0,0,0,0,0,0,0,0,0,0,0,0
97,33,118,118,97,53,68,0,0,0,0,0,0,0,0,0,0,0,0
107,53,122,122,107,62,68,0,0,0,0,0,0,0,0,0,0,0,0
121,41,90,90,121,45,80,28,0,0,0,0,0,0,0,0,0,0,0
149,31,127,127,149,30,36,0,0,0,0,0,0,0,0,0,0,0,0
125,56,144,144,125,23,38,0,0,0,0,0,0,0,0,0,0,0,0
136,65,175,175,136,21,0,0,0,0,0,0,0,0,0,0,0,0,0
125,44,187,187,125,26,39,0,0,0,0,0,0,0,0,0,0,0,0
132,41,160,160,132,27,0,0,0,0,0,0,0,0,0,0,0,0,0
122,44,145,145,122,20,0,0,0,0,0,0,0,0,0,0,0,0,0
127,36,141,141,127,34,34,0,0,0,0,0,0,0,0,0,0,0,0
161,33,141,141,161,26,24,0,0,0,0,0,0,0,0,0,0,0,0
126,73,129,129,126,23,20,0,0,0,0,0,0,0,0,0,0,0,0
101,87,96,96,101,22,0,0,0,0,0,0,0,0,0,0,0,0,0
109,111,87,87,109,24,0,0,0,0,0,0,0,0,0,0,0,0,0
69,110,82,82,69,33,0,0,29,0,0,0,0,0,0,0,0,0,0
82,116,79,79,82,34,0,0,39,0,0,0,0,0,0,0,0,0,0
75,129,29,29,75,24,0,0,96,0,0,0,0,0,0,0,0,0,0
79,189,41,41,79,34,0,0,141,0,0,0,0,0,0,0,0,0,0
98,156,52,52,98,33,0,0,176,0,0,0,0,0,0,0,0,0,0
84,192,59,59,84,28,0,0,123,0,0,0,0,0,0,0,0,0,0
59,158,35,35,59,27,0,0,92,0,0,0,0,0,0,0,0,0,0
67,186,33,33,67,33,0,0,78,0,0,0,0,0,0,0,0,0,0
51,164,32,32,51,37,0,0,101,0,0,0,0,0,0,0,0,0,0
44,167,70,70,44,38,0,0,100,0,0,0,0,0,0,0,0,0,0
37,152,47,47,37,32,47,0,65,0,0,0,0,0,0,0,0,0,0
63,169,53,53,63,34,53,0,115,0,0,0,0,0,0,0,0,0,0
26,219,56,56,26,41,56,22,102,0,0,0,0,0,0,0,0,0,0
52,175,38,38,52,56,38,0,112,0,0,0,0,0,0,0,0,0,0
37,159,47,47,37,41,47,0,102,0,0,0,0,0,0,0,0,0,0
33,120,39,39,33,30,39,0,105,0,0,0,0,0,0,0,0,0,0
41,146,30,30,41,22,30,21,103,24,0,0,0,0,0,0,0,0,0
33,135,24,24,33,27,24,39,155,39,0,0,0,0,0,0,0,0,0
21,106,25,25,21,26,25,57,213,57,0,0,0,0,0,0,0,0,0
23,85,142,142,23,25,142,69,246,69,0,0,0,0,0,0,0,0,0
34,69,131,131,34,34,131,60,285,60,0,0,0,0,0,0,0,0,0
27,53,88,88,27,27,88,79,352,79,31,0,0,0,0,0,0,0,0
0,56,95,95,0,0,95,92,235,92,25,0,0,0,0,0,0,0,0
20,59,164,164,20,20,164,134,232,134,0,0,0,0,0,0,0,0,0
30,54,173,173,30,30,173,157,221,157,42,0,0,0,0,0,0,0,0
0,84,221,221,0,0,221,207,171,207,35,0,0,0,0,0,0,0,0
0,46,216,216,0,0,216,226,182,226,31,0,0,0,0,0,0,0,0
0,58,193,193,0,0,193,230,165,230,27,0,0,0,0,0,0,0,0
27,64,252,252,27,27,252,268,99,268,31,0,0,0,0,0,0,0,0
23,57,166,166,23,23,166,229,106,229,24,0,0,0,0,0,0,0,0
22,97,158,158,22,22,158,223,107,223,37,0,0,0,0,0,0,0,0
23,104,92,92,23,23,92,214,127,214,49,0,0,0,0,0,0,0,0
21,70,71,71,21,21,71,232,66,232,32,0,0,0,0,0,0,0,0
23,91,112,112,23,23,112,197,31,197,46,0,0,0,0,0,0,0,0
0,110,118,118,0,0,118,222,126,222,46,0,0,0,0,0,0,0,0
0,137,95,95,0,0,95,216,139,216,45,0,0,0,0,0,0,0,0
0,188,89,89,0,0,89,201,162,201,55,0,0,0,0,0,0,0,0
0,207,97,97,0,0,97,201,207,201,37,0,0,0,0,0,0,0,0
0,211,57,57,0,0,57,194,312,194,41,0,0,0,0,0,0,0,0
0,274,75,75,0,0,75,241,343,241,45,0,0,0,0,0,0,0,0
0,231,67,67,0,0,67,183,323,183,31,0,0,0,0,0,0,0,0
0,225,58,58,0,0,58,221,318,221,27,0,0,0,0,0,0,0,0
0,216,44,44,0,0,44,206,326,206,38,0,0,0,0,0,0,0,0
0,188,52,52,0,0,52,228,292,228,45,0,0,0,0,0,0,0,0
0,202,32,32,0,0,32,177,281,177,32,0,0,0,0,0,0,0,0
0,204,20,20,0,0,20,180,281,180,23,0,0,0,0,0,0,0,0
0,163,31,31,0,0,31,182,355,182,33,0,0,0,0,0,0,0,0
0,147,35,35,0,0,35,244,332,244,36,0,0,0,0,0,0,0,0
0,152,63,63,0,0,63,255,329,255,36,0,0,0,0,0,0,0,0
0,137,44,44,0,0,44,236,362,236,30,0,0,0,0,0,0,0,0
20,122,44,44,20,20,44,235,363,235,40,0,0,0,0,0,0,0,0
31,78,31,31,31,31,31,283,347,283,41,0,0,0,0,0,0,0,0
44,134,44,44,44,44,44,228,370,228,40,0,0,0,0,0,0,0,0
44,171,44,44,44,44,44,261,407,261,44,0,0,0,0,0,0,0,0
53,155,53,53,53,53,53,294,516,294,35,0,0,0,0,0,0,0,0
42,218,42,42,42,42,42,242,567,242,38,0,0,0,0,0,0,0,0
39,215,39,39,39,39,39,225,546,225,21,0,0,0,0,0,0,0,0
29,206,29,29,29,29,29,200,564,200,51,0,0,0,0,0,0,0,0
29,170,29,29,29,29,29,220,517,220,42,0,0,0,0,0,0,0,0
31,178,31,31,31,31,31,177,469,177,49,0,0,0,0,0,0,0,0
40,165,40,40,40,40,40,193,425,193,48,0,0,0,0,0,0,0,0
25,208,25,25,25,25,25,181,313,181,34,0,0,0,0,0,0,0,0
35,208,35,35,35,35,35,241,385,241,52,43,0,0,0,0,0,0,0
28,227,28,28,28,28,28,274,295,274,56,200,0,0,0,0,0,0,0
0,272,0,0,0,0,0,232,305,232,50,185,0,0,0,0,0,0,0
