0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
26,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
49,0,0,0
31,0,0,0
33,0,0,0
29,0,0,0
39,0,0,0
44,0,0,0
48,0,0,0
90,0,0,0
