0,1,2,3,4,5
55,0,0,0,0,0
76,20,0,0,0,0
70,23,0,0,0,0
69,26,0,0,0,0
94,38,0,0,0,0
109,50,0,0,0,0
84,48,0,0,0,0
37,52,0,0,0,0
70,47,0,0,0,0
88,41,0,0,0,0
83,33,0,0,0,0
67,48,0,0,0,0
50,37,0,0,0,0
35,53,0,0,0,0
24,38,0,0,0,0
46,40,0,0,0,0
23,36,0,0,0,0
25,20,0,0,0,0
0,30,0,0,0,0
0,37,0,0,0,0
0,36,0,0,0,0
0,45,0,0,0,0
0,40,0,0,0,0
21,43,0,0,0,0
20,38,0,0,0,0
42,42,0,0,0,0
50,50,0,0,0,0
24,24,21,0,0,0
28,28,37,0,0,0
27,27,27,0,0,0
44,44,44,0,0,0
21,21,21,0,0,0
27,27,27,0,0,0
22,22,22,0,0,0
35,35,35,0,0,0
32,32,32,0,0,0
23,23,23,0,0,0
23,23,23,0,0,0
30,30,30,0,0,0
0,0,0,0,0,0
21,21,21,0,0,0
26,26,26,0,0,0
0,0,0,0,0,0
32,32,32,0,0,0
23,23,23,0,0,0
38,38,38,0,0,0
25,25,25,37,0,0
42,42,42,20,0,0
38,38,38,38,0,0
27,27,27,27,0,0
37,37,37,37,0,0
54,54,54,54,0,0
44,44,44,44,0,0
43,43,43,43,0,0
49,49,49,49,0,0
35,35,35,35,0,0
50,50,50,50,0,0
51,51,51,51,0,0
35,35,35,35,0,0
25,25,25,25,0,0
43,43,43,43,0,0
49,49,49,49,0,0
46,46,46,46,0,0
30,30,30,30,0,0
23,23,23,23,0,0
0,0,0,0,0,0
35,35,35,35,0,0
25,25,25,25,0,0
27,27,27,27,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
33,33,33,33,0,0
0,0,0,0,0,0
22,22,22,22,0,0
0,0,0,0,0,0
23,23,23,23,0,0
0,0,0,0,0,0
0,0,0,0,25,0
20,20,20,20,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,29
