0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,70,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,78,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,87,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,187,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,172,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,179,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,173,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,152,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,129,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126,136,26,0,0,0,0,0,0,0,0,0,0,0,0,0
0,109,134,26,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99,113,53,0,0,0,0,0,0,0,0,0,0,0,0,0
0,91,108,113,0,0,0,0,0,0,0,0,0,0,0,0,0
0,131,130,178,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,151,220,0,0,0,0,0,0,0,0,0,0,0,0,0
0,74,166,254,0,0,0,0,0,0,0,0,0,0,0,0,0
0,80,132,236,0,0,0,0,0,0,0,0,0,0,0,0,0
0,65,172,186,0,0,0,0,0,0,0,0,0,0,0,0,0
0,67,211,167,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,187,222,0,0,0,0,0,0,0,0,0,0,0,0,0
0,55,244,186,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,270,189,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,242,170,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42,330,170,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,244,144,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,186,118,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,174,149,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,101,138,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,103,101,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,85,121,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,24,82,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,21,84,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,30,94,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,58,56,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,67,62,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42,78,25,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,28,49,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,25,35,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,20,49,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,41,45,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,26,35,20,0,0,0,0,0,0,0,0,0,0,0,0
0,22,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
0,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0
0,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,52,25,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,30,43,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39,28,39,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,23,32,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0
0,120,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0
0,130,47,130,0,0,0,0,0,0,0,0,0,0,0,0,0
0,163,29,163,0,0,0,0,0,0,0,0,0,0,0,0,0
0,219,44,219,0,0,0,0,0,0,0,0,0,0,0,0,0
0,239,36,239,0,0,0,0,0,0,0,0,0,0,0,0,0
0,188,21,188,0,0,0,0,0,0,0,0,0,0,0,0,0
0,210,21,210,0,0,0,0,0,0,0,0,0,0,0,0,0
0,205,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0
0,238,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0
0,239,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0
0,167,0,167,23,0,0,0,0,0,0,0,0,0,0,0,0
0,213,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0
0,152,21,152,0,0,0,0,0,0,0,0,0,0,0,0,0
0,197,22,197,0,0,0,0,0,0,0,0,0,0,0,0,0
0,201,102,201,0,0,0,0,0,0,0,0,0,0,0,0,0
0,194,74,194,28,28,0,0,0,0,0,0,0,0,0,0,0
0,233,48,233,45,42,0,0,0,0,0,0,0,0,0,0,0
0,261,48,261,0,64,0,0,0,0,0,0,0,0,0,0,0
0,243,43,243,22,71,0,0,0,0,0,0,0,0,0,0,0
0,199,41,199,0,120,0,0,0,0,0,0,0,0,0,0,0
0,195,30,195,26,123,0,0,0,0,0,0,0,0,0,0,0
0,151,54,151,28,158,0,0,0,0,0,0,0,0,0,0,0
0,129,50,129,29,175,0,0,0,0,0,0,0,0,0,0,0
0,140,39,140,0,140,0,0,0,0,0,0,0,0,0,0,0
0,98,38,98,25,181,0,0,0,0,0,0,0,0,0,0,0
0,114,45,114,0,190,0,0,0,0,0,0,0,0,0,0,0
0,114,56,114,0,221,0,0,0,0,0,0,0,0,0,0,0
0,108,54,108,31,194,0,0,0,0,0,0,0,0,0,0,0
0,111,43,111,0,176,0,0,0,0,0,0,0,0,0,0,0
0,121,24,121,0,178,0,0,0,0,0,0,0,0,0,0,0
0,67,152,67,0,152,0,0,0,0,0,0,0,0,0,0,0
0,113,188,113,0,188,0,0,0,0,0,0,0,0,0,0,0
0,142,200,142,0,200,0,0,0,0,0,0,0,0,0,0,0
0,67,194,67,32,194,0,0,0,0,0,0,0,0,0,0,0
0,49,210,49,34,210,0,0,0,0,0,0,0,0,0,0,0
0,60,173,60,45,173,0,0,0,0,0,0,0,0,0,0,0
0,43,145,43,34,145,0,0,0,0,0,0,0,0,0,0,0
0,31,112,31,48,112,0,0,0,0,0,0,0,0,0,0,0
0,42,109,42,64,109,48,0,0,0,0,0,0,0,0,0,0
0,49,68,49,77,68,60,0,0,0,0,0,0,0,0,0,0
0,39,53,39,109,53,114,0,0,0,0,0,0,0,0,0,0
0,43,52,43,99,52,163,0,0,0,0,0,0,0,0,0,0
0,55,55,55,91,55,90,0,0,0,0,0,0,0,0,0,0
0,39,39,39,80,39,76,0,0,0,0,0,0,0,0,0,0
0,76,76,76,65,76,51,0,0,0,0,0,0,0,0,0,0
0,48,48,48,44,48,66,0,0,0,0,0,0,0,0,0,0
0,70,70,70,38,70,75,0,0,0,0,0,0,0,0,0,0
0,62,62,62,32,62,85,0,0,0,0,0,0,0,0,0,0
0,59,59,59,24,59,25,0,0,0,0,0,0,0,0,0,0
0,37,37,37,30,37,32,0,0,0,0,0,0,0,0,0,0
0,42,42,42,31,42,27,0,0,0,0,0,0,0,0,0,0
0,48,48,48,30,48,22,0,0,0,0,0,0,0,0,0,0
0,21,21,21,30,21,30,0,0,0,0,0,0,0,0,0,0
0,34,34,34,24,34,56,0,0,0,0,0,0,0,0,0,0
0,51,51,51,42,51,32,23,0,0,0,0,0,0,0,0,0
0,52,52,52,28,52,29,21,0,0,0,0,0,0,0,0,0
0,71,71,71,26,71,1011,33,0,0,0,0,0,0,0,0,0
0,50,50,50,22,50,1025,20,0,0,0,0,0,0,0,0,0
0,36,36,36,0,36,948,0,0,0,0,0,0,0,0,0,0
0,45,45,45,0,45,907,0,0,0,0,0,0,0,0,0,0
0,42,42,42,0,42,870,0,0,0,0,0,0,0,0,0,0
0,45,45,45,0,45,957,0,0,0,0,0,0,0,0,0,0
0,69,69,69,21,69,1040,29,0,0,0,0,0,0,0,0,0
0,85,85,85,32,85,1032,20,0,0,0,0,0,0,0,0,0
0,124,124,124,38,124,972,0,0,0,0,0,0,0,0,0,0
0,112,112,112,31,112,924,0,0,0,0,0,0,0,0,0,0
0,87,87,87,35,87,1064,0,0,0,0,0,0,0,0,0,0
0,122,122,122,64,122,1049,21,0,0,0,0,0,0,0,0,0
0,58,58,58,50,58,920,0,0,0,0,0,0,0,0,0,0
0,118,118,118,46,118,808,0,0,0,0,0,0,0,0,0,0
0,76,76,76,26,76,806,0,0,0,0,0,0,0,0,0,0
0,61,61,61,39,61,700,0,0,0,0,0,0,0,0,0,0
0,83,83,83,51,83,621,0,0,0,0,0,0,0,0,0,0
0,53,53,53,92,53,810,0,0,0,0,0,0,0,0,0,0
0,73,73,73,75,73,895,0,0,0,0,0,0,0,0,0,0
0,69,69,69,90,69,1041,0,0,0,0,0,0,0,0,0,0
0,101,101,101,71,101,1196,0,0,0,0,0,0,0,0,0,0
0,123,123,123,28,123,1114,0,0,0,0,0,0,0,0,0,0
0,82,82,82,35,82,1109,0,0,0,0,0,0,0,0,0,0
0,1045,1045,1045,31,1045,1045,0,0,0,0,0,0,0,0,0,0
0,911,911,911,37,911,911,0,0,0,0,0,0,0,0,0,0
0,719,719,719,24,719,719,0,0,0,0,0,0,0,0,0,0
0,657,657,657,0,657,657,0,0,0,0,0,0,0,0,0,0
0,666,666,666,0,666,666,0,40,0,0,0,0,0,0,0,0
0,603,603,603,0,603,603,0,47,0,0,0,0,0,0,0,0
0,418,418,418,0,418,418,0,55,0,0,0,0,0,0,0,0
0,368,368,368,0,368,368,0,51,0,0,0,0,0,0,0,0
0,367,367,367,0,367,367,0,52,0,0,0,0,0,0,0,0
