0,1,2,3,4,5,6,7,8
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0
136,0,0,0,0,0,0,0,0
185,22,0,0,0,0,0,0,0
208,0,0,0,0,0,0,0,0
222,0,0,0,0,0,0,0,0
245,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0
213,0,0,0,0,0,0,0,0
214,0,0,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0
167,0,0,0,0,0,0,0,0
130,24,0,0,0,0,0,0,0
89,25,0,0,0,0,0,0,0
77,22,0,0,0,0,0,0,0
93,21,0,0,0,0,0,0,0
89,31,0,0,0,0,0,0,0
72,29,0,0,0,0,0,0,0
59,53,0,0,0,0,0,0,0
22,63,0,0,0,0,0,0,0
23,90,0,0,0,0,0,0,0
43,137,0,0,0,0,0,0,0
63,106,45,0,0,0,0,0,0
83,90,55,0,0,0,0,0,0
65,48,107,0,0,0,0,0,0
55,55,130,0,0,0,0,0,0
36,36,130,0,0,0,0,0,0
49,49,109,0,0,0,0,0,0
46,46,92,0,0,0,0,0,0
47,47,83,0,0,0,0,0,0
44,44,100,0,0,0,0,0,0
62,62,84,0,0,0,0,0,0
75,75,77,0,0,0,0,0,0
87,87,56,0,0,0,0,0,0
103,103,55,0,0,0,0,0,0
125,125,34,0,0,0,0,0,0
163,163,0,0,0,0,0,0,0
138,138,0,0,0,0,0,0,0
77,77,0,0,0,0,0,0,0
43,43,0,0,0,0,0,0,0
37,37,0,0,0,0,0,0,0
24,24,0,0,0,0,0,0,0
24,24,0,0,0,0,0,0,0
36,36,0,0,0,0,0,0,0
104,104,0,0,0,0,0,0,0
115,115,0,0,0,0,0,0,0
191,191,0,0,0,0,0,0,0
157,157,0,0,0,0,0,0,0
169,169,0,0,0,0,0,0,0
142,142,0,0,0,0,0,0,0
260,260,34,0,0,0,0,0,0
362,362,33,0,0,0,0,0,0
390,390,23,0,0,0,0,0,0
401,401,0,0,0,0,0,0,0
444,444,0,55,0,0,0,0,0
548,548,0,60,0,0,0,0,0
484,484,0,57,0,0,0,0,0
550,550,0,34,0,0,0,0,0
505,505,0,36,0,0,0,0,0
680,680,0,50,0,0,0,0,0
642,642,0,22,0,0,0,0,0
627,627,0,0,0,0,0,0,0
535,535,33,20,0,0,0,0,0
455,455,63,51,0,0,0,0,0
503,503,80,29,0,0,0,0,0
533,533,174,533,0,0,0,0,0
694,694,239,694,0,0,0,0,0
801,801,216,801,0,0,0,0,0
779,779,158,779,0,0,0,0,0
832,832,207,832,0,0,0,0,0
970,970,154,970,0,0,0,0,0
981,981,139,981,0,0,0,0,0
1138,1138,78,1138,0,0,0,0,0
1169,1169,40,1169,0,0,0,0,0
1282,1282,43,1282,0,0,0,0,0
1310,1310,0,1310,0,0,0,0,0
1453,1453,0,1453,0,0,0,0,0
1435,1435,0,1435,0,0,0,0,0
1444,1444,0,1444,30,0,0,0,0
1669,1669,0,1669,39,0,0,0,0
1657,1657,0,1657,70,0,0,0,0
1602,1602,0,1602,86,0,0,0,0
1628,1628,0,1628,62,0,0,0,0
1700,1700,0,1700,46,0,0,0,0
1830,1830,0,1830,31,0,0,0,0
1549,1549,0,1549,33,0,0,0,0
1339,1339,0,1339,171,0,0,0,0
1279,1279,0,1279,180,0,0,0,0
1312,1312,0,1312,192,0,0,0,0
1432,1432,0,1432,138,0,0,0,0
1547,1547,0,1547,89,0,0,0,0
1482,1482,0,1482,136,0,0,0,0
1636,1636,0,1636,121,0,0,0,0
1611,1611,0,1611,129,0,0,0,0
1558,1558,0,1558,147,0,0,0,0
1537,1537,0,1537,151,0,0,0,0
1273,1273,0,1273,140,0,0,0,0
1374,1374,0,1374,200,0,0,0,0
1181,1181,0,1181,195,0,0,0,0
1224,1224,0,1224,297,0,0,0,0
1159,1159,0,1159,329,0,0,0,0
1099,1099,0,1099,415,0,0,0,0
882,882,0,882,622,0,0,0,0
762,762,0,762,731,0,0,0,0
678,678,45,678,880,0,0,0,0
663,663,59,663,975,0,0,0,0
554,554,46,554,1143,0,0,0,0
496,496,46,496,1147,0,0,0,0
472,472,29,472,1183,0,0,0,0
390,390,22,390,1150,0,0,0,0
460,460,23,460,1029,0,0,0,0
332,332,21,332,931,0,0,0,0
328,328,0,328,928,25,0,0,0
323,323,0,323,747,29,0,0,0
305,305,0,305,773,65,0,0,0
238,238,0,238,829,76,0,0,0
242,242,0,242,786,92,0,0,0
302,302,0,302,814,90,0,0,0
288,288,0,288,752,215,0,0,0
277,277,0,277,982,96,0,0,0
248,248,0,248,1049,64,0,0,0
260,260,0,260,1018,261,0,0,0
315,315,0,315,979,232,0,0,0
385,385,0,385,906,172,0,0,0
597,597,0,597,714,161,0,0,0
366,366,0,366,591,156,0,0,0
373,373,0,373,569,322,0,0,0
462,462,0,462,620,144,0,0,0
488,488,0,488,690,330,0,0,0
620,620,0,620,958,337,0,0,0
662,662,0,662,987,167,0,0,0
719,719,0,719,890,289,0,0,0
743,743,0,743,1015,189,0,0,0
728,728,0,728,1026,213,0,0,0
955,955,0,955,1075,181,0,0,0
949,949,0,949,882,143,0,0,0
1085,1085,0,1085,832,266,0,0,0
1025,1025,0,1025,745,231,0,0,0
1066,1066,0,1066,781,273,0,0,0
887,887,0,887,801,309,0,0,0
794,794,0,794,864,285,0,0,0
814,814,0,814,880,328,0,0,0
667,667,0,667,812,293,0,0,0
503,503,0,503,831,302,0,0,0
384,384,0,384,804,340,0,0,0
273,273,0,273,905,345,0,0,0
229,229,0,229,770,305,0,0,0
125,125,0,125,780,398,0,0,0
121,121,0,121,700,428,0,0,0
85,85,0,85,609,406,0,0,0
97,97,0,97,630,419,0,0,0
78,78,0,78,639,499,0,0,0
45,45,0,45,697,291,0,0,0
42,42,0,42,724,313,0,0,0
31,31,0,31,725,312,0,0,0
26,26,0,26,697,231,0,0,0
736,736,0,736,736,195,31,0,0
300,300,0,300,300,71,23,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
106,106,0,106,106,121,114,0,0
325,325,0,325,325,346,272,0,0
633,633,0,633,633,633,340,0,0
555,555,0,555,555,555,275,0,0
531,531,0,531,531,531,338,0,0
444,444,0,444,444,444,428,0,0
446,446,0,446,446,446,479,0,0
402,402,0,402,402,402,473,0,0
213,213,0,213,213,213,478,0,0
315,315,0,315,315,315,423,0,0
158,158,0,158,158,158,454,0,0
268,268,0,268,268,268,412,0,0
206,206,0,206,206,206,425,0,0
198,198,0,198,198,198,373,0,0
109,109,0,109,109,109,295,0,0
164,164,0,164,164,164,283,0,0
51,51,0,51,51,51,485,0,0
202,202,0,202,202,202,333,0,0
594,594,0,594,594,594,594,0,0
369,369,0,369,369,369,369,32,0
384,384,0,384,384,384,384,149,0
346,346,0,346,346,346,346,135,0
309,309,0,309,309,309,309,121,20
367,367,0,367,367,367,367,145,0
451,451,0,451,451,451,451,102,0
446,446,0,446,446,446,446,86,0
459,459,0,459,459,459,459,75,0
404,404,0,404,404,404,404,87,0
471,471,0,471,471,471,471,49,0
535,535,0,535,535,535,535,46,0
452,452,0,452,452,452,452,52,21
