0,1,2,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
23,0,0,0
56,0,0,0
58,0,0,0
43,0,0,0
57,0,0,0
63,0,0,0
66,0,0,0
22,0,0,0
53,0,0,0
55,0,0,0
47,0,0,0
59,0,0,0
30,0,0,0
35,0,0,0
0,0,0,0
32,0,0,0
35,0,0,0
27,0,0,0
52,0,0,0
43,0,0,0
39,0,0,0
0,0,0,0
20,0,0,0
0,0,0,0
54,0,0,0
67,0,0,0
90,0,0,0
87,0,0,0
148,0,0,0
125,0,0,0
85,34,0,0
94,24,0,0
68,0,0,0
85,0,0,0
77,0,0,0
52,0,0,0
50,0,0,0
49,0,0,0
48,0,0,0
23,23,0,0
32,29,0,0
62,27,0,0
59,0,0,0
60,21,0,0
31,0,0,0
26,26,0,0
22,0,0,0
22,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
21,0,0,0
49,0,0,0
85,0,0,0
77,0,0,0
52,0,0,0
47,0,0,0
45,0,0,0
0,0,0,0
25,0,0,0
0,0,0,0
0,0,0,0
34,0,0,0
39,0,0,0
28,0,0,0
48,0,0,0
