0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
757,0,757,0,757,1182,1182,0,757,757,0,757,1182,41,1182,1182,468,1182,1182,1182,33,757,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,0,734,0,734,1565,1565,0,734,734,0,734,1565,30,1565,1565,427,1565,1565,1565,28,734,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,0,794,0,794,1135,1135,0,794,794,0,794,1135,46,1135,1135,451,1135,1135,1135,80,794,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,0,714,0,714,1134,1134,0,714,714,0,714,1134,40,1134,1134,493,1134,1134,1134,114,714,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,0,738,0,738,1089,1089,0,738,738,0,738,1089,48,1089,1089,519,1089,1089,1089,60,738,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,0,713,0,713,949,949,0,713,713,0,713,949,45,949,949,464,949,949,949,67,713,949,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,0,692,0,692,1127,1127,0,692,692,0,692,1127,30,1127,1127,706,1127,1127,1127,73,692,1127,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,0,720,0,720,908,908,0,720,720,0,720,908,0,908,908,529,908,908,908,62,720,908,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,0,638,0,638,948,948,0,638,638,0,638,948,28,948,948,502,948,948,948,58,638,948,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,0,534,0,534,791,791,0,534,534,0,534,791,35,791,791,438,791,791,791,61,534,791,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,0,561,0,561,787,787,0,561,561,0,561,787,45,787,787,469,787,787,787,48,561,787,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,0,650,0,650,1179,1179,0,650,650,0,650,1179,23,1179,1179,562,1179,1179,1179,53,650,1179,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,0,670,0,670,870,870,0,670,670,0,670,870,23,870,870,575,870,870,870,77,670,870,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,0,621,0,621,1561,1561,0,621,621,0,621,1561,22,1561,1561,557,1561,1561,1561,93,621,1561,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,0,670,0,670,1570,1570,0,670,670,0,670,1570,34,1570,1570,503,1570,1570,1570,78,670,1570,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,0,633,0,633,1365,1365,0,633,633,0,633,1365,35,1365,1365,497,1365,1365,1365,58,633,1365,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,0,583,0,583,1188,1188,0,583,583,0,583,1188,21,1188,1188,557,1188,1188,1188,80,583,1188,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,0,641,0,641,1222,1222,0,641,641,0,641,1222,44,1222,1222,573,1222,1222,1222,105,641,1222,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,0,994,0,994,1291,1291,0,994,994,0,994,1291,27,1291,1291,994,1291,1291,1291,110,994,1291,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,0,1147,0,1147,1068,1068,0,1147,1147,22,1147,1068,32,1068,1068,1147,1068,1068,1068,120,1147,1068,1147,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,0,1253,0,1253,1070,1070,0,1253,1253,0,1253,1070,28,1070,1070,1253,1070,1070,1070,95,1253,1070,1253,125,111,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,0,1211,0,1211,1053,1053,0,1211,1211,41,1211,1053,28,1053,1053,1211,1053,1053,1053,101,1211,1053,1211,119,218,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,0,1250,0,1250,1115,1115,0,1250,1250,42,1250,1115,29,1115,1115,1250,1115,1115,1115,122,1250,1115,1250,120,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,0,1239,0,1239,813,813,0,1239,1239,32,1239,813,37,813,813,1239,813,813,813,130,1239,813,1239,81,205,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,0,747,0,747,1073,1073,0,747,747,34,747,1073,28,1073,1073,747,1073,1073,1073,123,747,1073,747,77,248,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,0,795,0,795,1047,1047,0,795,795,28,795,1047,26,1047,1047,795,1047,1047,1047,133,795,1047,795,64,198,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,0,1414,0,1414,462,462,0,1414,1414,24,1414,462,24,462,462,1414,462,462,462,143,1414,462,1414,46,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,0,1525,0,1525,469,469,0,1525,1525,24,1525,469,24,469,469,1525,469,469,469,128,1525,469,1525,41,542,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,0,1261,0,1261,1112,1112,0,1261,1261,26,1261,1112,26,1112,1112,1261,1112,1112,1112,144,1261,1112,1261,47,1112,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,0,666,0,666,435,435,0,666,666,35,666,435,35,435,435,666,435,435,435,115,666,435,666,84,435,23,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,0,586,0,586,1091,1091,0,586,586,34,586,1091,34,1091,1091,586,1091,1091,1091,171,586,1091,586,71,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,0,611,0,611,921,921,0,611,611,29,611,921,29,921,921,611,921,921,921,148,611,921,611,85,921,36,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,0,1336,0,1336,1082,1082,0,1336,1336,21,1336,1082,21,1082,1082,1336,1082,1082,1082,154,1336,1082,1336,85,1082,0,0,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,0,1349,0,1349,702,702,0,1349,1349,28,1349,702,28,702,702,1349,702,702,702,183,1349,702,1349,96,702,57,0,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,0,707,0,707,786,786,0,707,707,21,707,786,21,786,786,707,786,786,786,191,707,786,707,116,786,0,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,0,1247,0,1247,826,826,0,1247,1247,26,1247,826,26,826,826,1247,826,826,826,169,1247,826,1247,117,826,28,0,826,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,0,757,0,757,785,785,0,757,757,24,757,785,24,785,785,757,785,785,785,177,757,785,757,151,785,0,0,785,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,0,1052,0,1052,750,750,0,1052,1052,27,1052,750,27,750,750,1052,750,750,750,208,1052,750,1052,148,750,37,0,750,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,0,788,0,788,776,776,0,788,788,28,788,776,28,776,776,788,776,776,776,213,788,776,788,120,776,26,0,776,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,799,0,799,787,787,0,799,799,53,799,787,53,787,787,799,787,787,787,261,799,787,799,156,787,20,20,787,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,0,1386,0,1386,826,826,0,1386,1386,72,1386,826,72,826,826,1386,826,826,826,225,1386,826,1386,146,826,0,0,826,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,0,1312,0,1312,467,467,0,1312,1312,49,1312,467,49,467,467,1312,467,467,467,184,1312,467,1312,141,467,0,0,467,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,0,1281,0,1281,713,713,0,1281,1281,46,1281,713,46,713,713,1281,713,713,713,168,1281,713,1281,148,713,0,0,713,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,0,1252,0,1252,726,726,0,1252,1252,51,1252,726,51,726,726,1252,726,726,726,196,1252,726,1252,152,726,32,0,726,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,0,1212,0,1212,567,567,0,1212,1212,46,1212,567,46,567,567,1212,567,567,567,128,1212,567,1212,164,567,34,0,567,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,0,1473,0,1473,943,943,0,1473,1473,142,1473,943,142,943,943,1473,943,943,943,159,1473,943,1473,185,943,23,0,943,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,0,1349,0,1349,968,968,0,1349,1349,38,1349,968,38,968,968,1349,968,968,968,227,1349,968,1349,163,968,28,0,968,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,0,1284,0,1284,697,697,0,1284,1284,119,1284,697,119,697,697,1284,697,697,697,200,1284,697,1284,291,697,36,0,697,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,0,1185,0,1185,832,832,0,1185,1185,68,1185,832,68,832,832,1185,832,832,832,228,1185,832,1185,247,832,52,0,832,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,0,1153,0,1153,872,872,0,1153,1153,74,1153,872,74,872,872,1153,872,872,872,207,1153,872,1153,189,872,23,0,872,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,0,1142,0,1142,730,730,0,1142,1142,93,1142,730,93,730,730,1142,730,730,730,287,1142,730,1142,275,730,23,0,730,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,0,1216,0,1216,687,687,0,1216,1216,116,1216,687,116,687,687,1216,687,687,687,287,1216,687,1216,285,687,43,0,687,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,0,1328,0,1328,716,716,0,1328,1328,173,1328,716,173,716,716,1328,716,716,716,278,1328,716,1328,156,716,38,0,716,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,0,1273,0,1273,602,602,0,1273,1273,128,1273,602,128,602,602,1273,602,602,602,251,1273,602,1273,250,602,29,0,602,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,0,1464,0,1464,501,501,0,1464,1464,141,1464,501,141,501,501,1464,501,501,501,252,1464,501,1464,274,501,40,0,501,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,0,1673,0,1673,650,650,0,1673,1673,111,1673,650,111,650,650,1673,650,650,650,289,1673,650,1673,250,650,39,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,0,1581,0,1581,641,641,0,1581,1581,79,1581,641,79,641,641,1581,641,641,641,307,1581,641,1581,176,641,27,0,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,0,1583,0,1583,487,487,0,1583,1583,110,1583,487,110,487,487,1583,487,487,487,318,1583,487,1583,217,487,34,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,0,1506,0,1506,510,510,0,1506,1506,105,1506,510,105,510,510,1506,510,510,510,323,1506,510,1506,143,510,33,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,0,1599,0,1599,373,373,0,1599,1599,57,1599,373,57,373,373,1599,373,373,373,293,1599,373,1599,187,373,21,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,0,1687,0,1687,305,305,0,1687,1687,58,1687,305,58,305,305,1687,305,305,305,261,1687,305,1687,249,305,21,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,0,1607,0,1607,404,404,0,1607,1607,31,1607,404,31,404,404,1607,404,404,404,263,1607,404,1607,273,404,27,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,22,1575,22,1575,322,322,0,1575,1575,29,1575,322,29,322,322,1575,322,322,322,293,1575,322,1575,296,322,22,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,0,1712,0,1712,292,292,0,1712,1712,24,1712,292,24,292,292,1712,292,292,292,317,1712,292,1712,368,292,33,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,0,1797,0,1797,13,13,0,1797,1797,30,1797,13,30,13,13,1797,13,13,13,295,1797,13,1797,431,13,50,0,13,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,0,1881,0,1881,289,289,0,1881,1881,41,1881,289,41,289,289,1881,289,289,289,284,1881,289,1881,420,289,21,0,289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,0,1841,0,1841,163,163,0,1841,1841,25,1841,163,25,163,163,1841,163,163,163,312,1841,163,1841,415,163,0,0,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,0,1977,0,1977,134,134,0,1977,1977,0,1977,134,0,134,134,1977,134,134,134,287,1977,134,1977,379,134,0,0,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,0,1968,0,1968,260,260,0,1968,1968,0,1968,260,0,260,260,1968,260,260,260,281,1968,260,1968,430,260,0,0,260,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,0,2019,0,2019,254,254,0,2019,2019,0,2019,254,0,254,254,2019,254,254,254,232,2019,254,2019,395,254,0,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,0,1773,0,1773,93,93,0,1773,1773,31,1773,93,31,93,93,1773,93,93,93,182,1773,93,1773,354,93,0,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,0,1793,0,1793,102,102,0,1793,1793,30,1793,102,30,102,102,1793,102,102,102,179,1793,102,1793,502,102,0,0,102,102,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,0,1649,0,1649,77,77,0,1649,1649,0,1649,77,0,77,77,1649,77,77,77,210,1649,77,1649,546,77,0,0,77,77,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,0,1538,0,1538,203,203,0,1538,1538,30,1538,203,30,203,203,1538,203,203,203,212,1538,203,1538,566,203,0,0,203,203,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,0,1746,0,1746,239,239,0,1746,1746,0,1746,239,0,239,239,1746,239,239,239,176,1746,239,1746,527,239,0,0,239,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,0,1563,0,1563,128,128,0,1563,1563,22,1563,128,22,128,128,1563,128,128,128,226,1563,128,1563,529,128,0,0,128,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,0,1627,0,1627,169,169,0,1627,1627,0,1627,169,0,169,169,1627,169,169,169,235,1627,169,1627,533,169,21,0,169,169,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,0,1429,0,1429,229,229,0,1429,1429,0,1429,229,0,229,229,1429,229,229,229,199,1429,229,1429,533,229,0,0,229,229,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,0,1456,0,1456,115,115,0,1456,1456,0,1456,115,0,115,115,1456,115,115,115,198,1456,115,1456,451,115,0,0,115,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,0,1524,0,1524,72,72,0,1524,1524,0,1524,72,0,72,72,1524,72,72,72,153,1524,72,1524,419,72,0,0,72,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,0,1607,0,1607,24,24,0,1607,1607,0,1607,24,0,24,24,1607,24,24,24,169,1607,24,1607,388,24,21,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,0,1412,0,1412,80,80,0,1412,1412,0,1412,80,0,80,80,1412,80,80,80,140,1412,80,1412,448,80,22,0,80,80,80,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,0,1407,0,1407,171,171,0,1407,1407,0,1407,171,0,171,171,1407,171,171,171,162,1407,171,1407,442,171,0,0,171,171,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,0,1425,0,1425,168,168,0,1425,1425,0,1425,168,0,168,168,1425,168,168,168,129,1425,168,1425,432,168,0,0,168,168,168,168,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,0,793,0,793,140,140,0,793,793,0,793,140,0,140,140,793,140,140,140,171,793,140,793,549,140,576,0,140,140,140,140,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,0,1483,0,1483,97,97,0,1483,1483,0,1483,97,0,97,97,1483,97,97,97,173,1483,97,1483,616,97,1483,0,97,97,97,97,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,0,2025,0,2025,27,27,0,2025,2025,0,2025,27,0,27,27,2025,27,27,27,156,2025,27,2025,2025,27,2025,0,27,27,27,27,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,0,1477,0,1477,119,119,0,1477,1477,0,1477,119,0,119,119,1477,119,119,119,111,1477,119,1477,1477,119,1477,0,119,119,119,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,0,1584,0,1584,189,189,0,1584,1584,0,1584,189,0,189,189,1584,189,189,189,152,1584,189,1584,1584,189,1584,0,189,189,189,189,189,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,0,705,0,705,68,68,0,705,705,0,705,68,0,68,68,705,68,68,68,90,705,68,705,705,68,705,0,68,68,68,68,68,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,0,2153,0,2153,121,121,0,2153,2153,0,2153,121,0,121,121,2153,121,121,121,82,2153,121,2153,2153,121,2153,0,121,121,121,121,121,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,0,1575,0,1575,53,53,0,1575,1575,0,1575,53,0,53,53,1575,53,53,53,56,1575,53,1575,1575,53,1575,0,53,53,53,53,53,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,0,2414,0,2414,0,0,0,2414,2414,0,2414,0,0,0,0,2414,0,0,0,79,2414,0,2414,2414,0,2414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,0,2196,0,2196,47,47,0,2196,2196,0,2196,47,0,47,47,2196,47,47,47,78,2196,47,2196,2196,47,2196,0,47,47,47,47,47,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,0,1753,0,1753,158,158,0,1753,1753,0,1753,158,0,158,158,1753,158,158,158,67,1753,158,1753,1753,158,1753,0,158,158,158,158,158,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,0,2265,0,2265,46,46,0,2265,2265,0,2265,46,0,46,46,2265,46,46,46,49,2265,46,2265,2265,46,2265,0,46,46,46,46,46,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,0,2163,0,2163,63,63,0,2163,2163,0,2163,63,0,63,63,2163,63,63,63,71,2163,63,2163,2163,63,2163,0,63,63,63,63,63,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,0,2058,0,2058,20,20,0,2058,2058,0,2058,20,0,20,20,2058,20,20,20,37,2058,20,2058,2058,20,2058,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,0,2305,0,2305,24,24,0,2305,2305,0,2305,24,0,24,24,2305,24,24,24,58,2305,24,2305,2305,24,2305,0,24,24,24,24,24,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,0,2248,0,2248,42,42,0,2248,2248,0,2248,42,0,42,42,2248,42,42,42,33,2248,42,2248,2248,42,2248,0,42,42,42,42,42,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,0,2177,0,2177,26,26,0,2177,2177,0,2177,26,0,26,26,2177,26,26,26,34,2177,26,2177,2177,26,2177,0,26,26,26,26,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,0,2132,0,2132,70,70,0,2132,2132,0,2132,70,0,70,70,2132,70,70,70,33,2132,70,2132,2132,70,2132,0,70,70,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,0,2176,0,2176,74,74,0,2176,2176,0,2176,74,0,74,74,2176,74,74,74,22,2176,74,2176,2176,74,2176,0,74,74,74,74,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,0,2216,0,2216,0,0,0,2216,2216,0,2216,0,0,0,0,2216,0,0,0,0,2216,0,2216,2216,0,2216,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,0,2258,0,2258,26,26,0,2258,2258,0,2258,26,0,26,26,2258,26,26,26,29,2258,26,2258,2258,26,2258,0,26,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,0,2024,0,2024,0,0,0,2024,2024,0,2024,0,0,0,0,2024,0,0,0,24,2024,0,2024,2024,0,2024,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,0,2333,0,2333,0,0,0,2333,2333,0,2333,0,0,0,0,2333,0,0,0,24,2333,0,2333,2333,0,2333,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,0,2043,0,2043,36,36,0,2043,2043,0,2043,36,0,36,36,2043,36,36,36,20,2043,36,2043,2043,36,2043,0,36,36,36,36,36,36,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,0,2498,0,2498,0,0,0,2498,2498,0,2498,0,0,0,0,2498,0,0,0,0,2498,0,2498,2498,0,2498,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,0,2497,0,2497,0,0,0,2497,2497,0,2497,0,0,0,0,2497,0,0,0,24,2497,0,2497,2497,0,2497,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,0,2352,0,2352,0,0,0,2352,2352,0,2352,0,0,0,0,2352,0,0,0,33,2352,0,2352,2352,0,2352,0,0,0,0,0,0,0,140,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,0,2472,0,2472,0,0,0,2472,2472,0,2472,0,0,0,0,2472,0,0,0,38,2472,0,2472,2472,0,2472,20,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,0,2292,0,2292,0,0,0,2292,2292,0,2292,0,0,0,0,2292,0,0,0,45,2292,0,2292,2292,0,2292,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,0,2276,0,2276,0,0,0,2276,2276,0,2276,0,0,0,0,2276,0,0,0,41,2276,0,2276,2276,0,2276,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
