Coordinate,Scale_KM,TOT_dense,IC_num,CG_num,IC_amp,CG_amp,LJ,Sigma,Time,radar_ID,radar_Coor,max_SHI,nonneg_90_SHI,time_SHI,coor_SHI,valid_size_SHI,invalid_size_SHI,valid_range_SHI
,0.0,0.0,0,0,0.0,0.0,,,00:00:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.0,0.0,0,0,0.0,0.0,,,00:02:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.0,0.0,0,0,0.0,0.0,,,00:04:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.0,0.0,0,0,0.0,0.0,,,00:06:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.0,0.0,0,0,0.0,0.0,,,00:08:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[150.92038044999998, -25.037181600000004]",3.523,0.513,20,0,91.751,0.0,,,00:10:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[150.9183732340425, -25.051172617021273]",3.18,1.48,41,6,270.368,71.054,Jump_0,3.01869,00:12:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[150.9257276041666, -25.059188020833343]",3.528,1.227,48,0,376.143,0.0,Jump_0,0.07629,00:14:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[150.9314657321428, -25.063073553571435]",3.181,1.762,56,0,434.125,0.0,Jump_0,0.6185,00:16:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[150.9500184285714, -25.073392387755096]",3.231,1.494,48,1,309.638,18.121,Jump_0,-0.58805,00:18:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[150.95852695238096, -25.09571178571429]",2.922,1.565,41,1,272.951,31.6,False,-0.5069,00:20:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[150.9676616764706, -25.093769117647057]",3.178,1.071,33,1,248.416,23.236,False,-0.56739,00:22:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[151.5842130504203, -24.797246764705875]",7.321,0.707,107,12,684.942,194.112,Jump_1,12.23053,00:24:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[151.58907451515142, -24.81730840909092]",6.665,0.946,113,19,734.37,336.688,Jump_1,0.32392,00:26:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[151.6120853529411, -24.847152490196084]",5.089,1.254,97,5,671.859,118.103,Jump_1,-0.74995,00:28:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[151.62507751282052, -24.8544179423077]",5.094,1.914,142,14,1033.754,288.747,Jump_1,1.21933,00:30:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[151.62868687857144, -24.85796283571429]",3.473,3.694,135,5,849.675,35.032,False,-0.34357,00:32:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[151.63924247115384, -24.858764913461545]",4.583,1.576,95,9,677.802,81.909,False,-0.74989,00:34:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[151.65965122522522, -24.843118558558558]",6.81,0.762,92,19,623.314,255.281,False,0.18891,00:36:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[150.98537840000003, -25.110054080000005]",12.499,0.051,24,1,159.301,37.912,False,-2.35621,00:38:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
