,Coordinate,Scale_KM,TOT_dense,IC_num,CG_num,IC_amp,CG_amp,LJ,Sigma,Time,radar_ID,radar_Coor,max_SHI,nonneg_90_SHI,time_SHI,coor_SHI,valid_size_SHI,invalid_size_SHI,valid_range_SHI,datetime
194,"[152.76815181443303, -26.42219417525773]",7.09,0.614,91.0,6.0,367.474,79.071,Jump_6,2.62557,07:12:00,8,"[152.5768, -25.9574]","[111.9375, 123.25, 21.5, 83.875, 74.0625, 15.25, 42.875, 86.875, 89.3125, 60.0]","[56.525, 60.0, 16.8313, 45.05, 54.25, 12.4625, 27.9375, 59.75, 47.6562, 39.6312]","['07:15:00', '07:20:00', '07:25:00', '07:30:00', '07:35:00', '07:40:00', '07:45:00', '07:50:00', '07:55:00', '08:00:00']","[[-26.32605, 152.71729], [-26.32605, 152.70721], [-26.317017, 152.7373], [-26.272034, 152.74731], [-26.263062, 152.74725], [-26.25409, 152.72723], [-26.227112, 152.74725], [-26.209106, 152.7572], [-26.182129, 152.7472], [-26.164124, 152.74713]]",11015,79,0.1216,2021-10-21 07:12:00
215,"[152.90064909433963, -26.147307509433958]",11.866,0.12,53.0,0.0,225.58,0.0,Jump_7,2.25628,08:30:00,8,"[152.5768, -25.9574]","[43.3125, 32.625, 27.1875, 23.8125, 10.875, 13.1875, 11.3125, 7.9375, 4.4375, 5.4375, 3.4375]","[32.4625, 25.425, 20.9125, 19.4375, 8.6875, 10.5, 10.3562, 7.2375, 4.3875, 5.4, 3.3938]","['08:30:00', '08:35:00', '08:40:00', '08:45:00', '08:50:00', '08:55:00', '09:00:00', '09:05:00', '09:10:00', '09:15:00', '09:20:00']","[[-26.163635, 152.98761], [-26.154602, 153.00763], [-26.127625, 153.0075], [-26.118652, 153.0075], [-26.118591, 153.02753], [-26.091553, 153.03741], [-26.08252, 153.04742], [-26.064514, 153.05737], [-26.046448, 153.07727], [-26.028381, 153.10724], [-26.01941, 153.10718]]",11082,12,0.1223,2021-10-21 08:30:00
232,"[153.21176496590908, -26.986026636363643]",3.486,2.306,86.0,2.0,251.218,25.54,Jump_8,4.54573,22:56:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-10-21 22:56:00
256,"[153.12477552093011, -27.44296673023254]",3.24,6.517,214.0,1.0,517.661,37.519,Jump_10,2.90114,23:46:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-10-21 23:46:00
261,"[153.14118795280223, -27.424336855457213]",3.55,8.563,338.0,1.0,861.158,9.082,Jump_11,2.15481,23:56:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-10-21 23:56:00
269,"[152.9941686621622, -29.149618621621617]",15.056,0.104,72.0,2.0,276.23,22.071,Jump_0,3.56363,00:58:00,28,"[152.951, -29.622]","[23.25, 12.0625, 15.1875, 17.0, 9.125]","[14.8188, 10.4125, 14.5875, 16.2125, 8.75]","['01:01:00', '01:11:00', '01:21:00', '01:31:00', '01:41:00']","[[-28.974426, 152.8482], [-28.98346, 152.90985], [-28.992493, 152.94073], [-29.001465, 152.99213], [-29.010437, 153.06409]]",10865,-98,0.1199,2021-10-21 00:58:00
284,"[153.55340161250007, -27.61398089375001]",5.468,1.703,156.0,4.0,380.517,203.495,Jump_2,7.24588,01:28:00,66,"[153.24, -27.7178]","[13.625, 65.8125, 99.5, 181.8125, 245.75, 264.375, 107.3125, 62.3125, 67.375, 53.3125]","[9.375, 39.6813, 75.6375, 134.6625, 186.6375, 163.05, 65.5625, 40.9062, 54.0625, 37.325]","['01:30:00', '01:35:00', '01:40:00', '01:45:00', '01:50:00', '01:55:00', '02:00:00', '02:05:00', '02:10:00', '02:15:00']","[[-27.564636, 153.52405], [-27.564575, 153.5545], [-27.555542, 153.55444], [-27.555542, 153.55444], [-27.537537, 153.5747], [-27.528564, 153.56451], [-27.519531, 153.58478], [-27.519531, 153.58478], [-27.51947, 153.60504], [-27.501465, 153.61511]]",11031,-47,0.1218,2021-10-21 01:28:00
288,"[153.5558366545455, -27.578697658181824]",4.097,5.215,274.0,1.0,603.563,10.824,Jump_3,2.13252,01:36:00,66,"[153.24, -27.7178]","[99.5, 181.8125, 245.75, 264.375, 107.3125, 62.3125, 67.375, 53.3125, 25.75, 19.375]","[76.125, 134.8875, 186.6375, 163.05, 65.5625, 40.9062, 54.0625, 37.325, 19.1188, 14.9563]","['01:40:00', '01:45:00', '01:50:00', '01:55:00', '02:00:00', '02:05:00', '02:10:00', '02:15:00', '02:20:00', '02:25:00']","[[-27.555542, 153.55444], [-27.555542, 153.55444], [-27.537537, 153.5747], [-27.528564, 153.56451], [-27.519531, 153.58478], [-27.519531, 153.58478], [-27.51947, 153.60504], [-27.501465, 153.61511], [-27.492432, 153.62524], [-27.384949, 153.41217]]",11047,-63,0.1219,2021-10-21 01:36:00
320,"[153.47800338281257, -27.387869058593754]",9.803,0.848,254.0,2.0,611.028,32.118,Jump_4,2.8911,02:40:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-10-21 02:40:00
332,"[153.4832696836363, -27.36190030909091]",6.919,1.828,275.0,0.0,557.058,0.0,Jump_5,2.15984,03:04:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-10-21 03:04:00
338,"[153.47930222026437, -27.331987229074908]",3.472,5.993,227.0,0.0,519.22,0.0,Jump_6,3.22298,03:16:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-10-21 03:16:00
361,"[152.99251671304356, -27.097349913043487]",2.763,4.795,115.0,0.0,318.32,0.0,Jump_7,4.63767,04:02:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-10-21 04:02:00
365,"[152.99298231489368, -27.1010171787234]",2.835,9.309,235.0,0.0,669.687,0.0,Jump_8,2.27996,04:10:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-10-21 04:10:00
378,"[153.02502506849314, -27.071224767123297]",2.042,5.57,73.0,0.0,241.448,0.0,Jump_9,2.19039,04:36:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-10-21 04:36:00
393,"[152.67308548275864, -27.911663620689662]",5.045,0.725,57.0,1.0,121.404,3.678,Jump_10,3.28391,05:10:00,50,"[152.539, -27.608]","[9.625, 16.1875, 'NaN', 9.5, 22.875]","[7.7563, 11.7125, 'NaN', 8.5625, 15.3625]","['05:11:00', '05:21:00', '05:31:00', '05:41:00', '05:51:00']","[[-27.904724, 152.66113], [-27.877747, 152.66107], 'NaN', [-27.796814, 152.44751], [-27.769897, 152.48816]]",10919,70,0.1205,2021-10-21 05:10:00
399,"[152.64478267164174, -27.874601164179097]",7.455,0.384,65.0,2.0,166.005,30.217,Jump_11,8.76984,05:22:00,50,"[152.539, -27.608]","['NaN', 9.5, 22.875, 22.3125, 6.375]","['NaN', 8.5625, 15.3625, 16.775, 5.025]","['05:31:00', '05:41:00', '05:51:00', '06:01:00', '06:11:00']","['NaN', [-27.796814, 152.44751], [-27.769897, 152.48816], [-27.733887, 152.48822], [-27.70691, 152.48822]]",10878,111,0.1201,2021-10-21 05:22:00
414,"[152.56471757534248, -27.792254589041086]",12.565,0.147,70.0,3.0,181.271,35.175,Jump_12,2.29206,05:52:00,50,"[152.539, -27.608]","[22.3125, 6.375, 'NaN', 'NaN', 5.875]","[16.775, 5.025, 'NaN', 'NaN', 5.5688]","['06:01:00', '06:11:00', '06:21:00', '06:31:00', '06:41:00']","[[-27.733887, 152.48822], [-27.70691, 152.48822], 'NaN', 'NaN', [-27.688904, 152.6101]]",10976,13,0.1211,2021-10-21 05:52:00
421,"[152.70355399999994, -27.755137435897424]",16.141,0.095,78.0,0.0,193.175,0.0,Jump_13,2.20504,06:06:00,50,"[152.539, -27.608]","[6.375, 'NaN', 'NaN', 5.875, 7.375]","[5.025, 'NaN', 'NaN', 5.5688, 6.7188]","['06:11:00', '06:21:00', '06:31:00', '06:41:00', '06:51:00']","[[-27.70691, 152.48822], 'NaN', 'NaN', [-27.688904, 152.6101], [-27.661926, 152.6507]]",10973,16,0.1211,2021-10-21 06:06:00
454,"[152.76815181443303, -26.42219417525773]",7.09,0.614,91.0,6.0,367.474,79.071,Jump_16,2.62557,07:12:00,8,"[152.5768, -25.9574]","[111.9375, 123.25, 21.5, 83.875, 74.0625, 15.25, 42.875, 86.875, 89.3125, 60.0]","[56.525, 60.0, 16.8313, 45.05, 54.25, 12.4625, 27.9375, 59.75, 47.6562, 39.6312]","['07:15:00', '07:20:00', '07:25:00', '07:30:00', '07:35:00', '07:40:00', '07:45:00', '07:50:00', '07:55:00', '08:00:00']","[[-26.32605, 152.71729], [-26.32605, 152.70721], [-26.317017, 152.7373], [-26.272034, 152.74731], [-26.263062, 152.74725], [-26.25409, 152.72723], [-26.227112, 152.74725], [-26.209106, 152.7572], [-26.182129, 152.7472], [-26.164124, 152.74713]]",11015,79,0.1216,2021-10-21 07:12:00
475,"[152.90064909433963, -26.147307509433958]",11.866,0.12,53.0,0.0,225.58,0.0,Jump_17,2.25628,08:30:00,8,"[152.5768, -25.9574]","[43.3125, 32.625, 27.1875, 23.8125, 10.875, 13.1875, 11.3125, 7.9375, 4.4375, 5.4375, 3.4375]","[32.4625, 25.425, 20.9125, 19.4375, 8.6875, 10.5, 10.3562, 7.2375, 4.3875, 5.4, 3.3938]","['08:30:00', '08:35:00', '08:40:00', '08:45:00', '08:50:00', '08:55:00', '09:00:00', '09:05:00', '09:10:00', '09:15:00', '09:20:00']","[[-26.163635, 152.98761], [-26.154602, 153.00763], [-26.127625, 153.0075], [-26.118652, 153.0075], [-26.118591, 153.02753], [-26.091553, 153.03741], [-26.08252, 153.04742], [-26.064514, 153.05737], [-26.046448, 153.07727], [-26.028381, 153.10724], [-26.01941, 153.10718]]",11082,12,0.1223,2021-10-21 08:30:00
492,"[153.21176496590908, -26.986026636363643]",3.486,2.306,86.0,2.0,251.218,25.54,Jump_18,4.54573,22:56:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-10-21 22:56:00
516,"[153.12477552093011, -27.44296673023254]",3.24,6.517,214.0,1.0,517.661,37.519,Jump_20,2.90114,23:46:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-10-21 23:46:00
521,"[153.14118795280223, -27.424336855457213]",3.55,8.563,338.0,1.0,861.158,9.082,Jump_21,2.15481,23:56:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-10-21 23:56:00
526,"[153.23210639035076, -26.99816789473682]",2.851,8.926,228.0,0.0,696.734,0.0,Jump_0,2.28706,23:32:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-10-21 23:32:00
556,"[152.67308548275864, -27.911663620689662]",5.045,0.725,57.0,1.0,121.404,3.678,Jump_0,3.28391,05:10:00,50,"[152.539, -27.608]","[9.625, 16.1875, 'NaN', 9.5, 22.875]","[7.7563, 11.7125, 'NaN', 8.5625, 15.3625]","['05:11:00', '05:21:00', '05:31:00', '05:41:00', '05:51:00']","[[-27.904724, 152.66113], [-27.877747, 152.66107], 'NaN', [-27.796814, 152.44751], [-27.769897, 152.48816]]",10919,70,0.1205,2021-10-21 05:10:00
562,"[152.64478267164174, -27.874601164179097]",7.455,0.384,65.0,2.0,166.005,30.217,Jump_1,8.76984,05:22:00,50,"[152.539, -27.608]","['NaN', 9.5, 22.875, 22.3125, 6.375]","['NaN', 8.5625, 15.3625, 16.775, 5.025]","['05:31:00', '05:41:00', '05:51:00', '06:01:00', '06:11:00']","['NaN', [-27.796814, 152.44751], [-27.769897, 152.48816], [-27.733887, 152.48822], [-27.70691, 152.48822]]",10878,111,0.1201,2021-10-21 05:22:00
577,"[152.56471757534248, -27.792254589041086]",12.565,0.147,70.0,3.0,181.271,35.175,Jump_2,2.29206,05:52:00,50,"[152.539, -27.608]","[22.3125, 6.375, 'NaN', 'NaN', 5.875]","[16.775, 5.025, 'NaN', 'NaN', 5.5688]","['06:01:00', '06:11:00', '06:21:00', '06:31:00', '06:41:00']","[[-27.733887, 152.48822], [-27.70691, 152.48822], 'NaN', 'NaN', [-27.688904, 152.6101]]",10976,13,0.1211,2021-10-21 05:52:00
584,"[152.70355399999994, -27.755137435897424]",16.141,0.095,78.0,0.0,193.175,0.0,Jump_3,2.20504,06:06:00,50,"[152.539, -27.608]","[6.375, 'NaN', 'NaN', 5.875, 7.375]","[5.025, 'NaN', 'NaN', 5.5688, 6.7188]","['06:11:00', '06:21:00', '06:31:00', '06:41:00', '06:51:00']","[[-27.70691, 152.48822], 'NaN', 'NaN', [-27.688904, 152.6101], [-27.661926, 152.6507]]",10973,16,0.1211,2021-10-21 06:06:00
617,"[152.76815181443303, -26.42219417525773]",7.09,0.614,91.0,6.0,367.474,79.071,Jump_6,2.62557,07:12:00,8,"[152.5768, -25.9574]","[111.9375, 123.25, 21.5, 83.875, 74.0625, 15.25, 42.875, 86.875, 89.3125, 60.0]","[56.525, 60.0, 16.8313, 45.05, 54.25, 12.4625, 27.9375, 59.75, 47.6562, 39.6312]","['07:15:00', '07:20:00', '07:25:00', '07:30:00', '07:35:00', '07:40:00', '07:45:00', '07:50:00', '07:55:00', '08:00:00']","[[-26.32605, 152.71729], [-26.32605, 152.70721], [-26.317017, 152.7373], [-26.272034, 152.74731], [-26.263062, 152.74725], [-26.25409, 152.72723], [-26.227112, 152.74725], [-26.209106, 152.7572], [-26.182129, 152.7472], [-26.164124, 152.74713]]",11015,79,0.1216,2021-10-21 07:12:00
638,"[152.90064909433963, -26.147307509433958]",11.866,0.12,53.0,0.0,225.58,0.0,Jump_7,2.25628,08:30:00,8,"[152.5768, -25.9574]","[43.3125, 32.625, 27.1875, 23.8125, 10.875, 13.1875, 11.3125, 7.9375, 4.4375, 5.4375, 3.4375]","[32.4625, 25.425, 20.9125, 19.4375, 8.6875, 10.5, 10.3562, 7.2375, 4.3875, 5.4, 3.3938]","['08:30:00', '08:35:00', '08:40:00', '08:45:00', '08:50:00', '08:55:00', '09:00:00', '09:05:00', '09:10:00', '09:15:00', '09:20:00']","[[-26.163635, 152.98761], [-26.154602, 153.00763], [-26.127625, 153.0075], [-26.118652, 153.0075], [-26.118591, 153.02753], [-26.091553, 153.03741], [-26.08252, 153.04742], [-26.064514, 153.05737], [-26.046448, 153.07727], [-26.028381, 153.10724], [-26.01941, 153.10718]]",11082,12,0.1223,2021-10-21 08:30:00
655,"[153.21176496590908, -26.986026636363643]",3.486,2.306,86.0,2.0,251.218,25.54,Jump_8,4.54573,22:56:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-10-21 22:56:00
679,"[153.12477552093011, -27.44296673023254]",3.24,6.517,214.0,1.0,517.661,37.519,Jump_10,2.90114,23:46:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-10-21 23:46:00
684,"[153.14118795280223, -27.424336855457213]",3.55,8.563,338.0,1.0,861.158,9.082,Jump_11,2.15481,23:56:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-10-21 23:56:00
