,Coordinate,Scale_KM,TOT_dense,IC_num,CG_num,IC_amp,CG_amp,LJ,Sigma,Time,radar_ID,radar_Coor,max_SHI,nonneg_90_SHI,time_SHI,coor_SHI,valid_size_SHI,invalid_size_SHI,valid_range_SHI,datetime
4227,"[149.7221115910379, -30.79007158026094]",37.008,0.41,1659.0,104.0,8036.237,1782.248,Jump_14,2.62999,08:20:00,69,"[150.1917, -31.0236]","[138.5, 159.5, 154.875, 92.8125, 69.375, 43.6875, 12.125, 16.25, 20.5, 23.5, 53.375]","[38.4125, 48.25, 40.9125, 27.65, 26.4625, 16.3875, 8.0562, 10.2812, 9.7125, 11.5875, 17.2563]","['08:20:00', '08:25:00', '08:30:00', '08:35:00', '08:40:00', '08:45:00', '08:50:00', '08:55:00', '09:00:00', '09:05:00', '09:10:00']","[[-30.708252, 149.79425], [-31.086426, 150.00269], [-30.57373, 149.95148], [-31.122498, 150.07617], [-31.13147, 150.10767], [-31.05957, 150.13922], [-30.80774, 150.07654], [-30.942688, 150.19171], [-30.942688, 150.20221], [-30.321716, 149.86871], [-30.339722, 149.87909]]",10560.0,-15.0,0.1166,2021-12-08 08:20:00
4234,"[149.80822050824895, -30.810761033629458]",35.204,0.405,1516.0,60.0,6943.581,978.364,Jump_15,3.46494,08:34:00,69,"[150.1917, -31.0236]","[92.8125, 69.375, 43.6875, 12.125, 16.25, 58.125, 49.3125, 53.375, 28.6875, 43.0625]","[27.575, 26.3875, 16.3375, 8.0312, 9.6938, 22.8438, 19.2375, 13.2875, 16.9, 20.375]","['08:35:00', '08:40:00', '08:45:00', '08:50:00', '08:55:00', '09:00:00', '09:05:00', '09:10:00', '09:15:00', '09:20:00']","[[-31.122498, 150.07617], [-31.13147, 150.10767], [-31.05957, 150.13922], [-30.80774, 150.07654], [-30.942688, 150.19171], [-31.05957, 150.2652], [-31.077515, 150.2862], [-30.339722, 149.87909], [-30.816711, 150.30688], [-30.510986, 150.14996]]",10684.0,-139.0,0.1179,2021-12-08 08:34:00
4248,"[149.98423850383634, -30.73284365025576]",36.812,0.367,1474.0,90.0,6516.408,1592.908,Jump_16,3.59338,09:02:00,69,"[150.1917, -31.0236]","[49.3125, 53.375, 29.6875, 45.5625, 51.625, 28.9375, 16.875, 23.6875, 11.9375, 6.4375]","[20.1875, 18.4438, 17.35, 20.3, 22.7688, 13.4875, 11.3875, 18.0125, 9.5938, 6.25]","['09:05:00', '09:10:00', '09:15:00', '09:20:00', '09:25:00', '09:30:00', '09:35:00', '09:40:00', '09:45:00', '09:50:00']","[[-31.077515, 150.2862], [-30.339722, 149.87909], [-30.834656, 150.31738], [-30.825623, 150.36975], [-30.39392, 149.99359], [-30.86145, 150.45361], [-30.924377, 150.47473], [-30.259094, 150.04596], [-30.430054, 150.13953], [-30.348999, 150.36884]]",10585.0,-40.0,0.1168,2021-12-08 09:02:00
4275,"[150.31244747699762, -30.616514753026603]",60.742,0.071,778.0,48.0,3551.705,1043.568,Jump_17,2.02598,09:56:00,69,"[150.1917, -31.0236]","[46.6875, 62.0625, 70.9375, 10.5, 17.625, 34.125, 56.8125, 19.9375, 16.125, 8.375]","[24.775, 55.0188, 54.9062, 9.2812, 12.6563, 20.5625, 26.7812, 15.7375, 13.8312, 7.6562]","['10:00:00', '10:05:00', '10:10:00', '10:15:00', '10:20:00', '10:25:00', '10:30:00', '10:35:00', '10:40:00', '10:45:00']","[[-31.112305, 150.75891], [-31.085083, 150.81128], [-31.11206, 150.81146], [-30.151245, 150.19171], [-30.16925, 150.21252], [-30.178223, 150.24371], [-30.196167, 150.27496], [-30.141846, 150.52448], [-30.150757, 150.54529], [-30.159729, 150.56616]]",10656.0,-111.0,0.1176,2021-12-08 09:56:00
4332,"[150.1070284878049, -29.989045219512185]",4.2,0.74,41.0,0.0,270.228,0.0,Jump_20,2.12959,12:32:00,53,"[149.8461, -29.4903]","[101.0625, 79.0625, 32.0625, 18.4375, 17.25, 20.25, 3.0625, 8.25, 'NaN', 22.125]","[49.525, 39.8125, 23.4, 14.0, 16.7375, 14.5, 3.05, 7.7438, 'NaN', 16.1062]","['12:36:00', '12:41:00', '12:46:00', '12:51:00', '12:56:00', '13:01:00', '13:06:00', '13:11:00', '13:16:00', '13:21:00']","[[-30.029602, 150.11615], [-30.056519, 150.1474], [-30.083435, 150.18909], [-29.984253, 150.27179], [-29.993103, 150.31335], [-29.992981, 150.34454], [-30.001831, 150.38611], [-29.956299, 150.51044], 'NaN', [-29.992249, 150.51062]]",10790.0,-23.0,0.1191,2021-12-08 12:32:00
4439,"[152.59242247058825, -29.29625254901961]",9.083,0.197,6.0,45.0,60.558,816.748,Jump_28,2.17022,16:10:00,28,"[152.951, -29.622]","[15.875, 'NaN', 4.4375, 10.5625, 7.8125]","[10.0, 'NaN', 4.35, 8.5875, 6.5375]","['16:11:00', '16:21:00', '16:31:00', '16:41:00', '16:51:00']","[[-29.244019, 152.68304], 'NaN', [-29.172302, 152.89948], [-29.154297, 153.0437], [-29.361206, 152.99225]]",10746.0,21.0,0.1186,2021-12-08 16:10:00
4479,"[153.3660353253012, -29.337752686747]",14.442,0.127,18.0,65.0,171.362,1290.064,Jump_29,2.81763,17:30:00,28,"[152.951, -29.622]","[17.125, 4.875, 13.5625, 23.75, 8.75]","[14.1875, 4.3125, 10.8313, 21.4375, 7.4375]","['17:31:00', '17:41:00', '17:51:00', '18:01:00', '18:11:00']","[[-29.369263, 153.44635], [-29.350769, 153.57007], [-29.332397, 153.65247], [-29.485168, 153.6742], [-29.493896, 153.71558]]",10836.0,-69.0,0.1196,2021-12-08 17:30:00
4671,"[150.23281781938317, -30.683745692731243]",39.219,0.188,841.0,67.0,3992.975,1251.865,Jump_0,41.10053,09:36:00,69,"[150.1917, -31.0236]","[101.75, 47.9375, 82.875, 77.1875, 49.1875, 2.8125, 'NaN', 3.25, 12.0, 27.9375]","[28.6625, 28.4875, 42.1875, 49.625, 32.225, 2.8125, 'NaN', 3.2438, 7.6938, 17.7313]","['09:40:00', '09:45:00', '09:50:00', '09:55:00', '10:00:00', '10:05:00', '10:10:00', '10:15:00', '10:20:00', '10:25:00']","[[-30.888184, 150.54803], [-31.085938, 150.59076], [-31.094727, 150.65381], [-31.121521, 150.70648], [-31.130432, 150.71704], [-30.49292, 150.33783], 'NaN', [-30.187256, 150.1709], [-30.402832, 150.43152], [-30.187195, 150.24371]]",10575.0,-30.0,0.1167,2021-12-08 09:36:00
4681,"[150.31244747699762, -30.616514753026603]",60.742,0.071,778.0,48.0,3551.705,1043.568,Jump_1,2.02598,09:56:00,69,"[150.1917, -31.0236]","[46.6875, 62.0625, 70.9375, 10.5, 17.625, 34.125, 56.8125, 19.9375, 16.125, 8.375]","[24.775, 55.0188, 54.9062, 9.2812, 12.6563, 20.5625, 26.7812, 15.7375, 13.8312, 7.6562]","['10:00:00', '10:05:00', '10:10:00', '10:15:00', '10:20:00', '10:25:00', '10:30:00', '10:35:00', '10:40:00', '10:45:00']","[[-31.112305, 150.75891], [-31.085083, 150.81128], [-31.11206, 150.81146], [-30.151245, 150.19171], [-30.16925, 150.21252], [-30.178223, 150.24371], [-30.196167, 150.27496], [-30.141846, 150.52448], [-30.150757, 150.54529], [-30.159729, 150.56616]]",10656.0,-111.0,0.1176,2021-12-08 09:56:00
4738,"[150.1070284878049, -29.989045219512185]",4.2,0.74,41.0,0.0,270.228,0.0,Jump_4,2.12959,12:32:00,53,"[149.8461, -29.4903]","[101.0625, 79.0625, 32.0625, 18.4375, 17.25, 20.25, 3.0625, 8.25, 'NaN', 22.125]","[49.525, 39.8125, 23.4, 14.0, 16.7375, 14.5, 3.05, 7.7438, 'NaN', 16.1062]","['12:36:00', '12:41:00', '12:46:00', '12:51:00', '12:56:00', '13:01:00', '13:06:00', '13:11:00', '13:16:00', '13:21:00']","[[-30.029602, 150.11615], [-30.056519, 150.1474], [-30.083435, 150.18909], [-29.984253, 150.27179], [-29.993103, 150.31335], [-29.992981, 150.34454], [-30.001831, 150.38611], [-29.956299, 150.51044], 'NaN', [-29.992249, 150.51062]]",10790.0,-23.0,0.1191,2021-12-08 12:32:00
4845,"[152.59242247058825, -29.29625254901961]",9.083,0.197,6.0,45.0,60.558,816.748,Jump_12,2.17022,16:10:00,28,"[152.951, -29.622]","[15.875, 'NaN', 4.4375, 10.5625, 7.8125]","[10.0, 'NaN', 4.35, 8.5875, 6.5375]","['16:11:00', '16:21:00', '16:31:00', '16:41:00', '16:51:00']","[[-29.244019, 152.68304], 'NaN', [-29.172302, 152.89948], [-29.154297, 153.0437], [-29.361206, 152.99225]]",10746.0,21.0,0.1186,2021-12-08 16:10:00
4885,"[153.3660353253012, -29.337752686747]",14.442,0.127,18.0,65.0,171.362,1290.064,Jump_13,2.81763,17:30:00,28,"[152.951, -29.622]","[17.125, 4.875, 13.5625, 23.75, 8.75]","[14.1875, 4.3125, 10.8313, 21.4375, 7.4375]","['17:31:00', '17:41:00', '17:51:00', '18:01:00', '18:11:00']","[[-29.369263, 153.44635], [-29.350769, 153.57007], [-29.332397, 153.65247], [-29.485168, 153.6742], [-29.493896, 153.71558]]",10836.0,-69.0,0.1196,2021-12-08 17:30:00
5239,"[150.1070284878049, -29.989045219512185]",4.2,0.74,41.0,0.0,270.228,0.0,Jump_2,2.12959,12:32:00,53,"[149.8461, -29.4903]","[101.0625, 79.0625, 32.0625, 18.4375, 17.25, 20.25, 3.0625, 8.25, 'NaN', 22.125]","[49.525, 39.8125, 23.4, 14.0, 16.7375, 14.5, 3.05, 7.7438, 'NaN', 16.1062]","['12:36:00', '12:41:00', '12:46:00', '12:51:00', '12:56:00', '13:01:00', '13:06:00', '13:11:00', '13:16:00', '13:21:00']","[[-30.029602, 150.11615], [-30.056519, 150.1474], [-30.083435, 150.18909], [-29.984253, 150.27179], [-29.993103, 150.31335], [-29.992981, 150.34454], [-30.001831, 150.38611], [-29.956299, 150.51044], 'NaN', [-29.992249, 150.51062]]",10790.0,-23.0,0.1191,2021-12-08 12:32:00
5346,"[152.59242247058825, -29.29625254901961]",9.083,0.197,6.0,45.0,60.558,816.748,Jump_10,2.17022,16:10:00,28,"[152.951, -29.622]","[15.875, 'NaN', 4.4375, 10.5625, 7.8125]","[10.0, 'NaN', 4.35, 8.5875, 6.5375]","['16:11:00', '16:21:00', '16:31:00', '16:41:00', '16:51:00']","[[-29.244019, 152.68304], 'NaN', [-29.172302, 152.89948], [-29.154297, 153.0437], [-29.361206, 152.99225]]",10746.0,21.0,0.1186,2021-12-08 16:10:00
5386,"[153.3660353253012, -29.337752686747]",14.442,0.127,18.0,65.0,171.362,1290.064,Jump_11,2.81763,17:30:00,28,"[152.951, -29.622]","[17.125, 4.875, 13.5625, 23.75, 8.75]","[14.1875, 4.3125, 10.8313, 21.4375, 7.4375]","['17:31:00', '17:41:00', '17:51:00', '18:01:00', '18:11:00']","[[-29.369263, 153.44635], [-29.350769, 153.57007], [-29.332397, 153.65247], [-29.485168, 153.6742], [-29.493896, 153.71558]]",10836.0,-69.0,0.1196,2021-12-08 17:30:00
5602,"[152.54477481860468, -28.031345279069743]",11.178,0.548,203.0,12.0,554.552,180.406,Jump_2,2.22635,01:52:00,50,"[152.539, -27.608]","[23.3125, 7.375, 10.3125, 28.9375, 34.25]","[17.25, 7.225, 8.4125, 15.175, 11.8938]","['02:01:00', '02:11:00', '02:21:00', '02:31:00', '02:41:00']","[[-28.191711, 152.05945], [-27.544495, 152.15356], [-27.535583, 152.18402], [-27.535645, 152.20428], [-27.544739, 152.23474]]",10878,111,0.1201,2021-12-08 01:52:00
5617,"[152.47010187755097, -27.96697212244897]",36.994,0.068,269.0,25.0,891.773,432.583,Jump_3,4.601,02:22:00,50,"[152.539, -27.608]","[32.6875, 34.25, 71.25, 66.875, 42.0]","[18.1438, 11.8938, 31.25, 25.375, 19.0375]","['02:31:00', '02:41:00', '02:51:00', '03:01:00', '03:11:00']","[[-27.526672, 152.20435], [-27.544739, 152.23474], [-27.886719, 152.65094], [-28.066223, 152.8753], [-27.940247, 152.91565]]",10905,84,0.1204,2021-12-08 02:22:00
5632,"[152.62190270146525, -27.87217584065936]",22.603,0.34,476.0,70.0,1566.771,1109.458,Jump_4,4.48317,02:52:00,50,"[152.539, -27.608]","[66.875, 42.0, 20.625, 23.5625, 13.3125]","[25.2812, 18.8062, 13.3875, 11.4688, 8.7188]","['03:01:00', '03:11:00', '03:21:00', '03:31:00', '03:41:00']","[[-28.066223, 152.8753], [-27.940247, 152.91565], [-27.967163, 152.94629], [-28.002563, 153.09918], [-27.45465, 152.18427]]",10978,11,0.1212,2021-12-08 02:52:00
5652,"[152.8156619803681, -27.884192289570578]",38.751,0.173,748.0,67.0,3448.103,1387.168,Jump_5,2.95102,03:32:00,50,"[152.539, -27.608]","[16.4375, 25.0625, 44.4375, 24.125, 24.5]","[10.025, 16.425, 25.625, 13.525, 13.975]","['03:41:00', '03:51:00', '04:01:00', '04:11:00', '04:21:00']","[[-28.038391, 153.14014], [-28.011292, 153.1604], [-27.98413, 153.20093], [-27.463928, 152.76196], [-27.47284, 152.81268]]",10904,85,0.1204,2021-12-08 03:32:00
5672,"[152.96944043596065, -27.80632438423645]",41.416,0.075,345.0,61.0,1881.232,1200.371,Jump_6,5.32436,04:12:00,66,"[153.24, -27.7178]","[18.0625, 22.6875, 9.25, 26.5, 39.5, 23.0, 24.9375, 4.8125, 3.9375, 'NaN']","[12.0, 14.775, 8.3688, 11.0563, 15.875, 17.625, 21.45, 4.7188, 3.9188, 'NaN']","['04:15:00', '04:20:00', '04:25:00', '04:30:00', '04:35:00', '04:40:00', '04:45:00', '04:50:00', '04:55:00', '05:00:00']","[[-27.456177, 152.76367], [-27.474304, 152.81427], [-27.465332, 152.81433], [-27.420227, 152.77393], [-27.429321, 152.80432], [-27.906494, 153.45374], [-27.906494, 153.46387], [-27.591614, 152.95587], [-27.600586, 152.95587], 'NaN']",10899,85,0.1203,2021-12-08 04:12:00
5686,"[153.07081387954105, -27.666009191204598]",33.329,0.15,431.0,92.0,2372.429,1867.688,Jump_7,2.8144,04:40:00,66,"[153.24, -27.7178]","[23.0, 24.9375, 15.8125, 28.125, 8.875, 5.5625, 'NaN', 5.625, 3.125, 'NaN', 4.8125]","[17.5375, 18.2688, 12.2, 25.425, 8.3375, 5.2625, 'NaN', 5.425, 3.0688, 'NaN', 4.6625]","['04:40:00', '04:45:00', '04:50:00', '04:55:00', '05:00:00', '05:05:00', '05:10:00', '05:15:00', '05:20:00', '05:25:00', '05:30:00']","[[-27.906494, 153.45374], [-27.906494, 153.46387], [-27.888428, 153.51471], [-27.888367, 153.54523], [-27.879272, 153.56555], [-27.420532, 152.87524], 'NaN', [-27.3667, 152.91595], [-27.384766, 152.95642], 'NaN', [-27.303833, 152.9566]]",10919,65,0.1205,2021-12-08 04:40:00
5700,"[153.6344708360656, -27.906979893442614]",5.813,1.149,77.0,45.0,615.174,1113.304,Jump_8,4.82418,05:08:00,66,"[153.24, -27.7178]","[53.75, 84.5625, 62.5, 32.625, 13.0625, 8.875, 9.9375, 19.5625, 27.375, 22.375]","[18.825, 31.9062, 31.25, 20.3125, 9.7, 6.5625, 8.0312, 14.3, 22.05, 18.6875]","['05:10:00', '05:15:00', '05:20:00', '05:25:00', '05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00', '05:55:00']","[[-27.941895, 153.69812], [-27.941772, 153.72864], [-27.93274, 153.73877], [-27.932678, 153.75916], [-27.923584, 153.77942], [-27.91449, 153.80994], [-27.787903, 153.9516], [-27.796875, 153.96179], [-27.823608, 154.00269], [-27.823486, 154.0332]]",10920,64,0.1205,2021-12-08 05:08:00
5720,"[152.8669704966887, -27.131199245033123]",29.238,0.056,132.0,19.0,1130.545,396.004,Jump_9,5.37375,05:48:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-12-08 05:48:00
5840,"[150.1070284878049, -29.989045219512185]",4.2,0.74,41.0,0.0,270.228,0.0,Jump_1,2.12959,12:32:00,53,"[149.8461, -29.4903]","[101.0625, 79.0625, 32.0625, 18.4375, 17.25, 20.25, 3.0625, 8.25, 'NaN', 22.125]","[49.525, 39.8125, 23.4, 14.0, 16.7375, 14.5, 3.05, 7.7438, 'NaN', 16.1062]","['12:36:00', '12:41:00', '12:46:00', '12:51:00', '12:56:00', '13:01:00', '13:06:00', '13:11:00', '13:16:00', '13:21:00']","[[-30.029602, 150.11615], [-30.056519, 150.1474], [-30.083435, 150.18909], [-29.984253, 150.27179], [-29.993103, 150.31335], [-29.992981, 150.34454], [-30.001831, 150.38611], [-29.956299, 150.51044], 'NaN', [-29.992249, 150.51062]]",10790.0,-23.0,0.1191,2021-12-08 12:32:00
5947,"[152.59242247058825, -29.29625254901961]",9.083,0.197,6.0,45.0,60.558,816.748,Jump_9,2.17022,16:10:00,28,"[152.951, -29.622]","[15.875, 'NaN', 4.4375, 10.5625, 7.8125]","[10.0, 'NaN', 4.35, 8.5875, 6.5375]","['16:11:00', '16:21:00', '16:31:00', '16:41:00', '16:51:00']","[[-29.244019, 152.68304], 'NaN', [-29.172302, 152.89948], [-29.154297, 153.0437], [-29.361206, 152.99225]]",10746.0,21.0,0.1186,2021-12-08 16:10:00
5987,"[153.3660353253012, -29.337752686747]",14.442,0.127,18.0,65.0,171.362,1290.064,Jump_10,2.81763,17:30:00,28,"[152.951, -29.622]","[17.125, 4.875, 13.5625, 23.75, 8.75]","[14.1875, 4.3125, 10.8313, 21.4375, 7.4375]","['17:31:00', '17:41:00', '17:51:00', '18:01:00', '18:11:00']","[[-29.369263, 153.44635], [-29.350769, 153.57007], [-29.332397, 153.65247], [-29.485168, 153.6742], [-29.493896, 153.71558]]",10836.0,-69.0,0.1196,2021-12-08 17:30:00
7256,"[149.7221115910379, -30.79007158026094]",37.008,0.41,1659.0,104.0,8036.237,1782.248,Jump_14,2.62999,08:20:00,69,"[150.1917, -31.0236]","[138.5, 159.5, 154.875, 92.8125, 69.375, 43.6875, 12.125, 16.25, 20.5, 23.5, 53.375]","[38.4125, 48.25, 40.9125, 27.65, 26.4625, 16.3875, 8.0562, 10.2812, 9.7125, 11.5875, 17.2563]","['08:20:00', '08:25:00', '08:30:00', '08:35:00', '08:40:00', '08:45:00', '08:50:00', '08:55:00', '09:00:00', '09:05:00', '09:10:00']","[[-30.708252, 149.79425], [-31.086426, 150.00269], [-30.57373, 149.95148], [-31.122498, 150.07617], [-31.13147, 150.10767], [-31.05957, 150.13922], [-30.80774, 150.07654], [-30.942688, 150.19171], [-30.942688, 150.20221], [-30.321716, 149.86871], [-30.339722, 149.87909]]",10560.0,-15.0,0.1166,2021-12-08 08:20:00
7263,"[149.80822050824895, -30.810761033629458]",35.204,0.405,1516.0,60.0,6943.581,978.364,Jump_15,3.46494,08:34:00,69,"[150.1917, -31.0236]","[92.8125, 69.375, 43.6875, 12.125, 16.25, 58.125, 49.3125, 53.375, 28.6875, 43.0625]","[27.575, 26.3875, 16.3375, 8.0312, 9.6938, 22.8438, 19.2375, 13.2875, 16.9, 20.375]","['08:35:00', '08:40:00', '08:45:00', '08:50:00', '08:55:00', '09:00:00', '09:05:00', '09:10:00', '09:15:00', '09:20:00']","[[-31.122498, 150.07617], [-31.13147, 150.10767], [-31.05957, 150.13922], [-30.80774, 150.07654], [-30.942688, 150.19171], [-31.05957, 150.2652], [-31.077515, 150.2862], [-30.339722, 149.87909], [-30.816711, 150.30688], [-30.510986, 150.14996]]",10684.0,-139.0,0.1179,2021-12-08 08:34:00
7277,"[149.98423850383634, -30.73284365025576]",36.812,0.367,1474.0,90.0,6516.408,1592.908,Jump_16,3.59338,09:02:00,69,"[150.1917, -31.0236]","[49.3125, 53.375, 29.6875, 45.5625, 51.625, 28.9375, 16.875, 23.6875, 11.9375, 6.4375]","[20.1875, 18.4438, 17.35, 20.3, 22.7688, 13.4875, 11.3875, 18.0125, 9.5938, 6.25]","['09:05:00', '09:10:00', '09:15:00', '09:20:00', '09:25:00', '09:30:00', '09:35:00', '09:40:00', '09:45:00', '09:50:00']","[[-31.077515, 150.2862], [-30.339722, 149.87909], [-30.834656, 150.31738], [-30.825623, 150.36975], [-30.39392, 149.99359], [-30.86145, 150.45361], [-30.924377, 150.47473], [-30.259094, 150.04596], [-30.430054, 150.13953], [-30.348999, 150.36884]]",10585.0,-40.0,0.1168,2021-12-08 09:02:00
