,Coordinate,Scale_KM,TOT_dense,IC_num,CG_num,IC_amp,CG_amp,LJ,Sigma,Time,radar_ID,radar_Coor,max_SHI,nonneg_90_SHI,time_SHI,coor_SHI,valid_size_SHI,invalid_size_SHI,valid_range_SHI,datetime
1292,"[149.8410640387224, -30.618029997095835]",76.099,0.057,985.0,48.0,3917.339,956.08,Jump_17,5.98448,12:36:00,69,"[150.1917, -31.0236]","[26.9375, 35.3125, 31.6875, 35.3125, 97.0, 29.125, 33.375, 44.375, 43.875, 20.75]","[15.0875, 14.0, 19.1375, 17.0625, 44.625, 19.2562, 10.2625, 16.4625, 23.5938, 12.25]","['12:40:00', '12:45:00', '12:50:00', '12:55:00', '13:00:00', '13:05:00', '13:10:00', '13:15:00', '13:20:00', '13:25:00']","[[-30.852722, 150.12885], [-30.843628, 150.02411], [-30.55481, 149.64862], [-30.72583, 149.68951], [-30.752869, 149.69983], [-30.591309, 149.79468], [-30.618347, 149.80505], [-30.636902, 150.13947], [-30.618896, 150.1499], [-30.636902, 150.18127]]",10653.0,-108.0,0.1176,2021-12-07 12:36:00
1325,"[150.20454258556154, -30.680605852941174]",56.455,0.075,712.0,36.0,2333.729,526.146,Jump_19,2.05319,13:42:00,69,"[150.1917, -31.0236]","[15.4375, 9.125, 54.875, 23.0625, 8.875, 'NaN', 5.0, 3.3125, 12.75, 26.0625]","[12.425, 6.0563, 31.4938, 15.9438, 8.2688, 'NaN', 4.95, 3.2688, 10.3438, 24.1875]","['13:45:00', '13:50:00', '13:55:00', '14:00:00', '14:05:00', '14:10:00', '14:15:00', '14:20:00', '14:25:00', '14:30:00']","[[-30.528992, 150.14996], [-30.564941, 150.2857], [-30.582886, 150.31708], [-30.56488, 150.32745], [-30.60083, 150.35889], 'NaN', [-30.717712, 150.34863], [-30.45697, 150.33777], [-30.492737, 150.46307], [-30.510681, 150.48395]]",10610.0,-65.0,0.1171,2021-12-07 13:42:00
1483,"[152.63182117910446, -29.957399761194022]",11.811,0.153,62.0,5.0,196.753,61.63,Jump_23,4.62966,19:08:00,28,"[152.951, -29.622]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['19:11:00', '19:21:00', '19:31:00', '19:41:00', '19:51:00']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN']",10731.0,36.0,0.1184,2021-12-07 19:08:00
1769,"[150.23567790415348, -30.90462219488814]",40.604,0.121,580.0,46.0,1876.573,763.27,Jump_14,14.07809,13:38:00,69,"[150.1917, -31.0236]","[22.875, 15.4375, 9.125, 54.875, 23.0625, 8.875, 'NaN', 5.0, 3.3125, 12.75]","[13.175, 12.5, 7.8, 33.6875, 17.4938, 8.2688, 'NaN', 4.95, 3.2688, 10.3438]","['13:40:00', '13:45:00', '13:50:00', '13:55:00', '14:00:00', '14:05:00', '14:10:00', '14:15:00', '14:20:00', '14:25:00']","[[-30.843506, 149.9403], [-30.528992, 150.14996], [-30.564941, 150.2857], [-30.582886, 150.31708], [-30.56488, 150.32745], [-30.60083, 150.35889], 'NaN', [-30.717712, 150.34863], [-30.45697, 150.33777], [-30.492737, 150.46307]]",10580.0,-35.0,0.1168,2021-12-07 13:38:00
1929,"[152.63182117910446, -29.957399761194022]",11.811,0.153,62.0,5.0,196.753,61.63,Jump_18,4.62966,19:08:00,28,"[152.951, -29.622]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['19:11:00', '19:21:00', '19:31:00', '19:41:00', '19:51:00']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN']",10731.0,36.0,0.1184,2021-12-07 19:08:00
1972,"[149.8486874414892, -31.147270234042566]",47.28,0.08,539.0,25.0,1799.65,382.702,Jump_3,2.12667,12:24:00,69,"[150.1917, -31.0236]","[67.4375, 24.125, 33.75, 26.9375, 35.3125, 25.5, 35.3125, 97.0, 24.5, 7.25]","[28.6875, 17.575, 8.675, 13.85, 15.6125, 17.375, 22.4688, 48.775, 19.3125, 5.1]","['12:25:00', '12:30:00', '12:35:00', '12:40:00', '12:45:00', '12:50:00', '12:55:00', '13:00:00', '13:05:00', '13:10:00']","[[-31.194458, 150.18121], [-31.230469, 150.19171], [-30.843506, 149.9508], [-30.852722, 150.12885], [-30.843628, 150.02411], [-30.779541, 149.62646], [-30.72583, 149.68951], [-30.752869, 149.69983], [-30.75293, 149.71033], [-30.690125, 149.76294]]",10530.0,15.0,0.1162,2021-12-07 12:24:00
1978,"[149.8410640387224, -30.618029997095835]",76.099,0.057,985.0,48.0,3917.339,956.08,Jump_4,5.98448,12:36:00,69,"[150.1917, -31.0236]","[26.9375, 35.3125, 31.6875, 35.3125, 97.0, 29.125, 33.375, 44.375, 43.875, 20.75]","[15.0875, 14.0, 19.1375, 17.0625, 44.625, 19.2562, 10.2625, 16.4625, 23.5938, 12.25]","['12:40:00', '12:45:00', '12:50:00', '12:55:00', '13:00:00', '13:05:00', '13:10:00', '13:15:00', '13:20:00', '13:25:00']","[[-30.852722, 150.12885], [-30.843628, 150.02411], [-30.55481, 149.64862], [-30.72583, 149.68951], [-30.752869, 149.69983], [-30.591309, 149.79468], [-30.618347, 149.80505], [-30.636902, 150.13947], [-30.618896, 150.1499], [-30.636902, 150.18127]]",10653.0,-108.0,0.1176,2021-12-07 12:36:00
2011,"[150.20454258556154, -30.680605852941174]",56.455,0.075,712.0,36.0,2333.729,526.146,Jump_6,2.05319,13:42:00,69,"[150.1917, -31.0236]","[15.4375, 9.125, 54.875, 23.0625, 8.875, 'NaN', 5.0, 3.3125, 12.75, 26.0625]","[12.425, 6.0563, 31.4938, 15.9438, 8.2688, 'NaN', 4.95, 3.2688, 10.3438, 24.1875]","['13:45:00', '13:50:00', '13:55:00', '14:00:00', '14:05:00', '14:10:00', '14:15:00', '14:20:00', '14:25:00', '14:30:00']","[[-30.528992, 150.14996], [-30.564941, 150.2857], [-30.582886, 150.31708], [-30.56488, 150.32745], [-30.60083, 150.35889], 'NaN', [-30.717712, 150.34863], [-30.45697, 150.33777], [-30.492737, 150.46307], [-30.510681, 150.48395]]",10610.0,-65.0,0.1171,2021-12-07 13:42:00
2169,"[152.63182117910446, -29.957399761194022]",11.811,0.153,62.0,5.0,196.753,61.63,Jump_10,4.62966,19:08:00,28,"[152.951, -29.622]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['19:11:00', '19:21:00', '19:31:00', '19:41:00', '19:51:00']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN']",10731.0,36.0,0.1184,2021-12-07 19:08:00
2252,"[150.5463770923077, -34.026862415384606]",2.035,4.998,55.0,10.0,243.206,117.076,Jump_2,4.95166,02:52:00,3,"[150.8751, -34.2624]","[31.5, 50.5, 104.875, 209.5, 219.0625, 122.8125, 71.5625, 42.75, 81.9375, 303.625]","[19.775, 23.9625, 58.9, 76.575, 69.2438, 50.1875, 32.925, 23.625, 38.375, 70.6]","['02:55:00', '03:00:00', '03:05:00', '03:10:00', '03:15:00', '03:20:00', '03:25:00', '03:30:00', '03:35:00', '03:40:00']","[[-33.947083, 150.49567], [-33.96527, 150.58234], [-33.9563, 150.5932], [-34.44214, 150.71155], [-34.433167, 150.72247], [-34.4422, 150.74426], [-34.424255, 150.76605], [-34.424255, 150.7879], [-33.794434, 150.59375], [-33.78546, 150.61542]]",10202.0,-11.0,0.1126,2021-12-07 02:52:00
2258,"[150.57325295283025, -33.94371371698114]",5.384,1.164,96.0,10.0,320.694,161.56,Jump_3,2.27289,03:04:00,3,"[150.8751, -34.2624]","[104.875, 209.5, 219.0625, 122.8125, 71.5625, 42.75, 81.9375, 303.625, 132.1875, 126.875]","[62.275, 76.6, 65.7188, 29.5875, 29.4438, 23.2875, 37.475, 67.325, 56.5625, 54.3875]","['03:05:00', '03:10:00', '03:15:00', '03:20:00', '03:25:00', '03:30:00', '03:35:00', '03:40:00', '03:45:00', '03:50:00']","[[-33.9563, 150.5932], [-34.44214, 150.71155], [-34.433167, 150.72247], [-34.4422, 150.74426], [-34.424255, 150.76605], [-34.424255, 150.7879], [-33.794434, 150.59375], [-33.78546, 150.61542], [-33.767517, 150.62628], [-33.758484, 150.59387]]",10308.0,-117.0,0.1138,2021-12-07 03:04:00
2306,"[150.70998963888894, -33.57508378472224]",40.219,0.028,96.0,48.0,541.847,1006.678,Jump_7,7.86467,04:40:00,71,"[151.2094, -33.7008]","[35.3125, 56.75, 120.0, 73.6875, 94.3125, 109.375, 100.375, 81.0, 54.25, 48.5625, 15.6875]","[17.825, 32.5, 38.6875, 33.9875, 31.425, 41.1438, 34.8688, 27.0812, 34.975, 30.8, 10.75]","['04:40:00', '04:45:00', '04:50:00', '04:55:00', '05:00:00', '05:05:00', '05:10:00', '05:15:00', '05:20:00', '05:25:00', '05:30:00']","[[-33.484497, 150.86438], [-33.393738, 150.64929], [-33.402832, 150.67078], [-33.358643, 150.89716], [-33.475952, 151.20941], [-33.475952, 151.20941], [-33.475952, 151.18787], [-33.475952, 151.18787], [-33.376526, 150.854], [-33.358643, 150.88641], [-33.440002, 151.20941]]",10344.0,-28.0,0.1142,2021-12-07 04:40:00
2318,"[150.95811881919647, -33.462378564732134]",24.023,0.247,348.0,100.0,1981.608,1663.896,Jump_8,2.05884,05:04:00,71,"[151.2094, -33.7008]","[109.375, 100.375, 81.0, 54.25, 48.5625, 15.6875, 36.75, 18.0, 43.1875, 72.0]","[47.8, 34.4563, 26.7812, 34.1125, 25.6375, 12.2125, 21.375, 13.6375, 24.2625, 32.9563]","['05:05:00', '05:10:00', '05:15:00', '05:20:00', '05:25:00', '05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00']","[[-33.475952, 151.20941], [-33.475952, 151.18787], [-33.475952, 151.18787], [-33.376526, 150.854], [-33.358643, 150.88641], [-33.440002, 151.20941], [-33.322815, 150.95111], [-33.33185, 150.98334], [-33.32306, 151.22015], [-33.35907, 151.18787]]",10379.0,-63.0,0.1146,2021-12-07 05:04:00
2331,"[151.07523055294112, -33.465870949019624]",21.193,0.181,196.0,59.0,1094.603,951.496,Jump_9,3.15513,05:30:00,71,"[151.2094, -33.7008]","[15.6875, 36.75, 18.0, 43.1875, 72.0, 21.0625, 41.875, 44.8125, 34.4375, 64.25, 113.4375]","[12.2125, 21.375, 13.6375, 24.2625, 32.9563, 15.3062, 19.8188, 25.3688, 21.7625, 39.5813, 67.1562]","['05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00', '05:55:00', '06:00:00', '06:05:00', '06:10:00', '06:15:00', '06:20:00']","[[-33.440002, 151.20941], [-33.322815, 150.95111], [-33.33185, 150.98334], [-33.32306, 151.22015], [-33.35907, 151.18787], [-33.251038, 151.34918], [-33.251038, 151.35992], [-33.268982, 151.39227], [-33.241943, 151.42444], [-33.241943, 151.44598], [-33.23285, 151.48895]]",10276.0,40.0,0.1134,2021-12-07 05:30:00
2339,"[151.11303457070713, -33.365741136363624]",12.223,0.422,153.0,45.0,676.99,523.565,Jump_10,3.77422,05:46:00,71,"[151.2094, -33.7008]","[72.0, 21.0625, 41.875, 44.8125, 34.4375, 64.25, 113.4375, 87.0625, 71.0, 86.1875]","[32.9563, 15.3062, 19.8188, 25.3688, 21.7625, 39.5813, 65.775, 61.4375, 47.225, 53.7188]","['05:50:00', '05:55:00', '06:00:00', '06:05:00', '06:10:00', '06:15:00', '06:20:00', '06:25:00', '06:30:00', '06:35:00']","[[-33.35907, 151.18787], [-33.251038, 151.34918], [-33.251038, 151.35992], [-33.268982, 151.39227], [-33.241943, 151.42444], [-33.241943, 151.44598], [-33.23285, 151.48895], [-33.21472, 151.53186], [-33.20575, 151.53186], [-33.196655, 151.57483]]",10323.0,-7.0,0.1139,2021-12-07 05:46:00
2397,"[152.03634289344254, -33.137080442622974]",15.578,0.32,184.0,60.0,869.098,639.049,Jump_11,2.90403,07:42:00,4,"[152.0254, -32.7298]","[56.125, 70.0625, 57.875, 59.5625, 59.5625, 50.5, 68.1875, 54.9375, 33.1875, 31.375]","[25.8125, 39.4375, 39.275, 33.825, 30.15, 33.825, 30.625, 27.6375, 17.9875, 16.75]","['07:45:00', '07:50:00', '07:55:00', '08:00:00', '08:05:00', '08:10:00', '08:15:00', '08:20:00', '08:25:00', '08:30:00']","[[-33.24237, 152.0899], [-33.02649, 152.16486], [-33.233337, 152.15442], [-33.233337, 152.1759], [-32.918457, 152.23969], [-33.206177, 152.28339], [-33.22412, 152.30493], [-32.882324, 152.33594], [-32.819275, 152.35712], [-32.819153, 152.39996]]",10323.0,13.0,0.1139,2021-12-07 07:42:00
2403,"[152.1263473274854, -33.13063912280699]",16.813,0.385,271.0,71.0,1261.533,880.562,Jump_12,2.80896,07:54:00,4,"[152.0254, -32.7298]","[57.875, 59.5625, 59.5625, 50.5, 68.1875, 54.9375, 33.1875, 31.375, 18.625, 24.375]","[39.275, 33.825, 30.15, 33.825, 30.625, 27.6375, 17.9875, 16.75, 11.6812, 11.5938]","['07:55:00', '08:00:00', '08:05:00', '08:10:00', '08:15:00', '08:20:00', '08:25:00', '08:30:00', '08:35:00', '08:40:00']","[[-33.233337, 152.15442], [-33.233337, 152.1759], [-32.918457, 152.23969], [-33.206177, 152.28339], [-33.22412, 152.30493], [-32.882324, 152.33594], [-32.819275, 152.35712], [-32.819153, 152.39996], [-33.223633, 152.46619], [-32.747437, 152.32477]]",10400.0,-64.0,0.1148,2021-12-07 07:54:00
2414,"[152.28346462850456, -33.111689962616836]",17.886,0.426,334.0,94.0,1415.694,1262.873,Jump_13,2.79341,08:16:00,4,"[152.0254, -32.7298]","[54.9375, 33.1875, 31.375, 18.625, 24.375, 22.125, 31.1875, 45.875, 29.1875, 12.8125]","[27.6375, 17.9875, 16.75, 11.6812, 11.5938, 14.25, 15.8875, 16.4375, 12.575, 9.0]","['08:20:00', '08:25:00', '08:30:00', '08:35:00', '08:40:00', '08:45:00', '08:50:00', '08:55:00', '09:00:00', '09:05:00']","[[-32.882324, 152.33594], [-32.819275, 152.35712], [-32.819153, 152.39996], [-33.223633, 152.46619], [-32.747437, 152.32477], [-33.115417, 152.55151], [-32.70221, 152.41016], [-32.693176, 152.43146], [-32.702087, 152.45288], [-32.881104, 152.65723]]",10398.0,-62.0,0.1148,2021-12-07 08:16:00
2664,"[149.8486874414892, -31.147270234042566]",47.28,0.08,539.0,25.0,1799.65,382.702,Jump_3,2.12667,12:24:00,69,"[150.1917, -31.0236]","[67.4375, 24.125, 33.75, 26.9375, 35.3125, 25.5, 35.3125, 97.0, 24.5, 7.25]","[28.6875, 17.575, 8.675, 13.85, 15.6125, 17.375, 22.4688, 48.775, 19.3125, 5.1]","['12:25:00', '12:30:00', '12:35:00', '12:40:00', '12:45:00', '12:50:00', '12:55:00', '13:00:00', '13:05:00', '13:10:00']","[[-31.194458, 150.18121], [-31.230469, 150.19171], [-30.843506, 149.9508], [-30.852722, 150.12885], [-30.843628, 150.02411], [-30.779541, 149.62646], [-30.72583, 149.68951], [-30.752869, 149.69983], [-30.75293, 149.71033], [-30.690125, 149.76294]]",10530.0,15.0,0.1162,2021-12-07 12:24:00
2670,"[149.8410640387224, -30.618029997095835]",76.099,0.057,985.0,48.0,3917.339,956.08,Jump_4,5.98448,12:36:00,69,"[150.1917, -31.0236]","[26.9375, 35.3125, 31.6875, 35.3125, 97.0, 29.125, 33.375, 44.375, 43.875, 20.75]","[15.0875, 14.0, 19.1375, 17.0625, 44.625, 19.2562, 10.2625, 16.4625, 23.5938, 12.25]","['12:40:00', '12:45:00', '12:50:00', '12:55:00', '13:00:00', '13:05:00', '13:10:00', '13:15:00', '13:20:00', '13:25:00']","[[-30.852722, 150.12885], [-30.843628, 150.02411], [-30.55481, 149.64862], [-30.72583, 149.68951], [-30.752869, 149.69983], [-30.591309, 149.79468], [-30.618347, 149.80505], [-30.636902, 150.13947], [-30.618896, 150.1499], [-30.636902, 150.18127]]",10653.0,-108.0,0.1176,2021-12-07 12:36:00
2703,"[150.20454258556154, -30.680605852941174]",56.455,0.075,712.0,36.0,2333.729,526.146,Jump_6,2.05319,13:42:00,69,"[150.1917, -31.0236]","[15.4375, 9.125, 54.875, 23.0625, 8.875, 'NaN', 5.0, 3.3125, 12.75, 26.0625]","[12.425, 6.0563, 31.4938, 15.9438, 8.2688, 'NaN', 4.95, 3.2688, 10.3438, 24.1875]","['13:45:00', '13:50:00', '13:55:00', '14:00:00', '14:05:00', '14:10:00', '14:15:00', '14:20:00', '14:25:00', '14:30:00']","[[-30.528992, 150.14996], [-30.564941, 150.2857], [-30.582886, 150.31708], [-30.56488, 150.32745], [-30.60083, 150.35889], 'NaN', [-30.717712, 150.34863], [-30.45697, 150.33777], [-30.492737, 150.46307], [-30.510681, 150.48395]]",10610.0,-65.0,0.1171,2021-12-07 13:42:00
2861,"[152.63182117910446, -29.957399761194022]",11.811,0.153,62.0,5.0,196.753,61.63,Jump_10,4.62966,19:08:00,28,"[152.951, -29.622]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['19:11:00', '19:21:00', '19:31:00', '19:41:00', '19:51:00']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN']",10731.0,36.0,0.1184,2021-12-07 19:08:00
2938,"[152.10862508510638, -32.63329377659576]",6.241,0.768,89.0,5.0,525.735,27.008,Jump_3,13.44344,05:26:00,4,"[152.0254, -32.7298]","[118.9375, 125.375, 108.4375, 96.25, 59.3125, 50.0625, 65.0, 80.4375, 117.8125, 81.6875]","[85.1125, 59.5312, 70.2438, 71.0375, 46.8625, 36.2375, 35.9625, 44.725, 61.5688, 56.5]","['05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00', '05:55:00', '06:00:00', '06:05:00', '06:10:00', '06:15:00']","[[-32.657837, 152.11084], [-32.67578, 152.13226], [-32.693787, 152.14294], [-32.693726, 152.17499], [-32.720642, 152.2392], [-32.738525, 152.2713], [-32.76544, 152.31415], [-32.79236, 152.34631], [-32.81024, 152.37848], [-32.819153, 152.41064]]",10389.0,-53.0,0.1147,2021-12-07 05:26:00
3110,"[150.23567790415348, -30.90462219488814]",40.604,0.121,580.0,46.0,1876.573,763.27,Jump_14,14.07809,13:38:00,69,"[150.1917, -31.0236]","[22.875, 15.4375, 9.125, 54.875, 23.0625, 8.875, 'NaN', 5.0, 3.3125, 12.75]","[13.175, 12.5, 7.8, 33.6875, 17.4938, 8.2688, 'NaN', 4.95, 3.2688, 10.3438]","['13:40:00', '13:45:00', '13:50:00', '13:55:00', '14:00:00', '14:05:00', '14:10:00', '14:15:00', '14:20:00', '14:25:00']","[[-30.843506, 149.9403], [-30.528992, 150.14996], [-30.564941, 150.2857], [-30.582886, 150.31708], [-30.56488, 150.32745], [-30.60083, 150.35889], 'NaN', [-30.717712, 150.34863], [-30.45697, 150.33777], [-30.492737, 150.46307]]",10580.0,-35.0,0.1168,2021-12-07 13:38:00
3270,"[152.63182117910446, -29.957399761194022]",11.811,0.153,62.0,5.0,196.753,61.63,Jump_18,4.62966,19:08:00,28,"[152.951, -29.622]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['19:11:00', '19:21:00', '19:31:00', '19:41:00', '19:51:00']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN']",10731.0,36.0,0.1184,2021-12-07 19:08:00
3390,"[151.1836561428572, -34.06897639285714]",17.249,0.06,39.0,17.0,216.162,252.351,Jump_0,2.30928,04:38:00,54,"[151.2263, -34.0148]","[26.4375, 18.875, 19.0625, 14.875, 11.3125, 11.8125, 4.1875, 'NaN', 'NaN', 'NaN']","[20.9125, 13.4062, 13.7875, 14.0, 10.625, 10.5125, 3.975, 'NaN', 'NaN', 'NaN']","['04:40:00', '04:45:00', '04:50:00', '04:55:00', '05:00:00', '05:05:00', '05:10:00', '05:15:00', '05:20:00', '05:25:00']","[[-34.18567, 151.21545], [-33.87085, 151.13965], [-33.87085, 151.12885], [-33.861877, 151.15051], [-33.852905, 151.17218], [-33.843933, 151.17218], [-33.843933, 151.19379], 'NaN', 'NaN', 'NaN']",10236.0,11.0,0.113,2021-12-07 04:38:00
