Coordinate,Scale_KM,TOT_dense,IC_num,CG_num,IC_amp,CG_amp,LJ,Sigma,Time,radar_ID,radar_Coor,max_SHI,nonneg_90_SHI,time_SHI,coor_SHI,valid_size_SHI,invalid_size_SHI,valid_range_SHI
,0.0,0.0,0,0,0.0,0.0,,,00:00:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.33533910714286, -25.56064266071429]",8.517,0.246,56,0,239.333,0.0,,,00:02:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.33838255882355, -25.56761513235294]",15.334,0.092,67,1,257.566,6.19,,,00:04:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.35125395652182, -25.58450704347826]",11.622,0.163,69,0,263.569,0.0,,,00:06:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.35252255405405, -25.57840386486486]",12.822,0.143,74,0,262.808,0.0,,,00:08:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.36359661904763, -25.58888578571427]",17.039,0.138,112,14,406.25,124.434,,,00:10:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.36650413999996, -25.60662264500002]",18.405,0.188,190,10,745.259,119.696,Jump_0,2.77972,00:12:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.40869646111108, -25.608349049999994]",15.8,0.23,174,6,692.802,94.126,Jump_0,-0.61701,00:14:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.47288649009894, -25.62274428217821]",10.545,0.578,192,10,825.468,141.217,Jump_0,0.56349,00:16:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.48187926373623, -25.621525159340674]",13.687,0.309,176,6,728.553,95.938,Jump_0,-0.53687,00:18:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.4449515477707, -25.640447719745225]",19.09,0.137,148,9,603.681,124.873,False,-0.59209,00:20:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.48913295488725, -25.63376396240601]",16.609,0.153,126,7,479.053,74.59,False,-0.56597,00:22:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.53722043065687, -25.637095248175175]",15.089,0.192,130,7,494.248,151.249,False,0.2008,00:24:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.62016505806446, -25.67642918064516]",9.52,0.544,155,0,627.596,0.0,False,0.86522,00:26:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.60198918709676, -25.686038799999988]",13.384,0.275,144,11,562.348,138.309,False,0.0,00:28:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.62259827333332, -25.68246647333334]",11.213,0.38,140,10,605.051,180.705,False,-0.26772,00:30:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.67509244186044, -25.688013581395335]",8.454,0.575,124,5,485.105,74.93,False,-1.37635,00:32:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.5941448000001, -25.698914628571437]",19.431,0.089,97,8,478.112,118.938,False,-1.69409,00:34:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.65363357792214, -25.728983785714277]",19.484,0.129,149,5,625.736,62.816,Jump_1,2.87589,00:36:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.70834723369566, -25.732195184782608]",14.203,0.29,184,0,808.888,0.0,Jump_1,1.02258,00:38:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.7473409155843, -25.743049032467532]",13.592,0.265,146,8,659.832,70.705,Jump_1,-0.92861,00:40:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.7893226413794, -25.77140667586207]",12.627,0.289,139,6,570.845,66.955,Jump_1,-0.24926,00:42:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[153.75955950289023, -25.758748578034673]",16.369,0.206,168,5,758.895,62.679,False,0.80772,00:44:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
