0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
641,349,349,349,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,250,250,250,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,376,376,376,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,453,453,453,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,513,513,513,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,586,586,586,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,677,677,677,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,611,611,611,39,39,43,23,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,374,374,374,62,62,60,14,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,621,621,621,40,40,78,105,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,542,542,542,67,67,112,135,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,489,489,489,90,90,85,150,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,428,428,428,66,66,73,217,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,398,398,398,68,68,125,247,140,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,356,356,356,80,80,116,243,160,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,331,331,331,77,77,120,195,120,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,272,272,272,78,78,122,175,113,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,259,259,259,21,21,133,184,134,83,37,0,0,0,0,0,0,0,0,0,0,0,0,0
510,237,237,237,20,20,117,121,129,81,17,0,0,0,0,0,0,0,0,0,0,0,0,0
533,212,212,212,20,20,81,148,140,61,18,0,0,0,0,0,0,0,0,0,0,0,0,0
522,242,242,242,108,108,58,144,174,84,79,0,0,0,0,0,0,0,0,0,0,0,0,0
557,232,232,232,93,93,60,142,150,77,111,0,0,0,0,0,0,0,0,0,0,0,0,0
585,216,216,216,130,130,44,153,157,41,95,0,0,0,0,0,0,0,0,0,0,0,0,0
481,185,185,185,140,140,51,343,343,60,133,0,0,0,0,0,0,0,0,0,0,0,0,0
503,175,175,175,136,136,52,210,210,69,171,0,0,0,0,0,0,0,0,0,0,0,0,0
455,121,121,121,137,137,45,127,127,47,113,0,0,0,0,0,0,0,0,0,0,0,0,0
478,92,92,92,107,107,64,286,286,34,81,0,0,0,0,0,0,0,0,0,0,0,0,0
236,77,77,77,120,120,41,176,176,30,116,0,0,0,0,0,0,0,0,0,0,0,0,0
431,88,88,88,67,67,89,186,186,44,90,0,0,0,0,0,0,0,0,0,0,0,0,0
217,65,65,65,53,53,75,202,202,41,99,0,0,0,0,0,0,0,0,0,0,0,0,0
666,81,81,81,24,24,68,217,217,20,118,0,0,0,0,0,0,0,0,0,0,0,0,0
362,78,78,78,24,24,62,222,222,21,103,0,0,0,0,0,0,0,0,0,0,0,0,0
321,63,63,63,20,20,35,188,188,21,57,36,0,0,0,0,0,0,0,0,0,0,0,0
364,54,54,54,160,160,48,173,173,20,60,43,0,0,0,0,0,0,0,0,0,0,0,0
358,36,36,36,210,210,50,125,125,79,82,29,0,0,0,0,0,0,0,0,0,0,0,0
345,33,33,33,301,301,53,109,109,78,62,34,0,0,0,0,0,0,0,0,0,0,0,0
519,34,34,34,257,257,58,56,56,68,70,35,0,0,0,0,0,0,0,0,0,0,0,0
358,23,23,23,177,177,26,67,67,55,22,75,22,0,0,0,0,0,0,0,0,0,0,0
397,27,27,27,213,213,45,68,68,46,30,43,28,0,0,0,0,0,0,0,0,0,0,0
394,28,28,28,276,276,44,50,50,33,34,65,31,54,0,0,0,0,0,0,0,0,0,0
378,29,29,29,282,282,38,31,31,36,23,40,34,62,0,0,0,0,0,0,0,0,0,0
373,23,23,23,268,268,46,54,54,20,31,38,41,53,0,0,0,0,0,0,0,0,0,0
327,21,21,21,267,267,58,28,28,20,36,56,44,47,0,0,0,0,0,0,0,0,0,0
397,0,0,0,279,279,46,33,33,77,25,70,40,45,0,0,0,0,0,0,0,0,0,0
373,0,0,0,299,299,48,25,25,88,0,59,42,71,0,0,0,0,0,0,0,0,0,0
318,0,0,0,281,281,73,168,168,140,29,57,51,242,0,0,0,0,0,0,0,0,0,0
210,23,23,23,389,389,54,139,139,26,38,72,55,239,0,0,0,0,0,0,0,0,0,0
130,0,0,0,357,357,30,137,137,33,58,90,48,288,0,0,0,0,0,0,0,0,0,0
102,23,23,23,643,643,32,643,643,33,41,76,51,279,0,0,0,0,0,0,0,0,0,0
85,22,22,22,634,634,47,634,634,22,29,72,57,296,0,0,0,0,0,0,0,0,0,0
57,35,35,35,600,600,44,600,600,36,20,67,58,370,0,0,0,0,0,0,0,0,0,0
77,30,30,30,671,671,39,671,671,23,39,36,57,285,0,0,0,0,0,0,0,0,0,0
94,0,0,0,719,719,51,719,719,28,31,49,54,358,0,0,0,0,0,0,0,0,0,0
76,52,52,52,451,451,48,451,451,41,23,39,55,220,0,0,0,0,0,0,0,0,0,0
242,34,34,34,682,682,31,682,682,51,0,33,69,301,0,0,0,0,0,0,0,0,0,0
352,29,29,29,593,593,67,593,593,52,0,42,45,234,0,0,0,0,0,0,0,0,0,0
238,36,36,36,569,569,61,569,569,28,569,31,42,286,0,0,0,0,0,0,0,0,0,0
219,51,51,51,616,616,53,616,616,74,616,25,54,200,21,0,0,0,0,0,0,0,0,0
306,59,59,59,435,435,83,435,435,60,435,32,60,217,39,0,0,0,0,0,0,0,0,0
309,41,41,41,395,395,53,395,395,93,395,38,65,282,89,0,0,0,0,0,0,0,0,0
238,65,65,65,371,371,69,371,371,69,371,25,55,308,50,0,0,0,0,0,0,0,0,0
232,60,60,60,347,347,52,347,347,64,347,28,80,278,140,0,0,0,0,0,0,0,0,0
264,69,69,69,298,298,50,298,298,105,298,35,77,354,96,0,0,0,0,0,0,0,0,0
233,25,25,25,338,338,53,338,338,69,338,27,66,367,96,115,0,0,0,0,0,0,0,0
267,72,72,72,289,289,38,289,289,77,289,66,73,444,144,86,0,0,0,0,0,0,0,0
325,79,79,79,281,281,45,281,281,111,281,44,50,381,81,124,20,0,0,0,0,0,0,0
215,66,66,66,304,304,40,304,304,124,304,61,44,364,73,162,73,0,0,0,0,0,0,0
237,78,78,78,280,280,49,280,280,153,280,61,47,334,68,121,68,0,0,0,0,0,0,0
333,69,69,69,224,224,36,224,224,170,224,45,52,274,78,78,78,0,0,0,0,0,0,0
279,44,44,44,231,231,43,231,231,99,231,48,33,276,46,96,46,0,0,0,0,0,0,0
356,21,21,21,210,210,41,210,210,356,210,39,40,240,38,118,38,0,0,0,0,0,0,0
194,52,52,52,159,159,24,159,159,194,159,45,41,235,49,90,49,0,0,0,0,0,0,0
201,58,58,58,99,99,47,99,99,201,99,46,35,213,46,70,46,0,0,0,0,0,0,0
176,43,43,43,58,58,52,58,58,176,58,44,50,163,48,71,48,0,0,0,0,0,0,0
220,52,52,52,69,69,40,69,69,220,69,42,72,177,40,60,40,0,0,0,0,0,0,0
189,70,70,70,71,71,31,71,71,189,71,44,100,402,69,80,69,0,0,0,0,0,0,0
177,36,36,36,57,57,35,57,57,177,57,38,139,274,25,62,25,0,0,0,0,0,0,0
188,41,41,41,34,34,35,34,34,188,34,30,175,182,88,41,88,0,0,0,0,0,0,0
179,35,35,35,35,35,39,35,35,179,35,38,156,200,90,39,90,0,0,0,0,0,0,0
161,43,43,43,20,20,45,20,20,161,20,29,167,137,154,56,154,0,0,0,0,0,0,0
229,45,45,45,54,54,54,54,54,229,54,29,181,111,144,65,144,0,0,0,0,0,0,0
88,23,23,23,60,60,60,60,60,88,60,27,217,113,146,50,146,0,0,0,0,0,0,0
58,23,23,23,32,32,32,32,32,58,32,27,135,163,185,62,185,0,0,0,0,0,0,0
53,47,47,47,53,53,53,53,53,53,53,23,105,225,179,42,179,0,0,0,0,0,0,0
56,82,82,82,38,38,38,38,38,56,38,27,95,287,150,40,150,0,0,0,0,0,0,0
68,33,33,33,40,40,40,40,40,68,40,21,90,331,149,22,149,0,0,0,0,0,0,0
125,55,55,55,23,23,23,23,23,125,23,22,64,374,152,25,152,0,0,0,0,0,0,0
63,21,21,21,35,35,35,35,35,63,35,29,66,354,94,0,94,0,0,0,0,0,0,0
41,0,0,0,31,31,31,31,31,41,31,56,115,293,98,0,98,0,0,0,0,0,0,0
38,0,0,0,39,39,39,39,39,38,39,39,96,202,152,0,152,0,0,0,0,0,0,0
37,0,0,0,39,39,39,39,39,37,39,46,91,165,74,0,74,0,0,0,0,0,0,0
40,28,28,28,46,46,46,46,46,40,46,76,76,176,94,0,94,0,0,0,0,0,0,0
64,0,0,0,39,39,39,39,39,64,39,69,66,144,129,0,129,0,0,0,0,0,0,0
44,0,0,0,34,34,34,34,34,44,34,93,80,149,57,0,57,0,0,0,0,0,0,0
29,0,0,0,25,25,25,25,25,29,25,107,109,121,84,0,84,0,0,0,0,0,0,0
29,0,0,0,24,24,24,24,24,29,24,269,126,160,138,0,138,0,0,0,0,0,0,0
45,0,0,0,45,45,45,45,45,45,45,139,98,200,55,0,55,0,0,0,0,0,0,0
39,0,0,0,39,39,39,39,39,39,39,90,76,162,37,0,37,0,0,0,0,0,0,0
40,0,0,0,40,40,40,40,40,40,40,80,64,182,44,0,44,0,0,0,0,0,0,0
28,0,0,0,28,28,28,28,28,28,28,96,67,109,33,0,33,0,0,0,0,0,0,0
34,0,0,0,34,34,34,34,34,34,34,68,71,53,42,0,42,0,0,0,0,0,0,0
33,0,0,0,33,33,33,33,33,33,33,75,85,132,28,0,28,0,0,0,0,0,0,0
33,0,0,0,33,33,33,33,33,33,33,79,113,128,44,0,44,0,0,0,0,0,0,0
59,0,0,0,59,59,59,59,59,59,59,82,107,139,60,0,60,0,0,0,0,0,0,0
60,0,0,0,60,60,60,60,60,60,60,70,107,192,86,0,86,0,0,0,0,0,0,0
87,0,0,0,87,87,87,87,87,87,87,72,79,177,92,0,92,0,0,0,0,0,0,0
56,0,0,0,56,56,56,56,56,56,56,82,108,205,115,0,115,0,0,0,0,0,0,0
53,0,0,0,53,53,53,53,53,53,53,38,94,176,126,0,126,0,0,0,0,0,0,0
90,0,0,0,90,90,90,90,90,90,90,62,131,81,105,0,105,0,0,0,0,0,0,0
52,0,0,0,52,52,52,52,52,52,52,66,85,94,99,0,99,0,0,0,0,0,0,0
66,0,0,0,66,66,66,66,66,66,66,59,116,111,122,0,122,0,0,0,0,0,0,0
91,0,0,0,91,91,91,91,91,91,91,85,134,117,120,0,120,0,0,0,0,0,0,0
90,0,0,0,90,90,90,90,90,90,90,47,114,115,107,0,107,0,0,0,0,0,0,0
88,0,0,0,88,88,88,88,88,88,88,34,105,111,172,0,172,0,0,0,0,0,0,0
79,0,0,0,79,79,79,79,79,79,79,29,121,115,174,0,174,0,0,0,0,0,0,0
67,0,0,0,67,67,67,67,67,67,67,24,81,119,181,0,181,0,0,0,0,0,0,0
39,0,0,0,39,39,39,39,39,39,39,26,122,115,196,0,196,0,0,0,0,0,0,0
32,0,0,0,32,32,32,32,32,32,32,32,126,87,217,0,217,0,0,0,0,0,0,0
31,0,0,0,31,31,31,31,31,31,31,29,150,72,267,0,267,0,0,0,0,0,0,0
45,0,0,0,45,45,45,45,45,45,45,34,132,82,287,0,287,0,0,0,0,0,0,0
22,0,0,0,22,22,22,22,22,22,22,57,148,65,299,0,299,0,0,0,0,0,0,0
50,0,0,0,50,50,50,50,50,50,50,41,70,27,264,0,264,0,0,0,0,0,0,0
24,0,0,0,24,24,24,24,24,24,24,39,177,42,232,0,232,0,0,0,0,0,0,0
67,0,0,0,67,67,67,67,67,67,67,44,134,46,252,0,252,0,0,0,0,0,0,0
42,0,0,0,42,42,42,42,42,42,42,43,161,27,256,0,256,0,0,0,0,0,0,0
67,0,0,0,67,67,67,67,67,67,67,43,129,22,168,0,168,0,0,0,0,0,0,0
54,0,0,0,54,54,54,54,54,54,54,24,119,119,180,0,180,0,0,0,0,0,0,0
58,0,0,0,58,58,58,58,58,58,58,34,143,143,128,0,128,254,0,0,0,0,0,0
28,0,0,0,28,28,28,28,28,28,28,28,134,134,89,0,89,215,51,0,0,0,0,0
67,0,0,0,67,67,67,67,67,67,67,38,141,141,99,0,99,281,45,0,0,0,0,0
48,0,0,0,48,48,48,48,48,48,48,44,140,140,92,0,92,325,60,0,0,0,0,0
41,0,0,0,41,41,41,41,41,41,41,35,129,129,87,0,87,322,52,0,0,0,0,0
54,0,0,0,54,54,54,54,54,54,54,65,121,121,68,0,68,369,51,0,0,0,0,0
44,0,0,0,44,44,44,44,44,44,44,43,131,131,109,0,109,412,56,0,0,0,0,0
34,0,0,0,34,34,34,34,34,34,34,36,193,193,199,0,199,413,84,0,0,0,0,0
85,0,0,0,85,85,85,85,85,85,85,36,142,142,155,0,155,416,56,0,0,0,0,0
72,0,0,0,72,72,72,72,72,72,72,39,146,146,170,0,170,535,90,0,0,0,0,0
79,0,0,0,79,79,79,79,79,79,79,34,141,141,165,0,165,444,74,0,0,0,0,0
117,0,0,0,117,117,117,117,117,117,117,25,169,169,137,0,137,507,72,0,0,0,0,0
132,0,0,0,132,132,132,132,132,132,132,24,194,194,99,0,99,508,97,0,0,0,0,0
139,0,0,0,139,139,139,139,139,139,139,21,147,147,147,0,147,471,91,0,0,0,0,0
159,0,0,0,159,159,159,159,159,159,159,38,164,164,88,106,88,454,106,0,0,0,0,0
129,0,0,0,129,129,129,129,129,129,129,24,167,167,91,120,91,436,120,0,0,0,0,0
137,0,0,0,137,137,137,137,137,137,137,0,155,155,95,115,95,451,115,0,0,0,0,0
181,0,0,0,181,181,181,181,181,181,181,25,162,162,62,144,62,501,144,0,0,0,0,0
174,0,0,0,174,174,174,174,174,174,174,23,173,173,97,117,97,503,117,0,0,0,0,0
190,0,0,0,190,190,190,190,190,190,190,0,131,131,82,136,82,581,136,0,0,0,0,0
195,0,0,0,195,195,195,195,195,195,195,0,134,134,82,143,82,621,143,0,0,0,0,0
209,0,0,0,209,209,209,209,209,209,209,22,119,119,82,195,82,533,195,0,0,0,0,0
150,0,0,0,150,150,150,150,150,150,150,0,83,83,83,232,83,555,232,0,0,0,0,0
139,0,0,0,139,139,139,139,139,139,139,24,100,100,58,234,58,642,234,0,0,0,0,0
106,0,0,0,106,106,106,106,106,106,106,0,92,92,51,211,51,659,211,0,0,0,0,0
130,0,0,0,130,130,130,130,130,130,130,0,70,70,45,213,45,759,213,0,0,0,0,0
144,0,0,0,144,144,144,144,144,144,144,0,115,115,58,203,58,769,203,0,0,0,0,0
318,0,0,0,318,318,318,318,318,318,318,0,91,91,52,176,52,736,176,0,0,0,0,0
271,30,30,30,271,271,271,271,271,271,271,0,96,96,31,228,31,749,228,0,0,0,0,0
171,0,0,0,171,171,171,171,171,171,171,0,86,86,34,211,34,761,211,0,0,0,0,0
122,0,0,0,122,122,122,122,122,122,122,0,108,108,31,296,31,717,296,0,0,0,0,0
151,0,0,0,151,151,151,151,151,151,151,0,36,36,49,307,49,704,307,0,0,0,0,0
147,0,0,0,147,147,147,147,147,147,147,0,78,78,36,338,36,678,338,0,0,0,0,0
293,0,0,0,293,293,293,293,293,293,293,0,84,84,50,319,50,684,319,0,0,0,0,0
257,0,0,0,257,257,257,257,257,257,257,0,90,90,53,311,53,724,311,0,0,0,0,0
271,0,0,0,271,271,271,271,271,271,271,0,31,31,65,262,65,655,262,0,0,0,0,0
329,0,0,0,329,329,329,329,329,329,329,0,37,37,80,200,80,751,200,0,0,0,0,0
160,0,0,0,160,160,160,160,160,160,160,0,41,41,71,199,71,689,199,0,0,0,0,0
264,0,0,0,264,264,264,264,264,264,264,0,38,38,112,162,112,588,162,0,0,0,0,0
303,0,0,0,303,303,303,303,303,303,303,0,39,39,63,142,63,605,142,0,0,0,0,0
265,0,0,0,265,265,265,265,265,265,265,0,21,21,103,119,103,565,119,0,0,0,0,0
302,0,0,0,302,302,302,302,302,302,302,0,23,23,94,104,94,585,104,0,0,0,0,0
309,0,0,0,309,309,309,309,309,309,309,0,28,28,61,108,61,619,108,0,0,0,0,0
320,0,0,0,320,320,320,320,320,320,320,0,185,185,30,133,30,578,133,0,0,0,0,0
298,0,0,0,298,298,298,298,298,298,298,0,165,165,23,152,23,497,152,0,0,0,0,0
300,0,0,0,300,300,300,300,300,300,300,20,164,164,44,143,44,453,143,0,0,0,0,0
317,0,0,0,317,317,317,317,317,317,317,317,173,173,20,139,20,451,139,0,0,0,0,0
330,0,0,0,330,330,330,330,330,330,330,330,153,153,0,97,0,506,97,0,0,0,0,0
319,0,0,0,319,319,319,319,319,319,319,319,145,145,20,118,20,490,118,0,0,0,0,0
380,0,0,0,380,380,380,380,380,380,380,380,133,133,23,96,23,490,96,0,0,0,0,0
385,0,0,0,385,385,385,385,385,385,385,385,67,67,21,121,21,572,121,0,0,0,0,0
377,0,0,0,377,377,377,377,377,377,377,377,82,82,0,122,0,503,122,0,0,0,0,0
297,0,0,0,297,297,297,297,297,297,297,297,78,78,30,118,30,499,118,0,0,0,0,0
322,0,0,0,322,322,322,322,322,322,322,322,78,78,0,166,0,541,166,0,0,0,0,0
331,0,0,0,331,331,331,331,331,331,331,331,88,88,0,153,0,564,153,0,0,0,0,0
317,0,0,0,317,317,317,317,317,317,317,317,141,141,0,169,0,576,169,0,0,0,0,0
291,0,0,0,291,291,291,291,291,291,291,291,156,156,0,161,0,554,161,0,0,0,0,0
294,0,0,0,294,294,294,294,294,294,294,294,78,78,0,201,0,436,201,0,0,0,0,0
288,0,0,0,288,288,288,288,288,288,288,288,71,71,0,221,0,466,221,0,0,0,0,0
304,0,0,0,304,304,304,304,304,304,304,304,41,41,0,176,0,537,176,0,0,0,0,0
304,0,0,0,304,304,304,304,304,304,304,304,55,55,0,185,0,610,185,0,0,0,0,0
249,0,0,0,249,249,249,249,249,249,249,249,63,63,0,211,0,575,211,0,0,0,0,0
270,0,0,0,270,270,270,270,270,270,270,270,48,48,0,201,0,655,201,0,0,0,0,0
267,0,0,0,267,267,267,267,267,267,267,267,64,64,0,167,0,606,167,0,0,0,0,0
272,0,0,0,272,272,272,272,272,272,272,272,67,67,0,193,0,661,193,0,0,0,0,0
93,0,0,0,93,93,93,93,93,93,93,93,47,47,0,106,0,538,106,0,0,0,0,0
229,0,0,0,229,229,229,229,229,229,229,229,55,55,0,112,0,517,112,0,0,0,0,0
127,0,0,0,127,127,127,127,127,127,127,127,37,37,0,128,0,544,128,0,0,0,0,0
242,0,0,0,242,242,242,242,242,242,242,242,27,27,0,90,0,530,90,0,0,0,0,0
231,0,0,0,231,231,231,231,231,231,231,231,35,35,0,98,0,506,98,0,0,0,0,0
97,0,0,0,97,97,97,97,97,97,97,97,38,38,0,115,0,390,115,0,0,0,0,0
91,0,0,0,91,91,91,91,91,91,91,91,60,60,0,113,0,351,113,0,0,0,0,0
79,0,0,0,79,79,79,79,79,79,79,79,37,37,0,94,0,297,94,0,0,0,0,0
109,0,0,0,109,109,109,109,109,109,109,109,35,35,0,121,0,207,121,0,0,0,0,0
64,0,0,0,64,64,64,64,64,64,64,64,21,21,0,99,0,230,99,0,0,0,0,0
87,0,0,0,87,87,87,87,87,87,87,87,23,23,0,85,0,262,85,0,0,0,0,0
69,0,0,0,69,69,69,69,69,69,69,69,82,82,0,82,0,233,82,0,0,0,0,0
94,0,0,0,94,94,94,94,94,94,94,94,75,75,0,75,0,204,75,0,0,0,0,0
103,0,0,0,103,103,103,103,103,103,103,103,105,105,0,105,0,134,105,0,0,0,0,0
82,0,0,0,82,82,82,82,82,82,82,82,98,98,0,98,0,110,98,0,0,0,0,0
59,0,0,0,59,59,59,59,59,59,59,59,79,79,0,79,0,57,79,0,0,0,0,0
74,0,0,0,74,74,74,74,74,74,74,74,92,92,0,92,0,59,92,0,0,0,0,0
79,0,0,0,79,79,79,79,79,79,79,79,109,109,0,109,0,62,109,0,0,0,0,0
112,0,0,0,112,112,112,112,112,112,112,112,74,74,0,74,0,22,74,0,0,0,0,0
104,0,0,0,104,104,104,104,104,104,104,104,70,70,0,70,0,51,70,0,0,0,0,0
69,0,0,0,69,69,69,69,69,69,69,69,90,90,0,90,0,51,90,0,0,0,0,0
49,0,0,0,49,49,49,49,49,49,49,49,102,102,0,102,0,74,102,0,0,0,0,0
52,0,0,0,52,52,52,52,52,52,52,52,88,88,0,88,0,78,88,0,0,0,0,0
36,0,0,0,36,36,36,36,36,36,36,36,89,89,0,89,0,92,89,0,0,0,0,0
48,0,0,0,48,48,48,48,48,48,48,48,74,74,0,74,0,110,74,0,0,0,0,0
53,0,0,0,53,53,53,53,53,53,53,53,86,86,0,86,0,113,86,0,0,0,0,0
114,0,0,0,114,114,114,114,114,114,114,114,67,67,0,67,0,78,67,0,0,0,0,0
52,0,0,0,52,52,52,52,52,52,52,52,66,66,0,66,0,75,66,0,0,0,0,0
28,0,0,0,28,28,28,28,28,28,28,28,63,63,0,63,0,134,63,0,0,0,0,0
81,0,0,0,81,81,81,81,81,81,81,81,81,81,0,81,0,108,81,0,0,0,0,0
64,0,0,0,64,64,64,64,64,64,64,64,70,70,0,70,0,66,70,0,0,0,0,0
54,0,0,0,54,54,54,54,54,54,54,54,56,56,0,56,0,87,56,0,0,0,0,0
46,0,0,0,46,46,46,46,46,46,46,46,57,57,0,57,0,38,57,0,0,0,0,0
43,0,0,0,43,43,43,43,43,43,43,43,62,62,0,62,0,46,62,24,0,0,0,0
46,0,0,0,46,46,46,46,46,46,46,46,50,50,0,50,0,59,50,0,0,0,0,0
69,0,0,0,69,69,69,69,69,69,69,69,35,35,0,35,0,35,35,20,0,0,0,0
58,0,0,0,58,58,58,58,58,58,58,58,31,31,0,31,0,31,31,20,0,0,0,0
68,0,0,0,68,68,68,68,68,68,68,68,33,33,21,33,21,33,33,27,0,0,0,0
73,0,0,0,73,73,73,73,73,73,73,73,46,46,40,46,40,46,46,31,0,0,0,0
107,0,0,0,107,107,107,107,107,107,107,107,35,35,34,35,34,35,35,29,0,0,0,0
75,0,0,0,75,75,75,75,75,75,75,75,27,27,42,27,42,27,27,26,0,0,0,0
78,0,0,0,78,78,78,78,78,78,78,78,0,0,49,0,49,0,0,36,0,0,0,0
83,0,0,0,83,83,83,83,83,83,83,83,0,0,54,0,54,0,0,29,0,0,0,0
89,0,0,0,89,89,89,89,89,89,89,89,0,0,34,0,34,0,0,23,0,0,0,0
110,0,0,0,110,110,110,110,110,110,110,110,0,0,38,0,38,0,0,32,0,0,0,0
82,0,0,0,82,82,82,82,82,82,82,82,0,0,82,0,82,0,0,82,0,0,0,0
84,0,0,0,84,84,84,84,84,84,84,84,0,0,77,0,77,0,0,77,0,0,0,0
82,0,0,0,82,82,82,82,82,82,82,82,0,0,50,0,50,0,0,50,0,0,0,0
74,0,0,0,74,74,74,74,74,74,74,74,0,0,86,0,86,0,0,86,0,0,0,0
92,0,0,0,92,92,92,92,92,92,92,92,0,0,27,0,27,0,0,27,0,0,0,0
49,0,0,0,49,49,49,49,49,49,49,49,0,0,34,0,34,0,0,34,0,0,0,0
84,0,0,0,84,84,84,84,84,84,84,84,0,0,43,0,43,0,0,43,0,0,0,0
47,0,0,0,47,47,47,47,47,47,47,47,0,0,46,0,46,0,0,46,0,0,0,0
37,0,0,0,37,37,37,37,37,37,37,37,0,0,52,0,52,0,0,52,0,0,0,0
58,0,0,0,58,58,58,58,58,58,58,58,0,0,63,0,63,0,0,63,0,0,0,0
39,0,0,0,39,39,39,39,39,39,39,39,0,0,33,0,33,0,0,33,0,0,0,0
59,0,0,0,59,59,59,59,59,59,59,59,0,0,50,0,50,0,0,50,0,0,0,0
55,0,0,0,55,55,55,55,55,55,55,55,0,0,23,0,23,0,0,23,0,0,0,0
35,0,0,0,35,35,35,35,35,35,35,35,0,0,47,0,47,0,0,47,0,0,0,0
25,0,0,0,25,25,25,25,25,25,25,25,0,0,21,0,21,0,0,21,0,0,0,0
67,0,0,0,67,67,67,67,67,67,67,67,25,25,26,25,26,25,25,26,0,0,0,0
61,0,0,0,61,61,61,61,61,61,61,61,0,0,30,0,30,0,0,30,0,0,0,0
83,0,0,0,83,83,83,83,83,83,83,83,0,0,33,0,33,0,0,33,0,0,0,0
47,0,0,0,47,47,47,47,47,47,47,47,0,0,53,0,53,0,0,53,0,0,0,0
59,0,0,0,59,59,59,59,59,59,59,59,0,0,22,0,22,0,0,22,0,0,0,0
56,0,0,0,56,56,56,56,56,56,56,56,0,0,23,0,23,0,0,23,0,0,0,0
45,0,0,0,45,45,45,45,45,45,45,45,0,0,30,0,30,0,0,30,0,0,0,0
75,0,0,0,75,75,75,75,75,75,75,75,0,0,38,0,38,0,0,38,0,0,0,0
39,0,0,0,39,39,39,39,39,39,39,39,0,0,66,0,66,0,0,66,0,0,0,0
29,0,0,0,29,29,29,29,29,29,29,29,0,0,56,0,56,0,0,56,0,0,0,0
39,0,0,0,39,39,39,39,39,39,39,39,0,0,56,0,56,0,0,56,0,0,0,0
31,0,0,0,31,31,31,31,31,31,31,31,0,0,67,0,67,0,0,67,0,0,0,0
35,0,0,0,35,35,35,35,35,35,35,35,0,0,70,0,70,0,0,70,0,0,0,0
25,0,0,0,25,25,25,25,25,25,25,25,0,0,56,0,56,0,0,56,0,0,0,0
