0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
386,386,386,359,359,386,386,386,359,359,359,809,359,386,143,386,359,359,386,334,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,452,452,345,345,452,452,452,345,345,345,886,345,452,127,452,345,345,452,383,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,452,452,291,291,452,452,452,291,291,291,675,291,452,144,452,291,291,452,364,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,530,530,325,325,530,530,530,325,325,325,655,325,530,115,530,325,325,530,332,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,509,509,286,286,509,509,509,286,286,286,574,286,509,171,509,286,286,509,332,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,704,704,297,297,704,704,704,297,297,297,594,297,704,148,704,297,297,704,403,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,524,524,286,286,524,524,524,286,286,286,588,286,524,153,524,286,286,524,392,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,524,524,246,246,524,524,524,246,246,246,617,246,524,179,524,246,246,524,357,524,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,514,514,244,244,514,514,514,244,244,244,682,244,514,189,514,244,244,514,347,514,169,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,433,433,126,126,433,433,433,126,126,126,627,126,433,165,433,126,126,433,371,433,156,156,35,0,0,0,0,0,0,0,0,0,0,0,0,0
388,388,388,253,253,388,388,388,253,253,253,752,253,388,172,388,253,253,388,379,388,164,164,28,0,0,0,0,0,0,0,0,0,0,0,0,0
332,332,332,282,282,332,332,332,282,282,282,711,282,332,203,332,282,282,332,303,332,163,163,33,0,0,0,0,0,0,0,0,0,0,0,0,0
317,317,317,299,299,317,317,317,299,299,299,782,299,317,208,317,299,299,317,344,317,149,149,20,0,0,0,0,0,0,0,0,0,0,0,0,0
346,346,346,315,315,346,346,346,315,315,315,789,315,346,256,346,315,315,346,309,346,159,159,32,0,0,0,0,0,0,0,0,0,0,0,0,0
382,382,382,344,344,382,382,382,344,344,344,830,344,382,221,382,344,344,382,297,382,158,158,22,0,0,0,0,0,0,0,0,0,0,0,0,0
373,373,373,322,322,373,373,373,322,322,322,767,322,373,172,373,322,322,373,230,373,41,41,54,0,0,0,0,0,0,0,0,0,0,0,0,0
333,333,333,305,305,333,333,333,305,305,305,766,305,333,134,333,305,305,333,247,333,149,149,63,0,0,0,0,0,0,0,0,0,0,0,0,0
471,471,471,325,325,471,471,471,325,325,325,769,325,471,163,471,325,325,471,229,471,471,471,58,0,0,0,0,0,0,0,0,0,0,0,0,0
378,378,378,308,308,378,378,378,308,308,308,615,308,378,105,378,308,308,378,207,378,378,378,54,0,0,0,0,0,0,0,0,0,0,0,0,0
364,364,364,283,283,364,364,364,283,283,283,849,283,364,83,364,283,283,364,302,364,364,364,35,20,0,0,0,0,0,0,0,0,0,0,0,0
1325,1325,1325,431,431,1325,1325,1325,431,431,431,1325,431,1325,132,1325,431,431,1325,234,1325,1325,1325,26,20,0,0,0,0,0,0,0,0,0,0,0,0
689,689,689,416,416,689,689,689,416,416,416,689,416,689,97,689,416,416,689,216,689,689,689,39,0,0,0,0,0,0,0,0,0,0,0,0,0
570,570,570,426,426,570,570,570,426,426,426,570,426,570,117,570,426,426,570,196,570,570,570,62,49,0,0,0,0,0,0,0,0,0,0,0,0
616,616,616,400,400,616,616,616,400,400,400,616,400,616,124,616,400,400,616,246,616,616,616,54,20,0,0,0,0,0,0,0,0,0,0,0,0
667,667,667,429,429,667,667,667,429,429,429,667,429,667,168,667,429,429,667,263,667,667,667,57,0,0,0,0,0,0,0,0,0,0,0,0,0
756,756,756,440,440,756,756,756,440,440,440,756,440,756,170,756,440,440,756,226,756,756,756,67,21,0,0,0,0,0,0,0,0,0,0,0,0
883,883,883,369,369,883,883,883,369,369,369,883,369,883,201,883,369,369,883,203,883,883,883,66,20,0,0,0,0,0,0,0,0,0,0,0,0
892,892,892,387,387,892,892,892,387,387,387,892,387,892,145,892,387,387,892,184,892,892,892,55,98,0,0,0,0,0,0,0,0,0,0,0,0
1014,1014,1014,343,343,1014,1014,1014,343,343,343,1014,343,1014,135,1014,343,343,1014,130,1014,1014,1014,46,422,10,0,0,0,0,0,0,0,0,0,0,0
1102,1102,1102,362,362,1102,1102,1102,362,362,362,1102,362,1102,160,1102,362,362,1102,82,1102,1102,1102,228,554,36,0,0,0,0,0,0,0,0,0,0,0
1054,1054,1054,255,255,1054,1054,1054,255,255,255,1054,255,1054,176,1054,255,255,1054,94,1054,1054,1054,176,402,21,0,0,0,0,0,0,0,0,0,0,0
1016,1016,1016,262,262,1016,1016,1016,262,262,262,1016,262,1016,201,1016,262,262,1016,102,1016,1016,1016,129,554,22,0,0,0,0,0,0,0,0,0,0,0
960,960,960,249,249,960,960,960,249,249,249,960,249,960,217,960,249,249,960,221,960,960,960,140,492,20,0,0,0,0,0,0,0,0,0,0,0
1039,1039,1039,202,202,1039,1039,1039,202,202,202,1039,202,1039,206,1039,202,202,1039,39,1039,1039,1039,186,550,0,0,0,0,0,0,0,0,0,0,0,0
1128,1128,1128,156,156,1128,1128,1128,156,156,156,1128,156,1128,163,1128,156,156,1128,24,1128,1128,1128,206,550,0,0,0,0,0,0,0,0,0,0,0,0
