0,1,2,3,4,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
25,0,0,0,0,0
72,0,0,0,0,0
151,0,0,0,0,0
131,0,0,0,0,0
109,0,0,0,0,0
84,0,0,0,0,0
98,0,0,0,0,0
71,0,0,0,0,0
72,0,0,0,0,0
72,0,0,0,0,0
73,0,0,0,0,0
57,0,0,0,0,0
58,0,0,0,0,0
20,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
25,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
20,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
20,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
30,24,0,0,0,0
25,54,0,0,0,0
0,70,0,0,0,0
0,48,0,0,0,0
37,74,0,0,0,0
54,63,0,0,0,0
24,40,0,0,0,0
26,62,0,0,0,0
36,81,0,0,0,0
46,61,0,0,0,0
69,80,0,0,0,0
83,76,0,0,0,0
98,72,0,0,0,0
91,73,0,0,0,0
80,62,0,0,0,0
48,53,0,0,0,0
63,53,0,0,0,0
59,32,0,0,0,0
79,34,0,0,0,0
127,63,0,0,0,0
155,72,0,0,0,0
123,91,0,0,0,0
132,103,0,0,0,0
169,92,0,0,0,0
161,96,0,0,0,0
129,69,0,0,0,0
104,85,0,0,0,0
77,69,0,0,0,0
76,43,0,0,0,0
54,28,0,0,0,0
94,24,0,0,0,0
95,340,0,0,0,0
77,463,0,0,0,0
99,369,0,0,0,0
118,359,0,0,0,0
133,430,28,0,0,0
118,368,36,0,0,0
103,316,20,0,0,0
62,344,85,0,0,0
72,326,60,0,0,0
72,274,83,0,0,0
73,328,108,0,0,0
71,368,92,0,0,0
69,368,85,0,0,0
48,491,119,0,0,0
54,383,105,0,0,0
25,380,124,0,0,0
35,360,112,0,0,0
34,425,127,0,0,0
39,471,111,0,0,0
20,445,142,0,0,0
32,366,190,0,0,0
222,222,251,0,0,0
300,300,229,0,0,0
249,249,274,0,0,0
285,285,249,0,0,0
271,271,227,0,0,0
178,178,288,0,0,0
185,185,328,0,0,0
219,219,265,0,0,0
179,179,295,0,0,0
131,131,426,0,0,0
246,246,365,0,0,0
186,186,451,0,0,0
65,65,419,0,0,0
73,73,423,0,0,0
58,58,405,0,0,0
66,66,370,0,0,0
40,40,238,0,0,0
174,174,191,0,0,0
188,188,132,0,0,0
246,246,146,0,0,0
198,198,148,0,0,0
139,139,100,0,0,0
123,123,55,0,0,0
174,174,64,0,0,0
211,211,41,0,0,0
183,183,38,0,0,0
162,162,30,0,0,0
211,211,22,0,0,0
257,257,43,0,0,0
274,274,47,0,0,0
251,251,63,0,0,0
260,260,46,0,0,0
267,267,68,0,0,0
342,342,342,0,0,0
264,264,264,22,0,0
358,358,358,79,0,0
368,368,368,147,0,0
456,456,456,115,0,0
460,460,460,168,0,0
333,333,333,307,0,0
441,441,441,215,0,0
518,518,518,206,0,0
516,516,516,208,0,0
606,606,606,237,0,0
584,584,584,207,0,0
553,553,553,295,0,0
536,536,536,222,0,0
407,407,407,187,0,0
498,498,498,498,0,0
237,237,237,237,0,0
256,256,256,256,0,0
267,267,267,267,0,0
180,180,180,180,0,0
186,186,186,186,0,0
169,169,169,169,0,0
205,205,205,205,0,0
65,65,65,65,68,0
130,130,130,130,69,0
143,143,143,143,73,0
352,352,352,352,113,0
341,341,341,341,375,0
345,345,345,345,261,0
339,339,339,339,230,0
229,229,229,229,199,0
238,238,238,238,182,0
219,219,219,219,96,0
187,187,187,187,54,0
169,169,169,169,62,0
251,251,251,251,251,0
169,169,169,169,169,0
138,138,138,138,138,65
91,91,91,91,91,90
59,59,59,59,59,79
47,47,47,47,47,88
136,136,136,136,136,90
109,109,109,109,109,109
129,129,129,129,129,114
87,87,87,87,87,100
73,73,73,73,73,125
83,83,83,83,83,147
58,58,58,58,58,147
101,101,101,101,101,161
78,78,78,78,78,167
46,46,46,46,46,160
34,34,34,34,34,145
30,30,30,30,30,131
69,69,69,69,69,114
67,67,67,67,67,117
39,39,39,39,39,159
98,98,98,98,98,110
97,97,97,97,97,177
91,91,91,91,91,164
97,97,97,97,97,145
144,144,144,144,144,118
170,170,170,170,170,107
188,188,188,188,188,104
197,197,197,197,197,110
220,220,220,220,220,124
183,183,183,183,183,43
175,175,175,175,175,87
147,147,147,147,147,38
137,137,137,137,137,72
120,120,120,120,120,73
135,135,135,135,135,62
116,116,116,116,116,61
91,91,91,91,91,181
76,76,76,76,76,269
85,85,85,85,85,330
122,122,122,122,122,329
137,137,137,137,137,284
102,102,102,102,102,162
102,102,102,102,102,181
94,94,94,94,94,153
80,80,80,80,80,187
60,60,60,60,60,288
58,58,58,58,58,238
59,59,59,59,59,390
54,54,54,54,54,360
30,30,30,30,30,315
36,36,36,36,36,328
57,57,57,57,57,282
53,53,53,53,53,270
42,42,42,42,42,290
0,0,0,0,0,199
24,24,24,24,24,188
21,21,21,21,21,214
23,23,23,23,23,224
31,31,31,31,31,290
48,48,48,48,48,320
34,34,34,34,34,347
37,37,37,37,37,337
46,46,46,46,46,504
80,80,80,80,80,458
51,51,51,51,51,449
56,56,56,56,56,423
45,45,45,45,45,397
46,46,46,46,46,412
31,31,31,31,31,491
44,44,44,44,44,461
49,49,49,49,49,364
31,31,31,31,31,282
24,24,24,24,24,216
21,21,21,21,21,278
0,0,0,0,0,226
0,0,0,0,0,215
0,0,0,0,0,209
0,0,0,0,0,210
0,0,0,0,0,196
0,0,0,0,0,227
0,0,0,0,0,184
0,0,0,0,0,87
0,0,0,0,0,173
0,0,0,0,0,127
0,0,0,0,0,150
0,0,0,0,0,113
0,0,0,0,0,113
0,0,0,0,0,71
0,0,0,0,0,39
0,0,0,0,0,96
0,0,0,0,0,118
0,0,0,0,0,105
0,0,0,0,0,85
0,0,0,0,0,61
0,0,0,0,0,33
0,0,0,0,0,53
0,0,0,0,0,55
0,0,0,0,0,50
0,0,0,0,0,35
0,0,0,0,0,22
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,21
0,0,0,0,0,22
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
21,21,21,21,21,0
22,22,22,22,22,0
34,34,34,34,34,0
34,34,34,34,34,0
24,24,24,24,24,0
27,27,27,27,27,0
0,0,0,0,0,0
29,29,29,29,29,0
