0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
22,90,67,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,106,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,103,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,101,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,133,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,163,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,161,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,195,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,162,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,224,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,366,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,404,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,495,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,509,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,542,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,517,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,432,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,344,100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,326,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,383,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,321,79,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,330,116,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,467,97,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,498,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,388,103,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,391,72,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,349,85,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,390,94,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,394,141,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,456,93,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,482,229,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,448,189,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,511,216,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,316,215,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,533,225,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,537,167,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,409,166,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,204,155,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,369,134,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,299,169,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,293,177,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,261,212,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,255,220,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,385,222,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,234,189,59,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,216,221,50,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,349,183,42,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,367,167,43,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,322,242,56,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,339,233,520,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,287,283,611,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,258,367,639,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,239,360,367,190,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,190,441,606,198,20,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,223,501,599,288,39,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,187,375,640,271,38,304,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,188,330,586,227,61,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,292,386,615,199,57,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,185,376,388,212,55,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,199,395,388,137,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,197,327,639,146,25,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,255,403,557,123,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,265,320,387,125,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,252,365,616,135,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,287,303,432,124,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,234,397,610,109,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,243,368,555,65,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,213,353,416,61,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,191,421,438,47,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,169,416,485,51,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,131,443,508,29,0,156,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,174,332,668,46,0,149,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,128,289,578,30,0,92,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,129,335,593,38,0,132,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,58,298,654,22,0,153,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,47,280,757,22,0,110,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,41,298,838,21,0,66,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,281,765,40,0,77,40,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,33,314,936,33,0,52,33,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,250,834,25,29,48,25,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,218,882,21,28,95,21,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,256,846,21,44,112,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,228,917,21,28,113,21,46,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,43,191,933,43,21,96,43,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,33,244,1012,33,28,143,33,41,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,207,990,21,33,144,21,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,196,1093,22,0,132,22,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,117,189,1109,117,0,117,117,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,98,161,1197,98,24,98,98,45,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,112,174,1274,112,0,112,112,53,21,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,97,158,1393,97,0,97,97,37,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,111,134,1246,111,0,111,111,30,0,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,171,193,1356,171,0,171,171,22,0,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,113,101,1445,113,0,113,113,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,148,164,1465,148,0,148,148,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,65,148,1593,65,0,65,65,51,0,51,20,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,140,168,1535,140,0,140,140,50,0,50,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,129,130,1538,129,0,129,129,23,0,23,20,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,90,162,1376,90,0,90,90,23,0,23,22,23,23,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,48,172,1397,48,0,48,48,0,0,0,27,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,101,157,1450,101,0,101,101,36,0,36,101,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,55,151,1288,55,0,55,55,56,0,56,55,56,56,56,26,29,21,0,0,0,0,0,0,0,0,0,0,0,0
73,73,146,1293,73,26,73,73,43,20,43,73,43,43,43,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
61,61,139,1251,61,55,61,61,56,0,56,61,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,124,136,1182,124,55,124,124,84,0,84,124,84,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,61,148,1237,61,27,61,61,103,0,103,61,103,103,103,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
68,68,124,1272,68,22,68,68,130,0,130,68,130,130,130,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
48,48,107,1308,48,31,48,48,164,0,164,48,164,164,164,20,48,20,0,0,0,0,0,0,0,0,0,0,0,0
29,29,115,1324,29,31,29,29,157,0,157,29,157,157,157,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34,101,1363,34,35,34,34,88,0,88,34,88,88,88,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
48,48,112,1389,48,28,48,48,87,0,87,48,87,87,87,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
67,67,122,1436,67,25,67,67,83,0,83,67,83,83,83,24,67,24,0,0,0,0,0,0,0,0,0,0,0,0
81,81,135,1290,81,0,81,81,52,0,52,81,52,52,52,26,81,26,0,0,0,0,0,0,0,0,0,0,0,0
81,81,92,1237,81,36,81,81,45,0,45,81,45,45,45,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0
179,179,91,1194,179,29,179,179,69,0,69,179,69,69,69,0,179,0,33,0,0,0,0,0,0,0,0,0,0,0
57,57,85,1267,57,28,57,57,29,0,29,57,29,29,29,0,57,0,24,0,0,0,0,0,0,0,0,0,0,0
106,106,109,1321,106,33,106,106,39,0,39,106,39,39,39,24,106,24,49,0,0,0,0,0,0,0,0,0,0,0
101,101,73,1442,101,45,101,101,50,0,50,101,50,50,50,45,101,45,66,0,0,0,0,0,0,0,0,0,0,0
73,73,58,1394,73,34,73,73,38,0,38,73,38,38,38,32,73,32,58,0,0,0,0,0,0,0,0,0,0,0
81,81,76,1465,81,37,81,81,0,0,0,81,0,0,0,41,81,41,39,0,0,0,0,0,0,0,0,0,0,0
57,57,107,1426,57,37,57,57,0,0,0,57,0,0,0,51,57,51,31,0,0,0,0,0,0,0,0,0,0,0
59,59,81,1371,59,28,59,59,0,0,0,59,0,0,0,0,59,0,51,0,0,0,0,0,0,0,0,0,0,0
56,56,23,1304,56,21,56,56,0,29,0,56,0,0,0,23,56,23,39,0,0,0,0,0,0,0,0,0,0,0
45,45,40,1238,45,23,45,45,0,0,0,45,0,0,0,33,45,33,41,0,0,0,0,0,0,0,0,0,0,0
80,80,45,1154,80,24,80,80,0,32,0,80,0,0,0,44,80,44,33,0,0,0,0,0,0,0,0,0,0,0
57,57,52,1267,57,0,57,57,0,22,0,57,0,0,0,66,57,66,45,0,0,0,0,0,0,0,0,0,0,0
113,113,23,1109,113,27,113,113,0,30,0,113,0,0,0,75,113,75,21,0,0,0,0,0,0,0,0,0,0,0
87,87,43,1159,87,0,87,87,0,0,0,87,0,0,0,43,87,43,26,0,0,0,0,0,0,0,0,0,0,0
88,88,35,1003,88,20,88,88,0,0,0,88,0,0,0,71,88,71,35,0,0,0,0,0,0,0,0,0,0,0
49,49,34,1048,49,0,49,49,0,0,0,49,0,0,0,55,49,55,48,0,0,0,0,0,0,0,0,0,0,0
81,81,25,1017,81,0,81,81,0,0,0,81,0,0,0,31,81,31,41,0,0,0,0,0,0,0,0,0,0,0
74,74,34,1046,74,0,74,74,0,0,0,74,0,0,0,64,74,64,48,0,0,0,0,0,0,0,0,0,0,0
72,72,31,900,72,21,72,72,0,0,0,72,0,0,0,74,72,74,35,0,0,0,0,0,0,0,0,0,0,0
54,54,27,995,54,23,54,54,0,0,0,54,0,0,0,87,54,87,43,0,0,0,0,0,0,0,0,0,0,0
66,66,27,954,66,21,66,66,0,0,0,66,0,0,0,72,66,72,44,0,0,0,0,0,0,0,0,0,0,0
93,93,34,919,93,24,93,93,0,0,0,93,0,0,0,33,93,33,26,0,0,0,0,0,0,0,0,0,0,0
60,60,43,804,60,60,60,60,29,0,29,60,29,29,29,34,60,34,28,0,0,0,0,0,0,0,0,0,0,0
73,73,0,780,73,73,73,73,43,0,43,73,43,43,43,70,73,70,43,0,0,0,0,0,0,0,0,0,0,0
54,54,34,717,54,54,54,54,22,0,22,54,22,22,22,84,54,84,22,0,0,0,0,0,0,0,0,0,0,0
41,41,0,820,41,41,41,41,20,0,20,41,20,20,20,32,41,32,20,0,0,0,0,0,0,0,0,0,0,0
77,77,26,860,77,77,77,77,38,29,38,77,38,38,38,63,77,63,38,0,0,0,0,0,0,0,0,0,0,0
33,33,22,649,33,33,33,33,38,43,38,33,38,38,38,52,33,52,38,0,0,0,0,0,0,0,0,0,0,0
88,88,0,799,88,88,88,88,48,59,48,88,48,48,48,36,88,36,48,0,0,0,0,0,0,0,0,0,0,0
65,65,0,670,65,65,65,65,32,65,32,65,32,32,32,52,65,52,32,24,0,0,0,0,0,0,0,0,0,0
58,58,25,726,58,58,58,58,30,118,30,58,30,30,30,51,58,51,30,0,0,0,0,0,0,0,0,0,0,0
43,43,0,722,43,43,43,43,32,197,32,43,32,32,32,30,43,30,32,21,0,0,0,0,0,0,0,0,0,0
51,51,23,562,51,51,51,51,54,231,54,51,54,54,54,36,51,36,54,85,0,0,0,0,0,0,0,0,0,0
32,32,34,669,32,32,32,32,62,310,62,32,62,62,62,25,32,25,62,669,0,0,0,0,0,0,0,0,0,0
27,27,27,689,27,27,27,27,62,337,62,27,62,62,62,40,27,40,62,689,29,0,0,0,0,0,0,0,0,0
22,22,31,752,22,22,22,22,72,291,72,22,72,72,72,21,22,21,72,752,24,0,0,0,0,0,0,0,0,0
0,0,37,727,0,0,0,0,60,325,60,0,60,60,60,50,0,50,60,727,50,0,0,0,0,0,0,0,0,0
30,30,23,804,30,30,30,30,64,366,64,30,64,64,64,0,30,0,64,804,0,0,0,0,0,0,0,0,0,0
0,0,23,805,0,0,0,0,49,443,49,0,49,49,49,0,0,0,49,805,0,0,0,0,0,0,0,0,0,0
39,39,57,850,39,39,39,39,81,384,81,39,81,81,81,40,39,40,81,850,40,25,0,0,0,0,0,0,0,0
0,0,36,739,0,0,0,0,75,388,75,0,75,75,75,26,0,26,75,739,26,25,20,0,0,0,0,0,0,0
0,0,21,816,0,0,0,0,58,338,58,0,58,58,58,36,0,36,58,816,36,25,0,0,0,0,0,0,0,0
0,0,25,734,0,0,0,0,61,405,61,0,61,61,61,44,0,44,61,734,44,27,37,0,0,0,0,0,0,0
0,0,39,649,0,0,0,0,89,438,89,0,89,89,89,26,0,26,89,649,26,20,39,0,0,0,0,0,0,0
0,0,33,623,0,0,0,0,75,498,75,0,75,75,75,32,0,32,75,623,32,0,35,24,0,0,0,0,0,0
0,0,31,622,0,0,0,0,120,472,120,0,120,120,120,37,0,37,120,622,37,24,38,21,0,0,0,0,0,0
0,0,32,644,0,0,0,0,156,411,156,0,156,156,156,34,0,34,156,644,34,22,26,40,0,0,0,0,0,0
0,0,20,680,0,0,0,0,257,495,257,0,257,257,257,47,0,47,257,680,47,0,0,44,0,0,0,0,0,0
0,0,22,742,0,0,0,0,302,428,302,0,302,302,302,36,0,36,302,742,36,0,21,55,0,0,0,0,0,0
0,0,23,729,0,0,0,0,309,386,309,0,309,309,309,24,0,24,309,729,24,0,41,54,0,0,0,0,0,0
0,0,23,753,0,0,0,0,266,418,266,0,266,266,266,29,0,29,266,753,29,0,67,67,21,0,0,0,0,0
0,0,32,727,0,0,0,0,321,429,321,0,321,321,321,21,0,21,321,727,21,0,37,37,0,0,0,0,0,0
0,0,27,754,0,0,0,0,256,373,256,0,256,256,256,28,0,28,256,754,28,0,36,36,0,0,0,0,0,0
0,0,38,752,0,0,0,0,257,320,257,0,257,257,257,0,0,0,257,752,0,0,40,40,0,0,0,0,0,0
0,0,0,815,0,0,0,0,208,408,208,0,208,208,208,27,0,27,208,815,27,33,33,33,0,0,0,0,0,0
0,0,20,706,0,0,0,0,189,371,189,0,189,189,189,29,0,29,189,706,29,27,27,27,29,0,0,0,0,0
0,0,0,752,0,0,0,0,216,388,216,0,216,216,216,27,0,27,216,752,27,21,21,21,20,0,0,0,0,0
0,0,51,803,0,0,0,0,210,337,210,0,210,210,210,37,0,37,210,803,37,49,49,49,49,0,0,0,0,0
0,0,50,819,0,0,0,0,171,414,171,0,171,171,171,20,0,20,171,819,20,819,819,819,819,0,0,0,0,0
0,0,0,750,0,0,0,0,162,380,162,0,162,162,162,0,0,0,162,750,0,750,750,750,750,0,0,0,0,0
0,0,35,730,0,0,0,0,166,342,166,0,166,166,166,25,0,25,166,730,25,730,730,730,730,0,0,0,0,0
0,0,0,780,0,0,0,0,197,274,197,0,197,197,197,0,0,0,197,780,0,780,780,780,780,0,0,0,0,0
0,0,0,630,0,0,0,0,133,244,133,0,133,133,133,0,0,0,133,630,0,630,630,630,630,0,0,0,0,0
0,0,22,662,0,0,0,0,127,257,127,0,127,127,127,0,0,0,127,662,0,662,662,662,662,0,0,0,0,0
0,0,0,534,0,0,0,0,148,217,148,0,148,148,148,0,0,0,148,534,0,534,534,534,534,22,0,0,0,0
0,0,0,564,0,0,0,0,181,232,181,0,181,181,181,0,0,0,181,564,0,564,564,564,564,40,0,0,0,0
0,0,0,494,0,0,0,0,220,264,220,0,220,220,220,0,0,0,220,494,0,494,494,494,494,26,0,0,0,0
0,0,0,496,0,0,0,0,208,401,208,0,208,208,208,0,0,0,208,496,0,496,496,496,496,30,0,0,0,0
0,0,0,394,0,0,0,0,207,402,207,0,207,207,207,0,0,0,207,394,0,394,394,394,394,52,0,0,0,0
0,0,0,442,0,0,0,0,177,424,177,0,177,177,177,0,0,0,177,442,0,442,442,442,442,101,0,0,0,0
0,0,0,358,0,0,0,0,115,843,115,0,115,115,115,0,0,0,115,358,0,358,358,358,358,57,0,0,0,0
0,0,22,356,0,0,0,0,163,772,163,0,163,163,163,0,0,0,163,356,0,356,356,356,356,88,0,0,0,0
0,0,0,301,0,0,0,0,121,1076,121,0,121,121,121,0,0,0,121,301,0,301,301,301,301,105,0,0,0,0
0,0,0,336,0,0,0,0,133,1169,133,0,133,133,133,0,0,0,133,336,0,336,336,336,336,31,0,0,0,0
0,0,32,280,0,0,0,0,118,1123,118,0,118,118,118,0,0,0,118,280,0,280,280,280,280,33,0,0,0,0
0,0,63,267,0,0,0,0,126,1140,126,0,126,126,126,0,0,0,126,267,0,267,267,267,267,24,0,0,0,0
0,0,62,233,0,0,0,0,137,1402,137,0,137,137,137,0,0,0,137,233,0,233,233,233,233,41,0,0,0,0
0,0,64,216,0,0,0,0,113,1293,113,0,113,113,113,0,0,0,113,216,0,216,216,216,216,52,0,0,0,0
0,0,69,259,0,0,0,0,94,1220,94,0,94,94,94,0,0,0,94,259,0,259,259,259,259,45,0,0,0,0
0,0,56,224,0,0,0,0,91,1349,91,0,91,91,91,0,0,0,91,224,0,224,224,224,224,0,0,0,0,0
0,0,66,219,0,0,0,0,53,1508,53,0,53,53,53,0,0,0,53,219,0,219,219,219,219,26,0,0,0,0
0,0,36,222,0,0,0,0,51,1546,51,0,51,51,51,0,0,0,51,222,0,222,222,222,222,22,0,0,0,0
0,0,33,184,0,0,0,0,22,1761,22,0,22,22,22,0,0,0,22,184,0,184,184,184,184,24,0,0,0,0
0,0,29,96,0,0,0,0,45,1604,45,0,45,45,45,26,0,26,45,96,26,96,96,96,96,0,0,0,0,0
0,0,33,196,0,0,0,0,21,1564,21,0,21,21,21,0,0,0,21,196,0,196,196,196,196,0,0,0,0,0
0,0,41,125,0,0,0,0,36,1291,36,0,36,36,36,0,0,0,36,125,0,125,125,125,125,0,0,0,0,0
0,0,0,98,0,0,0,0,60,1224,60,0,60,60,60,24,0,24,60,98,24,98,98,98,98,32,0,0,0,0
0,0,21,92,0,0,0,0,59,1172,59,0,59,59,59,0,0,0,59,92,0,92,92,92,92,0,0,0,0,0
