0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
22,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
24,0,0,0,0
25,0,0,0,0
0,0,0,0,0
28,0,0,0,0
31,0,0,0,0
29,0,0,0,0
53,0,0,0,0
63,0,0,0,0
90,0,0,0,0
137,0,0,0,0
106,45,0,0,0
90,55,0,0,0
48,107,0,0,0
0,130,0,0,0
0,130,0,0,0
0,109,0,0,0
0,92,0,0,0
0,83,0,0,0
0,100,0,0,0
0,84,0,0,0
44,77,0,0,0
59,56,0,0,0
34,55,0,0,0
38,34,0,0,0
29,0,0,0,0
34,0,0,0,0
32,0,0,0,0
28,0,0,0,0
24,0,0,0,0
30,0,0,0,0
0,0,0,0,0
0,0,0,0,0
49,0,0,0,0
123,0,0,0,0
212,0,0,0,0
215,0,0,0,0
185,0,0,0,0
140,0,0,0,0
107,34,0,0,0
90,33,0,0,0
41,23,0,0,0
36,0,0,0,0
55,0,0,0,0
60,0,0,0,0
57,0,0,0,0
34,0,0,0,0
36,0,0,0,0
50,0,0,0,0
22,0,0,0,0
0,0,0,0,0
20,33,0,0,0
51,63,0,0,0
29,80,0,0,0
0,174,0,0,0
27,239,0,0,0
0,216,0,0,0
0,158,0,0,0
0,207,0,0,0
0,154,0,0,0
35,139,0,0,0
80,78,0,0,0
117,40,0,0,0
170,43,0,0,0
193,0,0,0,0
219,0,0,0,0
189,0,0,0,0
214,0,0,0,0
209,0,0,0,0
185,0,0,0,0
172,0,0,0,0
191,0,0,0,0
191,0,0,0,0
249,0,0,0,0
218,0,0,0,0
171,0,0,0,0
180,0,0,0,0
192,0,0,0,0
138,0,0,0,0
89,0,0,0,0
136,0,0,0,0
121,0,0,0,0
129,0,0,0,0
147,0,0,0,0
151,0,0,0,0
140,0,0,0,0
200,0,0,0,0
195,0,0,0,0
297,0,0,0,0
329,0,0,0,0
415,0,0,0,0
622,0,0,0,0
731,0,0,0,0
880,45,0,0,0
975,59,0,0,0
1143,46,0,0,0
1147,46,0,0,0
1183,29,0,0,0
1150,22,0,0,0
1029,23,0,0,0
931,21,0,0,0
928,0,0,0,0
747,0,0,0,0
773,0,0,0,0
829,0,0,0,0
786,0,0,0,0
814,0,0,0,0
752,0,0,0,0
981,0,0,0,0
1049,0,0,0,0
1018,0,0,0,0
978,0,0,0,0
906,0,0,0,0
714,0,0,0,0
585,0,0,0,0
562,0,0,0,0
611,0,0,0,0
680,0,0,0,0
950,0,0,0,0
977,0,0,0,0
867,0,0,0,0
982,0,0,0,0
1002,0,0,0,0
1054,0,0,0,0
855,0,0,0,0
819,0,0,0,0
731,0,0,0,0
755,0,0,0,0
768,0,0,0,0
835,0,0,0,0
838,0,0,0,0
761,0,0,0,0
774,0,0,0,0
765,0,0,0,0
870,0,0,0,0
754,0,0,0,0
764,0,0,0,0
663,0,0,0,0
604,0,0,0,0
613,0,0,0,0
616,0,0,0,0
682,0,0,0,0
695,0,0,0,0
696,0,0,0,0
677,0,0,0,0
694,0,31,0,0
275,0,23,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
106,0,0,0,0
310,0,0,0,0
318,0,0,0,0
