0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
96,159,103,0,132,22,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,196,62,0,137,32,0,82,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,138,102,0,106,65,0,111,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,98,102,0,117,44,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,129,119,0,104,48,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,152,176,0,132,37,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,121,84,0,90,48,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,180,89,0,115,50,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,189,75,0,87,33,0,42,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,118,192,0,130,130,0,57,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,157,102,0,136,136,0,63,0,54,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,174,297,0,184,184,0,155,0,44,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,206,308,0,125,125,0,230,0,33,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,200,347,0,204,204,30,212,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,138,315,0,172,172,26,205,0,25,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,186,404,0,197,197,0,192,0,50,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,138,456,0,170,170,25,222,33,34,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,172,485,0,204,204,25,206,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,129,569,0,166,166,0,149,0,41,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,145,416,0,146,146,0,215,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,77,467,0,161,161,0,202,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,67,582,0,196,196,0,192,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,168,281,0,142,142,40,195,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,131,261,0,121,121,0,189,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,102,186,0,103,103,0,189,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,82,155,0,98,98,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,158,211,0,98,98,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,175,56,0,94,94,24,222,0,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,276,220,0,76,76,34,188,0,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,110,163,0,48,48,32,204,0,39,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,106,210,0,77,77,140,183,0,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,233,161,0,60,60,159,195,0,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,294,227,0,54,54,285,225,20,25,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,194,160,0,64,64,262,260,89,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,440,175,0,48,48,302,291,25,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,57,317,0,59,59,304,282,41,41,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,227,252,0,40,40,390,262,36,36,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,221,273,0,38,38,501,207,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,204,291,0,66,66,599,180,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,236,229,0,52,52,397,177,48,48,27,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,262,283,0,52,52,580,231,49,49,24,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,227,315,0,36,36,331,476,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,218,325,0,32,32,563,399,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,156,266,0,24,24,647,299,50,50,24,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,121,288,0,30,30,664,261,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,139,204,0,33,33,670,288,0,0,33,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,236,132,0,85,85,755,305,0,0,85,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,254,103,0,60,60,765,315,0,0,60,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,189,89,0,92,92,666,281,0,0,92,29,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,149,61,0,95,95,693,299,0,0,95,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,140,74,0,88,88,473,320,31,31,88,26,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,150,21,0,75,75,533,282,0,0,75,31,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,119,48,0,88,88,468,309,0,0,88,28,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,69,72,0,95,95,425,245,0,0,95,31,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,58,61,44,41,41,470,450,0,0,41,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,42,62,61,76,76,497,453,32,32,76,27,489,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,53,59,40,62,62,436,411,0,0,62,41,464,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,69,62,36,86,86,428,330,27,27,86,35,442,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,54,86,33,68,68,390,344,0,0,68,0,497,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,61,101,74,48,48,422,113,0,0,48,0,467,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,74,86,72,55,55,470,68,28,28,55,22,453,28,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,77,83,34,65,65,579,282,26,26,65,0,431,26,35,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,56,61,0,28,28,471,281,0,0,28,24,412,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,52,112,0,30,30,484,408,0,0,30,0,373,0,21,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,41,100,0,27,27,410,445,30,30,27,0,389,30,23,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,45,85,0,32,32,448,395,0,0,32,27,385,0,23,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,30,80,0,25,25,425,416,0,0,25,41,368,0,24,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,48,86,0,42,42,385,330,0,0,42,0,274,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,49,85,0,49,49,447,320,0,0,49,0,235,0,20,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,288,64,0,47,47,591,516,0,0,47,0,160,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,64,48,0,52,52,496,281,0,0,52,0,145,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,82,46,0,51,51,679,251,0,0,51,0,143,0,0,116,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,100,42,0,34,34,759,261,26,26,34,0,184,26,0,74,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,75,41,0,35,35,729,290,21,21,35,0,162,21,0,62,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,124,55,0,39,39,738,325,34,34,39,0,201,34,0,64,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,136,40,0,26,26,771,377,37,37,26,0,160,37,0,41,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,153,46,0,35,35,856,322,49,49,35,0,178,49,0,40,35,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,218,39,0,23,23,884,308,32,32,23,0,129,32,0,34,23,33,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,179,29,0,39,39,829,320,35,35,39,0,77,35,0,45,39,39,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,196,30,0,25,25,765,286,30,30,25,0,72,30,0,59,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,187,33,0,22,22,773,312,25,25,22,31,44,25,0,69,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,118,33,0,39,39,733,301,32,32,39,0,53,32,0,71,39,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,145,35,0,26,26,742,295,39,39,26,0,57,39,0,47,26,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,141,30,0,28,28,783,188,61,61,28,0,53,61,0,37,28,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,142,27,0,0,0,759,158,42,42,0,0,61,42,0,32,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,122,33,0,0,0,741,177,52,52,0,0,64,52,0,72,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,75,24,0,0,0,764,135,55,55,0,0,51,55,0,92,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,73,46,0,0,0,701,137,62,62,0,0,57,62,0,79,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,87,37,0,0,0,679,168,47,47,0,0,37,47,0,154,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,471,29,0,0,0,662,170,50,50,0,0,61,50,0,145,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,302,33,0,0,0,606,141,57,57,0,0,91,57,0,175,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,247,20,0,0,0,631,155,34,34,0,0,83,34,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,218,30,0,0,0,589,137,29,29,0,0,66,29,0,213,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,214,0,0,0,0,556,153,104,104,0,0,56,104,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,516,43,0,0,0,525,98,130,130,0,0,89,130,0,146,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,320,0,0,0,0,615,117,96,96,0,0,78,96,0,251,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,270,24,0,0,0,591,45,67,67,0,0,91,67,0,344,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,341,41,0,0,0,695,80,71,71,0,0,94,71,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,388,29,0,0,0,740,49,87,87,0,0,126,87,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,664,24,0,0,0,791,83,69,69,0,0,95,69,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,544,20,0,0,0,759,74,89,89,0,0,89,89,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,710,0,0,0,0,676,57,98,98,0,0,73,98,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,634,0,0,0,0,638,70,114,114,0,0,102,114,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,637,0,0,0,0,740,46,156,156,0,0,88,156,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,672,0,0,0,0,745,56,136,136,0,0,98,136,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,633,0,0,0,0,764,71,125,125,0,0,71,125,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,487,0,0,48,48,820,48,114,114,48,23,50,114,0,453,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,467,0,0,33,33,905,33,62,62,33,0,31,62,0,272,33,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,540,0,0,64,64,1002,64,39,39,64,0,33,39,0,200,64,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,540,0,0,59,59,901,59,67,67,59,0,24,67,0,201,59,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,465,42,0,62,62,891,62,51,51,62,0,43,51,0,231,62,20,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,476,0,0,92,92,838,92,26,26,92,0,63,26,0,229,92,20,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,472,58,0,82,82,654,82,64,64,82,0,82,64,0,340,82,27,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,786,50,0,55,55,744,55,52,52,55,0,78,52,0,245,55,0,20,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,527,57,0,51,51,584,51,73,73,51,0,78,73,0,309,51,22,29,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,528,43,0,45,45,583,45,33,33,45,0,74,33,0,292,45,21,28,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,488,64,0,43,43,508,43,51,51,43,0,62,51,0,272,43,0,30,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,461,32,0,63,63,470,63,39,39,63,0,61,39,0,177,63,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,435,56,0,89,89,545,89,76,76,89,0,45,76,0,199,89,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,438,24,0,88,88,501,88,51,51,88,0,77,51,0,147,88,20,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,383,21,0,80,80,478,80,83,83,80,0,93,83,0,173,80,29,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,437,22,0,93,93,421,93,63,63,93,0,121,63,0,148,93,32,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,462,0,0,88,88,414,88,70,70,88,0,120,70,0,160,88,32,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,278,22,0,90,90,389,90,38,38,90,0,108,38,0,117,90,33,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,273,24,0,130,130,285,130,46,46,130,0,134,46,0,152,130,24,0,391,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,313,31,0,161,161,275,161,73,73,161,0,113,73,0,134,161,161,0,308,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,322,22,0,162,162,175,162,82,82,162,0,129,82,0,140,162,162,0,383,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,257,0,0,101,101,187,101,61,61,101,0,110,61,0,105,101,101,0,363,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,228,20,0,89,89,177,89,82,82,89,0,109,82,0,104,89,89,0,347,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,212,0,0,113,113,125,113,32,32,113,0,112,32,0,68,113,113,0,355,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,298,21,0,154,154,114,154,28,28,154,0,101,28,0,73,154,154,0,314,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,364,21,0,113,113,65,113,42,42,113,0,83,42,0,42,113,113,0,338,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,513,20,0,86,86,102,86,20,20,86,0,90,20,0,20,86,86,0,318,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,486,0,0,83,83,91,83,49,49,83,0,99,49,0,49,83,83,0,327,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,487,38,0,70,70,131,70,65,65,70,0,170,65,0,65,70,70,0,328,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,487,23,0,85,85,109,85,76,76,85,0,180,76,0,76,85,85,0,361,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,388,34,0,89,89,89,89,136,136,89,0,134,136,0,136,89,89,0,437,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,301,33,0,139,139,138,139,172,172,139,0,104,172,0,172,139,139,0,583,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,207,31,0,109,109,115,109,156,156,109,0,48,156,0,156,109,109,0,709,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,170,45,0,117,117,86,117,118,118,117,0,78,118,0,118,117,117,0,789,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,184,43,0,128,128,86,128,97,97,128,0,87,97,0,97,128,128,0,792,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,200,49,0,138,138,97,138,59,59,138,20,95,59,0,59,138,138,20,718,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,200,35,0,154,154,101,154,81,81,154,0,100,81,0,81,154,154,0,702,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,210,34,0,139,139,91,139,38,38,139,0,102,38,0,38,139,139,0,610,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,203,49,0,124,124,72,124,36,36,124,0,134,36,0,36,124,124,0,635,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,183,59,0,145,145,72,145,54,54,145,0,168,54,0,54,145,145,0,596,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,165,40,0,146,146,75,146,25,25,146,0,204,25,0,25,146,146,0,535,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,134,27,0,158,158,88,158,31,31,158,0,217,31,0,31,158,158,0,512,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,181,26,0,164,164,57,164,28,28,164,0,232,28,0,28,164,164,0,654,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,179,41,0,158,158,91,158,40,40,158,0,196,40,0,40,158,158,0,508,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,162,47,0,128,128,110,128,31,31,128,0,211,31,0,31,128,128,0,600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,191,29,0,134,134,118,134,32,32,134,0,271,32,0,32,134,134,0,614,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,194,70,0,76,76,93,76,42,42,76,0,338,42,0,42,76,76,0,677,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,315,41,0,97,97,73,97,46,46,97,0,498,46,0,46,97,97,0,622,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,331,33,0,103,103,81,103,36,36,103,0,510,36,0,36,103,103,0,633,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,329,71,0,69,69,62,69,39,39,69,0,528,39,0,39,69,69,0,680,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,400,43,0,57,57,79,57,30,30,57,0,499,30,0,30,57,57,0,603,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,346,28,0,29,29,79,29,51,51,29,0,468,51,0,51,29,29,0,558,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,465,28,0,32,32,75,32,26,26,32,0,361,26,0,26,32,32,0,541,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,452,25,0,30,30,57,30,28,28,30,0,304,28,0,28,30,30,0,761,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,426,35,0,26,26,63,26,51,51,26,0,226,51,0,51,26,26,0,786,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
