0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0,0,0,0,311,311,311,0,0,0,0,0,553,553,0,553,553,311,553,0,0
0,0,0,0,0,290,290,290,0,0,0,0,0,544,544,0,544,544,290,544,0,0
0,0,0,0,0,366,366,366,0,0,0,0,0,503,503,0,503,503,366,503,0,0
0,0,0,0,0,369,369,369,0,0,0,0,0,557,557,0,557,557,369,557,0,0
0,0,0,0,0,315,315,315,0,0,0,0,0,448,448,0,448,448,315,448,20,0
0,0,0,0,0,328,328,328,0,0,0,0,0,398,398,0,398,398,328,398,398,0
0,0,0,0,0,303,303,303,0,0,0,0,0,363,363,0,363,363,303,363,363,0
0,0,0,0,0,250,250,250,0,0,0,0,0,295,295,0,295,295,250,295,295,0
0,0,0,0,0,191,191,191,0,0,0,0,0,363,363,0,363,363,191,363,363,0
0,0,0,0,0,192,192,192,0,0,0,0,0,232,232,0,232,232,192,232,232,0
0,0,0,0,0,140,140,140,0,0,0,0,0,232,232,0,232,232,140,232,232,0
0,0,0,0,0,144,144,144,0,0,0,0,0,200,200,0,200,200,144,200,200,0
0,0,0,0,0,124,124,124,0,0,0,0,0,238,238,0,238,238,124,238,238,0
0,0,0,0,0,96,96,96,0,0,0,0,0,202,202,0,202,202,96,202,202,0
0,0,0,0,0,93,93,93,0,0,0,0,0,135,135,0,135,135,93,135,135,0
0,0,0,0,0,117,117,117,0,0,0,0,0,212,212,0,212,212,117,212,212,0
0,0,0,0,0,113,113,113,0,0,0,0,0,212,212,0,212,212,113,212,212,0
0,0,0,0,0,119,119,119,0,0,0,0,0,244,244,0,244,244,119,244,244,0
0,0,0,0,0,77,77,77,0,0,0,0,0,144,144,0,144,144,77,144,144,0
0,0,0,0,0,108,108,108,0,0,0,0,0,196,196,0,196,196,108,196,196,0
0,0,0,0,0,106,106,106,0,0,0,0,0,189,189,0,189,189,106,189,189,0
0,0,0,0,0,105,105,105,0,0,0,0,0,193,193,0,193,193,105,193,193,0
0,0,0,0,0,91,91,91,0,0,0,0,0,171,171,0,171,171,91,171,171,0
0,0,0,0,0,89,89,89,0,0,0,0,0,127,127,0,127,127,89,127,127,0
0,0,0,0,0,82,82,82,0,0,0,0,0,227,227,0,227,227,82,227,227,0
0,0,0,0,0,53,53,53,0,0,0,0,0,237,237,0,237,237,53,237,237,0
0,0,0,0,0,73,73,73,0,0,0,0,0,262,262,0,262,262,73,262,262,0
0,0,0,0,0,66,66,66,0,0,0,0,0,315,315,0,315,315,66,315,315,0
0,0,0,0,0,29,29,29,0,0,0,0,0,214,214,0,214,214,29,214,214,0
0,0,0,0,0,0,0,0,0,0,0,0,0,353,353,0,353,353,0,353,353,0
0,0,0,0,0,0,0,0,0,0,0,0,0,275,275,0,275,275,0,275,275,0
0,0,0,0,0,0,0,0,0,0,0,0,0,317,317,0,317,317,0,317,317,0
0,0,0,0,0,0,0,0,0,0,0,0,0,303,303,0,303,303,0,303,303,0
0,0,0,0,0,0,0,0,0,0,0,0,0,350,350,0,350,350,0,350,350,0
0,0,0,0,0,25,25,25,0,0,0,0,0,335,335,0,335,335,25,335,335,0
0,0,0,0,0,0,0,0,0,0,0,0,0,327,327,0,327,327,0,327,327,0
0,0,0,0,0,0,0,0,0,0,0,0,0,293,293,0,293,293,0,293,293,0
0,0,0,0,0,0,0,0,0,0,0,0,0,405,405,0,405,405,0,405,405,0
0,0,0,0,0,0,0,0,0,0,0,0,0,411,411,0,411,411,0,411,411,0
0,0,0,0,0,0,0,0,0,0,0,0,0,404,404,0,404,404,0,404,404,0
0,0,0,0,0,0,0,0,0,0,0,0,0,506,506,0,506,506,0,506,506,0
0,0,0,0,0,0,0,0,0,0,0,0,0,487,487,0,487,487,0,487,487,0
0,0,0,0,0,0,0,0,0,0,0,0,0,566,566,0,566,566,0,566,566,0
0,0,0,0,0,0,0,0,0,0,0,0,0,499,499,0,499,499,0,499,499,0
0,0,0,0,0,0,0,0,0,0,0,0,0,606,606,0,606,606,0,606,606,0
0,0,0,0,0,0,0,0,0,0,0,0,0,646,646,0,646,646,0,646,646,0
0,0,0,0,0,0,0,0,0,0,0,0,0,602,602,0,602,602,0,602,602,0
0,0,0,0,0,0,0,0,0,0,0,0,0,615,615,0,615,615,0,615,615,0
0,0,0,0,0,0,0,0,0,0,0,0,0,563,563,0,563,563,0,563,563,0
0,0,0,0,0,0,0,0,0,0,0,0,0,603,603,0,603,603,0,603,603,0
0,0,0,0,0,0,0,0,0,0,0,0,0,567,567,0,567,567,0,567,567,0
0,0,0,0,0,0,0,0,0,0,0,0,0,485,485,0,485,485,0,485,485,0
0,0,0,0,0,0,0,0,0,0,0,0,0,375,375,0,375,375,0,375,375,0
0,0,0,0,0,0,0,0,0,0,0,0,0,408,408,0,408,408,0,408,408,0
0,0,0,0,0,0,0,0,0,0,0,0,0,379,379,0,379,379,0,379,379,0
0,0,0,0,0,0,0,0,0,0,0,0,0,334,334,0,334,334,0,334,334,0
0,0,0,0,0,29,29,29,0,0,0,0,0,297,297,0,297,297,29,297,297,0
0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,0,252,252,0,252,252,0
0,0,0,0,0,41,41,41,0,0,0,0,0,250,250,0,250,250,41,250,250,0
0,0,0,0,0,54,54,54,0,0,0,0,0,140,140,0,140,140,54,140,140,0
0,0,0,0,0,33,33,33,0,0,0,0,0,112,112,0,112,112,33,112,112,0
0,0,0,0,0,64,64,64,0,0,0,0,0,80,80,0,80,80,64,80,80,0
0,0,0,0,0,66,66,66,0,0,0,0,0,97,97,0,97,97,66,97,97,0
0,0,0,0,0,50,50,50,0,0,0,0,0,32,32,0,32,32,50,32,32,0
0,0,0,0,0,33,33,33,0,0,0,0,0,52,52,0,52,52,33,52,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,52,52,0,52,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,33,33,0,33,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,429,429,0,429,429,0,429,429,0
0,0,0,0,0,25,25,25,0,0,0,0,0,392,392,0,392,392,25,392,392,0
0,0,0,0,0,20,20,20,0,0,0,0,0,429,429,0,429,429,20,429,429,0
0,0,0,0,0,0,0,0,0,0,0,0,0,454,454,0,454,454,0,454,454,0
0,0,0,0,0,0,0,0,0,0,0,0,0,472,472,0,472,472,0,472,472,0
0,0,0,0,0,0,0,0,0,0,0,0,0,424,424,0,424,424,0,424,424,0
0,0,0,0,0,0,0,0,0,0,0,0,0,324,324,0,324,324,0,324,324,0
0,0,0,0,0,0,0,0,0,0,0,0,0,291,291,0,291,291,0,291,291,0
0,0,0,0,0,0,0,0,0,0,0,0,0,325,325,0,325,325,0,325,325,0
0,0,0,0,0,20,20,20,0,0,0,0,0,340,340,0,340,340,20,340,340,0
0,0,0,0,0,0,0,0,0,0,0,0,0,292,292,0,292,292,0,292,292,0
0,0,0,0,0,0,0,0,0,0,0,0,0,385,385,0,385,385,0,385,385,0
0,0,0,0,0,0,0,0,0,0,0,0,0,366,366,0,366,366,0,366,366,0
0,0,0,0,0,0,0,0,0,0,0,0,0,308,308,0,308,308,0,308,308,0
0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,0,246,246,0,246,246,0
0,0,0,0,0,0,0,0,0,0,0,0,0,148,148,0,148,148,0,148,148,0
0,0,0,0,0,0,0,0,0,0,0,0,0,158,158,0,158,158,0,158,158,0
0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,0,87,87,0,87,87,0
0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,0,154,154,0,154,154,0
0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,0,125,125,0,125,125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,111,111,0,111,111,0,111,111,0
0,0,0,0,0,0,0,0,0,0,0,0,0,149,149,0,149,149,0,149,149,0
0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,0,150,150,0,150,150,0
0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,0,108,108,0,108,108,0
0,0,0,0,0,0,0,0,0,0,0,0,0,131,131,0,131,131,0,131,131,0
0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,99,99,0,99,99,0
0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,0,109,109,0,109,109,0
0,0,0,0,0,0,0,0,0,0,0,0,0,127,127,0,127,127,0,127,127,0
0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0,101,101,0,101,101,0
0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,83,83,0,83,83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,95,95,0,95,95,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,20,20,0,20,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,72,72,0,72,72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,25,25,0,25,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,68,68,0,68,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,0,75,75,0,75,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,49,49,0,49,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,68,68,0,68,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,55,55,0,55,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,46,46,0,46,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,42,42,0,42,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,24,24,0,24,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,56,56,0,56,56,0
0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,29,29,0,29,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,26,26,0,26,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,31,31,0,31,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,33,33,0,33,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,23,23,0,23,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,27,27,0,27,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
