0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,141,21,35,0,0,0,0,0,0,0,0,0,0,0,0,0
98,82,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0
93,84,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0
131,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0
145,55,39,55,0,0,0,0,0,0,0,0,0,0,0,0,0
154,91,0,91,25,0,0,0,0,0,0,0,0,0,0,0,0
164,70,0,70,20,0,0,0,0,0,0,0,0,0,0,0,0
158,89,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0
144,65,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0
188,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0
182,85,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0
152,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
173,73,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0
135,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0
129,39,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0
158,84,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0
284,58,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0
196,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0
198,103,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0
150,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0
108,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0
174,74,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0
169,115,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0
185,143,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0
130,158,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0
161,120,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0
166,121,32,121,0,0,0,0,0,0,0,0,0,0,0,0,0
115,112,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0
157,102,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0
136,129,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0
139,193,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0
200,149,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0
183,115,0,115,26,0,0,0,0,0,0,0,0,0,0,0,0
212,87,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0
167,87,0,87,21,0,0,0,0,0,0,0,0,0,0,0,0
212,71,20,71,0,0,0,0,0,0,0,0,0,0,0,0,0
191,69,21,69,23,0,0,0,0,0,0,0,0,0,0,0,0
220,75,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0
285,83,0,83,21,0,0,0,0,0,0,0,0,0,0,0,0
191,42,0,42,22,0,0,0,0,0,0,0,0,0,0,0,0
216,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
236,236,0,236,22,0,0,0,0,0,0,0,0,0,0,0,0
211,211,0,211,50,23,0,0,0,0,0,0,0,0,0,0,0
215,215,0,215,85,0,0,0,0,0,0,0,0,0,0,0,0
188,188,0,188,151,0,0,0,0,0,0,0,0,0,0,0,0
218,218,0,218,135,0,0,0,0,0,0,0,0,0,0,0,0
162,162,0,162,75,0,0,0,0,0,0,0,0,0,0,0,0
230,230,0,230,135,0,0,0,0,0,0,0,0,0,0,0,0
192,192,0,192,143,0,0,0,0,0,0,0,0,0,0,0,0
187,187,0,187,154,0,0,0,0,0,0,0,0,0,0,0,0
138,138,0,138,212,138,0,0,0,0,0,0,0,0,0,0,0
146,146,0,146,213,146,0,0,0,0,0,0,0,0,0,0,0
187,187,0,187,168,187,0,0,0,0,0,0,0,0,0,0,0
131,131,0,131,153,131,0,0,0,0,0,0,0,0,0,0,0
230,230,0,230,160,230,0,0,0,0,0,0,0,0,0,0,0
131,131,0,131,178,131,0,0,0,0,0,0,0,0,0,0,0
138,138,0,138,172,138,0,0,0,0,0,0,0,0,0,0,0
129,129,0,129,186,129,0,0,0,0,0,0,0,0,0,0,0
97,97,0,97,208,97,0,0,0,0,0,0,0,0,0,0,0
126,126,0,126,187,126,0,0,0,0,0,0,0,0,0,0,0
136,136,0,136,112,136,0,0,0,0,0,0,0,0,0,0,0
114,114,0,114,96,114,0,0,0,0,0,0,0,0,0,0,0
151,151,0,151,145,151,0,0,0,0,0,0,0,0,0,0,0
85,85,0,85,79,85,0,0,0,0,0,0,0,0,0,0,0
135,135,0,135,103,135,0,0,0,0,0,0,0,0,0,0,0
73,73,0,73,144,73,0,0,0,0,0,0,0,0,0,0,0
51,51,0,51,160,51,0,0,0,0,0,0,0,0,0,0,0
108,108,134,108,134,108,0,0,0,0,0,0,0,0,0,0,0
110,110,114,110,114,110,0,0,0,0,0,0,0,0,0,0,0
81,81,131,81,131,81,0,0,0,0,0,0,0,0,0,0,0
