0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
21,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
20,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,37,0,0,0
0,33,0,0,0
0,22,0,0,0
32,47,0,0,0
0,47,0,0,0
0,62,0,0,0
0,48,0,0,0
0,28,0,0,0
0,80,0,0,0
0,135,0,0,0
0,142,0,0,0
0,132,0,0,0
0,125,0,0,0
0,90,0,0,0
0,57,0,0,0
0,63,0,0,0
0,35,0,0,0
0,30,23,0,0
0,28,41,0,0
0,29,54,0,0
0,220,55,0,0
0,214,28,0,0
0,160,44,0,0
0,135,35,0,0
0,225,37,0,0
0,194,50,0,0
0,159,67,0,0
0,139,51,0,0
0,192,35,0,0
0,204,20,0,0
0,246,30,0,0
0,177,0,0,0
0,172,0,0,0
0,155,0,0,0
0,156,0,0,0
0,164,0,0,0
0,225,0,0,0
0,185,0,0,0
0,182,0,0,0
0,175,0,0,0
0,201,0,0,0
0,227,0,0,0
0,394,21,0,0
0,437,22,0,0
0,412,25,0,0
0,395,32,0,0
0,377,32,0,0
0,350,47,0,0
0,275,61,0,0
0,334,102,0,0
0,346,95,0,0
0,364,66,0,0
0,352,53,0,0
0,279,50,0,0
0,246,246,0,0
0,256,256,0,0
0,224,224,0,0
0,171,171,0,0
0,184,184,0,0
0,209,209,0,0
0,182,182,0,0
0,203,203,0,0
0,192,192,0,0
0,283,283,0,0
0,198,198,0,0
0,227,227,0,0
26,234,234,0,0
26,218,218,0,0
39,201,201,0,0
31,230,230,0,0
0,182,182,0,0
39,188,188,0,0
40,162,162,0,0
49,146,146,0,0
42,156,156,0,0
30,152,152,0,0
37,168,168,0,0
59,150,150,0,0
73,134,134,0,0
82,108,108,0,0
75,66,66,0,0
92,88,88,0,0
71,59,59,0,0
61,29,29,0,0
59,20,20,0,0
24,43,43,0,0
26,0,0,0,0
0,26,26,0,0
0,28,28,0,0
0,36,36,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,21,21,0,0
0,0,0,0,0
0,0,0,0,0
0,22,22,0,0
0,20,20,0,0
0,0,0,0,0
0,25,25,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,90,90,0,0
0,109,109,0,0
0,102,102,0,0
0,54,54,0,0
0,52,52,0,0
0,66,66,0,0
0,59,59,0,0
20,31,31,0,0
20,32,32,0,0
0,85,85,0,0
0,61,61,25,0
0,74,74,35,0
0,73,73,32,0
0,52,52,115,0
0,50,50,159,0
0,60,60,247,0
0,38,38,222,0
0,42,42,236,0
30,50,50,278,0
68,53,53,317,0
127,93,93,239,0
154,76,76,154,0
157,60,60,217,0
117,75,75,222,0
101,143,143,229,0
83,128,128,216,0
75,117,117,173,0
88,133,133,140,0
160,152,152,107,0
189,146,146,117,0
138,147,147,111,0
96,122,122,112,0
78,71,71,61,0
85,80,80,40,0
60,48,48,44,0
130,26,26,37,0
152,200,200,152,0
99,146,146,99,0
125,152,152,125,0
139,134,134,139,0
135,102,102,135,0
117,67,67,117,0
136,82,82,136,0
163,85,85,163,0
202,57,57,202,0
304,42,42,304,0
437,48,48,437,0
416,51,51,416,0
648,54,54,648,0
604,42,42,604,0
625,39,39,625,0
473,54,54,473,0
625,52,52,625,0
566,57,57,566,0
544,40,40,544,0
446,29,29,446,0
425,44,44,425,0
460,46,46,460,0
364,55,55,364,0
331,68,68,331,0
348,39,39,348,0
431,57,57,431,0
301,50,50,301,0
264,36,36,264,0
206,71,71,206,0
127,48,48,127,0
148,55,55,148,0
113,93,93,113,0
125,88,88,125,0
106,87,87,106,0
196,65,65,196,0
