0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,95,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,247,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
0,91,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
0,53,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
0,69,0,0,25,24,0,0,0,0,0,0,0,0,0,0,0
0,50,0,0,23,29,0,0,0,0,0,0,0,0,0,0,0
0,39,0,0,39,23,0,0,0,0,0,0,0,0,0,0,0
0,38,0,24,38,21,0,0,0,0,0,0,0,0,0,0,0
0,52,0,0,52,26,0,0,0,0,0,0,0,0,0,0,0
0,43,0,0,43,42,0,0,0,0,0,0,0,0,0,0,0
0,41,0,0,41,59,0,0,0,0,0,0,0,0,0,0,0
0,70,0,0,70,93,0,0,0,0,0,0,0,0,0,0,0
0,72,0,0,72,135,0,0,0,0,0,0,0,0,0,0,0
0,53,0,0,53,130,0,0,0,0,0,0,0,0,0,0,0
0,52,0,0,52,121,0,0,0,0,0,0,0,0,0,0,0
0,63,0,0,63,92,0,0,0,0,0,0,0,0,0,0,0
0,80,0,0,80,94,0,0,0,0,0,0,0,0,0,0,0
0,66,0,0,66,95,0,0,0,0,0,0,0,0,0,0,0
0,79,0,0,79,84,0,0,0,0,0,0,0,0,0,0,0
0,48,0,0,48,75,0,0,0,0,0,0,0,0,0,0,0
0,48,0,0,48,49,0,0,0,0,0,0,0,0,0,0,0
0,60,0,0,60,27,0,0,0,0,0,0,0,0,0,0,0
0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
0,37,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,30,27,0,0,0,0,0,0,0,0,0,0,0
0,25,0,0,25,23,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,0,0,32,20,0,0,0,0,0,0,0,0,0,0,0
0,42,0,0,42,31,0,0,0,0,0,0,0,0,0,0,0
0,36,0,25,36,36,0,0,0,0,0,0,0,0,0,0,0
0,33,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0
0,35,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0
0,36,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0
0,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0
0,47,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0
0,32,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0
0,31,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0
0,26,0,28,26,26,0,0,0,0,0,0,0,0,0,0,0
0,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0
0,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0
0,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0
0,32,0,0,32,32,37,0,0,0,0,0,0,0,0,0,0
0,40,0,0,40,40,24,0,0,0,0,0,0,0,0,0,0
0,39,0,0,39,39,24,0,0,0,0,0,0,0,0,0,0
0,35,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
0,22,0,0,22,22,22,0,0,0,0,0,0,0,0,0,0
0,23,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0
0,34,0,0,34,34,23,0,0,0,0,0,0,0,0,0,0
0,24,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0
0,31,0,0,31,31,23,0,0,0,0,0,0,0,0,0,0
0,0,0,24,0,0,57,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
0,31,0,0,31,31,36,0,0,0,0,0,0,0,0,0,0
0,86,0,0,86,86,26,0,0,0,0,0,0,0,0,0,0
0,117,0,0,117,117,69,0,0,0,0,0,0,0,0,0,0
0,76,0,0,76,76,70,0,0,0,0,0,0,0,0,0,0
0,43,0,0,43,43,59,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0
