0,1,2,3,4,5,6,7
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0
31,21,0,0,0,0,0,0
27,0,0,0,0,0,0,0
47,0,30,0,0,0,0,0
21,0,62,0,0,0,0,0
24,0,88,0,0,0,0,0
21,0,64,0,0,0,0,0
25,0,81,0,0,0,0,0
20,0,84,28,0,0,0,0
40,0,77,29,0,0,0,0
53,0,70,31,0,0,0,0
0,0,36,0,0,0,0,0
20,0,65,20,0,0,0,0
34,0,151,34,0,0,0,0
0,0,95,0,0,0,0,0
32,0,61,32,0,0,0,0
54,0,63,54,0,0,0,0
47,0,39,47,0,0,0,0
0,0,89,0,0,0,0,0
24,0,115,24,0,0,0,0
0,0,96,0,0,0,0,0
0,0,91,0,0,0,0,0
21,0,99,21,0,0,0,0
45,0,87,45,0,0,0,0
86,0,66,86,0,0,0,0
50,0,68,50,0,0,0,0
49,0,58,49,0,0,0,0
67,0,85,67,0,0,0,0
66,0,67,66,21,0,0,0
95,0,114,95,0,0,0,0
135,0,155,135,0,0,0,0
156,0,101,156,0,0,0,0
133,0,81,133,0,0,0,0
157,25,131,157,0,0,0,0
162,0,148,162,23,0,0,0
205,0,96,205,0,0,0,0
217,23,70,217,0,0,0,0
227,0,42,227,21,0,0,0
278,0,22,278,29,0,0,0
232,0,21,232,0,0,0,0
231,0,42,231,0,0,0,0
262,0,25,262,0,0,0,0
145,0,51,145,0,0,0,0
128,0,44,128,0,0,0,0
88,0,51,88,27,0,0,0
65,21,43,65,30,0,0,0
109,22,43,109,35,0,0,0
120,32,104,120,39,0,0,0
98,32,155,98,31,0,0,0
44,34,211,44,41,0,0,0
84,25,189,84,32,0,0,0
85,0,182,85,21,0,0,0
110,0,221,110,41,0,0,0
110,0,244,110,39,0,0,0
100,0,235,100,29,0,0,0
83,0,233,83,30,0,0,0
50,21,235,50,34,0,0,0
52,20,187,52,28,0,0,0
95,24,197,95,33,0,0,0
112,40,310,112,31,0,0,0
97,40,334,97,63,0,0,0
98,23,334,98,42,0,0,0
126,39,282,126,60,0,0,0
87,26,230,87,71,0,0,0
129,54,243,129,58,0,0,0
71,35,148,71,89,0,0,0
56,43,188,56,52,0,0,0
23,37,188,23,40,0,0,0
115,51,221,115,45,0,0,0
119,28,222,119,63,0,0,0
101,28,183,101,39,0,0,0
79,25,170,79,31,0,0,0
98,59,118,98,34,0,0,0
78,41,124,78,23,0,0,0
77,40,98,77,59,0,0,0
67,38,103,67,72,0,0,0
70,33,110,70,83,0,0,0
66,34,111,66,50,0,0,0
62,47,98,62,58,0,0,0
97,32,118,97,53,0,0,0
107,46,122,107,62,0,0,0
121,35,90,121,45,0,0,0
149,27,127,149,30,0,0,0
125,38,144,125,23,0,0,0
136,60,175,136,21,0,0,0
125,39,187,125,26,0,0,0
132,37,160,132,27,0,0,0
122,39,145,122,20,0,0,0
127,32,141,127,34,0,0,0
161,30,141,161,26,0,0,0
126,73,129,126,23,0,0,0
101,87,96,101,22,0,0,0
109,111,87,109,24,0,0,0
69,110,82,69,33,0,0,0
82,116,79,82,34,0,0,0
75,129,29,75,24,0,0,0
79,189,41,79,34,0,0,0
98,156,52,98,33,0,0,0
84,192,59,84,28,0,0,0
59,158,35,59,27,0,0,0
67,186,33,67,33,0,0,0
51,164,32,51,37,0,0,0
44,167,70,44,38,0,0,0
37,152,47,37,32,0,0,0
63,169,53,63,34,0,0,0
26,219,56,26,41,0,0,0
52,175,38,52,56,0,0,0
37,159,47,37,41,0,0,0
33,120,39,33,30,0,0,0
41,146,30,41,22,0,0,0
33,135,24,33,27,0,0,0
21,106,25,21,26,0,0,0
23,85,142,23,25,0,0,0
34,69,131,34,34,0,0,0
27,53,88,27,27,0,0,0
0,56,95,0,0,0,0,0
20,59,164,20,20,0,0,0
30,54,173,30,30,0,0,0
0,84,221,0,0,0,0,0
0,46,216,0,0,0,0,0
0,58,193,0,0,0,0,0
27,64,252,27,27,0,0,0
23,57,166,23,23,0,0,0
22,97,158,22,22,0,0,0
23,104,92,23,23,0,0,0
21,70,71,21,21,0,0,0
23,91,112,23,23,0,0,0
0,110,118,0,0,0,0,0
0,137,95,0,0,0,0,0
0,188,89,0,0,0,0,0
0,207,97,0,0,0,0,0
0,211,57,0,0,0,0,0
0,274,75,0,0,0,0,0
0,231,67,0,0,0,0,0
0,225,58,0,0,0,0,0
0,216,44,0,0,0,0,0
0,188,52,0,0,0,0,0
0,202,32,0,0,0,0,0
0,204,20,0,0,0,0,0
0,163,31,0,0,0,0,0
0,147,35,0,0,0,0,0
0,152,63,0,0,0,0,0
0,137,44,0,0,0,0,0
20,122,44,20,20,0,0,0
31,78,31,31,31,0,0,0
44,134,44,44,44,0,0,0
44,171,44,44,44,0,0,0
53,155,53,53,53,0,0,0
42,218,42,42,42,0,0,0
39,215,39,39,39,0,0,0
29,206,29,29,29,25,0,0
29,170,29,29,29,28,0,0
31,178,31,31,31,33,0,0
40,165,40,40,40,30,0,0
25,208,25,25,25,24,0,0
35,208,35,35,35,33,0,0
28,227,28,28,28,29,0,0
0,272,0,0,0,47,0,0
0,212,0,0,0,43,0,0
0,188,0,0,0,46,0,0
0,348,0,0,0,49,0,0
0,165,0,0,0,45,0,0
0,356,0,0,0,53,0,0
0,172,0,0,0,46,0,0
0,272,0,0,0,27,0,0
0,402,0,0,0,0,0,0
0,214,0,0,0,24,0,0
166,206,166,166,166,29,0,0
206,187,206,206,206,31,0,0
210,153,210,210,210,0,0,0
307,162,307,307,307,0,0,0
300,196,300,300,300,0,0,0
242,243,242,242,242,0,0,0
254,198,254,254,254,0,0,0
284,171,284,284,284,0,0,0
268,139,268,268,268,0,0,0
229,85,229,229,229,24,0,0
236,76,236,236,236,0,0,0
261,102,261,261,261,0,0,0
345,110,345,345,345,0,0,0
350,159,350,350,350,0,0,0
394,153,394,394,394,0,0,0
431,117,431,431,431,23,0,0
558,138,558,558,558,34,0,0
602,137,602,602,602,20,0,0
653,114,653,653,653,56,0,0
633,148,633,633,633,20,0,0
537,132,537,537,537,35,0,0
481,112,481,481,481,40,0,0
502,138,502,502,502,40,0,0
520,116,520,520,520,57,0,0
491,127,491,491,491,48,0,0
486,140,486,486,486,61,0,0
524,157,524,524,524,42,0,0
433,142,433,433,433,67,22,0
510,204,510,510,510,24,0,0
548,211,548,548,548,31,32,0
508,216,508,508,508,25,31,0
397,207,397,397,397,68,36,0
395,218,395,395,395,38,45,0
372,231,372,372,372,38,55,0
401,198,401,401,401,44,88,0
359,250,359,359,359,21,64,0
291,203,291,291,291,36,70,0
425,177,425,425,425,0,64,0
384,161,384,384,384,0,134,0
