0,1,2,3,4,5,6,7
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0
235,0,0,0,0,0,0,0
251,0,0,0,0,0,0,0
269,0,0,0,0,0,0,0
242,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0
255,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0
235,0,0,0,0,0,0,0
234,0,0,0,0,0,0,0
235,0,0,0,0,0,0,0
369,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0
448,0,0,0,0,0,0,0
470,0,0,0,0,0,0,0
530,0,0,0,0,0,0,0
595,0,0,0,0,0,0,0
611,0,0,0,0,0,0,0
541,0,0,0,0,0,0,0
605,0,0,0,0,0,0,0
657,0,0,0,0,0,0,0
663,0,0,0,0,0,0,0
407,0,0,0,0,0,0,0
442,0,0,0,0,0,0,0
209,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0
135,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0
201,0,0,0,0,0,0,0
218,288,0,0,0,0,0,0
212,306,0,0,0,0,0,0
236,385,0,0,0,0,0,0
243,539,0,0,0,0,0,0
222,629,0,0,0,0,0,0
213,792,0,0,0,0,0,0
213,779,0,0,0,0,0,0
254,901,0,0,0,0,0,0
254,959,0,0,0,0,0,0
316,1031,0,0,0,0,0,0
421,916,0,0,0,0,0,0
430,821,0,0,0,0,0,0
519,697,0,0,0,0,0,0
913,654,0,0,0,0,0,0
702,638,0,0,0,0,0,0
890,621,0,0,0,0,0,0
1046,616,0,0,0,0,0,0
930,604,0,0,0,0,0,0
895,737,0,0,0,0,0,0
966,872,0,0,0,0,0,0
908,743,0,0,0,0,0,0
1070,648,0,0,0,0,0,0
1012,718,0,0,0,0,0,0
978,617,0,0,0,0,0,0
1118,710,0,0,0,0,0,0
1011,628,0,0,0,0,0,0
902,695,0,0,0,0,0,0
905,802,0,0,0,0,0,0
844,667,0,0,0,0,0,0
799,697,0,0,0,0,0,0
734,833,0,0,0,0,0,0
704,822,0,0,0,0,0,0
771,545,0,0,0,0,0,0
766,618,0,0,0,0,0,0
763,558,0,0,0,0,0,0
630,397,0,0,0,0,0,0
477,369,0,0,0,0,0,0
418,503,0,0,0,0,0,0
548,463,0,0,0,0,0,0
542,486,0,0,0,0,0,0
424,533,0,0,0,0,0,0
438,526,0,0,0,0,0,0
448,462,0,0,0,0,0,0
399,409,0,0,0,0,0,0
376,322,0,0,0,0,0,0
580,160,0,0,0,0,0,0
502,256,0,0,0,0,0,0
539,288,0,0,0,0,0,0
660,262,0,0,0,0,0,0
703,290,0,0,0,0,0,0
659,332,0,0,0,0,0,0
706,265,0,0,0,0,0,0
724,294,0,0,0,0,0,0
891,277,0,0,0,0,0,0
883,225,0,0,0,0,0,0
955,251,0,0,0,0,0,0
907,186,0,0,0,0,0,0
799,125,0,0,0,0,0,0
774,114,0,0,0,0,0,0
805,91,0,0,0,0,0,0
827,109,0,0,0,0,0,0
742,132,23,0,0,0,0,0
732,128,40,0,0,0,0,0
752,115,33,0,0,0,0,0
872,90,23,0,0,0,0,0
846,108,28,0,0,0,0,0
838,135,50,0,0,0,0,0
793,135,108,0,0,0,0,0
841,130,112,0,0,0,0,0
812,165,118,0,0,0,0,0
698,103,147,0,0,0,0,0
701,140,128,0,0,0,0,0
604,109,161,0,0,0,0,0
570,75,120,0,0,0,0,0
509,94,173,0,0,0,0,0
621,90,138,0,0,0,0,0
524,97,160,0,0,0,0,0
544,98,264,0,0,0,0,0
532,95,278,0,0,0,0,0
507,119,197,0,0,0,0,0
426,133,252,0,0,0,0,0
439,158,260,0,0,0,0,0
514,109,347,0,0,0,0,0
572,122,244,0,0,0,0,0
470,129,329,0,0,0,0,0
536,128,285,0,0,0,0,0
559,75,214,0,0,0,0,0
516,80,171,0,0,0,0,0
606,54,253,0,0,0,0,0
584,41,222,0,0,0,0,0
471,48,260,0,0,0,0,0
461,33,200,0,0,0,0,0
466,20,177,0,0,0,0,0
401,72,193,0,0,0,0,0
453,244,157,0,0,0,0,0
301,221,189,0,0,0,0,0
299,262,196,0,0,0,0,0
237,156,111,0,0,0,0,0
195,146,166,0,0,0,0,0
164,139,146,0,0,0,0,0
248,211,137,0,0,0,0,0
436,30,70,0,0,0,0,0
78,37,51,0,0,0,0,0
218,23,66,0,0,0,0,0
161,59,58,0,0,0,0,0
182,305,42,0,0,0,0,0
144,182,50,0,0,0,0,0
149,241,43,0,0,0,0,0
153,251,29,0,0,0,0,0
159,374,0,0,0,0,0,0
181,264,48,0,0,0,0,0
169,297,22,0,0,0,0,0
101,281,22,0,0,0,0,0
92,277,29,41,0,0,0,0
238,328,24,53,0,0,0,0
173,287,21,39,0,0,0,0
316,295,35,26,0,0,0,0
309,263,68,0,0,0,0,0
376,170,39,0,0,0,0,0
360,145,70,0,0,0,0,0
330,135,63,0,0,0,0,0
379,90,106,0,0,0,0,0
251,140,97,0,0,0,0,0
289,109,68,0,44,0,0,0
217,54,68,0,0,0,0,0
174,33,61,0,0,0,0,0
230,23,60,0,0,0,0,0
177,67,61,0,0,0,0,0
156,20,59,0,23,0,0,0
137,22,55,0,0,0,0,0
83,29,59,0,22,0,0,0
130,25,60,0,34,0,0,0
83,38,74,0,0,0,0,0
109,65,65,0,0,0,0,0
136,64,64,0,24,0,0,0
86,96,96,0,25,0,0,0
28,90,90,0,54,0,0,0
61,124,124,0,39,0,0,0
67,137,137,0,36,0,0,0
66,103,103,0,27,0,0,0
27,156,156,0,0,0,0,0
41,133,133,0,26,0,0,0
52,129,129,0,0,0,0,0
60,115,115,0,0,0,0,0
20,121,121,0,0,0,0,0
55,107,107,0,0,0,0,0
71,141,141,0,0,0,0,0
90,161,161,0,28,0,0,0
129,128,128,0,0,0,0,0
97,114,114,0,37,0,0,0
70,102,102,0,55,0,0,0
53,74,74,0,112,0,0,0
53,108,108,0,101,0,0,0
