0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
20,0,0,0,0
32,0,0,0,0
50,0,0,0,0
71,0,0,0,0
41,0,0,0,0
29,0,0,0,0
45,0,0,0,0
22,0,0,0,0
0,0,0,0,0
21,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,20,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,26,0,0,0
20,21,0,0,0
0,0,0,0,0
25,0,0,0,0
27,0,0,0,0
0,0,0,0,0
0,0,0,0,0
23,38,28,20,0
0,38,29,31,0
21,75,34,28,0
25,63,43,24,0
0,78,37,29,0
32,89,25,43,0
22,65,20,46,0
0,34,22,66,0
0,27,0,0,0
0,0,26,43,0
0,35,27,27,0
0,0,34,34,0
0,0,21,21,0
0,0,24,24,0
0,0,29,29,0
0,0,0,0,0
0,0,21,21,0
28,0,34,34,0
33,0,0,0,0
102,0,0,0,0
97,0,26,26,0
133,0,37,37,0
116,0,44,44,0
66,0,32,32,0
64,0,44,44,0
46,0,30,30,0
91,0,55,55,0
73,0,43,43,0
49,0,32,32,0
28,0,25,25,0
35,0,29,29,0
29,0,128,128,0
194,0,105,105,0
215,0,128,128,0
216,0,145,145,0
184,0,110,110,0
225,0,114,114,0
205,0,97,97,0
175,0,58,58,0
128,0,60,60,0
156,0,56,56,0
99,0,32,32,0
106,0,48,48,0
66,0,118,118,0
63,0,154,154,0
20,0,184,184,0
59,0,203,203,0
64,0,239,239,0
32,0,231,231,0
49,0,198,198,0
25,0,275,275,0
0,0,308,308,0
0,0,247,247,0
0,0,294,294,0
22,0,264,264,0
27,0,241,241,0
0,0,210,210,0
0,0,189,189,0
0,0,107,107,0
0,0,121,121,0
25,0,111,111,0
42,0,136,136,0
47,0,151,151,0
41,0,196,196,0
43,0,187,187,30
88,0,230,230,21
66,0,274,274,29
135,0,313,313,20
166,0,284,284,0
162,0,399,399,0
149,0,425,425,47
220,0,420,420,97
190,0,334,334,133
244,0,322,322,180
291,0,357,357,302
227,0,382,382,282
258,0,501,501,253
225,0,373,373,288
233,0,439,439,221
257,0,419,419,195
276,0,400,400,196
235,0,425,425,236
271,0,368,368,199
259,0,305,305,179
271,0,314,314,207
238,0,300,300,216
156,0,294,294,272
202,0,330,330,219
135,0,316,316,209
200,0,301,301,233
153,0,280,280,249
145,0,244,244,216
144,0,224,224,173
168,0,166,166,190
120,0,113,113,176
131,0,85,85,190
195,0,76,76,162
217,0,52,52,133
140,0,20,20,151
221,0,124,124,124
324,0,90,90,90
101,0,79,79,79
274,0,70,70,70
76,0,31,31,31
59,0,38,38,38
62,0,37,37,37
429,0,0,0,0
412,0,32,32,32
403,0,0,0,0
382,0,0,0,0
394,0,24,24,24
332,0,0,0,0
332,0,0,0,0
354,0,0,0,0
301,0,0,0,0
240,0,44,44,44
175,0,0,0,0
204,0,0,0,0
105,0,47,47,47
128,0,47,47,47
