0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
67,67,67,0,0,0,0,0,0,0,0,0,0,0,0
68,68,68,0,0,0,0,0,0,0,0,0,0,0,0
73,73,73,0,0,0,0,0,0,0,0,0,0,0,0
60,60,60,0,0,0,0,0,0,0,0,0,0,0,0
87,87,87,0,0,0,0,0,0,0,0,0,0,0,0
51,51,51,0,0,0,0,0,0,0,0,0,0,0,0
74,74,74,0,0,0,0,0,0,0,0,0,0,0,0
56,56,56,0,0,0,0,0,0,0,0,0,0,0,0
42,42,42,37,0,0,0,0,0,0,0,0,0,0,0
34,34,34,0,0,0,0,0,0,0,0,0,0,0,0
30,30,30,0,0,0,0,0,0,0,0,0,0,0,0
38,38,38,0,0,0,0,0,0,0,0,0,0,0,0
33,33,33,30,0,0,0,0,0,0,0,0,0,0,0
31,31,31,33,0,0,0,0,0,0,0,0,0,0,0
23,23,23,27,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,39,39,24,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
28,28,28,23,0,0,0,0,0,0,0,0,0,0,0
0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,31,31,26,0,0,0,0,0,0,0,0,0,0,0
20,20,20,20,0,0,0,0,0,0,0,0,0,0,0
21,21,21,39,0,0,0,0,0,0,0,0,0,0,0
66,66,66,23,0,0,0,0,0,0,0,0,0,0,0
42,42,42,0,0,0,0,0,0,0,0,0,0,0,0
24,24,24,0,0,0,0,0,0,0,0,0,0,0,0
41,41,41,0,0,0,0,0,0,0,0,0,0,0,0
47,47,47,0,0,0,0,0,0,0,0,0,0,0,0
55,55,55,0,0,0,0,0,0,0,0,0,0,0,0
49,49,49,0,0,0,0,0,0,0,0,0,0,0,0
45,45,45,22,0,0,0,0,0,0,0,0,0,0,0
88,88,88,0,0,0,0,0,0,0,0,0,0,0,0
81,81,81,21,0,0,0,0,0,0,0,0,0,0,0
85,85,85,0,0,0,0,0,0,0,0,0,0,0,0
51,51,51,0,0,0,0,0,0,0,0,0,0,0,0
50,50,50,0,0,0,0,0,0,0,0,0,0,0,0
128,128,128,0,0,0,0,0,0,0,0,0,0,0,0
65,65,65,0,0,0,0,0,0,0,0,0,0,0,0
55,55,55,0,0,0,0,0,0,0,0,0,0,0,0
87,87,87,0,23,0,0,0,0,0,0,0,0,0,0
90,90,90,0,0,0,0,0,0,0,0,0,0,0,0
64,64,64,0,20,0,0,0,0,0,0,0,0,0,0
76,76,76,0,22,0,0,0,0,0,0,0,0,0,0
55,55,55,0,36,0,0,0,0,0,0,0,0,0,0
96,96,96,0,40,0,0,0,0,0,0,0,0,0,0
124,124,124,0,36,0,0,0,0,0,0,0,0,0,0
180,180,180,0,30,0,0,0,0,0,0,0,0,0,0
187,187,187,0,0,0,0,0,0,0,0,0,0,0,0
226,226,226,0,36,0,0,0,0,0,0,0,0,0,0
281,281,281,0,37,0,0,0,0,0,0,0,0,0,0
211,211,211,0,52,0,0,0,0,0,0,0,0,0,0
270,270,270,0,28,0,0,0,0,0,0,0,0,0,0
159,159,159,0,32,0,0,0,0,0,0,0,0,0,0
182,182,182,0,28,0,0,0,0,0,0,0,0,0,0
237,237,237,0,24,0,0,0,0,0,0,0,0,0,0
159,159,159,0,56,0,0,0,0,0,0,0,0,0,0
189,189,189,0,71,0,0,0,0,0,0,0,0,0,0
141,141,141,0,77,0,0,0,0,0,0,0,0,0,0
135,135,135,0,97,0,0,0,0,0,0,0,0,0,0
149,149,149,0,134,0,0,0,0,0,0,0,0,0,0
152,152,152,0,176,0,0,0,0,0,0,0,0,0,0
166,166,166,0,171,0,0,0,0,0,0,0,0,0,0
164,164,164,0,176,23,0,0,0,0,0,0,0,0,0
146,146,146,0,139,0,0,0,0,0,0,0,0,0,0
148,148,148,0,210,0,0,0,0,0,0,0,0,0,0
117,117,117,22,220,22,0,0,0,0,0,0,0,0,0
94,94,94,0,178,0,0,0,0,0,0,0,0,0,0
76,76,76,24,189,24,21,0,0,0,0,0,0,0,0
78,78,78,0,146,0,35,0,0,0,0,0,0,0,0
134,134,134,0,129,0,52,0,0,0,0,0,0,0,0
116,116,116,20,110,20,37,0,0,0,0,0,0,0,0
105,105,105,48,153,48,32,0,0,0,0,0,0,0,0
68,68,68,46,141,46,0,0,0,0,0,0,0,0,0
132,132,132,45,148,45,29,0,0,0,0,0,0,0,0
98,98,98,78,108,78,44,0,0,0,0,0,0,0,0
99,99,99,95,120,95,41,0,0,0,0,0,0,0,0
105,105,105,94,82,94,66,0,0,0,0,0,0,0,0
85,85,85,95,107,95,56,0,0,0,0,0,0,0,0
82,82,82,88,86,88,56,0,0,0,0,0,0,0,0
75,75,75,98,110,98,84,0,0,0,0,0,0,0,0
66,66,66,104,93,104,54,0,0,0,0,0,0,0,0
54,54,54,77,105,77,36,0,0,0,0,0,0,0,0
102,102,102,91,127,91,37,0,0,0,0,0,0,0,0
82,82,82,39,163,39,32,0,0,0,0,0,0,0,0
82,82,82,38,174,38,24,0,0,0,0,0,0,0,0
75,75,75,26,155,26,27,0,0,0,0,0,0,0,0
55,55,55,163,163,163,0,0,0,0,0,0,0,0,0
72,72,72,248,248,248,0,67,0,0,0,0,0,0,0
22,22,22,224,224,224,0,73,0,0,0,0,0,0,0
21,21,21,228,228,228,0,78,0,0,0,0,0,0,0
23,23,23,217,217,217,0,85,0,0,0,0,0,0,0
0,0,0,155,155,155,0,70,0,0,0,0,0,0,0
27,27,27,113,113,113,0,99,0,0,0,0,0,0,0
39,39,39,131,131,131,0,110,0,0,0,0,0,0,0
29,29,29,118,118,118,0,118,0,0,0,0,0,0,0
35,35,35,102,102,102,0,127,0,0,0,0,0,0,0
45,45,45,102,102,102,0,121,0,0,0,0,0,0,0
59,59,59,74,74,74,0,142,0,0,0,0,0,0,0
60,60,60,112,112,112,0,153,0,0,0,0,0,0,0
63,63,63,114,114,114,35,96,0,0,0,0,0,0,0
70,70,70,109,109,109,55,65,0,0,0,0,0,0,0
83,83,83,122,122,122,77,86,0,0,0,0,0,0,0
59,59,59,127,127,127,137,21,0,0,0,0,0,0,0
62,62,62,150,150,150,140,31,0,0,0,0,0,0,0
54,54,54,136,136,136,191,57,0,0,0,0,0,0,0
43,43,43,171,171,171,188,66,0,0,0,0,0,0,0
55,55,55,191,191,191,240,61,0,0,0,0,0,0,0
38,38,38,255,255,255,195,66,0,0,0,0,0,0,0
47,47,47,201,201,201,224,64,0,0,0,0,0,0,0
47,47,47,166,166,166,222,63,0,0,0,0,0,0,0
71,71,71,151,151,151,196,87,0,0,0,0,0,0,0
46,46,46,170,170,170,226,90,0,0,0,0,0,0,0
20,20,20,194,194,194,191,72,0,0,0,0,0,0,0
32,32,32,290,290,290,172,65,0,0,0,0,0,0,0
0,0,0,278,278,278,179,112,0,0,0,0,0,0,0
0,0,0,186,186,186,175,91,0,0,0,0,0,0,0
0,0,0,177,177,177,178,98,0,0,0,0,0,0,0
21,21,21,160,160,160,207,74,0,0,0,0,0,0,0
0,0,0,120,120,120,158,64,0,0,0,0,0,0,0
0,0,0,169,169,169,99,48,0,0,0,0,0,0,0
0,0,0,165,165,165,85,82,0,0,0,0,0,0,0
0,0,0,310,310,310,76,76,0,0,0,0,0,0,0
0,0,0,121,121,121,72,145,0,0,0,0,0,0,0
0,0,0,99,99,99,72,171,0,0,0,0,0,0,0
0,0,0,60,60,60,129,177,0,0,0,0,0,0,0
0,0,0,143,143,143,156,167,0,0,0,0,0,0,0
0,0,0,123,123,123,205,153,0,0,0,0,0,0,0
0,0,0,119,119,119,172,199,0,0,0,0,0,0,0
0,0,0,103,103,103,122,190,0,0,0,0,0,0,0
0,0,0,58,58,58,142,189,0,0,0,0,0,0,0
0,0,0,147,147,147,112,185,0,0,0,0,0,0,0
0,0,0,198,198,198,91,138,0,0,0,0,0,0,0
0,0,0,162,162,162,108,152,0,0,0,0,0,0,0
0,0,0,177,177,177,94,68,0,0,0,0,0,0,0
0,0,0,143,143,143,55,116,57,0,0,0,0,0,0
0,0,0,121,121,121,63,48,88,0,0,0,0,0,0
0,0,0,137,137,137,30,44,104,0,0,0,0,0,0
0,0,0,104,104,104,40,32,130,0,0,0,0,0,0
0,0,0,95,95,95,45,60,96,0,0,0,0,0,0
0,0,0,77,77,77,77,70,83,0,0,0,0,0,0
0,0,0,68,68,68,68,64,65,0,0,0,0,0,0
0,0,0,54,54,54,54,42,36,0,0,0,0,0,0
0,0,0,57,57,57,57,57,29,0,0,0,0,0,0
0,0,0,44,44,44,44,35,20,0,0,0,0,0,0
0,0,0,33,33,33,33,57,27,0,0,0,0,0,0
0,0,0,41,41,41,41,38,23,0,0,0,0,0,0
0,0,0,0,0,0,0,21,34,0,0,0,0,0,0
0,0,0,22,22,22,22,20,47,0,0,0,0,0,0
0,0,0,0,0,0,0,23,28,28,0,0,0,0,0
0,0,0,21,21,21,21,80,24,47,0,0,0,0,0
0,0,0,0,0,0,0,92,35,74,0,0,0,0,0
0,0,0,0,0,0,0,105,43,24,0,0,0,0,0
0,0,0,21,21,21,21,85,34,26,0,0,0,0,0
0,0,0,31,31,31,31,107,37,21,0,0,0,0,0
0,0,0,38,38,38,38,143,31,43,0,0,0,0,0
0,0,0,52,52,52,52,194,59,30,0,0,0,0,0
0,0,0,28,28,28,28,188,76,38,0,0,0,0,0
0,0,0,25,25,25,25,202,48,23,0,0,0,0,0
0,0,0,38,38,38,38,204,51,29,0,0,0,0,0
0,0,0,22,22,22,22,183,37,30,0,0,0,0,0
0,0,0,25,25,25,25,206,20,25,0,0,0,0,0
0,0,0,0,0,0,0,164,32,0,0,0,0,0,0
0,0,0,0,0,0,0,149,20,0,0,0,0,0,0
0,0,0,0,0,0,0,136,136,0,0,0,0,0,0
0,0,0,0,0,0,0,168,168,0,0,0,0,0,0
0,0,0,26,26,26,26,89,89,26,0,0,0,0,0
0,0,0,0,0,0,0,77,77,0,0,0,0,0,0
0,0,0,0,0,0,0,63,63,0,0,0,0,0,0
0,0,0,0,0,0,0,69,69,0,0,0,0,0,0
0,0,0,21,21,21,21,68,68,21,0,0,0,0,0
0,0,0,20,20,20,20,45,45,20,0,0,0,0,0
0,0,0,32,32,32,32,37,37,32,0,0,0,0,0
0,0,0,50,50,50,50,50,50,50,0,0,0,0,0
0,0,0,35,35,35,35,35,35,35,45,0,0,0,0
0,0,0,35,35,35,35,35,35,35,39,0,0,0,0
0,0,0,35,35,35,35,35,35,35,29,22,0,0,0
0,0,0,22,22,22,22,22,22,22,22,33,0,0,0
0,0,0,29,29,29,29,29,29,29,29,39,0,0,0
0,0,0,23,23,23,23,23,23,23,28,50,0,0,0
0,0,0,0,0,0,0,0,0,0,0,84,0,0,0
0,0,0,28,28,28,28,28,28,28,29,98,0,0,0
0,0,0,28,28,28,28,28,28,28,29,128,0,0,0
0,0,0,32,32,32,32,32,32,32,32,113,0,0,0
0,0,0,36,36,36,36,36,36,36,36,131,0,0,0
0,0,0,45,45,45,45,45,45,45,36,159,0,0,0
0,0,0,42,42,42,42,42,42,42,34,103,0,0,0
0,0,0,34,34,34,34,34,34,34,36,79,0,0,0
0,0,0,48,48,48,48,48,48,48,44,116,0,0,0
0,0,0,30,30,30,30,30,30,30,26,122,0,0,0
0,0,0,63,63,63,63,63,63,63,27,112,0,0,0
0,0,0,67,67,67,67,67,67,67,30,197,0,0,0
0,0,0,74,74,74,74,74,74,74,29,191,0,0,0
0,0,0,71,71,71,71,71,71,71,26,147,0,0,0
0,0,0,76,76,76,76,76,76,76,32,112,0,0,0
0,0,0,103,103,103,103,103,103,103,26,117,0,0,0
0,0,0,142,142,142,142,142,142,142,44,72,0,0,0
0,0,0,166,166,166,166,166,166,166,29,102,0,0,0
0,0,0,119,119,119,119,119,119,119,23,97,0,0,0
0,0,0,102,102,102,102,102,102,102,0,71,0,0,0
0,0,0,127,127,127,127,127,127,127,0,65,0,0,0
0,0,0,125,125,125,125,125,125,125,26,45,0,0,0
0,0,0,96,96,96,96,96,96,96,32,67,0,0,0
0,0,0,118,118,118,118,118,118,118,40,69,0,0,0
0,0,0,124,124,124,124,124,124,124,24,68,0,0,0
0,0,0,144,144,144,144,144,144,144,35,75,0,0,0
0,0,0,102,102,102,102,102,102,102,37,80,0,0,0
0,0,0,83,83,83,83,83,83,83,25,52,0,0,0
0,0,0,118,118,118,118,118,118,118,38,46,0,0,0
0,0,0,92,92,92,92,92,92,92,36,48,0,0,0
0,0,0,122,122,122,122,122,122,122,36,36,0,0,0
0,0,0,89,89,89,89,89,89,89,35,21,0,0,0
0,0,0,78,78,78,78,78,78,78,59,42,0,0,0
0,0,0,91,91,91,91,91,91,91,38,79,0,0,0
0,0,0,117,117,117,117,117,117,117,23,70,0,0,0
0,0,0,115,115,115,115,115,115,115,42,82,0,0,0
0,0,0,159,159,159,159,159,159,159,0,61,0,0,0
20,20,20,215,215,215,215,215,215,215,20,66,0,0,0
0,0,0,216,216,216,216,216,216,216,0,55,0,0,0
25,25,25,158,158,158,158,158,158,158,21,64,0,0,0
27,27,27,110,110,110,110,110,110,110,27,67,0,0,0
27,27,27,155,155,155,155,155,155,155,27,50,0,0,0
47,47,47,161,161,161,161,161,161,161,47,86,0,0,0
31,31,31,207,207,207,207,207,207,207,31,110,0,0,0
33,33,33,259,259,259,259,259,259,259,33,115,0,0,0
0,0,0,155,155,155,155,155,155,155,0,89,0,0,0
0,0,0,198,198,198,198,198,198,198,0,112,0,0,0
0,0,0,207,207,207,207,207,207,207,0,149,0,0,0
23,23,23,223,223,223,223,223,223,223,23,116,0,0,0
0,0,0,234,234,234,234,234,234,234,0,148,0,0,0
0,0,0,196,196,196,196,196,196,196,0,180,0,0,0
0,0,0,174,174,174,174,174,174,174,0,149,0,0,0
21,21,21,88,88,88,88,88,88,88,21,183,0,0,0
0,0,0,112,112,112,112,112,112,112,0,211,0,0,0
28,28,28,47,47,47,47,47,47,47,28,169,0,0,0
24,24,24,61,61,61,61,61,61,61,24,135,0,0,0
27,27,27,81,81,81,81,81,81,81,27,167,0,0,0
35,35,35,51,51,51,51,51,51,51,35,147,0,0,0
0,0,0,51,51,51,51,51,51,51,0,56,0,0,0
24,24,24,52,52,52,52,52,52,52,24,47,0,0,0
0,0,0,38,38,38,38,38,38,38,0,80,0,0,0
0,0,0,77,77,77,77,77,77,77,0,44,0,0,0
0,0,0,26,26,26,26,26,26,26,0,27,0,0,0
0,0,0,66,66,66,66,66,66,66,0,39,0,0,0
0,0,0,66,66,66,66,66,66,66,0,58,0,0,0
0,0,0,57,57,57,57,57,57,57,0,38,0,0,0
0,0,0,30,30,30,30,30,30,30,0,25,0,0,0
0,0,0,73,73,73,73,73,73,73,0,0,0,0,0
0,0,0,55,55,55,55,55,55,55,0,20,0,0,0
0,0,0,61,61,61,61,61,61,61,0,25,0,0,0
0,0,0,63,63,63,63,63,63,63,0,24,0,0,0
0,0,0,37,37,37,37,37,37,37,0,35,0,0,0
0,0,0,55,55,55,55,55,55,55,0,28,0,0,0
0,0,0,64,64,64,64,64,64,64,0,0,0,0,0
0,0,0,56,56,56,56,56,56,56,0,24,0,0,0
0,0,0,80,80,80,80,80,80,80,0,20,0,0,0
0,0,0,101,101,101,101,101,101,101,0,0,0,0,0
0,0,0,105,105,105,105,105,105,105,0,26,0,0,0
0,0,0,115,115,115,115,115,115,115,0,0,0,0,0
0,0,0,136,136,136,136,136,136,136,0,0,0,0,0
0,0,0,168,168,168,168,168,168,168,0,0,0,0,0
0,0,0,245,245,245,245,245,245,245,0,0,0,0,0
0,0,0,239,239,239,239,239,239,239,0,0,0,0,0
0,0,0,77,77,77,77,77,77,77,0,0,0,0,0
0,0,0,60,60,60,60,60,60,60,0,0,0,0,0
0,0,0,38,38,38,38,38,38,38,0,0,0,0,0
0,0,0,32,32,32,32,32,32,32,0,0,0,0,0
0,0,0,31,31,31,31,31,31,31,0,0,0,0,0
0,0,0,34,34,34,34,34,34,34,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
0,0,0,0,0,0,0,0,0,0,0,0,26,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,51,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
0,0,0,0,0,0,0,0,0,0,0,0,52,0,0
0,0,0,0,0,0,0,0,0,0,0,0,66,0,0
0,0,0,0,0,0,0,0,0,0,0,0,76,0,0
0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
0,0,0,0,0,0,0,0,0,0,0,0,52,0,0
0,0,0,0,0,0,0,0,0,0,0,0,62,0,0
0,0,0,0,0,0,0,0,0,0,0,0,58,0,0
0,0,0,0,0,0,0,0,0,0,0,0,75,20,0
0,0,0,0,0,0,0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,0,0,0,0,0,0,58,0,0
0,0,0,0,0,0,0,0,0,0,0,0,52,0,0
0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
0,0,0,0,0,0,0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,0,0,0,0,0,0,56,0,0
0,0,0,0,0,0,0,0,0,0,0,0,56,0,0
0,0,0,0,0,0,0,0,0,0,0,0,58,0,0
0,0,0,0,0,0,0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
29,29,29,0,0,0,0,0,0,0,29,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,21,0,0,0,0,0,0,0,21,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
0,0,0,0,0,0,0,0,0,0,0,0,49,0,0
0,0,0,0,0,0,0,0,0,0,0,0,44,0,0
0,0,0,0,0,0,0,0,0,0,0,0,42,0,0
0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
22,22,22,0,0,0,0,0,0,0,22,0,0,0,0
20,20,20,0,0,0,0,0,0,0,20,0,28,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,21,0,0,0,0,0,0,0,21,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
