0,1,2,3,4,5,6,7,8,9
34,0,34,396,56,93,0,0,0,0
43,0,43,381,82,80,0,0,0,0
63,0,63,375,153,101,0,0,0,0
116,0,116,322,174,88,0,0,0,0
153,0,153,294,102,84,0,0,0,0
160,0,160,280,85,86,0,0,0,0
90,0,90,245,124,80,0,0,0,0
92,0,92,260,113,87,0,0,0,0
117,0,117,278,166,95,0,0,0,0
162,0,162,355,163,105,0,0,0,0
145,0,145,443,121,128,0,0,0,0
165,0,165,456,92,111,0,0,0,0
149,0,149,517,112,122,0,0,0,0
124,0,124,700,82,140,0,0,0,0
78,0,78,801,101,161,20,0,0,0
75,0,75,773,111,159,370,0,0,0
73,0,73,772,145,119,371,0,0,0
64,0,64,945,119,139,246,0,0,0
91,0,91,938,106,185,195,0,0,0
101,0,101,954,113,179,168,0,0,0
88,0,88,1131,103,153,170,0,0,0
99,0,99,1359,178,166,125,0,0,0
84,0,84,1261,219,175,100,0,0,0
68,0,68,1351,153,247,101,0,0,0
74,0,74,1371,206,238,72,0,0,0
56,0,56,1297,189,276,104,0,0,0
74,0,74,1138,218,203,152,0,0,0
63,0,63,1077,269,205,149,0,0,0
45,0,45,940,298,181,148,0,0,0
71,0,71,793,220,177,154,0,0,0
77,0,77,675,257,119,139,21,0,0
106,0,106,597,217,115,147,22,0,0
115,0,115,519,204,183,110,22,0,0
155,0,155,475,225,202,124,32,0,0
131,0,131,500,172,255,128,33,0,0
100,0,100,444,156,277,161,52,0,0
107,0,107,421,234,317,230,40,0,0
71,0,71,462,272,249,151,29,0,0
89,0,89,433,183,222,226,24,0,0
150,0,150,448,135,167,161,26,0,0
213,0,213,417,168,167,174,22,0,0
325,0,325,322,212,138,125,0,0,0
575,0,575,383,575,87,149,22,0,0
308,0,308,361,308,112,160,23,0,0
346,0,346,466,346,92,94,0,0,0
708,0,708,536,708,83,150,0,0,0
732,0,732,594,732,119,115,0,0,0
603,0,603,685,603,152,104,0,0,0
267,0,267,860,267,115,102,0,0,0
388,0,388,905,388,184,110,0,30,0
438,0,438,1058,438,195,101,0,0,0
509,0,509,1032,509,199,122,0,0,0
515,0,515,950,515,169,175,0,0,0
454,0,454,904,454,172,165,0,0,0
487,0,487,861,487,133,166,0,20,0
475,0,475,945,475,195,141,0,386,0
446,0,446,936,446,180,134,0,387,0
491,0,491,942,491,133,150,22,440,0
466,0,466,839,466,97,190,27,455,0
537,0,537,943,537,65,180,0,453,0
439,0,439,834,439,63,226,0,447,0
430,0,430,856,430,71,193,0,398,0
437,0,437,868,437,73,224,0,433,0
346,0,346,751,346,72,252,0,506,0
333,0,333,1185,333,63,255,1185,1185,0
323,0,323,555,323,61,275,555,555,0
359,0,359,1152,359,67,251,1152,1152,0
501,0,501,714,501,57,215,714,714,0
516,0,516,613,516,62,245,613,613,0
657,0,657,800,657,54,207,800,800,0
698,0,698,536,698,54,209,536,536,0
876,0,876,501,876,59,204,501,501,0
854,0,854,481,854,31,152,481,481,0
910,0,910,517,910,40,147,517,517,0
755,0,755,483,755,45,184,483,483,0
694,0,694,772,694,35,158,772,772,0
531,0,531,903,531,41,186,903,903,0
416,0,416,958,416,45,163,958,958,0
428,0,428,1046,428,37,165,1046,1046,0
365,0,365,1107,365,49,135,1107,1107,0
397,0,397,1168,397,54,133,1168,1168,0
362,0,362,1264,362,43,98,1264,1264,0
337,0,337,1178,337,44,89,1178,1178,0
354,0,354,1188,354,35,83,1188,1188,0
395,0,395,1132,395,46,70,1132,1132,0
360,0,360,1368,360,50,83,1368,1368,0
366,0,366,1035,366,36,111,1035,1035,0
393,0,393,1159,393,41,77,1159,1159,0
374,0,374,1007,374,55,81,1007,1007,0
402,0,402,797,402,51,76,797,797,0
358,0,358,678,358,31,87,678,678,71
273,0,273,761,273,31,76,761,761,76
303,0,303,319,303,0,76,319,319,230
146,0,146,590,146,0,508,590,590,117
115,0,115,627,115,0,463,627,627,74
106,0,106,649,106,0,499,649,649,77
107,0,107,206,107,0,460,206,206,112
102,0,102,161,102,0,567,161,161,161
51,0,51,129,51,0,601,129,129,142
56,0,56,97,56,0,627,97,97,118
97,0,97,78,97,0,1057,78,78,141
81,0,81,71,81,0,1278,71,71,183
76,0,76,40,76,0,1268,40,40,226
92,0,92,38,92,0,1388,38,38,168
74,0,74,44,74,0,992,44,44,227
78,0,78,35,78,0,1590,35,35,177
52,0,52,38,52,0,1563,38,38,209
41,0,41,28,41,0,1709,28,28,218
34,0,34,42,34,0,1633,42,42,223
53,0,53,32,53,0,1575,32,32,224
50,0,50,24,50,0,1601,24,24,285
56,0,56,31,56,0,1638,31,31,256
44,0,44,42,44,0,1617,42,42,266
42,0,42,31,42,0,1635,31,31,291
28,0,28,62,28,0,1583,62,62,262
25,0,25,57,25,0,1468,57,57,300
24,0,24,26,24,0,1392,26,26,334
30,0,30,23,30,0,1278,23,23,333
36,0,36,59,36,0,1125,59,59,356
52,0,52,27,52,0,1077,27,27,301
51,0,51,51,51,0,943,51,51,370
43,0,43,74,43,0,927,74,74,415
49,0,49,68,49,0,874,68,68,415
76,0,76,27,76,0,841,27,27,365
75,0,75,24,75,0,823,24,24,383
83,0,83,29,83,0,851,29,29,281
75,0,75,21,75,0,894,21,21,298
61,0,61,255,61,0,929,255,255,255
47,0,47,238,47,0,903,238,238,238
45,0,45,263,45,0,808,263,263,263
50,0,50,291,50,0,670,291,291,291
26,0,26,305,26,0,657,305,305,305
33,0,33,339,33,0,678,339,339,339
28,0,28,378,28,0,720,378,378,378
44,0,44,510,44,0,580,510,510,510
44,0,44,478,44,0,566,478,478,478
31,0,31,597,31,0,512,597,597,597
30,0,30,760,30,0,434,760,760,760
24,0,24,591,24,0,426,591,591,591
0,0,0,450,0,0,504,450,450,450
30,0,30,515,30,0,512,515,515,515
28,0,28,642,28,0,636,642,642,642
34,0,34,526,34,0,699,526,526,526
0,0,0,459,0,0,766,459,459,459
0,0,0,545,0,0,801,545,545,545
24,0,24,596,24,0,760,596,596,596
22,0,22,661,22,0,732,661,661,661
0,0,0,507,0,0,760,507,507,507
0,0,0,468,0,0,672,468,468,468
0,0,0,417,0,0,744,417,417,417
0,0,0,435,0,0,730,435,435,435
0,0,0,421,0,0,714,421,421,421
0,0,0,367,0,0,618,367,367,367
25,0,25,355,25,0,597,355,355,355
0,0,0,345,0,0,572,345,345,345
25,0,25,314,25,0,564,314,314,314
31,0,31,359,31,0,529,359,359,359
34,0,34,342,34,0,443,342,342,342
24,0,24,371,24,0,439,371,371,371
40,0,40,339,40,0,410,339,339,339
30,0,30,281,30,0,370,281,281,281
22,0,22,198,22,0,366,198,198,198
37,0,37,220,37,0,348,220,220,220
29,0,29,138,29,0,350,138,138,138
125,0,125,125,125,0,283,125,125,125
165,0,165,165,165,0,284,165,165,165
149,0,149,149,149,0,289,149,149,149
123,0,123,123,123,0,270,123,123,123
92,0,92,92,92,0,302,92,92,92
70,0,70,70,70,0,244,70,70,70
62,0,62,62,62,0,225,62,62,62
29,0,29,29,29,0,196,29,29,29
47,0,47,47,47,0,176,47,47,47
76,0,76,76,76,0,162,76,76,76
81,0,81,81,81,0,113,81,81,81
82,0,82,82,82,0,123,82,82,82
87,0,87,87,87,0,171,87,87,87
78,0,78,78,78,0,97,78,78,78
0,0,0,0,0,0,130,0,0,0
27,0,27,27,27,0,77,27,27,27
0,0,0,0,0,0,58,0,0,0
0,0,0,0,0,0,46,0,0,0
0,0,0,0,0,0,31,0,0,0
0,0,0,0,0,0,41,0,0,0
0,0,0,0,0,0,118,0,0,0
0,0,0,0,0,0,122,0,0,0
0,0,0,0,0,0,168,0,0,0
0,0,0,0,0,0,145,0,0,0
0,0,0,0,0,0,127,0,0,0
0,0,0,0,0,0,158,0,0,0
0,0,0,0,0,0,179,0,0,0
0,0,0,0,0,0,226,0,0,0
0,0,0,0,0,0,224,0,0,0
0,0,0,0,0,0,265,0,0,0
0,0,0,0,0,0,350,0,0,0
0,0,0,0,0,0,397,0,0,0
0,0,0,0,0,0,463,0,0,0
0,0,0,0,0,0,456,0,0,0
0,0,0,0,0,0,486,0,0,0
0,0,0,0,0,0,534,0,0,0
0,0,0,0,0,0,529,0,0,0
0,0,0,0,0,0,532,0,0,0
0,0,0,0,0,0,600,0,0,0
0,0,0,0,0,0,613,0,0,0
0,0,0,0,0,0,550,0,0,0
0,0,0,0,0,0,544,0,0,0
0,0,0,0,0,0,655,0,0,0
0,0,0,0,0,0,752,0,0,0
0,0,0,0,0,0,696,0,0,0
0,0,0,0,0,0,696,0,0,0
0,0,0,0,0,0,782,0,0,0
0,0,0,0,0,0,684,0,0,0
0,0,0,0,0,0,732,0,0,0
0,0,0,0,0,0,789,0,0,0
0,0,0,0,0,0,711,0,0,0
0,0,0,0,0,0,656,0,0,0
0,0,0,0,0,0,694,0,0,0
0,0,0,0,0,0,681,0,0,0
0,0,0,0,0,0,666,0,0,0
0,0,0,0,0,0,642,0,0,0
0,0,0,0,0,0,686,0,0,0
0,0,0,0,0,0,639,0,0,0
0,0,0,0,0,0,728,0,0,0
0,0,0,0,0,0,795,0,0,0
0,0,0,0,0,0,749,0,0,0
0,0,0,0,0,0,731,0,0,0
0,0,0,0,0,0,682,0,0,0
0,0,0,0,0,0,712,0,0,0
0,0,0,0,0,0,696,0,0,0
0,0,0,0,0,0,630,0,0,0
0,0,0,0,0,0,681,0,0,0
0,0,0,0,0,0,508,0,0,0
0,0,0,0,0,0,445,0,0,0
0,0,0,0,0,0,456,0,0,0
0,0,0,0,0,0,377,0,0,0
0,0,0,0,0,0,312,0,0,0
0,0,0,0,0,0,283,0,0,0
0,0,0,0,0,0,260,0,0,0
0,0,0,0,0,0,278,0,0,0
0,0,0,0,0,0,284,0,0,0
0,0,0,0,0,0,276,0,0,0
0,0,0,0,0,0,303,0,0,0
0,0,0,0,0,0,427,0,0,0
0,0,0,0,0,0,419,0,0,0
0,0,0,0,0,0,341,0,0,0
0,0,0,0,0,0,299,0,0,0
0,0,0,0,0,0,226,0,0,0
0,0,0,0,0,0,201,0,0,0
0,0,0,0,0,0,175,0,0,0
0,0,0,0,0,0,118,0,0,0
0,0,0,0,0,0,106,0,0,0
0,0,0,0,0,0,80,0,0,0
0,0,0,0,0,0,72,0,0,0
0,0,0,0,0,0,45,0,0,0
0,0,0,0,0,0,53,0,0,0
0,0,0,0,0,0,44,0,0,0
0,0,0,0,0,0,38,0,0,0
0,0,0,0,0,0,32,0,0,0
0,0,0,0,0,0,40,0,0,0
0,0,0,0,0,0,27,0,0,0
0,0,0,0,0,0,32,0,0,0
0,0,0,0,0,0,29,0,0,0
0,0,0,0,0,0,24,0,0,0
0,0,0,0,0,0,35,0,0,0
0,0,0,0,0,0,452,0,0,0
0,0,0,0,0,0,519,0,0,0
0,0,0,0,0,0,549,0,0,0
0,0,0,0,0,0,588,0,0,0
0,0,0,0,0,0,558,0,0,0
0,0,0,0,0,0,464,0,0,0
0,0,0,0,0,0,501,0,0,0
0,0,0,0,0,0,555,0,0,0
0,0,0,0,0,0,639,0,0,0
0,0,0,0,0,0,659,0,0,0
0,0,0,0,0,0,532,0,0,0
0,0,0,0,0,0,485,0,0,0
0,0,0,0,0,0,502,0,0,0
0,0,0,0,0,0,498,0,0,0
0,0,0,0,0,0,430,0,0,0
0,0,0,0,0,0,403,0,0,0
0,0,0,0,0,0,411,0,0,0
0,0,0,0,0,0,398,0,0,0
0,0,0,0,0,0,431,0,0,0
0,0,0,0,0,0,447,0,0,0
0,0,0,0,0,0,467,0,0,0
0,0,0,0,0,0,392,0,0,0
0,0,0,0,0,0,420,0,0,0
0,0,0,0,0,0,354,0,0,0
0,0,0,0,0,0,341,0,0,0
0,0,0,0,0,0,332,0,0,0
0,0,0,0,0,0,354,0,0,0
0,0,0,0,0,0,368,0,0,0
0,0,0,0,0,0,361,0,0,0
0,0,0,0,0,0,396,0,0,0
0,0,0,0,0,0,377,0,0,0
0,0,0,0,0,0,355,0,0,0
0,0,0,0,0,0,357,0,0,0
0,0,0,0,0,0,372,0,0,0
0,0,0,0,0,0,313,0,0,0
0,0,0,0,0,0,290,0,0,0
0,0,0,0,0,0,285,0,0,0
0,0,0,0,0,0,288,0,0,0
0,0,0,0,0,0,167,0,0,0
0,0,0,0,0,0,208,0,0,0
0,0,0,0,0,0,239,0,0,0
0,0,0,0,0,0,240,0,0,0
0,0,0,0,0,0,188,0,0,0
0,0,0,0,0,0,97,0,0,0
0,0,0,0,0,0,94,0,0,0
0,0,0,0,0,0,130,0,0,0
0,0,0,0,0,0,97,0,0,0
0,0,0,0,0,0,92,0,0,0
0,0,0,0,0,0,192,0,0,0
0,0,0,0,0,0,95,0,0,0
0,0,0,0,0,0,134,0,0,0
0,0,0,0,0,0,76,0,0,0
0,0,0,0,0,0,70,0,0,0
0,0,0,0,0,0,69,0,0,0
0,0,0,0,0,0,64,0,0,0
0,0,0,0,0,0,49,0,0,0
0,0,0,0,0,0,74,0,0,0
0,0,0,0,0,0,59,0,0,0
0,0,0,0,0,0,61,0,0,0
0,0,0,0,0,0,61,0,0,0
0,0,0,0,0,0,66,0,0,0
0,0,0,0,0,0,65,0,0,0
0,0,0,0,0,0,53,0,0,0
0,0,0,0,0,0,67,0,0,0
0,0,0,0,0,0,50,0,0,0
0,0,0,0,0,0,51,0,0,0
0,0,0,0,0,0,53,0,0,0
0,0,0,0,0,0,49,0,0,0
0,0,0,0,0,0,68,0,0,0
0,0,0,0,0,0,60,0,0,0
0,0,0,0,0,0,44,0,0,0
0,0,0,0,0,0,52,0,0,0
0,0,0,0,0,0,40,0,0,0
0,0,0,0,0,0,42,0,0,0
0,0,0,0,0,0,24,0,0,0
0,0,0,0,0,0,22,0,0,0
0,0,0,0,0,0,22,0,0,0
0,0,0,0,0,0,30,0,0,0
0,0,0,0,0,0,26,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,32,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
