0,1,2,3,4,5,6,7,8,9,10
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,0,0,0,0,0,0,0
0,51,0,0,0,0,0,0,0,0,0
21,113,0,0,0,0,0,0,0,0,0
0,164,0,0,0,0,0,0,0,0,0
0,232,0,0,0,0,0,0,0,0,0
0,212,0,0,0,0,0,0,0,0,0
0,262,0,0,0,0,0,0,0,0,0
0,242,0,0,0,0,0,0,0,0,0
23,293,0,0,0,0,0,0,0,0,0
0,250,0,0,0,0,0,0,0,0,0
23,215,0,0,0,0,0,0,0,0,0
0,236,0,0,0,0,0,0,0,0,0
0,282,0,0,0,0,0,0,0,0,0
31,254,0,0,0,0,0,0,0,0,0
0,192,0,0,0,0,0,0,0,0,0
0,214,0,0,0,0,0,0,0,0,0
27,247,0,0,0,0,0,0,0,0,0
0,161,0,0,0,0,0,0,0,0,0
0,150,0,0,0,0,0,0,0,0,0
0,186,0,0,0,0,0,0,0,0,0
40,193,0,0,0,0,0,0,0,0,0
49,128,21,0,0,0,0,0,0,0,0
49,151,49,0,0,0,0,0,0,0,0
48,216,48,0,0,0,0,0,0,0,0
55,154,55,36,0,0,0,0,0,0,0
89,123,89,45,0,0,0,0,0,0,0
89,156,89,38,0,0,0,0,0,0,0
125,207,125,43,0,0,0,0,0,0,0
90,206,90,24,0,0,0,0,0,0,0
140,117,140,26,0,0,0,0,0,0,0
99,234,99,27,0,0,0,0,0,0,0
94,115,94,23,0,0,0,0,0,0,0
74,134,74,29,0,0,0,0,0,0,0
104,89,104,40,0,0,0,0,0,0,0
193,105,193,43,0,0,0,0,0,0,0
316,57,316,57,0,0,0,0,0,0,0
47,61,47,61,0,0,0,0,0,0,0
210,52,210,52,0,0,0,0,0,0,0
111,45,111,45,0,0,0,0,0,0,0
341,58,341,58,0,0,0,0,0,0,0
52,40,52,40,0,0,0,0,0,0,0
46,49,46,49,0,0,0,0,0,0,0
88,30,88,30,86,0,0,0,0,0,0
38,46,38,46,43,0,0,0,0,0,0
90,29,90,29,145,0,0,0,0,0,0
107,31,107,31,21,0,0,0,0,0,0
106,46,106,46,91,0,0,0,0,0,0
78,31,78,31,40,0,0,0,0,0,0
59,41,59,41,43,0,0,0,0,0,0
63,63,63,63,56,47,0,0,0,0,0
85,55,85,55,55,131,0,0,0,0,0
71,108,71,108,108,80,0,0,0,0,0
76,77,76,77,77,30,0,0,0,0,0
79,37,79,37,37,56,0,0,0,0,0
55,62,55,62,62,105,0,0,0,0,0
55,44,55,44,44,46,0,0,0,0,0
50,32,50,32,32,100,0,0,0,0,0
64,25,64,25,25,47,0,0,0,0,0
46,22,46,22,22,37,0,0,0,0,0
48,80,48,80,80,20,0,0,0,0,0
67,53,67,53,53,51,0,0,0,0,0
68,129,68,129,129,25,0,0,0,0,0
122,34,122,34,34,26,0,0,0,0,0
60,109,60,109,109,25,0,0,0,0,0
68,70,68,70,70,25,0,0,0,0,0
151,43,151,43,43,43,0,0,0,0,0
72,38,72,38,38,38,22,0,0,0,0
192,192,192,192,192,192,32,0,0,0,0
55,55,55,55,55,55,50,0,0,0,0
40,40,40,40,40,40,0,0,0,0,0
62,62,62,62,62,62,22,0,0,0,0
57,57,57,57,57,57,53,0,0,0,0
247,247,247,247,247,247,247,0,0,0,0
150,150,150,150,150,150,150,0,0,0,0
222,222,222,222,222,222,222,0,0,0,0
285,285,285,285,285,285,285,0,0,0,0
248,248,248,248,248,248,248,0,0,0,0
301,301,301,301,301,301,301,0,0,0,0
317,317,317,317,317,317,317,0,0,0,0
313,313,313,313,313,313,313,0,0,0,0
313,313,313,313,313,313,313,0,0,0,0
334,334,334,334,334,334,334,0,0,0,0
333,333,333,333,333,333,333,0,0,0,0
423,423,423,423,423,423,423,0,0,0,0
261,261,261,261,261,261,261,0,0,0,0
320,320,320,320,320,320,320,0,0,0,0
325,325,325,325,325,325,325,0,0,0,0
308,308,308,308,308,308,308,0,0,0,0
300,300,300,300,300,300,300,0,0,0,0
406,406,406,406,406,406,406,0,0,0,0
469,469,469,469,469,469,469,0,0,0,0
431,431,431,431,431,431,431,0,0,0,0
512,512,512,512,512,512,512,0,0,0,0
451,451,451,451,451,451,451,0,0,0,0
558,558,558,558,558,558,558,0,0,0,0
507,507,507,507,507,507,507,0,0,0,0
621,621,621,621,621,621,621,0,0,0,0
573,573,573,573,573,573,573,24,0,0,0
474,474,474,474,474,474,474,28,0,0,0
561,561,561,561,561,561,561,33,0,0,0
484,484,484,484,484,484,484,484,0,0,0
444,444,444,444,444,444,444,444,0,0,0
619,619,619,619,619,619,619,619,0,0,0
390,390,390,390,390,390,390,390,0,0,0
559,559,559,559,559,559,559,559,0,0,0
428,428,428,428,428,428,428,428,0,0,0
506,506,506,506,506,506,506,506,0,0,0
440,440,440,440,440,440,440,440,0,0,0
460,460,460,460,460,460,460,460,0,0,0
428,428,428,428,428,428,428,428,0,0,0
429,429,429,429,429,429,429,429,0,0,0
404,404,404,404,404,404,404,404,0,0,0
485,485,485,485,485,485,485,485,0,0,0
391,391,391,391,391,391,391,391,0,0,0
334,334,334,334,334,334,334,334,0,0,0
379,379,379,379,379,379,379,379,0,0,0
339,339,339,339,339,339,339,339,0,0,0
299,299,299,299,299,299,299,299,0,0,0
282,282,282,282,282,282,282,282,0,0,0
238,238,238,238,238,238,238,238,0,0,0
253,253,253,253,253,253,253,253,0,0,0
254,254,254,254,254,254,254,254,0,0,0
256,256,256,256,256,256,256,256,0,0,0
252,252,252,252,252,252,252,252,0,0,0
227,227,227,227,227,227,227,227,0,0,0
209,209,209,209,209,209,209,209,0,0,0
201,201,201,201,201,201,201,201,0,0,0
231,231,231,231,231,231,231,231,0,0,0
270,270,270,270,270,270,270,270,0,0,0
279,279,279,279,279,279,279,279,0,0,0
290,290,290,290,290,290,290,290,0,0,0
282,282,282,282,282,282,282,282,0,0,0
317,317,317,317,317,317,317,317,0,0,0
304,304,304,304,304,304,304,304,52,0,0
225,225,225,225,225,225,225,225,59,0,0
247,247,247,247,247,247,247,247,55,0,0
135,135,135,135,135,135,135,135,49,0,0
126,126,126,126,126,126,126,126,44,0,0
230,230,230,230,230,230,230,230,45,0,0
305,305,305,305,305,305,305,305,49,0,0
268,268,268,268,268,268,268,268,60,0,0
257,257,257,257,257,257,257,257,41,0,0
197,197,197,197,197,197,197,197,47,0,0
283,283,283,283,283,283,283,283,33,0,0
287,287,287,287,287,287,287,287,31,0,0
270,270,270,270,270,270,270,270,39,0,0
313,313,313,313,313,313,313,313,25,0,0
240,240,240,240,240,240,240,240,50,0,0
202,202,202,202,202,202,202,202,32,0,0
252,252,252,252,252,252,252,252,44,0,0
201,201,201,201,201,201,201,201,33,0,0
177,177,177,177,177,177,177,177,29,0,0
187,187,187,187,187,187,187,187,58,0,0
213,213,213,213,213,213,213,213,41,0,0
