0,1,2,3,4,5,6,7,8,9,10,11
110,0,0,0,0,0,0,0,0,0,0,0
118,51,0,0,0,0,0,0,0,0,0,0
145,55,25,0,0,0,0,0,0,0,0,0
146,71,112,0,0,0,0,0,0,0,0,0
238,76,83,0,0,0,0,0,0,0,0,0
212,59,22,0,0,0,0,0,0,0,0,0
160,41,34,0,0,0,0,0,0,0,0,0
178,31,178,47,0,0,0,0,0,0,0,0
118,87,118,0,0,0,0,0,0,0,0,0
131,86,131,0,0,0,0,0,0,0,0,0
57,91,57,0,0,0,0,0,0,0,0,0
86,65,86,0,0,0,0,0,0,0,0,0
52,51,52,0,0,0,0,0,0,0,0,0
82,36,82,26,0,0,0,0,0,0,0,0
52,29,52,36,0,0,0,0,0,0,0,0
72,23,72,56,0,0,0,0,0,0,0,0
51,38,51,104,0,0,0,0,0,0,0,0
50,50,50,129,0,0,0,0,0,0,0,0
24,24,24,180,0,0,0,0,0,0,0,0
33,33,33,195,0,0,0,0,0,0,0,0
42,42,42,223,0,0,0,0,0,0,0,0
32,32,32,277,0,0,0,0,0,0,0,0
22,22,22,380,0,0,0,0,0,0,0,0
0,0,0,514,29,0,0,0,0,0,0,0
21,21,21,548,28,0,0,0,0,0,0,0
30,30,30,533,25,0,0,0,0,0,0,0
36,36,36,594,36,0,0,0,0,0,0,0
22,22,22,566,22,0,0,0,0,0,0,0
31,31,31,622,31,0,0,0,0,0,0,0
43,43,43,743,43,0,0,0,0,0,0,0
22,22,22,679,22,0,0,0,0,0,0,0
26,26,26,813,26,21,0,0,0,0,0,0
33,33,33,726,33,78,0,0,0,0,0,0
0,0,0,772,0,74,0,0,0,0,0,0
28,28,28,808,28,40,0,0,0,0,0,0
28,28,28,816,28,61,0,0,0,0,0,0
54,54,54,812,54,54,0,0,0,0,0,0
61,61,61,795,61,67,0,0,0,0,0,0
22,22,22,745,22,68,0,0,0,0,0,0
44,44,44,678,44,39,0,0,0,0,0,0
59,59,59,582,59,37,0,0,0,0,0,0
24,24,24,535,24,59,0,0,0,0,0,0
21,21,21,389,21,33,0,0,0,0,0,0
26,26,26,415,26,28,0,0,0,0,0,0
34,34,34,345,34,37,0,0,0,0,0,0
26,26,26,355,26,29,0,0,0,0,0,0
34,34,34,259,34,41,0,0,0,0,0,0
24,24,24,249,24,32,0,0,0,0,0,0
43,43,43,132,43,44,0,0,0,0,0,0
24,24,24,84,24,54,0,0,0,0,0,0
43,43,43,121,43,43,0,0,0,0,0,0
36,36,36,110,36,66,0,0,0,0,0,0
0,0,0,66,0,37,0,0,0,0,0,0
33,33,33,52,33,31,0,0,0,0,0,0
28,28,28,76,28,28,0,0,0,0,0,0
40,40,40,65,40,40,0,0,0,0,0,0
43,43,43,110,43,25,0,0,0,0,0,0
29,29,29,92,29,23,0,0,0,0,0,0
27,27,27,123,27,26,0,0,0,0,0,0
29,29,29,156,29,23,0,0,0,0,0,0
51,51,51,189,51,0,0,0,0,0,0,0
0,0,0,211,0,0,0,0,0,0,0,0
0,0,0,198,0,0,0,0,0,0,0,0
42,42,42,215,42,0,0,0,0,0,0,0
36,36,36,255,36,0,0,0,0,0,0,0
53,53,53,255,53,0,0,0,0,0,0,0
27,27,27,247,27,0,0,0,0,0,0,0
25,25,25,166,25,0,0,0,0,0,0,0
26,26,26,111,26,0,0,0,0,0,0,0
28,28,28,103,28,0,0,0,0,0,0,0
22,22,22,101,22,0,21,0,0,0,0,0
0,0,0,73,0,0,35,0,0,0,0,0
26,26,26,110,26,0,29,0,0,0,0,0
0,0,0,72,0,0,39,0,0,0,0,0
0,0,0,95,0,0,30,0,0,0,0,0
0,0,0,122,0,0,33,0,0,0,0,0
21,21,21,263,21,0,37,31,0,0,0,0
0,0,0,313,0,0,0,0,0,0,0,0
0,0,0,355,0,0,32,0,0,0,0,0
0,0,0,437,0,0,26,0,0,0,0,0
0,0,0,457,0,0,24,29,0,0,0,0
26,26,26,534,26,0,0,0,0,0,0,0
0,0,0,629,0,0,0,0,0,0,0,0
30,30,30,598,30,0,0,0,0,0,0,0
26,26,26,618,26,0,0,0,0,0,0,0
0,0,0,563,0,0,0,0,0,0,0,0
34,34,34,417,34,0,0,0,0,0,0,0
38,38,38,422,38,0,0,0,0,0,0,0
30,30,30,434,30,0,0,0,0,0,0,0
0,0,0,499,0,0,0,0,0,0,0,0
0,0,0,270,0,0,0,0,0,0,0,0
0,0,0,279,0,0,0,0,0,0,0,0
0,0,0,189,0,0,0,0,0,0,0,0
0,0,0,179,0,0,0,0,39,0,0,0
0,0,0,124,0,0,0,0,41,0,0,0
0,0,0,99,0,0,0,0,30,0,0,0
0,0,0,80,0,0,0,0,20,0,0,0
0,0,0,48,0,0,0,0,30,0,0,0
0,0,0,30,0,0,0,0,24,0,0,0
0,0,0,33,0,0,0,0,0,0,0,0
0,0,0,31,0,0,0,0,0,0,0,0
0,0,0,20,0,0,0,0,61,0,0,0
0,0,0,29,0,0,0,0,30,0,0,0
0,0,0,27,0,0,0,0,46,0,0,0
0,0,0,36,0,0,0,0,47,0,0,0
0,0,0,31,0,0,0,0,33,0,0,0
0,0,0,77,0,0,0,0,44,0,0,0
0,0,0,67,0,0,0,0,40,0,0,0
0,0,0,51,0,0,0,0,0,0,0,0
0,0,0,86,0,0,0,0,0,0,0,0
0,0,0,97,0,0,0,0,0,0,0,0
