0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
89,0,0,0,89,89,88,89,89,262,0,77,0,0,0,0,0,0,0
137,0,0,0,137,137,61,137,137,246,0,76,0,0,0,0,0,0,0
100,0,0,0,100,100,43,100,100,285,0,79,0,0,0,0,0,0,0
85,0,0,0,85,85,32,85,85,344,0,74,0,0,0,0,0,0,0
119,0,0,0,119,119,30,119,119,324,0,65,0,0,0,0,0,0,0
116,0,0,0,116,116,32,116,116,324,0,48,0,0,0,0,0,0,0
114,0,0,0,114,114,48,114,114,246,0,53,0,0,0,0,0,0,0
125,0,0,0,125,125,104,125,125,248,0,32,0,0,0,0,0,0,0
84,0,0,0,84,84,118,84,84,204,0,22,0,0,0,0,0,0,0
82,0,0,0,82,82,125,82,82,230,0,0,0,0,0,0,0,0,0
94,0,0,0,94,94,145,94,94,157,0,0,0,0,0,0,0,0,0
128,0,0,0,128,128,198,128,128,199,0,0,0,0,0,0,0,0,0
134,0,0,0,134,134,176,134,134,156,0,0,0,0,0,0,0,0,0
179,0,0,0,179,179,145,179,179,150,0,0,0,0,0,0,0,0,0
172,0,0,0,172,172,121,172,172,180,0,0,0,0,0,0,0,0,0
208,0,0,0,208,208,110,208,208,137,0,0,0,0,0,0,0,0,0
183,0,0,0,183,183,108,183,183,122,0,0,0,0,0,0,0,0,0
148,0,0,0,148,148,143,148,148,99,0,0,0,0,0,0,0,0,0
179,0,0,0,179,179,119,179,179,56,0,0,0,0,0,0,0,0,0
289,0,0,0,289,289,95,289,289,45,0,0,0,0,0,0,0,0,0
257,0,0,0,257,257,112,257,257,40,0,0,0,0,0,0,0,0,0
280,0,0,0,280,280,102,280,280,51,0,0,0,0,0,0,0,0,0
250,0,0,0,250,250,98,250,250,88,0,0,0,0,0,0,0,0,0
310,0,0,0,310,310,83,310,310,89,0,0,0,0,0,0,0,0,0
242,0,0,0,242,242,128,242,242,42,0,51,0,0,0,0,0,0,0
301,0,0,0,301,301,73,301,301,42,0,36,0,0,0,0,0,0,0
337,0,0,0,337,337,53,337,337,23,0,50,0,0,0,0,0,0,0
371,0,0,0,371,371,85,371,371,29,0,29,0,0,0,0,0,0,0
362,0,0,0,362,362,63,362,362,29,0,29,0,0,0,0,0,0,0
327,0,0,0,327,327,30,327,327,327,0,327,0,0,0,0,0,0,0
253,0,0,0,253,253,61,253,253,253,0,253,0,0,0,0,0,0,0
233,0,0,0,233,233,80,233,233,233,0,233,0,0,0,0,0,0,0
252,0,0,0,252,252,64,252,252,252,0,252,0,0,0,0,0,0,0
222,0,0,0,222,222,49,222,222,222,0,222,0,0,0,0,0,0,0
128,0,0,0,128,128,48,128,128,128,0,128,0,0,0,0,0,0,0
165,0,0,0,165,165,43,165,165,165,0,165,0,0,0,0,0,0,0
221,0,0,0,221,221,49,221,221,221,0,221,23,0,0,0,0,0,0
274,0,0,0,274,274,85,274,274,274,0,274,24,0,0,0,0,0,0
354,0,0,0,354,354,89,354,354,354,0,354,25,0,0,0,0,0,0
385,0,0,0,385,385,62,385,385,385,0,385,37,0,0,0,0,0,0
319,0,0,0,319,319,78,319,319,319,0,319,23,0,0,0,0,0,0
295,0,0,0,295,295,44,295,295,295,0,295,0,0,0,0,0,0,0
236,0,0,0,236,236,42,236,236,236,0,236,0,0,0,0,0,0,0
218,0,0,0,218,218,41,218,218,218,0,218,0,0,0,0,0,0,0
204,0,0,0,204,204,33,204,204,204,0,204,0,0,0,0,0,0,0
207,0,0,0,207,207,22,207,207,207,0,207,0,0,0,0,0,0,0
266,0,0,0,266,266,130,266,266,266,0,266,0,57,0,0,0,0,0
332,0,0,0,332,332,116,332,332,332,0,332,27,115,0,0,0,0,0
209,0,0,0,209,209,157,209,209,209,0,209,22,131,0,0,0,0,0
165,0,0,0,165,165,149,165,165,165,0,165,0,124,0,0,0,0,0
141,0,0,0,141,141,132,141,141,141,0,141,20,90,0,0,0,0,0
130,0,0,0,130,130,116,130,130,130,0,130,0,127,0,0,0,0,0
181,0,0,0,181,181,122,181,181,181,0,181,26,163,0,0,0,0,0
195,0,0,0,195,195,178,195,195,195,0,195,30,150,0,0,0,0,0
159,0,0,0,159,159,270,159,159,159,0,159,44,180,0,0,0,0,0
160,0,0,0,160,160,259,160,160,160,0,160,39,202,0,0,0,0,0
120,0,0,0,120,120,225,120,120,120,0,120,49,230,0,0,0,0,0
99,0,0,0,99,99,232,99,99,99,0,99,77,233,0,0,0,0,0
109,0,0,0,109,109,269,109,109,109,0,109,76,353,0,0,0,0,0
133,0,0,0,133,133,233,133,133,133,0,133,40,477,0,0,0,0,0
74,0,0,0,74,74,214,74,74,74,0,74,49,548,0,0,0,0,0
54,0,0,0,54,54,141,54,54,54,0,54,44,516,0,0,0,0,0
66,0,0,0,66,66,121,66,66,66,0,66,68,500,0,0,0,0,0
84,0,0,0,84,84,113,84,84,84,0,84,47,476,0,0,0,0,0
94,0,0,0,94,94,73,94,94,94,0,94,45,345,0,0,0,0,0
95,0,0,0,95,95,53,95,95,95,0,95,33,261,0,0,0,0,0
104,0,0,0,104,104,66,104,104,104,0,104,0,211,0,0,0,0,0
89,0,0,0,89,89,110,89,89,89,0,89,0,162,0,0,0,0,0
75,0,0,0,75,75,122,75,75,75,0,75,0,201,0,0,0,0,0
106,0,0,0,106,106,111,106,106,106,0,106,0,160,0,0,0,0,0
91,0,0,0,91,91,99,91,91,91,0,91,22,152,0,0,0,0,0
75,0,0,0,75,75,71,75,75,75,0,75,128,128,0,0,0,0,0
107,0,0,0,107,107,44,107,107,107,0,107,110,110,0,0,0,0,0
114,0,0,0,114,114,59,114,114,114,0,114,93,93,0,0,0,0,0
122,0,0,0,122,122,32,122,122,122,0,122,50,50,0,0,0,0,0
170,0,0,0,170,170,30,170,170,170,0,170,71,71,23,27,0,0,0
155,0,0,0,155,155,155,155,155,155,0,155,49,49,23,51,0,0,0
97,0,0,0,97,97,97,97,97,97,0,97,28,28,31,91,0,0,0
98,0,0,0,98,98,98,98,98,98,0,98,61,61,0,97,0,0,0
106,0,0,0,106,106,106,106,106,106,20,106,57,57,0,113,0,0,0
71,0,0,0,71,71,71,71,71,71,0,71,23,23,22,140,0,0,0
68,0,0,0,68,68,68,68,68,68,0,68,42,42,0,154,0,0,0
49,0,0,0,49,49,49,49,49,49,0,49,48,48,0,136,0,0,0
48,0,0,0,48,48,48,48,48,48,0,48,54,54,0,130,0,0,0
52,0,0,0,52,52,52,52,52,52,0,52,63,63,0,113,0,0,0
35,0,0,0,35,35,35,35,35,35,0,35,64,64,0,103,0,0,0
80,0,0,0,80,80,80,80,80,80,0,80,37,37,27,133,0,0,0
45,0,0,0,45,45,45,45,45,45,0,45,63,63,0,117,0,0,0
51,0,0,0,51,51,51,51,51,51,0,51,46,46,0,105,0,0,0
44,0,0,0,44,44,44,44,44,44,0,44,64,64,0,56,0,0,0
37,0,0,0,37,37,37,37,37,37,0,37,73,73,0,48,0,0,0
65,0,0,0,65,65,65,65,65,65,0,65,85,85,0,46,0,0,0
43,0,0,0,43,43,43,43,43,43,0,43,73,73,0,51,0,0,0
33,0,0,0,33,33,33,33,33,33,0,33,69,69,0,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,35,0,0,0
21,0,0,0,21,21,21,21,21,21,0,21,58,58,0,26,0,0,0
61,0,0,0,61,61,61,61,61,61,0,61,50,50,0,61,0,0,0
32,0,0,0,32,32,32,32,32,32,0,32,69,69,0,32,0,0,0
74,0,0,0,74,74,74,74,74,74,0,74,43,43,0,74,0,0,0
79,0,0,0,79,79,79,79,79,79,0,79,33,33,0,79,0,0,0
102,0,0,0,102,102,102,102,102,102,0,102,24,24,0,102,0,0,0
137,0,0,0,137,137,137,137,137,137,0,137,21,21,0,137,0,0,0
102,0,0,0,102,102,102,102,102,102,0,102,26,26,0,102,0,0,0
128,0,0,0,128,128,128,128,128,128,0,128,0,0,0,128,0,0,0
125,0,0,0,125,125,125,125,125,125,0,125,0,0,0,125,0,0,0
126,0,0,0,126,126,126,126,126,126,0,126,0,0,0,126,0,0,0
91,0,0,0,91,91,91,91,91,91,0,91,0,0,0,91,20,0,0
72,0,0,0,72,72,72,72,72,72,0,72,0,0,0,72,72,0,0
51,0,0,0,51,51,51,51,51,51,0,51,0,0,0,51,51,0,0
70,0,0,0,70,70,70,70,70,70,0,70,0,0,0,70,70,0,0
46,0,0,0,46,46,46,46,46,46,0,46,0,0,0,46,46,27,0
82,0,0,0,82,82,82,82,82,82,0,82,0,0,0,82,82,0,0
56,0,0,0,56,56,56,56,56,56,0,56,32,32,0,56,56,56,0
58,0,0,0,58,58,58,58,58,58,0,58,30,30,0,58,58,58,0
57,0,0,0,57,57,57,57,57,57,0,57,20,20,0,57,57,57,0
44,0,0,0,44,44,44,44,44,44,0,44,34,34,0,44,44,44,0
45,0,0,0,45,45,45,45,45,45,0,45,43,43,0,45,45,45,0
46,0,0,0,46,46,46,46,46,46,0,46,58,58,0,46,46,46,0
74,0,0,0,74,74,74,74,74,74,0,74,79,79,0,74,74,74,0
22,0,0,0,22,22,22,22,22,22,0,22,22,22,0,22,22,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,22,22,22,22,22,22,0,22,22,22,0,22,22,22,0
51,0,0,0,51,51,51,51,51,51,0,51,51,51,0,51,51,51,0
60,0,0,0,60,60,60,60,60,60,0,60,60,60,0,60,60,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,31,31,31,31,31,31,0,31,31,31,0,31,31,31,0
31,0,0,0,31,31,31,31,31,31,0,31,31,31,0,31,31,31,0
29,0,0,0,29,29,29,29,29,29,0,29,29,29,0,29,29,29,0
32,0,0,0,32,32,32,32,32,32,0,32,32,32,0,32,32,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,22,22,22,22,22,22,0,22,22,22,0,22,22,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
