0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
48,248,248,0,272,0,272,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,212,212,0,286,0,286,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,228,228,30,239,0,239,239,0,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,192,192,0,191,0,191,191,0,0,191,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,221,221,0,142,0,142,142,0,0,142,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,260,260,0,123,0,123,123,0,0,123,38,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,178,178,40,169,0,169,169,0,40,169,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,223,223,34,112,0,112,112,0,34,112,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,260,260,20,77,0,77,77,0,20,77,20,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,202,202,27,46,0,46,46,0,27,46,27,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,194,194,23,130,0,130,130,0,23,130,23,130,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,218,218,24,167,0,167,167,0,24,167,24,167,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,261,261,23,180,0,180,180,0,23,180,23,180,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,342,342,0,172,0,172,172,0,0,172,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,254,254,0,125,0,125,125,0,0,125,0,125,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,310,310,0,122,0,122,122,0,0,122,0,122,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,327,327,0,78,0,78,78,0,0,78,0,78,0,21,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,265,265,0,117,0,117,117,0,0,117,0,117,0,32,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,258,258,0,146,0,146,146,0,0,146,0,146,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,226,226,0,185,0,185,185,0,0,185,0,185,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,188,188,0,165,0,165,165,0,0,165,0,165,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,294,294,0,107,0,107,107,0,0,107,0,107,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,289,289,0,99,0,99,99,0,0,99,0,99,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,276,276,0,103,0,103,103,0,0,103,0,103,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,273,273,28,45,0,45,45,0,28,45,28,45,28,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,238,238,23,47,0,47,47,0,23,47,23,47,23,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,272,272,20,28,0,28,28,0,20,28,20,28,20,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,281,281,0,26,0,26,26,0,0,26,0,26,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,275,275,0,47,0,47,47,0,0,47,0,47,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,334,334,0,40,0,40,40,0,0,40,0,40,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,385,385,22,0,0,0,0,0,22,0,22,0,22,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,386,386,0,21,0,21,21,0,0,21,0,21,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,462,462,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,508,508,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,531,531,0,0,0,0,0,531,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,689,689,0,0,0,0,0,689,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,713,713,0,0,0,0,0,713,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,600,600,0,0,0,0,0,600,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,535,535,0,0,0,0,0,535,0,0,0,0,0,25,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,675,675,41,0,0,0,0,675,41,0,41,0,41,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,859,859,41,0,0,0,0,859,41,0,41,0,41,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,934,934,100,0,0,0,0,934,100,0,100,0,100,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1017,1017,83,0,0,0,0,1017,83,0,83,0,83,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,850,850,71,0,0,0,0,850,71,0,71,0,71,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,817,817,112,0,0,0,0,817,112,0,112,0,112,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,842,842,100,0,0,0,0,842,100,0,100,0,100,0,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,971,971,62,0,0,0,0,971,62,0,62,0,62,0,971,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,955,955,50,0,0,0,0,955,50,0,50,0,50,0,955,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1043,1043,24,0,0,0,0,1043,24,0,24,0,24,0,1043,47,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,975,975,33,0,0,0,0,975,33,0,33,0,33,0,975,42,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,819,819,63,0,0,0,0,819,63,0,63,0,63,0,819,24,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,990,990,74,0,0,0,0,990,74,0,74,0,74,0,990,27,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1101,1101,49,0,0,0,0,1101,49,0,49,0,49,0,1101,181,30,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,897,897,38,0,0,0,0,897,38,0,38,0,38,0,897,159,26,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,834,834,25,0,0,0,0,834,25,0,25,0,25,0,834,133,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,584,584,0,0,0,0,0,584,0,0,0,0,0,0,584,156,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,427,427,0,0,0,0,0,427,0,0,0,0,0,0,427,172,0,83,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,333,333,0,0,0,0,0,333,0,0,0,0,0,0,333,170,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,416,416,0,0,0,0,0,416,0,0,0,0,0,0,416,108,0,74,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,397,397,0,0,0,0,0,397,0,0,0,0,0,0,397,297,0,61,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,440,440,0,0,0,0,0,440,0,0,0,0,0,0,440,304,30,49,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,583,583,0,0,0,0,0,583,0,0,0,0,0,0,583,285,0,47,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,660,660,21,0,0,0,0,660,21,0,21,0,21,0,660,336,0,27,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,928,928,0,0,0,0,0,928,0,0,0,0,0,0,928,928,0,31,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,778,778,0,0,0,0,0,778,0,0,0,0,0,0,778,778,0,87,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,414,414,24,0,0,0,0,414,24,0,24,0,24,0,414,414,0,49,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,876,876,26,0,0,0,0,876,26,0,26,0,26,0,876,876,0,32,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,945,945,0,0,0,0,0,945,0,0,0,0,0,20,945,945,0,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,408,408,25,0,0,0,0,408,25,0,25,0,25,0,408,408,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,453,453,0,0,0,0,0,453,0,0,0,0,0,0,453,453,0,59,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,131,131,31,0,0,0,0,131,31,0,31,0,31,0,131,131,0,65,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,932,932,34,0,0,0,0,932,34,0,34,0,34,0,932,932,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,948,948,26,0,0,0,0,948,26,0,26,0,26,0,948,948,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1108,1108,38,0,0,0,0,1108,38,0,38,0,38,0,1108,1108,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,649,649,24,0,0,0,0,649,24,0,24,0,24,0,649,649,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1110,1110,25,0,0,0,0,1110,25,0,25,0,25,0,1110,1110,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,941,941,41,0,0,0,0,941,41,0,41,0,41,0,941,941,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,773,773,26,0,0,0,0,773,26,0,26,0,26,0,773,773,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,891,891,46,0,0,0,0,891,46,0,46,0,46,0,891,891,0,49,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,888,888,22,0,0,0,0,888,22,0,22,0,22,22,888,888,0,58,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,872,872,40,0,0,0,0,872,40,0,40,0,40,24,872,872,0,54,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,412,412,32,0,0,0,0,412,32,0,32,0,32,23,412,412,0,90,257,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,644,644,91,0,0,0,0,644,91,0,91,0,91,91,644,644,0,39,644,121,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,257,257,113,0,0,0,0,257,113,0,113,0,113,113,257,257,0,67,257,122,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,323,323,79,0,0,0,0,323,79,0,79,0,79,79,323,323,0,83,323,96,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,582,582,134,0,0,0,0,582,134,0,134,0,134,134,582,582,0,123,582,78,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,400,400,149,0,0,0,0,400,149,0,149,0,149,149,400,400,0,115,400,80,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,391,391,117,0,0,0,0,391,117,0,117,0,117,117,391,391,0,138,391,89,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,431,431,112,0,0,0,0,431,112,0,112,0,112,112,431,431,0,74,431,68,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,781,781,51,0,0,0,0,781,51,0,51,0,51,51,781,781,0,115,781,64,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,761,761,68,0,0,0,0,761,68,0,68,0,68,68,761,761,0,165,761,97,761,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,587,587,86,0,0,0,0,587,86,0,86,0,86,86,587,587,0,161,587,75,587,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,707,707,69,0,0,0,0,707,69,0,69,0,69,69,707,707,0,255,707,79,707,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,502,502,79,0,0,0,0,502,79,0,79,0,79,79,502,502,0,230,502,132,502,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,342,342,54,0,0,0,0,342,54,0,54,0,54,54,342,342,0,230,342,112,342,87,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,727,727,51,0,0,0,0,727,51,0,51,0,51,51,727,727,0,262,727,73,727,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,397,397,36,0,0,0,0,397,36,0,36,0,36,36,397,397,0,293,397,79,397,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,875,875,85,0,0,0,0,875,85,0,85,0,85,85,875,875,0,207,875,50,875,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,801,801,55,0,0,0,0,801,55,0,55,0,55,55,801,801,0,207,801,70,801,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,444,444,41,0,0,0,0,444,41,0,41,0,41,41,444,444,0,165,444,89,444,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,463,463,42,0,0,0,0,463,42,0,42,0,42,42,463,463,0,134,463,122,463,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,405,405,22,0,0,0,0,405,22,0,22,0,22,22,405,405,0,152,405,156,405,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,372,372,20,0,0,0,0,372,20,0,20,0,20,20,372,372,0,151,372,110,372,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,404,404,26,0,0,0,0,404,26,0,26,0,26,26,404,404,0,159,404,114,404,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,440,440,21,0,0,0,0,440,21,0,21,0,21,21,440,440,0,156,440,83,440,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,495,495,22,0,0,0,0,495,22,0,22,0,22,22,495,495,0,132,495,79,495,68,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,467,467,43,0,0,0,0,467,43,0,43,0,43,43,467,467,0,136,467,110,467,92,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,429,429,31,0,0,0,0,429,31,0,31,0,31,31,429,429,0,105,429,138,429,99,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,523,523,30,0,0,0,0,523,30,0,30,0,30,30,523,523,0,118,523,195,523,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,868,868,48,0,0,0,0,868,48,0,48,0,48,48,868,868,0,104,868,179,868,78,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,498,498,55,0,0,0,0,498,55,0,55,0,55,55,498,498,0,124,498,148,498,74,23,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,373,373,75,0,0,0,0,373,75,0,75,0,75,75,373,373,0,78,373,190,373,44,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,364,364,53,0,0,0,0,364,53,0,53,0,53,53,364,364,0,86,364,185,364,42,25,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,766,766,76,0,0,0,0,766,76,0,76,0,76,76,766,766,0,77,766,228,766,28,27,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,192,192,81,0,0,0,0,192,81,0,81,0,81,81,192,192,0,81,192,241,192,24,25,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,574,574,67,0,0,0,0,574,67,0,67,0,67,67,574,574,0,87,574,343,574,24,62,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,509,509,69,0,0,0,0,509,69,0,69,0,69,69,509,509,0,75,509,414,509,39,48,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,487,487,77,0,0,0,0,487,77,0,77,0,77,77,487,487,0,67,487,396,487,66,55,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,529,529,52,0,0,0,0,529,52,0,52,0,52,52,529,529,0,60,529,385,529,50,60,52,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,613,613,67,33,0,33,33,613,67,33,67,33,67,67,613,613,0,48,613,339,613,63,51,67,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,604,604,22,0,0,0,0,604,22,0,22,0,22,22,604,604,0,41,604,333,604,33,30,22,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,910,910,42,0,0,0,0,910,42,0,42,0,42,42,910,910,0,382,910,382,910,38,38,42,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,709,709,25,35,0,35,35,709,25,35,25,35,25,25,709,709,0,342,709,342,709,23,27,25,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,885,885,22,24,0,24,24,885,22,24,22,24,22,22,885,885,0,290,885,290,885,43,44,22,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,816,816,27,22,0,22,22,816,27,22,27,22,27,27,816,816,0,355,816,355,816,52,53,27,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,772,772,43,0,0,0,0,772,43,0,43,0,43,43,772,772,0,383,772,383,772,23,48,43,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,513,513,35,0,0,0,0,513,35,0,35,0,35,35,513,513,0,330,513,330,513,30,55,35,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,679,679,37,0,0,0,0,679,37,0,37,0,37,37,679,679,0,327,679,327,679,37,83,37,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,665,665,58,0,0,0,0,665,58,0,58,0,58,58,665,665,0,231,665,231,665,66,112,58,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,610,610,56,0,0,0,0,610,56,0,56,0,56,56,610,610,0,273,610,273,610,53,107,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,462,462,61,0,0,0,0,462,61,0,61,0,61,61,462,462,0,253,462,253,462,45,154,61,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,425,425,103,0,0,0,0,425,103,0,103,0,103,103,425,425,0,281,425,281,425,45,192,103,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,340,340,71,22,0,22,22,340,71,22,71,22,71,71,340,340,0,391,340,391,340,70,216,71,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,406,406,152,28,0,28,28,406,152,28,152,28,152,152,406,406,0,382,406,382,406,49,269,152,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,438,438,131,38,0,38,38,438,131,38,131,38,131,131,438,438,0,300,438,300,438,50,294,131,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,295,295,132,28,0,28,28,295,132,28,132,28,132,132,295,295,0,294,295,294,295,39,345,132,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,255,255,157,25,0,25,25,255,157,25,157,25,157,157,255,255,0,371,255,371,255,44,285,157,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,283,283,97,36,0,36,36,283,97,36,97,36,97,97,283,283,0,445,283,445,283,65,293,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,304,304,42,62,0,62,62,304,42,62,42,62,42,42,304,304,0,449,304,449,304,55,327,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
