0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
24,0,0,0,0
22,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,25,0,0,0
0,0,0,0,0
36,0,0,0,0
25,26,0,0,0
25,25,0,0,0
26,26,0,0,0
43,43,0,0,0
42,42,0,0,0
21,21,0,0,0
38,38,0,0,0
28,28,0,0,0
71,71,0,0,0
103,103,0,0,0
96,96,0,0,0
71,71,0,0,0
33,33,0,0,0
74,74,0,0,0
74,74,0,0,0
53,53,0,0,0
76,76,0,0,0
84,84,0,0,0
70,70,0,0,0
72,72,0,0,0
88,88,0,0,0
69,69,0,0,0
71,71,0,0,0
94,94,0,0,0
95,95,0,0,0
63,63,0,0,0
77,77,0,0,0
60,60,0,0,0
48,48,0,0,0
37,37,0,0,0
22,22,0,0,0
0,0,0,0,0
24,24,0,0,0
24,24,0,0,0
27,27,0,0,0
38,38,0,0,0
46,46,0,0,0
50,50,0,0,0
85,85,0,0,0
81,81,0,0,0
72,72,0,0,0
101,101,0,0,0
93,93,0,0,0
115,115,0,0,0
110,110,0,0,0
116,116,0,0,0
121,121,0,0,0
150,150,0,0,0
201,201,0,0,0
192,192,0,0,0
154,154,0,0,0
202,202,0,0,0
219,219,0,0,0
201,201,0,0,0
214,214,0,0,0
145,145,0,0,0
156,156,0,0,0
112,112,0,0,0
177,177,0,0,0
153,153,0,0,0
128,128,0,0,0
104,104,0,0,0
87,87,0,0,0
92,92,0,0,0
53,53,0,0,0
74,74,0,0,0
54,54,0,0,0
56,56,0,0,0
46,46,0,0,0
65,65,0,0,0
0,0,0,0,0
28,28,0,0,0
26,26,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
26,26,0,0,0
30,30,0,0,0
28,28,0,0,0
26,26,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
38,38,0,0,0
25,25,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
21,21,0,0,0
0,0,0,0,0
0,0,0,0,0
26,26,0,0,0
29,29,0,0,0
41,41,0,0,0
35,35,0,0,0
42,42,0,0,0
43,43,0,0,0
36,36,0,0,0
39,39,0,0,0
33,33,0,0,0
24,24,0,0,0
20,20,0,0,0
20,20,0,0,0
20,20,0,0,0
0,0,0,0,0
0,0,0,0,0
