0,1,2,3,4,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
27,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
21,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
21,30,0,0,0,0
20,32,0,0,0,0
20,22,0,0,0,0
26,0,0,0,0,0
21,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
34,0,0,0,0,0
32,22,0,0,0,0
27,20,0,0,0,0
33,34,0,0,0,0
23,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,22,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,20,0,0,0
0,0,0,0,0,0
0,0,24,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,23,0,0,0
0,0,51,0,0,0
0,0,72,0,0,0
0,0,70,0,0,0
0,0,79,0,0,0
0,0,71,0,0,0
0,0,85,0,0,0
0,0,75,0,0,0
0,0,71,0,0,0
0,0,49,0,0,0
0,0,42,0,0,0
0,0,51,0,0,0
0,0,87,0,0,0
0,0,76,0,0,0
0,0,92,0,0,0
0,0,65,0,0,0
0,0,65,0,0,0
0,0,58,0,0,0
0,0,96,0,0,0
0,0,73,0,0,0
0,0,68,0,0,0
0,0,73,0,0,0
0,0,63,0,0,0
0,0,74,0,0,0
0,0,98,0,0,0
0,0,110,0,0,0
0,0,149,0,0,0
0,0,198,0,0,0
0,0,189,0,0,0
0,0,233,0,0,0
0,0,226,0,0,0
0,0,159,0,0,0
0,0,156,0,0,0
0,0,159,0,0,0
0,0,159,0,0,0
0,0,194,0,0,0
0,0,146,0,0,0
0,0,108,0,0,0
0,0,148,0,0,0
0,0,115,0,0,0
0,0,107,0,0,0
0,0,84,0,0,0
0,0,112,0,0,0
0,0,71,0,0,0
0,0,81,0,0,0
0,0,52,0,0,0
0,0,61,0,0,0
0,0,61,0,0,0
0,0,59,0,0,0
0,0,61,0,0,0
0,0,59,0,0,0
0,0,69,0,0,0
0,0,44,0,0,0
0,0,44,0,0,0
0,0,39,0,0,0
0,0,44,0,0,0
0,0,48,0,0,0
0,0,48,0,0,0
0,0,29,0,0,0
0,0,30,0,0,0
0,0,26,0,0,0
0,0,28,0,0,0
0,0,25,0,0,0
0,0,38,0,0,0
0,0,39,0,0,0
0,0,48,0,0,0
0,0,29,0,0,0
0,0,23,0,0,0
0,0,31,0,0,0
0,0,44,0,0,0
0,0,33,0,0,0
0,0,30,0,0,0
0,0,0,0,0,0
0,0,27,0,0,0
0,0,0,0,0,0
0,0,20,0,0,0
0,0,27,0,0,0
0,0,0,0,0,0
0,0,24,0,0,0
0,0,0,0,0,0
0,0,31,0,0,0
0,0,29,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,22,0,0,0
0,0,30,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,20,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,22,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,28,0,0,0
0,0,0,0,0,0
0,0,20,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,24,0,0,0
0,0,20,0,0,0
0,0,0,0,0,0
0,0,21,0,0,0
0,0,22,0,0,0
0,0,27,0,0,0
0,0,0,0,0,0
0,0,39,0,0,0
0,0,36,0,0,0
0,0,48,0,0,0
0,0,24,0,0,0
0,0,30,0,0,0
0,0,26,0,0,0
0,0,38,0,0,0
0,0,47,0,0,0
0,0,22,0,0,0
0,0,29,0,0,0
0,0,20,0,0,0
0,0,24,0,0,0
0,0,26,0,0,0
0,0,22,0,0,0
0,0,25,0,0,0
0,0,26,0,0,0
0,0,30,0,0,0
