0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,0,0,0,1560,0,0,1560,37,0,0,37,1560,34,1560,37,0,0,34,0,1560,37,399,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1639,0,0,1639,42,0,0,42,1639,40,1639,42,0,0,40,0,1639,42,300,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1576,0,0,1576,31,0,0,31,1576,43,1576,31,0,0,43,0,1576,31,286,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1621,0,0,1621,58,0,0,58,1621,28,1621,58,0,0,28,0,1621,58,263,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1561,0,0,1561,24,0,0,24,1561,28,1561,24,0,0,28,0,1561,24,170,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1649,0,0,1649,27,0,0,27,1649,27,1649,27,0,0,27,0,1649,27,199,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1714,0,0,1714,72,0,0,72,1714,392,1714,72,0,0,392,0,1714,72,392,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,22,22,1612,22,22,1612,56,22,22,56,1612,221,1612,56,24,22,221,0,1612,56,221,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,20,20,1448,20,20,1448,70,20,20,70,1448,207,1448,70,0,20,207,0,1448,70,207,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1390,0,0,1390,67,0,0,67,1390,388,1390,67,0,0,388,0,1390,67,388,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1341,0,0,1341,67,0,0,67,1341,327,1341,67,0,0,327,0,1341,67,327,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1321,0,0,1321,67,0,0,67,1321,203,1321,67,0,0,203,0,1321,67,203,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1323,0,0,1323,49,0,0,49,1323,182,1323,49,0,0,182,0,1323,49,182,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1213,0,0,1213,112,0,0,112,1213,250,1213,112,0,0,250,23,1213,112,250,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1080,0,0,1080,57,0,0,57,1080,198,1080,57,0,0,198,0,1080,57,198,20,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1102,0,0,1102,52,0,0,52,1102,190,1102,52,0,0,190,0,1102,52,190,42,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1156,0,0,1156,75,0,0,75,1156,247,1156,75,0,0,247,0,1156,75,247,27,75,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1077,0,0,1077,56,0,0,56,1077,315,1077,56,0,0,315,0,1077,56,315,48,46,0,23,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1256,0,0,1256,41,0,0,41,1256,357,1256,41,0,0,357,0,1256,41,357,67,103,31,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1140,0,0,1140,46,0,0,46,1140,487,1140,46,0,0,487,25,1140,46,487,64,132,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1043,0,0,1043,60,0,0,60,1043,712,1043,60,0,0,712,0,1043,60,712,60,213,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1091,0,0,1091,48,0,0,48,1091,776,1091,48,0,0,776,0,1091,48,776,35,147,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1159,0,0,1159,56,0,0,56,1159,717,1159,56,1159,0,717,0,1159,56,717,40,116,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1298,0,0,1298,57,0,0,57,1298,675,1298,57,1298,0,675,0,1298,57,675,27,98,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1265,0,0,1265,50,0,0,50,1265,666,1265,50,1265,0,666,0,1265,50,666,36,105,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1228,0,0,1228,47,0,0,47,1228,590,1228,47,1228,0,590,0,1228,47,590,20,97,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1157,0,0,1157,78,0,0,78,1157,384,1157,78,1157,0,384,0,1157,78,384,29,82,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1251,0,0,1251,41,0,0,41,1251,285,1251,41,1251,0,285,0,1251,41,285,55,73,0,46,46,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1345,0,0,1345,21,0,0,21,1345,202,1345,21,1345,0,202,0,1345,21,202,42,54,0,39,39,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1190,0,0,1190,70,0,0,70,1190,176,1190,70,1190,0,176,0,1190,70,176,54,42,0,85,85,40,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1200,0,0,1200,54,0,0,54,1200,169,1200,54,1200,0,169,0,1200,54,169,48,0,0,71,71,37,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1110,0,0,1110,83,0,0,83,1110,138,1110,83,1110,0,138,21,1110,83,138,62,25,0,41,41,40,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1159,0,0,1159,85,0,0,85,1159,138,1159,85,1159,0,138,24,1159,85,138,53,0,0,47,47,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1134,0,0,1134,82,0,0,82,1134,95,1134,82,1134,0,95,0,1134,82,95,47,0,0,28,28,63,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1120,0,0,1120,76,0,0,76,1120,74,1120,76,1120,0,74,26,1120,76,74,76,0,0,27,27,132,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1118,0,0,1118,75,0,0,75,1118,48,1118,75,1118,0,48,22,1118,75,48,100,0,0,31,31,128,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1230,0,0,1230,55,0,0,55,1230,57,1230,55,1230,0,57,0,1230,55,57,76,23,0,28,28,122,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1381,0,0,1381,54,0,0,54,1381,66,1381,54,1381,0,66,0,1381,54,66,80,0,0,35,35,115,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1424,0,0,1424,33,0,0,33,1424,154,1424,33,1424,0,154,0,1424,33,154,154,0,0,35,35,90,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1526,0,0,1526,38,0,0,38,1526,96,1526,38,1526,0,96,0,1526,38,96,96,0,0,26,26,114,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1623,0,0,1623,34,0,0,34,1623,90,1623,34,1623,0,90,0,1623,34,90,90,0,0,28,28,79,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1831,0,0,1831,24,0,0,24,1831,80,1831,24,1831,0,80,0,1831,24,80,80,20,0,29,29,113,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1805,0,0,1805,45,0,0,45,1805,90,1805,45,1805,0,90,0,1805,45,90,90,0,0,90,90,122,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2052,0,0,2052,59,0,0,59,2052,92,2052,59,2052,0,92,0,2052,59,92,92,0,0,92,92,104,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2024,0,0,2024,74,0,0,74,2024,98,2024,74,2024,0,98,0,2024,74,98,98,0,0,98,98,96,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1722,0,0,1722,108,0,0,108,1722,135,1722,108,1722,0,135,0,1722,108,135,135,0,0,135,135,66,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1767,0,0,1767,85,0,0,85,1767,193,1767,85,1767,0,193,0,1767,85,193,193,0,0,193,193,62,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1835,0,0,1835,99,0,0,99,1835,232,1835,99,1835,0,232,0,1835,99,232,232,0,0,232,232,89,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1895,0,0,1895,90,0,0,90,1895,212,1895,90,1895,0,212,0,1895,90,212,212,0,0,212,212,94,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1811,0,0,1811,123,0,0,123,1811,251,1811,123,1811,0,251,0,1811,123,251,251,0,0,251,251,119,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1711,0,0,1711,96,0,0,96,1711,234,1711,96,1711,0,234,0,1711,96,234,234,0,0,234,234,149,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1816,0,0,1816,121,0,0,121,1816,298,1816,121,1816,0,298,0,1816,121,298,298,0,0,298,298,101,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1689,0,0,1689,107,0,0,107,1689,300,1689,107,1689,0,300,0,1689,107,300,300,0,0,300,300,136,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1591,0,0,1591,104,0,0,104,1591,336,1591,104,1591,0,336,0,1591,104,336,336,0,0,336,336,121,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1719,0,0,1719,72,0,0,72,1719,278,1719,72,1719,0,278,0,1719,72,278,278,0,0,278,278,122,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1730,0,0,1730,51,0,0,51,1730,303,1730,51,1730,0,303,0,1730,51,303,303,0,0,303,303,147,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1801,0,0,1801,59,0,0,59,1801,406,1801,59,1801,0,406,0,1801,59,406,406,0,24,406,406,120,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1706,0,0,1706,44,0,0,44,1706,458,1706,44,1706,0,458,0,1706,44,458,458,0,29,458,458,195,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1629,0,0,1629,25,0,0,25,1629,657,1629,25,1629,0,657,0,1629,25,657,657,0,130,657,657,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1517,0,0,1517,21,0,0,21,1517,692,1517,21,1517,0,692,0,1517,21,692,692,0,161,692,692,161,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1666,0,0,1666,39,0,0,39,1666,634,1666,39,1666,0,634,0,1666,39,634,634,0,103,634,634,103,99,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1476,0,0,1476,58,0,0,58,1476,610,1476,58,1476,0,610,0,1476,58,610,610,0,112,610,610,112,69,52,28,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1690,0,0,1690,32,0,0,32,1690,649,1690,32,1690,0,649,0,1690,32,649,649,0,70,649,649,70,133,61,0,21,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1678,0,0,1678,1678,0,0,1678,1678,589,1678,1678,1678,0,589,0,1678,1678,589,589,0,108,589,589,108,159,84,38,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1683,0,0,1683,1683,0,0,1683,1683,530,1683,1683,1683,0,530,0,1683,1683,530,530,0,90,530,530,90,117,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1726,0,0,1726,1726,0,0,1726,1726,509,1726,1726,1726,0,509,0,1726,1726,509,509,0,99,509,509,99,121,70,28,0,22,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1644,0,0,1644,1644,0,0,1644,1644,397,1644,1644,1644,0,397,0,1644,1644,397,397,0,117,397,397,117,126,67,0,40,36,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1812,0,0,1812,1812,0,0,1812,1812,352,1812,1812,1812,0,352,0,1812,1812,352,352,0,113,352,352,113,157,64,0,28,21,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2011,0,0,2011,2011,0,0,2011,2011,209,2011,2011,2011,0,209,0,2011,2011,209,209,31,160,209,209,160,160,82,0,57,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1910,0,0,1910,1910,0,0,1910,1910,198,1910,1910,1910,0,198,0,1910,1910,198,198,56,170,198,198,170,153,35,0,36,36,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1846,0,0,1846,1846,0,0,1846,1846,183,1846,1846,1846,0,183,0,1846,1846,183,183,54,238,183,183,238,163,94,21,21,45,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1783,0,0,1783,1783,0,0,1783,1783,229,1783,1783,1783,0,229,0,1783,1783,229,229,56,215,229,229,215,133,68,21,20,55,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1961,0,0,1961,1961,0,0,1961,1961,290,1961,1961,1961,0,290,0,1961,1961,290,290,69,229,290,290,229,148,108,0,46,53,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1900,0,0,1900,1900,0,0,1900,1900,176,1900,1900,1900,0,176,0,1900,1900,176,176,61,196,176,176,196,189,116,0,43,49,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1951,0,0,1951,1951,0,0,1951,1951,215,1951,1951,1951,0,215,0,1951,1951,215,215,43,160,215,215,160,154,87,32,57,43,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2001,0,0,2001,2001,0,0,2001,2001,173,2001,2001,2001,0,173,0,2001,2001,173,173,37,187,173,173,187,139,53,0,69,34,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1908,0,0,1908,1908,0,0,1908,1908,160,1908,1908,1908,0,160,0,1908,1908,160,160,0,146,160,160,146,142,39,0,79,40,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2082,0,0,2082,2082,0,0,2082,2082,108,2082,2082,2082,0,108,0,2082,2082,108,108,31,111,108,108,111,132,40,0,80,55,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2122,0,0,2122,2122,0,0,2122,2122,91,2122,2122,2122,0,91,0,2122,2122,91,91,26,136,91,91,136,122,75,0,129,56,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1980,0,0,1980,1980,0,0,1980,1980,64,1980,1980,1980,0,64,0,1980,1980,64,64,0,121,64,64,121,147,74,0,105,52,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2150,0,0,2150,2150,0,0,2150,2150,57,2150,2150,2150,0,57,0,2150,2150,57,57,0,261,57,57,261,130,63,0,95,47,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2025,0,0,2025,2025,0,0,2025,2025,26,2025,2025,2025,0,26,0,2025,2025,26,26,0,148,26,26,148,150,62,0,146,32,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1909,0,0,1909,1909,0,0,1909,1909,49,1909,1909,1909,0,49,0,1909,1909,49,49,0,129,49,49,129,121,77,0,194,49,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1943,0,0,1943,1943,0,0,1943,1943,39,1943,1943,1943,0,39,0,1943,1943,39,39,31,109,39,39,109,110,74,0,230,31,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1828,0,0,1828,1828,0,0,1828,1828,51,1828,1828,1828,0,51,0,1828,1828,51,51,29,101,51,51,101,106,65,0,206,24,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1898,0,0,1898,1898,0,0,1898,1898,42,1898,1898,1898,0,42,0,1898,1898,42,42,54,91,42,42,91,100,78,0,217,30,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1922,0,0,1922,1922,0,0,1922,1922,45,1922,1922,1922,0,45,0,1922,1922,45,45,90,64,45,45,64,129,96,20,202,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1647,0,0,1647,1647,0,0,1647,1647,73,1647,1647,1647,0,73,0,1647,1647,73,73,112,60,73,73,60,110,69,21,252,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1850,0,0,1850,1850,0,0,1850,1850,34,1850,1850,1850,0,34,0,1850,1850,34,34,129,49,34,34,49,140,87,31,210,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1831,0,0,1831,1831,0,0,1831,1831,44,1831,1831,1831,0,44,0,1831,1831,44,44,126,60,44,44,60,112,42,38,178,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1660,0,0,1660,1660,0,0,1660,1660,33,1660,1660,1660,0,33,0,1660,1660,33,33,182,36,33,33,36,150,42,26,174,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1506,0,0,1506,1506,0,0,1506,1506,31,1506,1506,1506,0,31,0,1506,1506,31,31,173,37,31,31,37,125,78,0,247,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1505,0,0,1505,1505,0,0,1505,1505,48,1505,1505,1505,0,48,0,1505,1505,48,48,275,23,48,48,23,128,57,23,226,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1416,0,0,1416,1416,0,0,1416,1416,36,1416,1416,1416,0,36,0,1416,1416,36,36,280,55,36,36,55,124,63,0,224,30,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1442,0,0,1442,1442,0,0,1442,1442,47,1442,1442,1442,0,47,0,1442,1442,47,47,324,84,47,47,84,122,35,21,194,122,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1366,0,0,1366,1366,0,0,1366,1366,28,1366,1366,1366,0,28,0,1366,1366,28,28,283,75,28,28,75,105,47,0,206,105,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1369,0,0,1369,1369,0,0,1369,1369,30,1369,1369,1369,0,30,0,1369,1369,30,30,218,84,30,30,84,110,48,0,178,110,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1431,0,0,1431,1431,0,0,1431,1431,28,1431,1431,1431,0,28,22,1431,1431,28,28,174,45,28,28,45,104,59,0,158,104,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1312,0,0,1312,1312,0,0,1312,1312,59,1312,1312,1312,0,59,0,1312,1312,59,59,290,47,59,59,47,117,59,0,163,117,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1333,0,0,1333,1333,0,0,1333,1333,40,1333,1333,1333,0,40,0,1333,1333,40,40,298,47,40,40,47,80,40,0,235,80,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1134,0,0,1134,1134,0,0,1134,1134,40,1134,1134,1134,0,40,0,1134,1134,40,40,195,36,40,40,36,80,40,0,245,80,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1000,0,0,1000,1000,0,0,1000,1000,41,1000,1000,1000,0,41,0,1000,1000,41,41,257,30,41,41,30,91,41,0,252,91,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,895,0,0,895,895,0,0,895,895,56,895,895,895,0,56,26,895,895,56,56,177,0,56,56,0,116,56,0,253,116,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,872,0,0,872,872,0,0,872,872,71,872,872,872,0,71,0,872,872,71,71,200,25,71,71,25,115,71,0,247,115,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,629,0,0,629,629,0,0,629,629,71,629,629,629,0,71,0,629,629,71,71,155,0,71,71,0,149,71,0,237,149,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,579,0,0,579,579,0,0,579,579,72,579,579,579,0,72,0,579,579,72,72,128,0,72,72,0,96,72,0,262,96,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,590,0,0,590,590,0,0,590,590,43,590,590,590,0,43,0,590,590,43,43,293,20,43,43,20,101,43,0,275,101,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,570,0,0,570,570,0,0,570,570,81,570,570,570,0,81,0,570,570,81,81,262,23,81,81,23,105,81,0,271,105,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,598,0,0,598,598,0,0,598,598,52,598,598,598,0,52,0,598,598,52,52,190,31,52,52,31,104,52,0,226,104,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,447,0,0,447,447,0,0,447,447,60,447,447,447,0,60,0,447,447,60,60,284,20,60,60,20,78,60,0,302,78,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,499,0,0,499,499,0,0,499,499,44,499,499,499,0,44,0,499,499,44,44,175,0,44,44,0,94,44,0,333,94,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,601,0,0,601,601,0,0,601,601,35,601,601,601,0,35,0,601,601,35,35,183,0,35,35,0,67,35,0,260,67,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,513,0,0,513,513,0,0,513,513,53,513,513,513,0,53,0,513,513,53,53,151,24,53,53,24,68,53,0,273,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,584,0,0,584,584,0,0,584,584,65,584,584,584,0,65,0,584,584,65,65,128,0,65,65,0,60,65,0,322,60,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,414,0,0,414,414,0,0,414,414,53,414,414,414,0,53,0,414,414,53,53,170,26,53,53,26,71,53,22,332,71,114,0,0,0,0,0,0,0,0,0,0
0,0,0,0,425,0,0,425,425,0,0,425,425,59,425,425,425,0,59,0,425,425,59,59,165,22,59,59,22,68,59,29,286,68,119,0,0,0,0,0,0,0,0,0,0
0,0,0,0,281,0,0,281,281,0,0,281,281,76,281,281,281,0,76,0,281,281,76,76,130,0,76,76,0,77,76,0,273,77,139,0,0,0,0,0,0,0,0,0,0
0,0,0,0,130,0,0,130,130,0,0,130,130,104,130,130,130,0,104,0,130,130,104,104,95,0,104,104,0,65,104,0,213,65,145,0,0,0,0,0,0,0,0,0,0
0,0,0,0,290,0,0,290,290,0,0,290,290,99,290,290,290,0,99,0,290,290,99,99,32,0,99,99,0,90,99,0,137,90,141,0,0,0,0,0,0,0,0,0,0
0,0,0,0,181,0,0,181,181,0,0,181,181,119,181,181,181,0,119,0,181,181,119,119,0,0,119,119,0,109,119,0,124,109,150,0,0,0,0,0,0,0,0,0,0
0,0,0,0,58,0,0,58,58,0,0,58,58,146,58,58,58,0,146,0,58,58,146,146,20,0,146,146,0,187,146,0,105,187,176,0,0,0,0,0,0,0,0,0,0
0,0,0,0,156,0,0,156,156,0,0,156,156,124,156,156,156,0,124,0,156,156,124,124,20,0,124,124,0,118,124,0,123,118,111,0,0,0,0,0,0,0,0,0,0
0,0,0,0,290,0,0,290,290,0,0,290,290,110,290,290,290,0,110,0,290,290,110,110,31,0,110,110,0,122,110,0,89,122,170,0,0,0,0,0,0,0,0,0,0
0,0,0,0,131,0,0,131,131,0,0,131,131,95,131,131,131,0,95,0,131,131,95,95,23,0,95,95,0,116,95,0,113,116,222,0,0,0,0,0,0,0,0,0,0
0,0,0,0,85,0,0,85,85,0,0,85,85,78,85,85,85,0,78,0,85,85,78,78,26,0,78,78,0,145,78,0,93,145,184,0,0,0,0,0,0,0,0,0,0
0,0,0,0,120,0,0,120,120,0,0,120,120,171,120,120,120,0,171,0,120,120,171,171,43,0,171,171,0,121,171,0,84,121,243,0,0,0,0,0,0,0,0,0,0
0,0,0,0,258,0,0,258,258,0,0,258,258,173,258,258,258,0,173,0,258,258,173,173,50,0,173,173,0,111,173,0,66,111,206,0,0,0,0,0,0,0,0,0,0
0,0,0,0,107,0,0,107,107,0,0,107,107,133,107,107,107,0,133,0,107,107,133,133,30,0,133,133,0,114,133,0,80,114,185,0,0,0,0,0,0,0,0,0,0
0,0,0,0,96,0,0,96,96,0,0,96,96,127,96,96,96,0,127,0,96,96,127,127,30,0,127,127,0,47,127,0,69,47,190,0,0,0,0,0,0,0,0,0,0
0,0,0,0,50,0,0,50,50,0,0,50,50,89,50,50,50,0,89,0,50,50,89,89,0,0,89,89,0,63,89,0,72,63,192,0,0,0,0,0,0,0,0,0,0
0,0,0,0,46,0,0,46,46,0,0,46,46,113,46,46,46,0,113,0,46,46,113,113,26,0,113,113,0,41,113,0,63,41,204,0,0,0,0,0,0,0,0,0,0
0,0,0,0,96,0,0,96,96,0,0,96,96,61,96,96,96,0,61,0,96,96,61,61,22,0,61,61,0,63,61,0,56,63,220,0,0,0,0,0,0,0,0,0,0
0,0,0,0,111,0,0,111,111,0,0,111,111,73,111,111,111,0,73,0,111,111,73,73,0,0,73,73,0,60,73,0,62,60,283,0,0,0,0,0,0,0,0,0,0
0,0,0,0,85,0,0,85,85,0,0,85,85,36,85,85,85,0,36,0,85,85,36,36,0,0,36,36,0,47,36,0,29,47,387,0,0,0,0,0,0,0,0,0,0
0,0,0,0,47,0,0,47,47,0,0,47,47,21,47,47,47,0,21,0,47,47,21,21,0,0,21,21,0,38,21,0,25,38,389,0,0,0,0,0,0,0,0,0,0
0,0,0,0,89,0,0,89,89,0,0,89,89,20,89,89,89,0,20,0,89,89,20,20,33,24,20,20,24,61,20,24,20,61,456,0,0,0,0,0,0,0,0,0,0
0,0,0,0,27,0,0,27,27,0,0,27,27,31,27,27,27,0,31,0,27,27,31,31,0,0,31,31,0,40,31,0,33,40,425,0,0,0,0,0,0,0,0,0,0
0,0,0,0,37,0,0,37,37,0,0,37,37,23,37,37,37,0,23,0,37,37,23,23,20,33,23,23,33,22,23,33,36,22,362,0,0,0,0,0,0,0,0,0,0
0,0,0,0,32,0,0,32,32,0,0,32,32,61,32,32,32,0,61,0,32,32,61,61,31,0,61,61,0,30,61,0,33,30,473,0,0,0,0,0,0,0,0,0,0
0,0,0,0,39,0,0,39,39,0,0,39,39,59,39,39,39,0,59,0,39,39,59,59,32,0,59,59,0,79,59,0,45,79,512,0,0,0,0,0,0,0,0,0,0
0,0,0,0,65,0,0,65,65,0,0,65,65,61,65,65,65,0,61,0,65,65,61,61,46,0,61,61,0,24,61,0,86,24,520,0,0,0,0,0,0,0,0,0,0
0,0,0,0,31,0,0,31,31,0,0,31,31,56,31,31,31,0,56,0,31,31,56,56,38,0,56,56,0,45,56,0,48,45,527,0,0,0,0,0,0,0,0,0,0
0,0,0,0,43,0,0,43,43,0,0,43,43,51,43,43,43,0,51,0,43,43,51,51,32,0,51,51,0,29,51,0,65,29,566,0,0,0,0,0,0,0,0,0,0
0,0,0,0,54,0,0,54,54,0,0,54,54,79,54,54,54,0,79,0,54,54,79,79,41,0,79,79,0,44,79,0,73,44,581,0,0,0,0,0,0,0,0,0,0
0,0,0,0,34,0,0,34,34,0,0,34,34,41,34,34,34,0,41,0,34,34,41,41,47,24,41,41,24,41,41,24,34,41,503,0,0,0,0,0,0,0,0,0,0
0,0,0,0,30,0,0,30,30,0,0,30,30,69,30,30,30,0,69,0,30,30,69,69,35,22,69,69,22,38,69,22,30,38,491,0,0,0,0,0,0,0,0,0,0
