0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
29,0,0,0,0
32,0,0,0,0
0,0,0,0,0
31,0,0,0,0
31,0,0,0,0
29,0,0,0,0
22,0,0,0,0
37,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
40,0,0,0,0
68,0,0,0,0
93,0,0,0,0
131,0,0,0,0
86,0,0,0,0
80,0,0,0,0
48,0,0,0,0
42,0,0,0,0
31,0,0,0,0
32,0,0,0,0
41,0,0,0,0
40,0,0,0,0
31,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,20,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,29,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
24,0,0,0,0
0,0,0,0,0
22,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,24,0,0
0,0,25,0,0
0,0,0,35,0
0,0,50,26,0
0,0,27,24,0
0,0,27,31,0
0,0,54,0,0
0,0,72,0,0
0,0,47,0,0
0,0,56,0,0
0,0,49,0,0
22,0,39,40,0
0,0,28,24,0
0,0,41,27,0
0,0,35,0,0
0,0,59,0,0
0,0,52,30,0
0,0,60,0,0
35,0,59,0,0
69,0,47,34,0
106,0,46,0,0
79,0,63,0,0
106,0,57,36,0
123,0,51,28,0
111,0,43,56,0
130,0,43,32,0
196,0,35,35,0
244,0,58,26,0
243,0,48,37,0
271,0,41,47,0
225,0,57,35,0
229,0,34,76,0
212,0,39,44,0
191,0,80,99,0
167,0,77,85,0
160,0,51,91,0
148,0,89,111,0
101,0,81,53,0
100,0,82,46,0
112,0,111,70,0
197,0,50,115,0
213,0,149,52,0
230,0,79,62,0
218,0,209,89,0
170,0,203,101,0
128,0,266,126,0
121,0,321,108,0
89,0,248,80,0
58,0,277,29,0
92,0,138,51,0
83,0,126,55,0
106,0,83,23,0
68,0,96,26,0
50,0,193,36,0
67,0,229,37,0
49,0,275,20,0
65,0,299,0,0
44,0,275,25,0
0,0,300,0,0
0,0,325,23,0
0,0,351,0,0
0,0,329,0,0
0,0,433,0,0
0,0,439,0,0
0,0,479,0,0
0,0,458,0,0
0,0,400,0,0
0,0,385,20,0
0,0,480,24,0
0,0,531,26,0
0,0,493,21,0
0,0,508,30,0
0,0,572,41,0
0,0,485,25,0
0,0,522,26,0
0,0,599,0,0
0,0,533,0,0
0,0,515,0,0
0,0,509,0,0
