0,1,2,3,4,5,6,7,8,9,10,11,12,13
196,0,196,199,0,96,0,0,0,0,0,0,0,0
214,0,214,316,0,98,0,0,0,0,0,0,0,0
240,0,240,339,0,73,0,0,0,0,0,0,0,0
187,0,187,445,0,98,0,0,0,0,0,0,0,0
224,0,224,462,31,172,0,0,0,0,0,0,0,0
253,0,253,730,0,197,0,0,0,0,0,0,0,0
259,0,259,821,0,199,0,0,0,0,0,0,0,0
196,0,196,811,24,175,0,0,0,0,0,0,0,0
230,0,230,797,21,243,0,0,0,0,0,0,0,0
252,0,252,792,0,181,0,0,0,0,0,0,0,0
316,0,316,852,0,205,0,0,0,0,0,0,0,0
274,0,274,884,0,144,0,0,0,0,0,0,0,0
231,0,231,990,0,171,0,0,0,0,0,0,0,0
233,0,233,947,0,210,0,0,0,0,0,0,0,0
272,0,272,1011,0,197,0,0,0,0,0,0,0,0
243,0,243,1083,0,265,0,0,0,0,0,0,0,0
295,0,295,1016,0,379,0,0,0,0,0,0,0,0
339,0,339,909,0,448,0,0,0,0,0,0,0,0
328,0,328,927,0,451,0,0,0,0,0,0,0,0
343,0,343,778,0,461,0,0,0,0,0,0,0,0
350,0,350,723,0,399,0,0,0,0,0,0,0,0
334,0,334,712,0,391,0,0,0,0,0,0,0,0
312,0,312,866,0,317,0,0,0,0,0,0,0,0
304,0,304,680,0,315,0,0,0,0,0,0,0,0
329,0,329,679,0,289,0,0,0,0,0,0,0,0
327,0,327,605,0,296,0,0,0,0,0,0,0,0
276,0,276,881,0,308,0,0,0,0,0,0,0,0
264,0,264,859,0,359,0,0,0,0,0,0,0,0
295,0,295,516,0,394,0,0,0,0,0,0,0,0
247,0,247,432,0,447,0,0,0,0,0,0,0,0
240,0,240,640,0,493,0,0,0,0,0,0,0,0
223,0,223,703,0,556,0,0,0,0,0,0,0,0
189,0,189,651,0,691,0,0,0,0,0,0,0,0
185,0,185,600,0,750,0,0,0,0,0,0,0,0
189,0,189,576,0,898,0,0,0,0,0,0,0,0
154,0,154,432,0,919,0,0,0,0,0,0,0,0
140,0,140,473,0,1117,0,0,0,0,0,0,0,0
161,0,161,510,0,1074,0,0,0,0,0,0,0,0
158,0,158,417,0,1245,0,0,0,0,0,0,0,0
166,0,166,545,0,1192,0,0,0,0,0,0,0,0
172,0,172,772,0,1188,0,0,0,0,0,0,0,0
179,0,179,942,0,943,0,0,0,0,0,0,0,0
205,0,205,1023,0,884,0,0,0,0,0,0,0,0
232,0,232,926,0,847,0,0,0,0,0,0,0,0
253,0,253,876,0,881,0,0,0,0,0,0,0,0
216,0,216,794,0,890,0,0,0,0,0,0,0,0
187,0,187,698,0,844,0,0,0,0,0,0,0,0
132,0,132,648,0,701,0,0,0,0,0,0,0,0
106,0,106,628,0,748,0,0,0,0,0,0,0,0
79,0,79,705,0,677,0,0,0,0,0,0,0,0
92,0,92,769,0,725,0,0,0,0,0,0,0,0
112,0,112,730,0,685,0,0,0,0,0,0,0,0
54,0,54,710,0,754,0,0,0,0,0,0,0,0
56,0,56,571,0,769,0,0,0,0,0,0,0,0
0,0,0,567,0,734,0,0,0,0,0,0,0,0
26,0,26,814,0,634,0,0,0,0,0,0,0,0
0,0,0,860,0,523,0,0,0,0,0,0,0,0
0,0,0,820,0,671,0,0,0,0,0,0,0,0
0,0,0,679,0,828,20,0,0,0,0,0,0,0
0,0,0,670,0,905,0,0,0,0,0,0,0,0
0,0,0,760,0,926,0,0,0,0,0,0,0,0
0,0,0,877,0,916,0,0,0,0,0,0,0,0
0,0,0,767,0,939,0,0,0,0,0,0,0,0
0,0,0,756,0,943,0,0,0,0,0,0,0,0
0,0,0,694,0,803,0,0,0,0,0,0,0,0
25,0,25,815,0,716,27,0,0,0,0,0,0,0
26,0,26,789,0,634,61,0,0,0,0,0,0,0
34,0,34,698,0,632,95,0,0,0,0,0,0,0
33,0,33,708,0,658,111,0,0,0,0,0,0,0
28,0,28,723,0,424,112,0,0,0,0,0,0,0
0,0,0,837,0,475,139,0,0,0,0,0,0,0
0,0,0,779,0,601,91,0,0,0,0,0,0,0
0,0,0,714,0,580,105,0,0,0,0,0,0,0
21,0,21,639,0,517,157,0,0,0,0,0,0,0
0,0,0,727,0,185,171,0,0,0,0,0,0,0
0,0,0,753,0,317,165,0,0,0,0,0,0,0
0,0,0,878,0,145,142,0,0,0,0,0,0,0
0,0,0,872,0,366,144,0,0,0,0,0,0,0
0,0,0,972,0,342,108,0,0,0,0,0,0,0
0,0,0,1013,20,329,123,0,0,0,0,0,0,0
0,0,0,1053,0,264,109,0,0,0,0,0,0,0
0,0,0,761,0,279,89,0,0,0,0,0,0,0
0,0,0,1031,0,232,75,0,0,0,0,0,0,0
0,0,0,892,0,224,72,0,0,0,0,0,0,0
0,0,0,632,0,376,51,0,0,0,0,0,0,0
0,0,0,734,22,212,54,0,0,0,0,0,0,0
0,0,0,729,22,362,22,0,0,0,0,0,0,0
0,0,0,617,103,127,103,0,0,0,0,0,0,0
0,0,0,646,114,179,114,26,0,0,0,0,0,0
0,0,0,669,120,160,120,25,0,0,0,0,0,0
0,0,0,568,51,227,51,22,0,0,0,0,0,0
0,0,0,546,109,146,109,42,0,0,0,0,0,0
0,0,0,500,59,187,59,0,0,0,0,0,0,0
0,0,0,487,66,108,66,0,0,0,0,0,0,0
0,0,0,505,82,136,82,32,0,0,0,0,0,0
0,0,0,410,71,133,71,71,0,0,0,0,0,0
0,0,0,406,52,98,52,52,0,0,0,0,0,0
0,0,0,383,61,98,61,61,0,0,0,0,0,0
0,0,0,396,42,127,42,42,0,0,0,0,0,0
0,0,0,275,59,148,59,59,0,0,0,0,0,0
0,0,0,272,67,183,67,67,0,0,0,0,0,0
0,0,0,157,100,203,100,100,0,0,0,0,0,0
0,0,0,624,47,184,47,47,0,0,0,0,0,0
0,0,0,430,80,185,80,80,0,0,0,0,0,0
0,0,0,560,80,136,80,80,0,0,0,0,0,0
0,0,0,615,68,150,68,68,0,0,0,0,0,0
0,0,0,598,0,121,0,0,0,0,0,0,0,0
0,0,0,505,63,97,63,63,0,0,0,0,0,0
0,0,0,470,24,99,24,24,0,0,0,0,0,0
0,0,0,545,28,131,28,28,0,0,0,0,0,0
0,0,0,545,32,112,32,32,0,0,0,0,0,0
0,0,0,632,21,48,21,21,0,0,0,0,0,0
0,0,0,575,0,66,0,0,0,0,0,0,0,0
0,0,0,598,0,24,0,0,77,0,0,0,0,0
0,0,0,530,29,332,29,29,86,0,0,0,0,0
0,0,0,498,26,286,26,26,101,0,0,0,0,0
0,0,0,620,0,207,0,0,102,0,0,0,0,0
0,0,0,743,32,214,32,32,75,0,0,0,0,0
0,0,0,790,22,218,22,22,56,0,0,0,0,0
0,0,0,748,26,274,26,26,73,40,0,0,0,0
0,0,0,637,29,281,29,29,109,42,0,0,0,0
0,0,0,514,20,354,20,20,86,20,0,0,0,0
0,0,0,406,27,472,27,27,110,27,0,0,0,0
0,0,0,402,24,646,24,24,76,24,0,0,0,0
0,0,0,452,0,732,0,0,105,0,31,0,0,0
0,0,0,454,50,651,50,50,55,50,50,0,0,0
0,0,0,504,35,526,35,35,89,35,35,0,0,0
0,0,0,842,36,842,36,36,188,36,36,39,0,0
0,35,0,460,52,460,52,52,172,52,52,28,0,0
0,36,0,474,38,474,38,38,144,38,38,41,0,0
0,32,0,475,72,475,72,72,100,72,72,44,0,0
0,0,0,677,57,677,57,57,70,57,57,72,0,0
0,0,0,862,90,862,90,90,39,90,90,25,0,0
0,0,0,773,81,773,81,81,45,81,81,38,0,0
0,25,0,844,106,844,106,106,41,106,106,29,0,0
0,0,0,908,156,908,156,156,28,156,156,26,0,0
0,0,0,1112,173,1112,173,173,73,173,173,0,0,0
0,0,0,1417,140,1417,140,140,72,140,140,23,0,0
0,0,0,1245,87,1245,87,87,99,87,87,0,0,0
0,0,0,1263,102,1263,102,102,91,102,102,25,0,0
0,0,0,1210,87,1210,87,87,91,87,87,31,0,0
0,0,0,1294,123,1294,123,123,92,123,123,38,0,0
0,0,0,1251,129,1251,129,129,90,129,129,69,0,0
0,0,0,1355,99,1355,99,99,69,99,99,88,0,0
0,21,0,1266,98,1266,98,98,75,98,98,88,0,0
0,0,0,1217,96,1217,96,96,1217,96,96,79,0,0
0,0,0,1382,86,1382,86,86,1382,86,86,86,0,0
0,0,0,1203,61,1203,61,61,1203,61,61,84,0,0
0,0,0,1258,72,1258,72,72,1258,72,72,87,0,0
0,0,0,1206,79,1206,79,79,1206,79,79,119,0,0
0,0,0,1154,79,1154,79,79,1154,79,79,76,0,0
0,0,0,1044,63,1044,63,63,1044,63,63,93,0,0
0,0,0,1080,98,1080,98,98,1080,98,98,96,0,0
0,0,0,1035,53,1035,53,53,1035,53,53,107,0,0
0,0,0,942,55,942,55,55,942,55,55,85,0,0
0,0,0,884,65,884,65,65,884,65,65,118,0,0
0,0,0,752,97,752,97,97,752,97,97,120,0,0
0,0,0,797,102,797,102,102,797,102,102,101,0,0
0,0,0,607,66,607,66,66,607,66,66,92,0,0
0,0,0,527,63,527,63,63,527,63,63,53,0,0
0,0,0,514,45,514,45,45,514,45,45,56,0,0
0,0,0,299,46,299,46,46,299,46,46,143,0,0
0,0,0,268,83,268,83,83,268,83,83,120,0,0
0,0,0,390,52,390,52,52,390,52,52,155,0,0
0,0,0,354,66,354,66,66,354,66,66,145,0,0
0,0,0,381,96,381,96,96,381,96,96,155,0,0
0,0,0,393,63,393,63,63,393,63,63,167,0,0
0,0,0,494,69,494,69,69,494,69,69,131,0,0
0,0,0,457,60,457,60,60,457,60,60,174,0,0
0,0,0,358,63,358,63,63,358,63,63,197,0,0
0,0,0,373,74,373,74,74,373,74,74,184,0,0
0,0,0,340,63,340,63,63,340,63,63,195,0,0
0,0,0,431,88,431,88,88,431,88,88,156,0,0
0,0,0,407,70,407,70,70,407,70,70,129,0,0
0,0,0,467,67,467,67,67,467,67,67,115,0,0
0,0,0,451,38,451,38,38,451,38,38,58,0,0
0,0,0,436,57,436,57,57,436,57,57,92,0,0
0,0,0,453,60,453,60,60,453,60,60,82,0,0
0,0,0,492,33,492,33,33,492,33,33,64,0,0
0,0,0,476,35,476,35,35,476,35,35,63,0,0
0,0,0,472,63,472,63,63,472,63,63,68,0,0
0,0,0,435,88,435,88,88,435,88,88,49,0,0
0,0,0,544,77,544,77,77,544,77,77,72,0,0
0,0,0,561,78,561,78,78,561,78,78,71,0,0
0,0,0,581,79,581,79,79,581,79,79,50,0,0
0,0,0,544,83,544,83,83,544,83,83,61,0,0
0,0,0,512,105,512,105,105,512,105,105,61,0,0
0,0,0,567,91,567,91,91,567,91,91,77,0,0
0,0,0,520,93,520,93,93,520,93,93,40,0,0
0,0,0,553,69,553,69,69,553,69,69,41,0,0
0,0,0,536,51,536,51,51,536,51,51,57,0,0
0,0,0,431,93,431,93,93,431,93,93,37,0,0
0,0,0,453,74,453,74,74,453,74,74,46,0,0
0,0,0,490,74,490,74,74,490,74,74,65,0,0
0,0,0,429,94,429,94,94,429,94,94,63,0,0
0,0,0,360,90,360,90,90,360,90,90,123,0,0
0,0,0,306,89,306,89,89,306,89,89,132,0,0
0,0,0,248,100,248,100,100,248,100,100,152,0,0
0,0,0,241,97,241,97,97,241,97,97,179,0,0
0,0,0,230,112,230,112,112,230,112,112,146,0,0
0,0,0,165,119,165,119,119,165,119,119,144,0,0
0,0,0,127,116,127,116,116,127,116,116,94,0,0
0,0,0,101,97,101,97,97,101,97,97,93,0,0
0,0,0,119,83,119,83,83,119,83,83,101,0,0
0,0,0,103,96,103,96,96,103,96,96,121,0,0
0,0,0,71,77,71,77,77,71,77,77,87,0,0
0,0,0,57,82,57,82,82,57,82,82,68,0,0
0,0,0,43,79,43,79,79,43,79,79,77,0,0
0,0,0,71,50,71,50,50,71,50,50,69,0,0
0,0,0,72,44,72,44,44,72,44,44,105,0,0
0,0,0,65,25,65,25,25,65,25,25,75,0,0
0,0,0,76,21,76,21,21,76,21,21,50,0,0
0,0,0,44,0,44,0,0,44,0,0,64,0,0
0,0,0,123,0,123,0,0,123,0,0,76,0,0
0,0,0,182,0,182,0,0,182,0,0,96,0,0
0,0,0,202,0,202,0,0,202,0,0,72,0,0
0,0,0,213,0,213,0,0,213,0,0,79,0,0
0,0,0,259,0,259,0,0,259,0,0,138,0,0
0,0,0,179,0,179,0,0,179,0,0,141,0,0
0,0,0,161,0,161,0,0,161,0,0,172,0,0
0,0,0,96,0,96,0,0,96,0,0,89,0,0
0,0,0,141,0,141,0,0,141,0,0,71,0,0
0,0,0,160,0,160,0,0,160,0,0,86,0,0
0,0,0,146,0,146,0,0,146,0,0,67,0,0
0,0,0,121,0,121,0,0,121,0,0,70,0,0
0,0,0,155,0,155,0,0,155,0,0,104,0,0
0,0,0,119,0,119,0,0,119,0,0,101,0,0
0,0,0,116,0,116,0,0,116,0,0,118,0,0
0,0,0,97,0,97,0,0,97,0,0,160,0,0
0,0,0,95,0,95,0,0,95,0,0,147,0,0
0,0,0,73,0,73,0,0,73,0,0,133,0,0
0,0,0,104,0,104,0,0,104,0,0,150,0,0
0,0,0,93,0,93,0,0,93,0,0,171,0,0
0,0,0,123,0,123,0,0,123,0,0,195,0,0
0,0,0,153,0,153,0,0,153,0,0,198,0,0
0,0,0,123,0,123,0,0,123,0,0,169,0,0
0,0,0,87,0,87,0,0,87,0,0,135,0,0
0,0,0,141,0,141,0,0,141,0,0,115,0,0
0,0,0,79,0,79,0,0,79,0,0,135,0,0
0,0,0,81,0,81,0,0,81,0,0,150,0,0
0,0,0,80,0,80,0,0,80,0,0,147,0,0
0,0,0,85,0,85,0,0,85,0,0,141,0,0
0,0,0,72,0,72,0,0,72,0,0,156,0,0
0,0,0,61,0,61,0,0,61,0,0,116,0,0
0,0,0,58,0,58,0,0,58,0,0,124,0,0
0,0,0,61,0,61,0,0,61,0,0,133,0,0
0,0,0,62,0,62,0,0,62,0,0,123,0,0
0,0,0,24,0,24,0,0,24,0,0,167,0,0
0,0,0,33,0,33,0,0,33,0,0,120,0,0
0,0,0,28,0,28,0,0,28,0,0,151,0,0
0,0,0,36,0,36,0,0,36,0,0,126,0,0
0,0,0,31,0,31,0,0,31,0,0,80,0,0
0,0,0,24,0,24,0,0,24,0,0,106,0,0
0,0,0,23,0,23,0,0,23,0,0,86,0,0
0,0,0,26,0,26,0,0,26,0,0,109,0,0
0,0,0,22,0,22,0,0,22,0,0,150,0,0
0,0,0,0,0,0,0,0,0,0,0,126,0,0
0,0,0,0,0,0,0,0,0,0,0,122,0,0
0,0,0,0,0,0,0,0,0,0,0,132,0,0
0,0,0,0,0,0,0,0,0,0,0,136,0,0
0,0,0,0,0,0,0,0,0,0,0,151,0,0
0,0,0,0,0,0,0,0,0,0,0,142,0,0
0,0,0,0,0,0,0,0,0,0,0,134,0,0
0,0,0,0,0,0,0,0,0,0,0,112,0,0
0,0,0,0,0,0,0,0,0,0,0,103,0,0
0,0,0,0,0,0,0,0,0,0,0,104,0,0
0,0,0,0,0,0,0,0,0,0,0,101,0,0
0,0,0,0,0,0,0,0,0,0,0,105,0,0
0,0,0,0,0,0,0,0,0,0,0,89,0,0
0,0,0,0,0,0,0,0,0,0,0,64,0,0
0,0,0,0,0,0,0,0,0,0,0,57,0,0
0,0,0,0,0,0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,0,0,0,0,0,74,0,0
0,0,0,0,0,0,0,0,0,0,0,77,0,0
0,0,0,0,0,0,0,0,0,0,0,68,0,0
0,0,0,0,0,0,0,0,0,0,0,84,0,0
0,0,0,0,0,0,0,0,0,0,0,94,0,0
0,0,0,0,0,0,0,0,0,0,0,94,0,0
0,0,0,0,0,0,0,0,0,0,0,95,0,0
0,0,0,0,0,0,0,0,0,0,0,68,0,0
0,0,0,0,0,0,0,0,0,0,0,100,0,0
0,0,0,0,0,0,0,0,0,0,0,80,0,0
0,0,0,0,0,0,0,0,0,0,0,74,0,0
0,0,0,0,0,0,0,0,0,0,0,71,0,0
0,0,0,0,0,0,0,0,0,0,0,74,0,0
0,0,0,0,0,0,0,0,0,0,0,87,0,0
0,0,0,0,0,0,0,0,0,0,0,51,0,0
0,0,0,0,0,0,0,0,0,0,0,44,0,0
0,0,0,0,0,0,0,0,0,0,0,72,0,0
0,0,0,0,0,0,0,0,0,0,0,47,0,0
0,0,0,0,0,0,0,0,0,0,0,70,0,0
0,0,0,0,0,0,0,0,0,0,0,94,0,0
0,0,0,0,0,0,0,0,0,0,0,115,0,0
0,0,0,0,0,0,0,0,0,0,0,123,0,0
0,0,0,0,0,0,0,0,0,0,0,100,0,0
0,0,0,0,0,0,0,0,0,0,0,110,0,0
0,0,0,0,0,0,0,0,0,0,0,86,0,0
0,0,0,0,0,0,0,0,0,0,0,63,0,0
0,0,0,0,0,0,0,0,0,0,0,81,0,0
0,0,0,0,0,0,0,0,0,0,0,50,0,0
0,0,0,0,0,0,0,0,0,0,0,68,0,0
0,0,0,0,0,0,0,0,0,0,0,41,0,0
0,0,0,0,0,0,0,0,0,0,0,55,0,0
0,0,0,0,0,0,0,0,0,0,0,49,0,0
0,0,0,0,0,0,0,0,0,0,0,55,0,0
0,0,0,0,0,0,0,0,0,0,0,69,0,0
0,0,0,0,0,0,0,0,0,0,0,65,0,0
0,0,0,0,0,0,0,0,0,0,0,73,0,0
0,0,0,0,0,0,0,0,0,0,0,61,0,0
0,0,0,0,0,0,0,0,0,0,0,59,0,0
0,0,0,0,0,0,0,0,0,0,0,29,0,0
0,0,0,0,0,0,0,0,0,0,0,49,0,0
0,0,0,0,21,0,21,21,0,21,21,21,0,0
0,0,0,0,45,0,45,45,0,45,45,0,0,0
0,0,0,0,74,0,74,74,0,74,74,0,0,0
0,0,0,0,54,0,54,54,0,54,54,0,0,0
0,0,0,0,43,0,43,43,0,43,43,30,0,0
0,0,0,0,21,0,21,21,0,21,21,0,0,0
0,0,0,0,24,0,24,24,0,24,24,0,0,0
0,0,0,0,21,0,21,21,0,21,21,0,0,0
0,0,0,0,24,0,24,24,0,24,24,0,0,0
0,0,0,0,39,0,39,39,0,39,39,0,0,0
0,0,0,0,50,0,50,50,0,50,50,0,0,0
0,0,0,0,28,0,28,28,0,28,28,0,0,0
0,0,0,0,64,0,64,64,0,64,64,0,0,0
0,0,0,0,29,0,29,29,0,29,29,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
