0,1,2,3,4,5,6,7,8,9,10,11,12
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,0,0,0,0,0,0,0,0,0,0,0
0,43,0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,0,0,0,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0,0,0,0,0
0,0,25,0,0,0,0,0,0,0,0,0,0
0,39,0,0,0,0,0,0,0,0,0,0,0
0,45,0,0,0,0,0,0,0,0,0,0,0
0,37,31,0,0,0,0,0,0,0,0,0,0
20,41,25,0,0,0,0,0,0,0,0,0,0
27,27,20,0,0,0,0,0,0,0,0,0,0
21,21,21,0,0,0,0,0,0,0,0,0,0
24,24,29,0,0,0,0,0,0,0,0,0,0
61,61,29,0,0,0,0,0,0,0,0,0,0
29,29,21,0,0,0,0,0,0,0,0,0,0
0,0,28,0,0,0,0,0,0,0,0,0,0
0,0,49,0,0,0,0,0,0,0,0,0,0
29,29,50,0,0,0,0,0,0,0,0,0,0
24,24,31,0,0,0,0,0,0,0,0,0,0
29,29,20,0,0,0,0,0,0,0,0,0,0
27,27,0,0,0,0,0,0,0,0,0,0,0
26,26,21,0,0,0,0,0,0,0,0,0,0
39,39,26,0,0,0,0,0,0,0,0,0,0
20,20,20,0,0,0,0,0,0,0,0,0,0
21,21,21,22,0,0,0,0,0,0,0,0,0
64,64,64,22,0,0,0,0,0,0,0,0,0
65,65,65,0,0,0,0,0,0,0,0,0,0
37,37,37,62,0,0,0,0,0,0,0,0,0
33,33,33,91,0,0,0,0,0,0,0,0,0
52,52,52,71,0,0,0,0,0,0,0,0,0
24,24,24,50,0,0,0,0,0,0,0,0,0
30,30,30,62,0,0,0,0,0,0,0,0,0
0,0,0,44,0,0,0,0,0,0,0,0,0
38,38,38,202,0,0,0,0,0,0,0,0,0
29,29,29,204,0,0,0,0,0,0,0,0,0
25,25,25,154,0,0,0,0,0,0,0,0,0
32,32,32,92,0,0,0,0,0,0,0,0,0
20,20,20,93,0,0,0,0,0,0,0,0,0
29,29,29,79,0,0,0,0,0,0,0,0,0
31,31,31,58,0,0,0,0,0,0,0,0,0
42,42,42,109,0,0,0,0,0,0,0,0,0
165,165,165,165,0,0,0,0,0,0,0,0,0
185,185,185,185,0,0,0,0,0,0,0,0,0
129,129,129,129,0,0,0,0,0,0,0,0,0
104,104,104,104,0,0,0,0,0,0,0,0,0
138,138,138,138,0,0,0,0,0,0,0,0,0
171,171,171,171,0,0,0,0,0,0,0,0,0
227,227,227,227,0,0,0,0,0,0,0,0,0
272,272,272,272,31,0,0,0,0,0,0,0,0
272,272,272,272,28,0,0,0,0,0,0,0,0
261,261,261,261,24,0,0,0,0,0,0,0,0
200,200,200,200,43,0,0,0,0,0,0,0,0
246,246,246,246,49,0,0,0,0,0,0,0,0
258,258,258,258,46,0,0,0,0,0,0,0,0
