0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
662,499,61,61,61,61,61,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,445,48,48,48,48,48,73,375,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,684,42,42,42,42,42,125,263,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,598,83,83,83,83,83,116,409,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,339,80,80,80,80,80,120,323,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,290,328,328,328,328,328,123,319,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,264,77,77,77,77,77,133,325,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,246,194,194,194,194,194,117,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,221,125,125,125,125,125,81,298,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,243,419,419,419,419,419,58,323,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,243,231,231,231,231,231,60,305,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,220,388,388,388,388,388,44,359,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,197,850,850,850,850,850,51,850,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,185,143,143,143,143,143,52,143,143,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,142,148,148,148,148,148,45,148,148,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,112,453,453,453,453,453,64,453,453,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,94,290,290,290,290,290,45,290,290,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,96,182,182,182,182,182,90,182,182,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,74,326,326,326,326,326,75,326,326,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,95,383,383,383,383,383,71,383,383,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,103,339,339,339,339,339,67,339,339,33,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,86,290,290,290,290,290,43,290,290,41,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,92,302,302,302,302,302,53,302,302,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,88,278,278,278,278,278,53,278,278,52,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,63,156,156,156,156,156,32,156,156,57,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,59,205,205,205,205,205,38,205,205,69,56,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,90,139,139,139,139,139,38,139,139,63,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,77,127,127,127,127,127,32,127,127,45,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,42,71,71,71,71,71,670,71,71,45,229,38,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,25,65,65,65,65,65,624,65,65,67,244,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,23,53,53,53,53,53,655,53,53,86,259,31,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,22,30,30,30,30,30,613,30,30,104,354,39,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,23,26,26,26,26,26,719,26,26,75,359,26,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,0,0,0,0,0,0,620,0,0,82,362,0,620,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,21,62,62,62,62,62,589,62,62,121,382,62,589,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,26,56,56,56,56,56,446,56,56,144,329,56,446,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,26,93,93,93,93,93,585,93,93,109,367,93,585,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,21,44,44,44,44,44,430,44,44,86,363,44,430,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,43,0,0,0,0,0,553,0,0,70,405,0,553,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,55,0,0,0,0,0,542,0,0,88,409,0,542,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,53,20,20,20,20,20,498,20,20,92,410,20,498,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,43,28,28,28,28,28,64,28,28,87,437,28,64,1292,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,69,882,882,882,882,882,56,882,882,87,357,882,56,56,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,78,791,791,791,791,791,48,791,791,94,461,791,48,48,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,63,674,674,674,674,674,75,674,674,56,369,674,75,75,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,75,1123,1123,1123,1123,1123,62,1123,1123,75,419,1123,62,62,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,76,1274,1274,1274,1274,1274,1274,1274,1274,48,294,1274,1274,1274,25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,100,1098,1098,1098,1098,1098,1098,1098,1098,54,317,1098,1098,1098,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,65,1188,1188,1188,1188,1188,1188,1188,1188,62,389,1188,1188,1188,38,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,84,1130,1130,1130,1130,1130,1130,1130,1130,54,413,1130,1130,1130,25,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,84,1075,1075,1075,1075,1075,1075,1075,1075,34,390,1075,1075,1075,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,82,1058,1058,1058,1058,1058,1058,1058,1058,55,486,1058,1058,1058,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,74,1027,1027,1027,1027,1027,1027,1027,1027,150,482,1027,1027,1027,28,25,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,88,1027,1027,1027,1027,1027,1027,1027,1027,131,567,1027,1027,1027,66,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,92,1053,1053,1053,1053,1053,1053,1053,1053,150,585,1053,1053,1053,44,27,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,81,1024,1024,1024,1024,1024,1024,1024,1024,125,542,1024,1024,1024,61,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,93,761,761,761,761,761,761,761,761,156,461,761,761,761,62,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,78,1019,1019,1019,1019,1019,1019,1019,1019,143,558,1019,1019,1019,49,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,65,700,700,700,700,700,700,700,700,42,661,700,700,700,50,0,97,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,78,909,909,909,909,909,909,909,909,0,684,909,909,909,41,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,62,762,762,762,762,762,762,762,762,165,193,762,762,762,52,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,75,718,718,718,718,718,718,718,718,0,773,718,718,718,46,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,101,578,578,578,578,578,578,578,578,118,207,578,578,578,578,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,80,503,503,503,503,503,503,503,503,162,645,503,503,503,503,91,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,95,581,581,581,581,581,581,581,581,156,404,581,581,581,581,109,81,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,81,578,578,578,578,578,578,578,578,196,405,578,578,578,578,83,64,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,95,576,576,576,576,576,576,576,576,208,375,576,576,576,576,101,42,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,79,531,531,531,531,531,531,531,531,225,390,531,531,531,531,106,40,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,69,682,682,682,682,682,682,682,682,554,350,682,682,682,682,682,59,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,73,535,535,535,535,535,535,535,535,256,324,535,535,535,535,535,65,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,100,509,509,509,509,509,509,509,509,218,354,509,509,509,509,509,53,0,53,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,50,706,706,706,706,706,706,706,706,237,435,706,706,706,706,706,64,0,59,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,79,473,473,473,473,473,473,473,473,182,468,473,473,473,473,473,44,0,62,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,86,569,569,569,569,569,569,569,569,157,495,569,569,569,569,569,44,0,19,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,63,473,473,473,473,473,473,473,473,169,557,473,473,473,473,473,23,0,44,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,65,414,414,414,414,414,414,414,414,662,662,414,414,414,414,414,29,0,34,414,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,50,415,415,415,415,415,415,415,415,355,355,415,415,415,415,415,0,0,49,415,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,37,423,423,423,423,423,423,423,423,446,446,423,423,423,423,423,0,0,67,423,271,22,0,0,0,0,0,0,0,0,0,0,0,0,0
442,45,442,442,442,442,442,442,442,442,211,211,442,442,442,442,442,0,0,50,442,480,29,0,0,0,0,0,0,0,0,0,0,0,0,0
420,45,420,420,420,420,420,420,420,420,301,301,420,420,420,420,420,0,29,46,420,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,52,504,504,504,504,504,504,504,504,182,182,504,504,504,504,504,0,23,504,504,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,20,545,545,545,545,545,545,545,545,150,150,545,545,545,545,545,0,0,545,545,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,0,547,547,547,547,547,547,547,547,163,163,547,547,547,547,547,0,0,547,547,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,20,468,468,468,468,468,468,468,468,144,144,468,468,468,468,468,0,53,468,468,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,0,512,512,512,512,512,512,512,512,173,173,512,512,512,512,512,0,33,512,512,197,166,0,0,0,0,0,0,0,0,0,0,0,0,0
444,0,444,444,444,444,444,444,444,444,206,206,444,444,444,444,444,0,27,444,444,136,94,0,0,0,0,0,0,0,0,0,0,0,0,0
372,21,372,372,372,372,372,372,372,372,166,166,372,372,372,372,372,0,0,372,372,94,74,0,0,0,0,0,0,0,0,0,0,0,0,0
350,21,350,350,350,350,350,350,350,350,196,196,350,350,350,350,350,0,24,350,350,60,83,0,0,0,0,0,0,0,0,0,0,0,0,0
363,0,363,363,363,363,363,363,363,363,121,121,363,363,363,363,363,0,29,363,363,43,59,0,0,0,0,0,0,0,0,0,0,0,0,0
287,0,287,287,287,287,287,287,287,287,130,130,287,287,287,287,287,0,32,287,287,63,54,0,0,0,0,0,0,0,0,0,0,0,0,0
236,0,236,236,236,236,236,236,236,236,134,134,236,236,236,236,236,0,39,236,236,42,69,0,0,0,0,0,0,0,0,0,0,0,0,0
220,0,220,220,220,220,220,220,220,220,136,136,220,220,220,220,220,0,24,220,220,45,77,0,0,0,0,0,0,0,0,0,0,0,0,0
333,0,333,333,333,333,333,333,333,333,189,189,333,333,333,333,333,0,21,333,333,28,66,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0,227,227,227,227,227,227,227,227,196,196,227,227,227,227,227,0,30,227,227,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0
333,0,333,333,333,333,333,333,333,333,189,189,333,333,333,333,333,0,30,333,333,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,159,159,159,159,159,159,159,159,212,212,159,159,159,159,159,0,27,159,159,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0
246,0,246,246,246,246,246,246,246,246,178,178,246,246,246,246,246,0,21,246,246,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0
249,0,249,249,249,249,249,249,249,249,324,324,249,249,249,249,249,0,20,249,249,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0,245,245,245,245,245,245,245,245,294,294,245,245,245,245,245,0,124,245,245,124,124,113,0,0,0,0,0,0,0,0,0,0,0,0
206,0,206,206,206,206,206,206,206,206,133,133,206,206,206,206,206,0,145,206,206,145,145,97,26,0,0,0,0,0,0,0,0,0,0,0
281,0,281,281,281,281,281,281,281,281,333,333,281,281,281,281,281,0,135,281,281,135,135,94,21,0,0,0,0,0,0,0,0,0,0,0
276,0,276,276,276,276,276,276,276,276,314,314,276,276,276,276,276,0,128,276,276,128,128,65,22,0,0,0,0,0,0,0,0,0,0,0
267,0,267,267,267,267,267,267,267,267,291,291,267,267,267,267,267,0,187,267,267,187,187,54,0,0,0,0,0,0,0,0,0,0,0,0
177,0,177,177,177,177,177,177,177,177,319,319,177,177,177,177,177,0,190,177,177,190,190,32,0,0,0,0,0,0,0,0,0,0,0,0
149,0,149,149,149,149,149,149,149,149,119,119,149,149,149,149,149,0,195,149,149,195,195,22,0,0,0,0,0,0,0,0,0,0,0,0
132,0,132,132,132,132,132,132,132,132,186,186,132,132,132,132,132,0,208,132,132,208,208,186,0,0,0,0,0,0,0,0,0,0,0,0
187,0,187,187,187,187,187,187,187,187,89,89,187,187,187,187,187,0,238,187,187,238,238,89,0,0,0,0,0,0,0,0,0,0,0,0
109,0,109,109,109,109,109,109,109,109,324,324,109,109,109,109,109,0,288,109,109,288,288,324,0,0,0,0,0,0,0,0,0,0,0,0
146,0,146,146,146,146,146,146,146,146,144,144,146,146,146,146,146,0,297,146,146,297,297,144,0,0,0,0,0,0,0,0,0,0,0,0
85,0,85,85,85,85,85,85,85,85,149,149,85,85,85,85,85,0,303,85,85,303,303,149,0,27,0,0,0,0,0,0,0,0,0,0
103,0,103,103,103,103,103,103,103,103,171,171,103,103,103,103,103,0,283,103,103,283,283,171,0,0,0,0,0,0,0,0,0,0,0,0
196,0,196,196,196,196,196,196,196,196,244,244,196,196,196,196,196,0,234,196,196,234,234,244,0,20,0,0,0,0,0,0,0,0,0,0
139,0,139,139,139,139,139,139,139,139,210,210,139,139,139,139,139,0,273,139,139,273,273,210,0,29,0,0,0,0,0,0,0,0,0,0
162,0,162,162,162,162,162,162,162,162,242,242,162,162,162,162,162,0,262,162,162,262,262,242,0,24,0,0,0,0,0,0,0,0,0,0
26,0,26,26,26,26,26,26,26,26,204,204,26,26,26,26,26,0,178,26,26,178,178,204,0,51,0,0,0,0,0,0,0,0,0,0
123,0,123,123,123,123,123,123,123,123,224,224,123,123,123,123,123,0,185,123,123,185,185,224,21,51,0,0,0,0,0,0,0,0,0,0
103,0,103,103,103,103,103,103,103,103,193,193,103,103,103,103,103,0,135,103,103,135,135,193,103,41,0,0,0,0,0,0,0,0,0,0
60,0,60,60,60,60,60,60,60,60,186,186,60,60,60,60,60,0,92,60,60,92,92,186,60,58,0,0,0,0,0,0,0,0,0,0
160,0,160,160,160,160,160,160,160,160,535,535,160,160,160,160,160,0,104,160,160,104,104,535,160,56,38,0,0,0,0,0,0,0,0,0
113,0,113,113,113,113,113,113,113,113,333,333,113,113,113,113,113,0,103,113,113,103,103,333,113,61,52,0,0,0,0,0,0,0,0,0
87,0,87,87,87,87,87,87,87,87,335,335,87,87,87,87,87,0,92,87,87,92,92,335,87,53,38,159,0,0,0,0,0,0,0,0
89,0,89,89,89,89,89,89,89,89,378,378,89,89,89,89,89,0,80,89,89,80,80,378,89,69,65,147,0,0,0,0,0,0,0,0
92,0,92,92,92,92,92,92,92,92,415,415,92,92,92,92,92,0,119,92,92,119,119,415,92,70,45,205,0,0,0,0,0,0,0,0
78,0,78,78,78,78,78,78,78,78,441,441,78,78,78,78,78,0,201,78,78,201,201,441,78,112,36,224,0,0,0,0,0,0,0,0
180,0,180,180,180,180,180,180,180,180,439,439,180,180,180,180,180,0,182,180,180,182,182,439,180,100,36,189,0,0,0,0,0,0,0,0
223,0,223,223,223,223,223,223,223,223,572,572,223,223,223,223,223,0,184,223,223,184,184,572,223,123,40,234,0,0,0,0,0,0,0,0
115,0,115,115,115,115,115,115,115,115,470,470,115,115,115,115,115,0,192,115,115,192,192,470,115,125,34,216,0,0,0,0,0,0,0,0
235,0,235,235,235,235,235,235,235,235,538,538,235,235,235,235,235,0,147,235,235,147,147,538,235,127,26,262,0,0,0,0,0,0,0,0
235,0,235,235,235,235,235,235,235,235,532,532,235,235,235,235,235,0,118,235,235,118,118,532,235,97,25,229,0,0,0,0,0,0,0,0
288,0,288,288,288,288,288,288,288,288,479,479,288,288,288,288,288,0,164,288,288,164,164,479,288,157,23,198,0,0,0,0,0,0,0,0
289,0,289,289,289,289,289,289,289,289,463,463,289,289,289,289,289,0,111,289,289,111,111,463,289,166,41,234,0,0,0,0,0,0,0,0
296,0,296,296,296,296,296,296,296,296,455,455,296,296,296,296,296,0,118,296,296,118,118,455,296,211,29,215,0,0,0,0,0,0,0,0
268,0,268,268,268,268,268,268,268,268,467,467,268,268,268,268,268,115,146,268,268,146,146,467,268,115,23,214,0,0,0,0,0,0,0,0
335,0,335,335,335,335,335,335,335,335,518,518,335,335,335,335,335,283,89,335,335,89,89,518,335,283,25,188,26,0,0,0,0,0,0,0
284,0,284,284,284,284,284,284,284,284,510,510,284,284,284,284,284,246,129,284,284,129,129,510,284,246,26,196,24,0,0,0,0,0,0,0
375,0,375,375,375,375,375,375,375,375,586,586,375,375,375,375,375,112,121,375,375,121,121,586,375,112,22,154,23,0,0,0,0,0,0,0
355,0,355,355,355,355,355,355,355,355,629,629,355,355,355,355,355,229,123,355,355,123,123,629,355,229,23,173,20,0,0,0,0,0,0,0
392,0,392,392,392,392,392,392,392,392,543,543,392,392,392,392,392,304,122,392,392,122,122,543,392,304,23,131,22,0,0,0,0,0,0,0
368,0,368,368,368,368,368,368,368,368,562,562,368,368,368,368,368,332,121,368,368,121,121,562,368,332,22,127,22,0,0,0,0,0,0,0
415,0,415,415,415,415,415,415,415,415,655,655,415,415,415,415,415,510,101,415,415,101,101,655,415,510,24,510,23,0,0,0,0,0,0,0
336,0,336,336,336,336,336,336,336,336,674,674,336,336,336,336,336,321,94,336,336,94,94,674,336,321,0,321,21,0,0,0,0,0,0,0
339,0,339,339,339,339,339,339,339,339,764,764,339,339,339,339,339,459,87,339,339,87,87,764,339,459,0,459,0,0,0,0,0,0,0,0
319,0,319,319,319,319,319,319,319,319,774,774,319,319,319,319,319,427,92,319,319,92,92,774,319,427,0,427,0,0,0,0,0,0,0,0
336,0,336,336,336,336,336,336,336,336,745,745,336,336,336,336,336,272,94,336,336,94,94,745,336,272,0,272,0,0,0,0,0,0,0,0
291,0,291,291,291,291,291,291,291,291,756,756,291,291,291,291,291,463,72,291,291,72,72,756,291,463,0,463,32,0,0,0,0,0,0,0
308,0,308,308,308,308,308,308,308,308,771,771,308,308,308,308,308,425,82,308,308,82,82,771,308,425,0,425,0,0,0,0,0,0,0,0
254,0,254,254,254,254,254,254,254,254,725,725,254,254,254,254,254,569,75,254,254,75,75,725,254,569,0,569,0,0,0,0,0,0,0,0
247,0,247,247,247,247,247,247,247,247,713,713,247,247,247,247,247,542,80,247,247,80,80,713,247,542,0,542,0,0,0,0,0,0,0,0
216,0,216,216,216,216,216,216,216,216,685,685,216,216,216,216,216,549,63,216,216,63,63,685,216,549,0,549,0,0,0,0,0,0,0,0
311,0,311,311,311,311,311,311,311,311,694,694,311,311,311,311,311,542,52,311,311,52,52,694,311,542,0,542,0,0,0,0,0,0,0,0
278,0,278,278,278,278,278,278,278,278,739,739,278,278,278,278,278,518,63,278,278,63,63,739,278,518,0,518,0,0,0,0,0,0,0,0
296,0,296,296,296,296,296,296,296,296,659,659,296,296,296,296,296,450,98,296,296,98,98,659,296,450,0,450,0,0,0,0,0,0,0,0
343,0,343,343,343,343,343,343,343,343,769,769,343,343,343,343,343,417,95,343,343,95,95,769,343,417,0,417,0,0,0,0,0,0,0,0
268,0,268,268,268,268,268,268,268,268,698,698,268,268,268,268,268,204,84,268,268,84,84,698,268,204,0,204,0,0,0,0,0,0,0,0
306,0,306,306,306,306,306,306,306,306,596,596,306,306,306,306,306,376,126,306,306,126,126,596,306,376,0,376,0,0,0,0,0,0,0,0
