0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
207,207,207,207,207,207,207,0,207,33,22,0,0,0,0,0,0,0,0,0,0
213,213,213,213,213,213,213,0,213,63,0,0,0,0,0,0,0,0,0,0,0
175,175,175,175,175,175,175,0,175,29,0,0,0,0,0,0,0,0,0,0,0
219,219,219,219,219,219,219,0,219,72,0,0,0,0,0,0,0,0,0,0,0
370,370,370,370,370,370,370,0,370,70,0,0,0,0,0,0,0,0,0,0,0
238,238,238,238,238,238,238,0,238,79,0,0,0,0,0,0,0,0,0,0,0
203,203,203,203,203,203,203,0,203,82,0,0,0,0,0,0,0,0,0,0,0
147,147,147,147,147,147,147,0,147,47,31,0,0,0,0,0,0,0,0,0,0
67,67,67,67,67,67,67,0,67,78,67,0,0,0,0,0,0,0,0,0,0
67,67,67,67,67,67,67,0,67,56,67,0,0,0,0,0,0,0,0,0,0
79,79,79,79,79,79,79,0,79,58,79,0,0,0,0,0,0,0,0,0,0
72,72,72,72,72,72,72,0,72,68,72,117,0,0,0,0,0,0,0,0,0
35,35,35,35,35,35,35,0,35,68,35,128,30,0,0,0,0,0,0,0,0
102,102,102,102,102,102,102,0,102,108,102,176,34,0,0,0,0,0,0,0,0
111,111,111,111,111,111,111,0,111,77,111,183,25,0,0,0,0,0,0,0,0
90,90,90,90,90,90,90,0,90,69,90,228,32,0,0,0,0,0,0,0,0
120,120,120,120,120,120,120,0,120,87,120,140,29,0,0,0,0,0,0,0,0
151,151,151,151,151,151,151,0,151,59,151,176,45,0,0,0,0,0,0,0,0
115,115,115,115,115,115,115,0,115,80,115,142,38,0,0,0,0,0,0,0,0
146,146,146,146,146,146,146,0,146,103,146,258,41,0,0,0,0,0,0,0,0
244,244,244,244,244,244,244,0,244,93,244,249,30,0,0,0,0,0,0,0,0
126,126,126,126,126,126,126,0,126,83,126,202,25,0,0,0,0,0,0,0,0
197,197,197,197,197,197,197,0,197,39,197,185,50,0,0,0,0,0,0,0,0
133,133,133,133,133,133,133,0,133,82,133,219,38,0,0,0,0,0,0,0,0
264,264,264,264,264,264,264,0,264,52,264,219,62,0,0,0,0,0,0,0,0
403,403,403,403,403,403,403,0,403,38,403,403,72,0,0,0,0,0,0,0,0
201,201,201,201,201,201,201,0,201,20,201,201,85,0,0,0,0,0,0,0,0
225,225,225,225,225,225,225,0,225,36,225,225,93,0,0,0,0,0,0,0,0
128,128,128,128,128,128,128,0,128,22,128,128,100,0,0,0,0,0,0,0,0
61,61,61,61,61,61,61,0,61,44,61,61,88,161,0,0,0,0,0,0,0
147,147,147,147,147,147,147,0,147,80,147,147,80,208,0,0,0,0,0,0,0
144,144,144,144,144,144,144,0,144,91,144,144,91,160,0,0,0,0,0,0,0
105,105,105,105,105,105,105,0,105,95,105,105,95,164,0,0,0,0,0,0,0
87,87,87,87,87,87,87,0,87,80,87,87,80,118,0,0,0,0,0,0,0
168,168,168,168,168,168,168,0,168,93,168,168,93,92,0,0,0,0,0,0,0
99,99,99,99,99,99,99,0,99,71,99,99,71,147,0,0,0,0,0,0,0
87,87,87,87,87,87,87,0,87,85,87,87,85,99,0,0,0,0,0,0,0
123,123,123,123,123,123,123,0,123,30,123,123,30,110,0,0,0,0,0,0,0
137,137,137,137,137,137,137,0,137,66,137,137,66,117,0,0,0,0,0,0,0
105,105,105,105,105,105,105,0,105,67,105,105,67,72,0,0,0,0,0,0,0
147,147,147,147,147,147,147,0,147,63,147,147,63,117,20,0,0,0,0,0,0
133,133,133,133,133,133,133,0,133,64,133,133,64,95,0,0,0,0,0,0,0
173,173,173,173,173,173,173,0,173,68,173,173,68,128,0,0,0,0,0,0,0
225,225,225,225,225,225,225,0,225,84,225,225,84,81,0,0,0,0,0,0,0
230,230,230,230,230,230,230,0,230,31,230,230,31,121,0,0,0,0,0,0,0
290,290,290,290,290,290,290,0,290,55,290,290,55,96,0,0,0,0,0,0,0
303,303,303,303,303,303,303,0,303,41,303,303,41,99,0,0,0,0,0,0,0
289,289,289,289,289,289,289,0,289,38,289,289,38,105,0,0,0,0,0,0,0
316,316,316,316,316,316,316,0,316,40,316,316,40,87,0,0,0,0,0,0,0
292,292,292,292,292,292,292,0,292,22,292,292,22,102,0,0,0,0,0,0,0
333,333,333,333,333,333,333,0,333,23,333,333,23,105,0,0,0,0,0,0,0
318,318,318,318,318,318,318,0,318,39,318,318,39,129,0,0,0,0,0,0,0
308,308,308,308,308,308,308,0,308,50,308,308,50,89,0,0,0,0,0,0,0
389,389,389,389,389,389,389,0,389,53,389,389,53,118,0,0,0,0,0,0,0
335,335,335,335,335,335,335,0,335,49,335,335,49,87,0,0,0,0,0,0,0
322,322,322,322,322,322,322,0,322,86,322,322,86,100,0,0,0,0,0,0,0
485,485,485,485,485,485,485,0,485,105,485,485,105,28,0,0,0,0,0,0,0
319,319,319,319,319,319,319,0,319,166,319,319,166,121,0,0,0,0,0,0,0
512,512,512,512,512,512,512,0,512,105,512,512,105,28,0,0,0,0,0,0,0
347,347,347,347,347,347,347,0,347,168,347,347,168,111,0,0,0,0,0,0,0
339,339,339,339,339,339,339,0,339,180,339,339,180,117,0,0,0,0,0,0,0
371,371,371,371,371,371,371,0,371,208,371,371,208,107,0,0,0,0,0,0,0
388,388,388,388,388,388,388,0,388,244,388,388,244,95,0,0,0,0,0,0,0
355,355,355,355,355,355,355,0,355,225,355,355,225,115,0,0,0,0,0,0,0
340,340,340,340,340,340,340,0,340,256,340,340,256,86,0,0,0,0,0,0,0
398,398,398,398,398,398,398,21,398,238,398,398,238,52,0,0,0,0,0,0,0
354,354,354,354,354,354,354,44,354,263,354,354,263,44,0,0,0,0,0,0,0
442,442,442,442,442,442,442,80,442,215,442,442,215,80,0,0,0,0,0,0,0
465,465,465,465,465,465,465,78,465,242,465,465,242,78,0,0,0,0,0,0,0
422,422,422,422,422,422,422,75,422,265,422,422,265,75,0,0,0,0,0,0,0
521,521,521,521,521,521,521,60,521,229,521,521,229,60,0,0,0,0,0,0,0
506,506,506,506,506,506,506,55,506,189,506,506,189,55,0,0,0,0,0,0,0
474,474,474,474,474,474,474,78,474,142,474,474,142,78,0,0,0,0,0,0,0
515,515,515,515,515,515,515,68,515,161,515,515,161,68,0,0,0,0,0,0,0
581,581,581,581,581,581,581,47,581,124,581,581,124,47,0,0,0,0,0,0,0
530,530,530,530,530,530,530,50,530,99,530,530,99,50,0,0,0,0,0,0,0
523,523,523,523,523,523,523,46,523,89,523,523,89,46,0,0,0,0,0,0,0
529,529,529,529,529,529,529,35,529,73,529,529,73,35,0,0,0,0,0,0,0
581,581,581,581,581,581,581,40,581,83,581,581,83,40,0,0,0,0,0,0,0
636,636,636,636,636,636,636,32,636,64,636,636,64,32,0,0,0,0,0,0,0
613,613,613,613,613,613,613,22,613,103,613,613,103,22,0,0,0,0,0,0,0
672,672,672,672,672,672,672,672,672,60,672,672,60,672,0,0,0,0,0,0,0
710,710,710,710,710,710,710,710,710,55,710,710,55,710,0,0,0,0,0,0,0
728,728,728,728,728,728,728,728,728,60,728,728,60,728,0,0,0,0,0,0,0
796,796,796,796,796,796,796,796,796,0,796,796,0,796,0,0,0,0,0,0,0
708,708,708,708,708,708,708,708,708,23,708,708,23,708,0,0,0,0,0,0,0
750,750,750,750,750,750,750,750,750,0,750,750,0,750,0,0,0,0,0,0,0
753,753,753,753,753,753,753,753,753,57,753,753,57,753,0,0,0,0,0,0,0
755,755,755,755,755,755,755,755,755,21,755,755,21,755,0,20,0,0,0,0,0
834,834,834,834,834,834,834,834,834,0,834,834,0,834,0,23,23,0,0,0,0
821,821,821,821,821,821,821,821,821,24,821,821,24,821,0,37,0,0,0,0,0
702,702,702,702,702,702,702,702,702,20,702,702,20,702,0,36,21,0,0,0,0
734,734,734,734,734,734,734,734,734,28,734,734,28,734,0,23,0,0,0,0,0
697,697,697,697,697,697,697,697,697,20,697,697,20,697,0,44,0,0,0,0,0
603,603,603,603,603,603,603,603,603,37,603,603,37,603,0,54,0,0,0,0,0
742,742,742,742,742,742,742,742,742,49,742,742,49,742,0,65,0,0,0,0,0
753,753,753,753,753,753,753,753,753,65,753,753,65,753,0,66,0,0,0,0,0
668,668,668,668,668,668,668,668,668,43,668,668,43,668,0,51,25,0,0,0,0
610,610,610,610,610,610,610,610,610,71,610,610,71,610,0,73,0,0,0,0,0
607,607,607,607,607,607,607,607,607,61,607,607,61,607,0,55,0,0,0,0,0
684,684,684,684,684,684,684,684,684,42,684,684,42,684,0,72,0,0,0,0,0
527,527,527,527,527,527,527,527,527,44,527,527,44,527,0,75,0,0,0,0,0
532,532,532,532,532,532,532,532,532,42,532,532,42,532,0,95,0,0,0,0,0
679,679,679,679,679,679,679,679,679,78,679,679,78,679,0,62,0,0,0,0,0
672,672,672,672,672,672,672,672,672,60,672,672,60,672,0,36,0,0,0,0,0
676,676,676,676,676,676,676,676,676,59,676,676,59,676,0,45,0,0,0,0,0
681,681,681,681,681,681,681,681,681,56,681,681,56,681,0,53,0,0,0,0,0
677,677,677,677,677,677,677,677,677,82,677,677,82,677,0,31,0,0,0,0,0
642,642,642,642,642,642,642,642,642,77,642,642,77,642,0,0,0,0,0,0,0
564,564,564,564,564,564,564,564,564,78,564,564,78,564,0,30,0,0,0,0,0
475,475,475,475,475,475,475,475,475,42,475,475,42,475,0,0,0,0,0,0,0
450,450,450,450,450,450,450,450,450,40,450,450,40,450,0,0,0,0,0,0,0
463,463,463,463,463,463,463,463,463,64,463,463,64,463,0,0,0,0,0,0,0
514,514,514,514,514,514,514,514,514,79,514,514,79,514,0,0,0,0,0,0,0
416,416,416,416,416,416,416,416,416,38,416,416,38,416,0,0,0,0,0,0,0
382,382,382,382,382,382,382,382,382,59,382,382,59,382,0,0,0,0,0,0,0
413,413,413,413,413,413,413,413,413,65,413,413,65,413,0,0,0,0,0,0,0
374,374,374,374,374,374,374,374,374,77,374,374,77,374,0,102,0,0,0,0,0
428,428,428,428,428,428,428,428,428,51,428,428,51,428,0,22,0,0,0,0,0
280,280,280,280,280,280,280,280,280,56,280,280,56,280,0,85,0,0,0,0,0
405,405,405,405,405,405,405,405,405,65,405,405,65,405,0,405,0,0,0,0,0
257,257,257,257,257,257,257,257,257,57,257,257,57,257,0,257,0,0,0,0,0
253,253,253,253,253,253,253,253,253,59,253,253,59,253,0,253,0,0,0,0,0
244,244,244,244,244,244,244,244,244,61,244,244,61,244,0,244,0,27,0,0,0
283,283,283,283,283,283,283,283,283,0,283,283,0,283,0,283,0,52,0,0,0
257,257,257,257,257,257,257,257,257,27,257,257,27,257,0,257,0,31,0,0,0
306,306,306,306,306,306,306,306,306,0,306,306,0,306,0,306,0,306,0,0,0
248,248,248,248,248,248,248,248,248,0,248,248,0,248,0,248,0,248,20,0,0
266,266,266,266,266,266,266,266,266,30,266,266,30,266,0,266,0,266,0,0,0
217,217,217,217,217,217,217,217,217,26,217,217,26,217,0,217,0,217,20,0,0
289,289,289,289,289,289,289,289,289,21,289,289,21,289,0,289,0,289,78,0,0
227,227,227,227,227,227,227,227,227,29,227,227,29,227,0,227,0,227,47,0,0
213,213,213,213,213,213,213,213,213,0,213,213,0,213,0,213,0,213,37,0,0
182,182,182,182,182,182,182,182,182,0,182,182,0,182,0,182,0,182,35,0,0
174,174,174,174,174,174,174,174,174,0,174,174,0,174,0,174,0,174,23,0,0
175,175,175,175,175,175,175,175,175,0,175,175,0,175,0,175,0,175,22,0,0
141,141,141,141,141,141,141,141,141,0,141,141,0,141,0,141,0,141,141,0,0
141,141,141,141,141,141,141,141,141,0,141,141,0,141,0,141,0,141,141,0,0
138,138,138,138,138,138,138,138,138,0,138,138,0,138,0,138,0,138,138,0,0
126,126,126,126,126,126,126,126,126,0,126,126,0,126,0,126,0,126,126,0,0
120,120,120,120,120,120,120,120,120,0,120,120,0,120,0,120,0,120,120,0,0
112,112,112,112,112,112,112,112,112,0,112,112,0,112,0,112,0,112,112,0,0
95,95,95,95,95,95,95,95,95,0,95,95,0,95,0,95,0,95,95,0,0
102,102,102,102,102,102,102,102,102,0,102,102,0,102,0,102,0,102,102,0,0
97,97,97,97,97,97,97,97,97,0,97,97,0,97,0,97,0,97,97,0,0
95,95,95,95,95,95,95,95,95,0,95,95,0,95,0,95,0,95,95,0,0
134,134,134,134,134,134,134,134,134,0,134,134,0,134,0,134,0,134,134,0,0
106,106,106,106,106,106,106,106,106,0,106,106,0,106,0,106,0,106,106,0,0
70,70,70,70,70,70,70,70,70,0,70,70,0,70,0,70,0,70,70,35,0
83,83,83,83,83,83,83,83,83,0,83,83,0,83,0,83,0,83,83,0,0
67,67,67,67,67,67,67,67,67,0,67,67,0,67,0,67,0,67,67,67,0
57,57,57,57,57,57,57,57,57,0,57,57,0,57,0,57,0,57,57,57,20
74,74,74,74,74,74,74,74,74,0,74,74,0,74,0,74,0,74,74,74,29
44,44,44,44,44,44,44,44,44,0,44,44,0,44,0,44,0,44,44,44,37
61,61,61,61,61,61,61,61,61,0,61,61,0,61,0,61,0,61,61,61,30
51,51,51,51,51,51,51,51,51,0,51,51,0,51,0,51,0,51,51,51,28
47,47,47,47,47,47,47,47,47,0,47,47,0,47,0,47,0,47,47,47,29
41,41,41,41,41,41,41,41,41,0,41,41,0,41,0,41,0,41,41,41,0
45,45,45,45,45,45,45,45,45,0,45,45,0,45,0,45,0,45,45,45,0
34,34,34,34,34,34,34,34,34,0,34,34,0,34,0,34,0,34,34,34,0
31,31,31,31,31,31,31,31,31,0,31,31,0,31,0,31,0,31,31,31,0
36,36,36,36,36,36,36,36,36,0,36,36,0,36,0,36,0,36,36,36,0
52,52,52,52,52,52,52,52,52,0,52,52,0,52,0,52,0,52,52,52,0
34,34,34,34,34,34,34,34,34,0,34,34,0,34,0,34,0,34,34,34,0
55,55,55,55,55,55,55,55,55,0,55,55,0,55,0,55,0,55,55,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34,34,34,34,34,34,34,34,0,34,34,0,34,0,34,0,34,34,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27,27,27,27,27,27,27,27,0,27,27,0,27,0,27,0,27,27,27,0
22,22,22,22,22,22,22,22,22,0,22,22,0,22,0,22,0,22,22,22,0
34,34,34,34,34,34,34,34,34,0,34,34,0,34,0,34,0,34,34,34,0
49,49,49,49,49,49,49,49,49,0,49,49,0,49,0,49,0,49,49,49,0
32,32,32,32,32,32,32,32,32,0,32,32,0,32,0,32,0,32,32,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,24,24,24,24,24,24,24,24,0,24,24,0,24,0,24,0,24,24,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,32,32,32,32,32,32,32,0,32,32,0,32,0,32,0,32,32,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,41,41,41,41,41,41,41,41,0,41,41,0,41,0,41,0,41,41,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,23,23,23,23,23,23,23,0,23,23,0,23,0,23,0,23,23,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,24,24,24,24,24,24,24,24,0,24,24,0,24,0,24,0,24,24,24,0
