0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
177,401,177,116,116,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,303,185,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,333,174,49,49,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,296,127,57,57,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,105,167,36,36,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,130,280,43,43,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,191,264,64,64,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,243,311,32,32,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,198,423,40,40,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,85,342,62,62,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,120,340,56,56,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,203,337,41,41,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,107,274,28,28,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,72,236,32,32,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,91,248,30,30,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,58,247,41,41,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,74,201,29,29,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,42,191,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,71,262,30,30,72,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,40,183,28,28,143,21,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,156,212,26,26,194,0,59,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,206,178,0,0,234,23,39,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,117,143,0,0,300,27,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,218,144,0,0,273,36,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,190,173,0,0,276,53,56,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,151,166,0,0,216,86,83,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,131,134,0,0,271,66,84,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,178,156,30,30,345,69,66,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,141,114,0,0,237,83,89,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,176,140,0,0,244,65,106,244,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,137,90,0,0,187,58,133,187,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,134,100,0,0,214,59,127,214,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,61,85,0,0,173,60,103,173,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,157,80,0,0,148,54,52,148,39,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,166,31,0,0,46,45,32,46,34,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,128,37,0,0,92,44,36,92,58,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,199,33,0,0,63,37,60,63,56,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,168,36,0,0,72,33,78,72,45,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,148,0,0,0,79,33,121,79,40,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,146,31,0,0,78,38,99,78,38,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,150,25,0,0,54,64,137,54,62,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,179,50,0,0,60,108,165,60,91,94,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,211,53,0,0,40,171,152,40,118,138,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,215,40,0,0,66,196,167,66,137,127,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,253,32,0,0,48,280,130,48,111,158,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,263,25,0,0,50,382,127,50,151,171,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,301,23,0,0,45,339,164,45,197,173,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,282,31,0,0,36,340,230,36,244,100,63,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,340,74,0,0,26,298,207,26,241,195,80,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,295,43,0,0,38,231,134,38,278,190,46,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,398,0,0,0,74,205,151,74,240,178,34,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,472,36,0,0,107,165,110,107,234,147,36,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,467,31,0,0,124,131,125,124,262,123,25,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,393,0,0,0,111,148,111,111,280,171,50,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,359,21,0,0,144,151,92,144,258,177,32,288,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,324,20,0,0,126,142,103,126,231,234,32,250,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,334,0,0,0,135,181,110,135,199,245,44,259,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,341,26,0,0,99,230,184,99,188,268,32,228,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,304,30,0,0,109,384,191,109,167,253,47,231,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,280,20,0,0,146,487,178,146,188,269,25,128,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,338,0,0,0,161,576,173,161,198,243,27,168,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,338,27,0,0,183,690,188,183,247,243,39,169,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,304,21,0,0,187,561,188,187,266,229,40,178,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,446,22,0,0,137,436,244,137,235,213,25,182,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,499,18,0,0,127,274,208,127,229,128,55,182,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,484,484,0,0,83,219,182,83,235,161,39,170,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,511,511,0,0,70,169,176,70,229,141,35,199,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,516,516,0,0,71,211,136,71,239,155,35,172,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,522,522,0,0,59,123,153,59,229,68,247,247,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,538,538,0,0,35,138,119,35,226,81,334,334,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,485,485,0,0,23,144,103,23,200,60,352,352,54,31,0,0,0,0,0,0,0,0,0,0,0,0,0
451,451,451,0,0,37,151,81,37,188,57,362,362,70,26,0,0,0,0,0,0,0,0,0,0,0,0,0
453,453,453,0,0,30,195,146,30,174,29,391,391,63,28,0,0,0,0,0,0,0,0,0,0,0,0,0
704,704,704,0,0,43,156,131,43,168,32,353,353,55,20,0,0,0,0,0,0,0,0,0,0,0,0,0
638,638,638,0,0,47,194,151,47,155,34,398,398,57,22,0,0,0,0,0,0,0,0,0,0,0,0,0
551,551,551,0,0,47,179,230,47,174,30,429,429,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,505,505,0,0,52,120,167,52,168,30,495,495,44,22,0,0,0,0,0,0,0,0,0,0,0,0,0
503,503,503,0,0,50,145,190,50,83,34,535,535,38,22,0,0,0,0,0,0,0,0,0,0,0,0,0
490,490,490,0,0,28,179,188,28,193,179,607,607,83,43,0,0,0,0,0,0,0,0,0,0,0,0,0
497,497,497,0,0,22,93,158,22,196,93,628,628,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,462,462,0,0,70,127,149,70,199,127,459,459,124,25,0,0,0,0,0,0,0,0,0,0,0,0,0
461,461,461,0,0,84,186,290,84,150,186,409,409,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,408,408,0,0,40,220,158,40,177,220,399,399,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,486,486,0,0,60,182,239,60,175,182,394,394,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,464,464,0,0,87,210,212,87,239,210,337,337,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,535,535,0,0,112,244,191,112,162,244,277,277,118,29,0,0,0,0,0,0,0,0,0,0,0,0,0
557,557,557,0,0,115,192,278,115,193,192,281,281,172,30,0,0,0,0,0,0,0,0,0,0,0,0,0
549,549,549,0,0,91,171,275,91,158,171,323,323,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,479,479,0,0,95,128,287,95,109,128,355,355,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,342,342,0,0,134,120,112,134,114,120,341,341,91,22,0,0,0,0,0,0,0,0,0,0,0,0,0
317,317,317,0,0,111,93,129,111,103,93,391,391,39,28,0,0,0,0,0,0,0,0,0,0,0,0,0
321,321,321,0,0,88,131,92,88,78,131,364,364,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,310,310,0,0,75,111,136,75,83,111,316,316,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,266,266,0,0,83,116,263,83,121,116,339,339,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,354,354,0,0,63,129,146,63,88,129,269,269,91,21,0,0,0,0,0,0,0,0,0,0,0,0,0
328,328,328,0,0,78,168,149,78,70,168,252,252,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,312,312,0,0,59,158,143,59,74,158,284,284,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,318,318,0,0,69,128,164,69,76,128,265,265,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,312,312,0,0,50,128,131,50,91,128,239,239,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,285,285,20,20,48,194,134,48,101,194,242,242,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0
242,242,242,0,0,34,116,152,34,79,116,201,201,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,278,278,0,0,29,133,157,29,85,133,187,187,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,291,291,0,0,26,207,181,26,115,207,231,231,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,330,330,27,27,28,212,333,28,103,212,217,217,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0
293,293,293,0,0,33,220,371,33,84,220,267,267,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,244,244,0,0,44,221,297,44,109,221,345,345,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,278,278,22,22,49,181,406,49,97,181,365,365,50,22,0,0,0,0,0,0,0,0,0,0,0,0,0
350,350,350,33,33,33,242,319,33,71,242,441,441,70,33,0,0,0,0,0,0,0,0,0,0,0,0,0
340,340,340,35,35,31,100,419,31,90,100,463,463,78,35,0,0,0,0,0,0,0,0,0,0,0,0,0
383,383,383,59,59,56,144,247,56,119,144,451,451,99,59,0,0,0,0,0,0,0,0,0,0,0,0,0
381,381,381,54,54,83,145,373,83,142,145,463,463,142,54,0,0,0,0,0,0,0,0,0,0,0,0,0
332,332,332,60,60,73,113,207,73,158,113,440,440,118,60,0,0,0,0,0,0,0,0,0,0,0,0,0
331,331,331,39,39,90,130,282,90,148,130,461,461,130,39,26,26,0,0,0,0,0,0,0,0,0,0,0
256,256,256,59,59,81,146,152,81,216,146,400,400,175,59,42,33,0,0,0,0,0,0,0,0,0,0,0
244,244,244,39,39,115,158,255,115,188,158,348,348,166,39,43,26,0,0,0,0,0,0,0,0,0,0,0
230,230,230,43,43,128,136,248,128,198,136,314,314,163,43,51,230,0,0,0,0,0,0,0,0,0,0,0
287,287,287,43,43,154,116,161,154,181,116,289,289,132,43,33,287,0,0,0,0,0,0,0,0,0,0,0
228,228,228,48,48,252,137,215,252,233,137,331,331,117,48,28,228,35,0,0,0,0,0,0,0,0,0,0
225,225,225,56,56,328,147,213,328,191,147,293,293,120,56,28,225,0,0,0,0,0,0,0,0,0,0,0
246,246,246,46,46,357,141,191,357,214,141,278,278,103,46,35,246,0,0,0,0,0,0,0,0,0,0,0
226,226,226,61,61,481,94,180,481,149,94,277,277,100,61,29,226,277,0,0,0,0,0,0,0,0,0,0
175,175,175,50,50,442,101,229,442,151,101,427,427,82,50,21,175,427,0,0,0,0,0,0,0,0,0,0
293,293,293,60,60,412,111,105,412,166,111,394,394,100,60,26,293,394,0,0,0,0,0,0,0,0,0,0
299,299,299,42,42,508,60,102,508,195,60,430,430,103,42,43,299,430,0,0,0,0,0,0,0,0,0,0
315,315,315,35,35,498,42,168,498,178,42,406,406,69,35,38,315,406,0,0,0,0,0,0,0,0,0,0
376,376,376,20,20,508,281,221,508,182,281,345,345,121,20,23,376,345,0,0,0,0,0,0,0,0,0,0
310,310,310,49,49,534,256,226,534,186,256,447,447,77,49,25,310,447,0,0,0,0,0,0,0,0,0,0
209,209,209,39,39,554,233,229,554,134,233,368,368,79,39,21,209,368,0,0,0,0,0,0,0,0,0,0
270,270,270,44,44,692,218,197,692,183,218,396,396,59,44,0,270,396,0,0,0,0,0,0,0,0,0,0
191,191,191,51,51,826,265,256,826,156,265,419,419,69,51,0,191,419,32,0,0,0,0,0,0,0,0,0
134,134,134,22,22,966,232,182,966,201,232,459,459,49,22,0,134,459,30,34,0,0,0,0,0,0,0,0
128,128,128,28,28,1005,131,237,1005,188,131,496,496,50,28,0,128,496,31,61,0,0,0,0,0,0,0,0
203,203,203,45,45,1150,90,265,1150,181,90,598,598,57,45,0,203,598,0,53,0,0,0,0,0,0,0,0
236,236,236,32,32,1205,144,213,1205,148,144,810,810,66,32,0,236,810,0,58,0,0,0,0,0,0,0,0
242,242,242,38,38,1259,158,114,1259,185,158,865,865,33,38,0,242,865,0,88,0,0,0,0,0,0,0,0
247,247,247,0,0,1233,194,98,1233,169,194,981,981,42,0,0,247,981,0,114,0,0,0,0,0,0,0,0
264,264,264,31,31,1388,151,74,1388,147,151,848,848,63,31,0,264,848,0,86,0,0,0,0,0,0,0,0
236,236,236,36,36,1381,176,162,1381,113,176,606,606,53,36,0,236,606,0,98,0,0,0,0,0,0,0,0
209,209,209,31,31,1294,177,98,1294,107,177,525,525,47,31,0,209,525,0,83,0,0,0,0,0,0,0,0
234,234,234,31,31,1365,209,80,1365,104,209,404,404,49,31,0,234,404,0,80,0,0,0,0,0,0,0,0
315,315,315,0,0,1364,201,120,1364,138,201,307,307,32,0,0,315,307,0,62,0,0,0,0,0,0,0,0
313,313,313,23,23,1396,196,114,1396,139,196,299,299,21,23,0,313,299,0,90,0,0,0,0,0,0,0,0
292,292,292,24,24,1437,186,102,1437,156,186,261,261,30,24,0,292,261,0,74,0,0,0,0,0,0,0,0
337,337,337,21,21,1429,139,120,1429,177,139,212,212,45,21,0,337,212,28,50,0,0,0,0,0,0,0,0
380,380,380,0,0,1299,163,91,1299,167,163,196,196,30,0,0,380,196,45,91,0,0,0,0,0,0,0,0
426,426,426,29,29,1275,192,64,1275,325,192,205,205,36,29,0,426,205,48,47,0,0,0,0,0,0,0,0
420,420,420,0,0,1240,225,77,1240,271,225,180,180,40,0,0,420,180,35,61,0,0,0,0,0,0,0,0
479,479,479,0,0,1260,225,53,1260,147,225,149,149,36,0,0,479,149,0,79,0,0,0,0,0,0,0,0
458,458,458,0,0,1112,292,82,1112,187,292,103,103,44,0,0,458,103,0,113,0,0,0,0,0,0,0,0
430,430,430,23,23,1063,283,117,1063,172,283,99,99,20,23,0,430,99,27,132,0,0,0,0,0,0,0,0
435,435,435,0,0,923,274,108,923,197,274,36,36,43,0,0,435,36,36,84,0,0,0,0,0,0,0,0
488,488,488,0,0,789,315,76,789,211,315,54,54,37,0,0,488,54,54,75,0,0,0,0,0,0,0,0
408,408,408,20,20,572,321,103,572,204,321,36,36,29,20,0,408,36,36,49,0,0,0,0,0,0,0,0
455,455,455,0,0,535,327,80,535,263,327,21,21,0,0,0,455,21,21,45,0,0,0,0,0,0,0,0
461,461,461,0,0,614,357,68,614,193,357,45,45,46,0,0,461,45,45,47,0,0,0,0,0,0,0,0
454,454,454,0,0,546,592,59,546,243,592,49,49,49,0,0,454,49,49,37,0,0,0,0,0,0,0,0
495,495,495,0,0,402,318,92,402,219,318,25,25,26,0,0,495,25,25,49,0,0,0,0,0,0,0,0
453,453,453,0,0,438,505,74,438,213,505,43,43,81,0,0,453,43,43,20,0,0,0,0,0,0,0,0
467,467,467,0,0,385,315,71,385,169,315,41,41,33,0,0,467,41,41,31,0,0,0,0,0,0,0,0
497,497,497,0,0,364,595,99,364,155,595,43,43,58,0,0,497,43,43,32,0,0,0,0,0,0,0,0
481,481,481,0,0,361,548,89,361,172,548,49,49,23,0,0,481,49,49,22,0,0,0,0,0,0,0,0
483,483,483,0,0,401,807,64,401,807,807,44,44,483,0,0,483,44,44,0,0,0,0,0,0,0,0,0
412,412,412,0,0,477,636,86,477,636,636,35,35,412,0,0,412,35,35,0,0,0,0,0,0,0,0,0
328,328,328,0,0,490,611,81,490,611,611,0,0,328,0,0,328,0,0,0,0,0,0,0,0,0,0,0
293,293,293,0,0,429,584,120,429,584,584,26,26,293,0,0,293,26,26,0,0,0,0,0,0,0,0,0
202,202,202,0,0,396,695,110,396,695,695,0,0,202,0,0,202,0,0,20,0,0,0,0,0,0,0,0
317,317,317,0,0,405,736,122,405,736,736,0,0,317,0,0,317,0,0,0,0,0,0,0,0,0,0,0
145,145,145,21,21,418,730,104,418,730,730,0,0,145,21,0,145,0,0,0,0,0,0,0,0,0,0,0
309,309,309,0,0,463,715,160,463,715,715,0,0,309,0,0,309,0,0,0,0,0,0,0,0,0,0,0
353,353,353,0,0,529,695,97,529,695,695,0,0,353,0,0,353,0,0,0,0,0,0,0,0,0,0,0
275,275,275,0,0,469,755,114,469,755,755,0,0,275,0,0,275,0,0,0,0,0,0,0,0,0,0,0
259,259,259,0,0,421,717,104,421,717,717,0,0,259,0,0,259,0,0,20,0,0,0,0,0,0,0,0
119,119,119,124,124,407,878,82,407,878,878,0,0,119,124,0,119,0,0,23,0,0,0,0,0,0,0,0
139,139,139,134,134,583,816,85,583,816,816,0,0,139,134,0,139,0,0,21,0,0,0,0,0,0,0,0
242,242,242,242,242,612,891,71,612,891,891,0,0,242,242,0,242,0,0,34,23,0,0,0,0,0,0,0
72,72,72,72,72,771,850,56,771,850,850,0,0,72,72,0,72,0,0,0,0,0,0,0,0,0,0,0
74,74,74,74,74,816,868,42,816,868,868,0,0,74,74,0,74,0,0,23,20,0,0,0,0,0,0,0
87,87,87,87,87,864,865,46,864,865,865,0,0,87,87,0,87,0,0,0,0,0,0,0,0,0,0,0
114,114,114,114,114,1067,839,41,1067,839,839,32,32,114,114,0,114,32,32,0,0,0,0,0,0,0,0,0
60,60,60,60,60,943,809,47,943,809,809,0,0,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0
57,57,57,57,57,961,911,61,961,911,911,29,29,57,57,0,57,29,29,0,25,21,0,0,0,0,0,0
28,28,28,28,28,799,1122,44,799,1122,1122,0,0,28,28,0,28,0,0,0,0,30,0,0,0,0,0,0
47,47,47,47,47,590,1323,39,590,1323,1323,29,29,47,47,0,47,29,29,22,0,33,0,0,0,0,0,0
21,21,21,21,21,581,1615,30,581,1615,1615,38,38,21,21,0,21,38,38,30,0,35,0,0,0,0,0,0
31,31,31,31,31,550,1941,26,550,1941,1941,39,39,31,31,0,31,39,39,23,0,24,0,0,0,0,0,0
28,28,28,28,28,568,1939,28,568,1939,1939,33,33,28,28,0,28,33,33,0,0,0,0,0,0,0,0,0
34,34,34,34,34,596,1952,21,596,1952,1952,39,39,34,34,0,34,39,39,41,0,0,0,0,0,0,0,0
39,39,39,39,39,568,2040,71,568,2040,2040,32,32,39,39,0,39,32,32,0,0,0,0,0,0,0,0,0
38,38,38,38,38,510,1986,60,510,1986,1986,22,22,38,38,0,38,22,22,0,0,0,0,0,0,0,0,0
31,31,31,31,31,535,1754,57,535,1754,1754,0,0,31,31,0,31,0,0,0,0,0,0,0,0,0,0,0
36,36,36,36,36,537,1841,65,537,1841,1841,0,0,36,36,0,36,0,0,20,0,23,0,0,0,0,0,0
0,0,0,0,0,567,1597,71,567,1597,1597,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
23,23,23,23,23,536,1247,37,536,1247,1247,0,0,23,23,0,23,0,0,29,0,0,0,0,0,0,0,0
0,0,0,0,0,661,1167,41,661,1167,1167,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
0,0,0,0,0,688,1088,24,688,1088,1088,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
0,0,0,0,0,675,916,20,675,916,916,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
0,0,0,0,0,729,667,22,729,667,667,0,0,0,0,0,0,0,0,33,0,20,0,0,0,0,0,0
