0,1,2,3,4,5,6
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
40,0,0,0,0,0,0
70,0,0,0,0,0,0
94,0,0,0,0,0,0
104,0,0,0,0,0,0
78,0,0,0,0,0,0
70,0,0,0,0,0,0
53,0,0,0,0,0,0
44,0,0,0,0,0,0
54,0,0,0,0,0,0
45,0,0,0,0,0,0
0,0,0,0,0,0,0
38,0,0,0,0,0,0
0,0,0,0,0,0,0
33,0,0,0,0,0,0
30,0,0,0,0,0,0
21,0,0,0,0,0,0
53,0,0,0,0,0,0
37,0,0,0,0,0,0
37,0,0,0,0,0,0
40,0,0,0,0,0,0
30,26,0,0,0,0,0
64,44,0,0,0,0,0
94,42,0,0,0,0,0
118,38,0,0,0,0,0
73,34,0,0,0,0,0
120,20,0,0,0,0,0
178,0,0,0,0,0,0
227,0,0,0,0,0,0
245,0,0,0,0,0,0
305,0,0,0,0,0,0
472,0,0,0,0,0,0
536,42,0,0,0,0,0
537,30,0,0,0,0,0
552,27,0,0,0,0,0
375,0,0,0,0,0,0
341,0,0,0,0,0,0
330,0,0,0,0,0,0
241,31,0,0,0,0,0
231,23,0,0,0,0,0
181,46,0,0,0,0,0
145,38,0,0,0,0,0
199,68,0,0,0,0,0
154,68,0,0,0,0,0
150,48,0,0,0,0,0
117,29,0,0,0,0,0
160,0,0,0,0,0,0
219,0,0,0,0,0,0
187,0,0,0,0,0,0
185,23,0,0,0,0,0
146,40,0,0,0,0,0
171,62,0,0,0,0,0
100,49,0,0,0,0,0
141,25,0,0,0,0,0
171,33,0,0,0,0,0
126,50,0,0,0,0,0
99,68,0,0,0,0,0
94,64,0,0,0,0,0
86,61,0,0,0,0,0
67,115,0,0,0,0,0
68,167,0,0,0,0,0
49,162,0,0,0,0,0
44,151,0,0,0,0,0
20,149,0,0,0,0,0
72,161,0,0,0,0,0
43,168,0,0,0,0,0
61,144,0,0,0,0,0
56,111,0,0,0,0,0
63,77,0,0,0,0,0
130,97,0,0,0,0,0
105,187,0,0,0,0,0
134,221,0,0,0,0,0
108,247,0,0,0,0,0
113,149,0,0,0,0,0
187,145,0,0,0,0,0
213,123,0,0,0,0,0
254,133,0,0,0,0,0
196,179,0,0,0,0,0
146,189,0,0,0,0,0
193,201,0,0,0,0,0
211,172,0,0,0,0,0
366,231,0,0,0,0,0
436,157,0,0,0,0,0
388,180,0,0,0,0,0
367,144,0,0,0,0,0
323,122,0,0,0,0,0
430,123,0,0,0,0,0
435,114,0,0,0,0,0
347,112,0,0,0,0,0
223,126,0,0,0,0,0
234,128,0,0,0,0,0
258,121,0,0,0,0,0
218,82,0,0,0,0,0
195,101,0,0,0,0,0
228,64,0,0,0,0,0
235,20,0,0,0,0,0
177,177,0,0,0,0,0
91,91,0,0,0,0,0
134,134,0,0,0,0,0
142,142,0,0,0,0,0
165,165,0,0,0,0,0
199,199,0,0,0,0,0
224,224,0,0,0,0,0
277,277,32,0,0,0,0
297,297,44,0,0,0,0
249,249,57,0,0,0,0
221,221,46,0,0,0,0
246,246,0,0,0,0,0
177,177,0,0,0,0,0
204,204,0,0,0,0,0
185,185,0,0,0,0,0
147,147,38,27,0,0,0
76,76,61,46,0,0,0
131,131,56,27,0,0,0
98,98,84,0,0,0,0
67,67,36,27,0,0,0
62,62,60,37,0,0,0
86,86,38,24,0,0,0
81,81,35,30,0,0,0
85,85,45,27,0,0,0
83,83,46,38,0,0,0
132,132,132,23,0,0,0
101,101,101,26,0,0,0
58,58,58,25,0,0,0
61,61,61,31,0,0,0
70,70,70,42,0,0,0
102,102,102,26,0,0,0
93,93,93,0,0,0,0
78,78,78,22,0,0,0
66,66,66,29,21,0,0
48,48,48,25,0,0,0
47,47,47,24,41,0,0
37,37,37,24,43,0,0
23,23,23,0,36,0,0
0,0,0,38,30,0,0
0,0,0,22,0,0,0
24,24,24,24,23,0,0
0,0,0,29,0,0,0
0,0,0,21,26,0,0
0,0,0,20,0,0,0
0,0,0,22,0,0,0
0,0,0,0,23,0,0
29,29,29,0,0,0,0
66,66,66,0,28,0,0
40,40,40,0,0,0,0
44,44,44,0,0,0,0
33,33,33,0,0,0,0
23,23,23,0,0,0,0
