0,1,2,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
27,0,0,0
0,0,0,0
21,0,0,0
22,0,0,0
26,0,0,0
21,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
22,0,0,0
0,0,0,0
36,0,0,0
33,0,0,0
22,0,0,0
21,0,0,0
33,0,0,0
25,0,0,0
36,0,0,0
31,0,0,0
23,0,0,0
0,0,0,0
33,0,0,0
33,0,0,0
42,0,0,0
27,0,0,0
42,0,0,0
44,0,0,0
47,0,0,0
31,0,0,0
47,0,0,0
92,0,0,0
109,0,0,0
114,0,0,0
148,0,0,0
110,0,0,0
113,0,0,0
150,0,0,0
127,0,0,0
210,0,0,0
196,0,0,0
211,0,0,0
266,0,0,0
310,0,0,0
343,0,0,0
320,0,0,0
276,0,0,0
242,0,0,0
283,0,0,0
276,0,0,0
293,0,0,0
315,0,0,0
304,0,0,0
315,0,0,0
273,0,0,0
256,0,0,0
183,0,0,0
130,0,0,0
112,0,0,0
121,0,0,0
126,0,0,0
157,0,0,0
103,0,0,0
96,0,0,0
