0,1,2,3,4,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
31,0,0,0,0,0
22,0,0,0,0,0
25,0,0,0,0,0
49,0,0,0,0,0
26,0,0,0,0,0
55,0,0,0,0,0
37,0,0,0,0,0
58,36,0,0,0,0
55,21,0,0,0,0
48,0,0,0,0,0
37,20,0,0,0,0
33,0,0,0,0,0
29,0,0,0,0,0
41,0,0,0,0,0
62,0,0,0,0,0
53,0,0,0,0,0
43,0,0,0,0,0
50,0,0,0,0,0
46,0,0,0,0,0
71,0,0,0,0,0
66,43,0,0,0,0
67,53,0,0,0,0
61,50,0,0,0,0
43,25,0,0,0,0
51,47,0,0,0,0
83,26,0,0,0,0
30,23,0,0,0,0
80,0,0,0,0,0
45,29,0,0,0,0
35,34,0,0,0,0
39,0,0,0,0,0
21,0,0,0,0,0
20,23,0,0,0,0
22,20,0,0,0,0
28,22,0,0,0,0
23,31,0,0,0,0
32,64,0,0,0,0
0,49,0,0,0,0
0,44,0,0,0,0
26,63,0,0,0,0
27,69,0,0,0,0
20,36,0,0,0,0
23,0,0,0,0,0
23,28,0,0,0,0
22,20,0,0,0,0
71,43,0,0,0,0
82,116,0,0,0,0
111,45,0,0,0,0
146,68,0,0,0,0
112,118,0,0,0,0
123,138,0,0,0,0
140,125,0,0,0,0
122,146,0,0,0,0
99,192,0,0,0,0
108,248,0,0,0,0
86,273,0,0,0,0
69,251,0,0,0,0
36,263,0,0,0,0
51,291,0,0,0,0
56,338,0,0,0,0
41,291,0,0,0,0
49,230,0,0,0,0
0,208,0,0,0,0
0,180,0,0,0,0
0,166,0,0,0,0
0,202,0,0,0,0
0,203,0,0,0,0
0,130,0,0,0,0
0,155,0,0,0,0
0,152,0,0,0,0
0,191,0,0,0,0
0,171,0,0,0,0
0,186,0,0,0,0
0,227,0,0,0,0
0,226,0,0,0,0
0,192,0,0,0,0
0,157,0,0,0,0
0,191,0,0,0,0
0,242,0,0,0,0
0,253,0,0,0,0
43,228,0,0,0,0
66,257,0,0,0,0
76,253,0,0,0,0
82,265,0,0,0,0
94,200,0,0,0,0
101,209,0,0,0,0
96,183,0,0,0,0
111,232,0,0,0,0
73,84,0,0,0,0
66,120,0,0,0,0
59,82,0,0,0,0
46,63,0,0,0,0
49,194,0,0,0,0
52,180,86,0,0,0
54,191,81,0,0,0
62,199,52,0,0,0
50,169,49,0,0,0
35,204,21,0,0,0
58,230,24,0,0,0
24,161,137,0,0,0
51,150,169,0,0,0
44,166,164,0,0,0
40,199,167,0,0,0
42,197,198,0,0,0
44,173,219,0,0,0
48,192,183,0,0,0
37,161,214,0,0,0
26,164,145,0,0,0
45,209,138,0,0,0
58,187,143,0,0,0
42,216,198,0,0,0
33,169,220,0,0,0
56,180,201,0,0,0
55,125,227,0,0,0
33,176,190,0,0,0
29,112,193,0,0,0
36,200,185,170,0,0
30,162,192,149,0,0
0,134,250,139,0,0
30,182,116,179,0,0
25,169,102,205,0,0
47,81,130,220,0,0
59,145,207,202,0,0
86,151,236,219,0,0
89,34,159,182,0,0
101,27,113,148,0,0
77,199,140,151,0,0
66,95,127,156,0,0
67,138,111,152,0,0
63,145,97,165,0,0
49,130,143,120,0,0
39,97,122,133,0,0
85,155,262,89,0,0
75,96,94,124,0,0
67,133,217,100,0,0
70,158,106,74,0,0
42,213,146,67,0,0
60,207,127,43,0,0
60,195,155,51,0,0
95,174,154,44,0,0
68,161,190,50,0,0
77,124,148,47,0,0
72,130,126,41,0,0
69,99,72,37,0,0
73,121,168,20,0,0
97,66,129,24,0,0
82,170,72,36,0,0
82,43,133,92,0,0
74,58,70,113,0,0
52,113,39,115,0,0
65,30,54,130,0,0
78,55,57,98,0,0
67,22,47,132,0,0
37,153,141,125,0,0
36,34,70,100,0,0
32,56,62,150,0,0
28,27,63,119,0,0
48,48,46,122,0,0
30,48,75,118,0,0
32,40,80,165,0,0
37,46,72,112,0,0
73,59,73,163,0,0
40,74,40,155,0,0
51,77,51,188,0,0
38,84,38,156,0,0
33,117,33,166,56,0
30,100,30,168,71,0
45,89,45,147,37,0
31,95,31,183,46,0
26,65,26,226,37,0
29,80,29,217,36,0
35,124,35,208,66,0
23,78,23,225,35,0
27,129,27,203,35,0
28,246,28,171,34,0
