0,1,2,3,4,5,6,7,8
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,31,0,0,0,0,0,0,0
0,31,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,30,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0
0,27,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,38,0,0,0,0,0,0,0
0,21,0,0,0,0,0,0,0
0,23,0,0,0,0,0,0,0
0,29,0,0,0,0,0,0,0
0,54,0,0,0,0,0,0,0
0,46,0,0,0,0,0,0,0
0,34,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0
0,48,0,0,0,0,0,0,0
0,38,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0
0,57,0,0,0,0,0,0,0
0,51,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0
0,21,0,0,0,0,0,0,0
0,42,0,0,0,0,0,0,0
0,57,0,0,0,0,0,0,0
0,44,0,0,0,0,0,0,0
0,32,0,0,0,0,0,0,0
0,23,0,0,0,0,0,0,0
23,55,40,0,0,0,0,0,0
25,76,26,0,0,0,0,0,0
35,86,25,0,0,0,0,0,0
21,83,32,0,0,0,0,0,0
0,45,0,0,0,0,0,0,0
47,47,0,0,0,0,0,0,0
56,56,0,0,0,0,0,0,0
31,31,31,31,0,0,0,0,0
62,62,26,21,0,0,0,0,0
0,0,30,0,0,0,0,0,0
29,29,27,29,0,0,0,0,0
29,29,24,29,30,0,0,0,0
0,0,24,0,0,0,0,0,0
47,47,0,47,0,0,0,0,0
0,0,0,0,0,0,0,0,0
46,46,0,46,0,0,0,0,0
0,0,0,0,0,0,0,0,0
46,46,0,46,34,0,0,0,0
22,22,0,22,23,0,0,0,0
41,41,25,41,20,0,0,0,0
25,25,32,25,25,0,0,0,0
28,28,0,28,28,0,0,0,0
20,20,23,20,20,22,0,0,0
0,0,27,0,0,0,0,0,0
0,0,0,0,0,22,0,0,0
0,0,32,0,0,0,0,0,0
0,0,24,0,0,0,0,0,0
0,0,23,0,0,27,0,0,0
0,0,0,0,0,0,0,0,0
0,0,39,0,0,0,0,0,0
0,0,43,0,0,23,0,0,0
0,0,26,0,0,0,0,0,0
0,0,44,0,0,0,0,0,0
0,0,32,0,0,40,0,0,0
0,0,0,0,0,56,0,0,0
0,0,20,0,0,48,0,0,0
0,0,28,0,0,24,0,0,0
0,0,25,0,0,0,0,0,0
0,0,25,0,0,0,0,0,0
0,0,35,0,0,0,0,0,0
0,0,30,0,0,0,0,0,0
0,0,29,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,29,0,0,0,0,0,0
0,0,42,0,0,0,0,0,0
0,0,22,0,0,40,0,0,0
0,0,30,0,0,75,0,0,0
0,0,32,0,0,38,0,0,0
0,0,27,0,0,42,0,0,0
0,0,29,0,0,32,0,0,0
0,0,0,0,0,27,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
20,20,20,20,20,0,0,0,0
20,20,20,20,20,0,0,0,0
36,36,36,36,36,27,0,0,0
30,30,30,30,30,0,0,0,0
35,35,35,35,35,0,0,0,0
32,32,32,32,32,0,0,0,0
36,36,36,36,36,0,0,0,0
0,0,0,0,0,0,21,0,0
0,0,0,0,0,0,0,0,0
27,27,27,27,27,0,26,0,0
24,24,24,24,24,0,21,0,0
24,24,24,24,24,0,20,0,0
22,22,22,22,22,20,23,0,0
36,36,36,36,36,0,0,0,0
24,24,24,24,24,0,0,0,0
0,0,0,0,0,0,0,0,0
22,22,22,22,22,0,31,0,0
0,0,0,0,0,0,23,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,21,0,0
0,0,0,0,0,0,20,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
31,31,31,31,31,0,31,0,0
30,30,30,30,30,0,30,0,0
36,36,36,36,36,0,36,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
23,23,23,23,23,0,23,23,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,25
0,0,0,0,0,0,0,0,29
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,22
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,22
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
