0,1,2,3,4,5,6,7,8,9,10
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0
162,0,0,0,0,0,0,0,0,0,0
142,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0
86,23,0,0,0,0,0,0,0,0,0
111,23,0,0,0,0,0,0,0,0,0
102,44,0,0,0,0,0,0,0,0,0
126,49,0,0,0,0,0,0,0,0,0
169,35,0,0,0,0,0,0,0,0,0
185,30,0,0,0,0,0,0,0,0,0
222,31,27,0,0,0,0,0,0,0,0
305,30,30,0,0,0,0,0,0,0,0
347,44,29,0,0,0,0,0,0,0,0
381,31,26,0,0,0,0,0,0,0,0
349,82,21,0,0,0,0,0,0,0,0
363,88,20,0,0,0,0,0,0,0,0
393,70,27,0,0,0,0,0,0,0,0
482,65,0,0,0,0,0,0,0,0,0
491,90,41,0,0,0,0,0,0,0,0
456,104,29,0,0,0,0,0,0,0,0
394,57,49,0,0,0,0,0,0,0,0
422,66,44,0,0,0,0,0,0,0,0
308,79,38,0,0,0,0,0,0,0,0
304,45,36,0,0,0,0,0,0,0,0
277,58,24,22,0,0,0,0,0,0,0
300,42,32,28,0,0,0,0,0,0,0
335,58,27,22,0,0,0,0,0,0,0
351,51,32,0,0,0,0,0,0,0,0
401,54,36,0,24,0,0,0,0,0,0
361,55,48,0,0,0,0,0,0,0,0
291,78,52,0,37,0,0,0,0,0,0
223,420,71,0,44,0,0,0,0,0,0
200,397,103,0,83,0,0,0,0,0,0
164,471,97,0,77,0,0,0,0,0,0
161,418,102,0,76,0,0,0,0,0,0
121,376,105,0,54,0,0,0,0,0,0
96,472,104,0,75,0,0,0,0,0,0
124,513,79,0,53,0,0,0,0,0,0
76,578,91,0,61,0,0,0,0,0,0
96,629,109,0,39,0,0,0,0,0,0
94,584,57,0,69,0,0,0,0,0,0
102,545,117,0,71,0,0,0,0,0,0
80,572,150,0,80,0,0,0,0,0,0
98,543,154,0,95,0,0,0,0,0,0
143,531,128,41,158,0,0,0,0,0,0
174,552,121,52,126,0,0,0,0,0,0
202,457,194,34,121,0,0,0,0,0,0
212,415,151,61,133,0,0,0,0,0,0
172,399,123,54,97,0,0,0,0,0,0
175,460,103,26,111,0,0,0,0,0,0
240,510,94,71,85,0,0,0,0,0,0
241,492,94,81,65,0,0,0,0,0,0
253,480,82,102,148,0,0,0,0,0,0
243,578,83,578,110,0,0,0,0,0,0
268,635,101,635,86,0,0,0,0,0,0
217,628,113,628,217,0,0,0,0,0,0
191,554,146,554,253,0,0,0,0,0,0
158,570,134,570,90,0,0,0,0,0,0
144,398,102,398,79,0,0,0,0,0,0
137,529,101,529,140,0,0,0,0,0,0
138,489,133,489,129,0,0,0,0,0,0
129,565,120,565,133,0,0,0,0,0,0
151,488,104,488,245,0,0,0,0,0,0
189,546,100,546,100,0,0,0,0,0,0
162,599,141,599,120,0,0,0,0,0,0
160,618,125,618,251,0,0,0,0,0,0
244,647,105,647,294,0,0,0,0,0,0
275,631,49,631,117,0,0,0,0,0,0
276,599,84,599,266,0,0,0,0,0,0
289,675,92,675,89,0,0,0,0,0,0
288,678,79,678,110,0,0,0,0,0,0
268,595,68,595,235,0,0,0,0,0,0
348,584,99,584,249,0,0,0,0,0,0
384,550,120,550,154,34,0,0,0,0,0
383,459,70,459,126,79,0,0,0,0,0
405,583,37,583,116,132,0,0,0,0,0
417,589,53,589,121,117,0,0,0,0,0
419,627,74,627,112,134,0,0,0,0,0
359,625,50,625,110,104,0,0,0,0,0
305,450,50,450,87,84,0,0,0,0,0
287,361,30,361,118,94,0,0,0,0,0
230,842,55,842,112,89,0,0,0,0,0
280,417,43,417,112,132,0,0,0,0,0
233,367,46,367,148,163,0,0,0,0,0
192,344,199,344,199,168,0,0,0,0,0
240,349,217,349,217,187,0,0,0,0,0
223,316,234,316,234,173,0,0,0,0,0
174,369,193,369,193,167,0,0,0,0,0
174,399,159,399,159,122,0,0,0,0,0
188,390,217,390,217,128,0,0,0,0,0
158,258,181,258,181,138,0,0,0,0,0
200,390,264,390,264,110,0,0,0,0,0
167,436,221,436,221,105,0,0,0,0,0
168,208,226,208,226,87,0,0,0,0,0
141,182,240,182,240,50,0,0,0,0,0
131,176,247,176,247,83,0,0,0,0,0
102,619,212,619,212,90,0,0,0,0,0
118,505,189,505,189,89,0,0,0,0,0
103,590,226,590,226,77,0,0,0,0,0
124,617,160,617,160,72,0,0,0,0,0
97,662,170,662,170,73,0,0,0,0,0
94,657,167,657,167,71,0,0,0,0,0
56,677,191,677,191,84,0,0,0,0,0
50,702,204,702,204,94,0,0,0,0,0
41,686,283,686,283,54,0,0,0,0,0
44,683,138,683,138,100,0,0,0,0,0
55,677,307,677,307,85,0,0,0,0,0
45,684,321,684,321,74,0,0,0,0,0
61,753,161,753,161,53,0,0,0,0,0
49,687,163,687,163,28,0,0,0,0,0
39,763,168,763,168,168,0,0,0,0,0
34,699,230,699,230,230,0,0,0,0,0
61,728,324,728,324,324,0,0,0,0,0
52,1174,127,1174,127,127,0,0,0,0,0
47,1214,145,1214,145,145,0,0,0,0,0
54,1051,128,1051,128,128,0,0,0,0,0
29,1128,112,1128,112,112,0,0,0,0,0
53,1491,116,1491,116,116,0,0,0,0,0
67,1139,174,1139,174,174,0,0,0,0,0
80,1042,130,1042,130,130,0,0,0,0,0
54,1375,158,1375,158,158,0,0,0,0,0
51,1252,42,1252,42,42,0,0,0,0,0
30,840,191,840,191,191,39,0,0,0,0
28,971,138,971,138,138,31,0,0,0,0
52,1212,263,1212,263,263,35,0,0,0,0
54,1356,205,1356,205,205,44,0,0,0,0
60,1022,291,1022,291,291,48,0,0,0,0
49,1042,343,1042,343,343,175,0,0,0,0
45,1081,503,1081,503,503,503,0,0,0,0
32,1022,317,1022,317,317,317,0,0,0,0
42,971,458,971,458,458,458,0,0,0,0
62,993,486,993,486,486,486,0,0,0,0
88,1248,231,1248,231,231,231,0,0,0,0
64,527,403,527,403,403,403,0,0,0,0
52,726,387,726,387,387,387,0,0,0,0
55,676,352,676,352,352,352,0,0,0,0
39,1047,428,1047,428,428,428,0,0,0,0
54,1088,529,1088,529,529,529,0,0,0,0
38,980,434,980,434,434,434,0,0,0,0
44,888,486,888,486,486,486,0,0,0,0
36,776,446,776,446,446,446,0,0,0,0
54,818,555,818,555,555,555,0,0,0,0
35,807,439,807,439,439,439,0,0,0,0
59,779,531,779,531,531,531,0,0,0,0
77,843,533,843,533,533,533,0,0,0,0
100,810,510,810,510,510,510,0,0,0,0
96,493,414,493,414,414,414,0,0,0,0
87,426,374,426,374,374,374,0,0,0,0
63,423,416,423,416,416,416,0,0,0,0
72,425,367,425,367,367,367,0,0,0,0
53,417,264,417,264,264,264,0,0,0,0
42,464,258,464,258,258,258,0,0,0,0
49,496,234,496,234,234,234,0,0,0,0
35,738,225,738,225,225,225,0,0,0,0
0,483,209,483,209,209,209,0,0,0,0
33,380,233,380,233,233,233,0,0,0,0
32,405,241,405,241,241,241,0,0,0,0
37,358,203,358,203,203,203,0,0,0,0
38,353,164,353,164,164,164,0,0,0,0
36,339,196,339,196,196,196,0,0,0,0
45,360,205,360,205,205,205,0,0,0,0
39,403,273,403,273,273,273,0,0,0,0
46,290,190,290,190,190,190,0,0,0,0
28,340,209,340,209,209,209,0,0,0,0
28,364,227,364,227,227,227,0,0,0,0
20,358,229,358,229,229,229,0,0,0,0
