0,1,2,3,4,5,6,7
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0
138,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0
211,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0
276,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0
329,21,0,0,0,0,0,0
295,0,0,0,0,0,0,0
430,0,0,0,0,0,0,0
451,0,0,0,0,0,0,0
394,0,0,0,0,0,0,0
375,0,0,0,0,0,0,0
376,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0
276,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0
206,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0
24,0,30,0,0,0,0,0
29,0,33,0,0,0,0,0
26,0,36,0,0,0,0,0
23,0,65,0,0,0,0,0
0,0,49,0,0,0,0,0
0,0,85,0,0,0,0,0
0,0,104,0,0,0,0,0
0,0,79,22,0,0,0,0
0,0,106,0,0,0,0,0
0,0,111,0,25,0,0,0
0,0,99,21,38,0,0,0
0,0,94,40,22,0,0,0
0,0,142,35,0,0,0,0
0,0,152,39,23,0,0,0
0,0,140,58,37,0,0,0
0,0,132,55,50,0,0,0
0,0,184,79,35,0,0,0
0,0,218,61,28,0,0,0
0,0,224,61,51,28,0,0
0,0,247,37,0,0,0,0
0,0,258,57,21,35,0,0
0,0,237,57,0,0,0,0
0,0,236,80,0,0,0,0
0,0,215,55,26,0,0,0
0,0,178,44,22,27,0,0
0,0,124,60,0,0,0,0
0,0,137,49,0,0,0,0
0,0,174,56,0,0,21,0
0,0,162,46,0,0,0,0
0,0,224,23,0,0,0,0
0,0,206,0,0,0,0,0
0,0,192,0,0,0,0,0
0,0,223,20,0,0,0,0
0,0,213,0,0,0,0,0
0,0,213,0,0,0,0,0
0,0,229,0,0,0,0,0
0,0,197,0,0,0,0,0
0,0,196,0,0,0,0,0
0,0,169,0,0,0,0,0
0,0,176,0,0,0,0,0
0,0,114,26,0,0,0,0
0,0,136,21,0,26,0,0
0,0,137,26,0,0,0,0
0,0,108,0,0,0,0,0
0,0,150,0,0,0,0,0
0,0,137,0,0,0,0,0
0,0,121,0,0,0,0,0
0,0,177,0,0,0,0,0
0,0,158,0,0,0,0,0
0,0,161,0,0,0,0,0
0,0,226,0,0,0,0,0
0,0,212,0,0,0,0,0
0,0,201,0,0,0,0,0
0,0,176,0,0,0,0,0
0,0,160,0,0,0,0,0
0,0,70,0,0,0,0,0
0,0,56,0,0,0,0,0
0,0,41,0,0,0,0,0
0,0,46,0,0,0,0,0
0,0,53,0,0,0,0,0
0,0,32,0,0,0,0,0
0,0,31,0,0,0,0,0
0,0,23,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,23,0,0,0,0,0
0,0,34,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,27,0,0,0,43,0
0,0,26,0,0,0,28,0
0,0,45,0,0,0,0,0
0,0,47,0,0,0,24,0
0,0,57,0,0,0,24,0
0,0,51,0,0,0,43,0
0,0,70,0,0,0,52,0
0,0,39,0,0,0,42,0
0,0,26,0,0,0,0,0
0,0,21,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0
0,40,0,0,0,0,0,0
0,27,0,0,0,0,0,0
0,26,0,0,0,0,0,0
0,34,0,0,0,0,0,0
0,23,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,20,0,0,0,0,0
0,21,0,0,0,0,0,0
0,22,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,31,0,0,0,0,0,0
0,22,0,0,0,0,0,0
0,40,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
