0,1,2,3,4,5,6
309,0,0,0,0,0,0
394,0,0,0,0,0,0
275,0,0,0,0,0,0
325,0,0,0,0,0,0
241,0,0,0,0,0,0
273,0,0,0,0,0,0
304,0,0,0,0,0,0
336,0,0,0,0,0,0
331,0,0,0,0,0,0
223,0,0,0,0,0,0
162,0,0,0,0,0,0
115,0,0,0,0,0,0
157,0,0,0,0,0,0
121,0,0,0,0,0,0
165,0,0,0,0,0,0
84,0,0,0,0,0,0
85,0,0,0,0,0,0
183,0,0,0,0,0,0
52,0,0,0,0,0,0
138,0,0,0,0,0,0
77,0,0,0,0,0,0
52,0,0,0,0,0,0
46,0,0,0,0,0,0
28,0,0,0,0,0,0
28,0,0,0,0,0,0
38,0,0,0,0,0,0
22,0,0,0,0,0,0
21,0,0,0,0,0,0
33,0,0,0,0,0,0
35,0,0,0,0,0,0
32,0,0,0,0,0,0
42,0,0,0,0,0,0
24,0,0,0,0,0,0
22,0,0,0,0,0,0
0,0,0,0,0,0,0
51,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
41,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
21,0,0,0,0,0,0
0,0,0,0,0,0,0
23,0,0,0,0,0,0
27,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
35,0,0,0,0,0,0
24,25,0,0,0,0,0
0,0,0,0,0,0,0
28,0,0,0,0,0,0
0,0,0,0,0,0,0
20,0,0,0,0,0,0
0,37,0,0,0,0,0
0,22,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
36,38,0,0,0,0,0
0,20,0,0,0,0,0
0,0,0,0,0,0,0
22,22,0,0,0,0,0
31,31,0,0,0,0,0
35,35,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
28,28,0,0,0,0,0
0,0,0,0,0,0,0
26,26,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
31,31,0,0,0,0,0
44,44,0,0,0,0,0
56,56,0,0,0,0,0
105,105,0,0,0,0,0
126,126,0,0,0,0,0
169,169,0,0,0,0,0
228,228,29,0,0,0,0
294,294,0,0,0,0,0
229,229,21,0,0,0,0
248,248,0,0,0,0,0
196,196,40,0,0,0,0
197,197,23,0,0,0,0
155,155,21,0,0,0,0
237,237,0,0,0,0,0
304,304,0,0,0,0,0
349,349,0,0,0,0,0
381,381,0,0,0,0,0
491,491,0,0,0,0,0
579,579,0,0,0,0,0
604,604,0,0,0,0,0
739,739,0,0,0,0,0
801,801,0,0,0,0,0
915,915,0,0,0,0,0
727,727,0,0,0,0,0
811,811,0,0,0,0,0
740,740,0,0,0,0,0
751,751,0,0,0,0,0
773,773,0,0,0,0,0
765,765,0,0,0,0,0
669,669,0,0,0,0,0
660,660,0,0,0,0,0
585,585,0,0,0,0,0
612,612,0,0,0,0,0
512,512,0,0,0,0,0
552,552,0,0,0,0,0
503,503,0,0,0,0,0
537,537,0,0,0,0,0
475,475,0,0,0,0,0
475,475,0,0,0,0,0
499,499,0,0,0,0,0
366,366,0,0,0,0,0
438,438,0,0,0,0,0
388,388,0,0,0,0,0
433,433,0,0,0,0,0
542,542,0,0,0,0,0
571,571,0,0,0,0,0
592,592,0,0,0,0,0
648,648,0,0,0,0,0
649,649,0,0,0,0,0
546,546,0,0,0,0,0
651,651,0,0,0,0,0
556,556,0,0,0,0,0
456,456,0,0,0,0,0
399,399,0,0,0,0,0
402,402,0,0,0,0,0
453,453,0,0,0,0,0
573,573,0,0,0,0,0
629,629,0,0,0,0,0
651,651,0,0,0,0,0
582,582,0,0,0,0,0
634,634,0,0,0,0,0
476,476,0,0,0,0,0
398,398,0,0,0,0,0
392,392,0,0,0,0,0
336,336,0,0,0,0,0
256,256,0,0,0,0,0
272,272,0,0,0,0,0
125,125,0,0,0,0,0
343,343,0,0,0,0,0
369,369,0,0,0,0,0
336,336,0,0,0,0,0
436,436,0,0,0,0,0
285,285,0,0,0,0,0
296,296,0,0,0,0,0
271,271,0,0,0,0,0
122,122,0,0,0,0,0
151,151,0,0,0,0,0
168,168,0,0,0,0,0
40,40,0,0,0,0,0
46,46,0,0,0,0,0
43,43,0,0,0,0,0
33,33,0,0,0,0,0
107,107,0,0,0,0,0
80,80,0,52,0,0,0
72,72,0,45,0,0,0
50,50,0,78,0,0,0
52,52,0,82,0,0,0
32,32,0,55,0,0,0
58,58,0,57,0,0,0
49,49,0,43,0,0,0
68,68,0,49,0,0,0
110,110,0,122,0,0,0
162,162,0,272,0,0,0
115,115,0,367,0,0,0
149,149,0,391,0,0,0
321,321,0,413,0,0,0
370,370,0,437,0,0,0
413,413,0,613,0,0,0
355,355,0,671,0,0,0
376,376,0,795,0,0,0
408,408,0,817,0,0,0
385,385,0,1006,0,0,0
330,330,0,1070,0,0,0
338,338,0,1048,0,0,0
308,308,0,894,0,0,0
276,276,0,1040,0,0,0
219,219,0,1072,0,0,0
231,231,0,1050,0,0,0
188,188,0,1058,0,0,0
123,123,0,1099,0,0,0
70,70,0,1088,0,0,0
39,39,0,1088,0,0,0
1154,1154,0,1154,0,0,0
1051,1051,0,1051,27,0,0
742,742,0,742,0,0,0
704,704,0,704,26,0,0
804,804,0,804,0,0,0
731,731,0,731,0,0,0
517,517,0,517,0,0,0
407,407,0,407,0,0,0
389,389,0,389,0,0,0
295,295,0,295,0,0,0
303,303,0,303,0,0,0
