0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,41,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,450,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,571,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,769,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,604,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,632,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,604,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,518,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,635,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,555,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,466,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,482,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,646,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,582,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,585,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,750,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,898,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,916,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,963,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,1028,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,1051,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,823,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,734,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,599,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,652,125,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,633,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,578,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,482,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,454,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,609,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,717,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,783,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,678,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,594,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,443,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,317,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,301,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,240,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,180,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,192,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,218,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,264,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,294,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,256,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,256,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,329,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,293,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,306,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,304,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,335,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,345,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,419,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,483,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,433,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,398,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,277,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,184,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,156,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,136,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,98,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,133,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,132,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,82,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,51,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,54,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,60,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,27,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,311,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,361,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,414,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,309,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,365,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,373,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,388,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,470,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,496,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,538,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,520,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,473,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,535,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,488,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,456,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,505,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,488,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,558,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
