0,1,2,3
0,25,0,0
0,36,0,0
0,38,0,0
0,22,0,0
0,24,0,0
0,40,0,0
0,30,24,0
0,25,0,0
0,25,0,0
0,0,0,0
0,25,0,0
0,0,0,0
0,0,0,0
0,35,21,0
0,43,23,0
0,39,23,0
0,71,0,0
0,79,20,0
0,93,41,0
0,84,38,0
0,112,33,0
0,68,21,0
0,79,27,0
0,74,31,0
0,59,20,0
0,84,0,0
0,64,0,0
0,69,22,0
0,108,25,0
0,70,31,0
0,66,26,0
0,55,40,0
0,46,47,0
0,80,34,0
0,64,40,0
0,25,35,0
0,68,20,0
0,23,32,0
0,85,0,0
0,79,24,0
0,55,22,0
0,47,23,0
0,65,0,0
0,43,41,0
0,49,0,0
0,89,0,0
0,63,0,0
0,64,23,0
0,75,0,0
0,56,25,0
0,58,21,0
0,59,32,0
0,52,31,0
0,47,42,0
0,78,47,0
0,62,33,0
0,68,42,0
0,24,31,0
0,44,50,0
0,38,20,0
0,35,27,0
0,45,22,0
0,32,25,0
0,50,22,0
0,31,32,0
0,35,0,0
0,33,22,0
21,28,0,0
26,26,30,0
39,39,22,0
26,26,32,0
27,27,35,0
33,33,0,35
47,47,40,0
38,38,42,0
56,56,33,0
38,38,35,30
20,20,58,35
42,42,57,0
40,40,44,0
23,23,25,0
0,0,60,42
0,0,28,65
0,0,28,50
0,0,21,32
0,0,46,33
0,0,41,23
0,0,37,51
24,24,34,0
0,0,21,0
0,0,46,21
0,0,35,0
24,24,23,42
0,0,64,27
0,0,37,34
0,0,66,27
0,0,39,38
0,0,30,35
0,0,54,44
0,0,23,0
0,0,38,36
0,0,20,0
0,0,21,0
0,0,22,33
0,0,21,0
40,40,32,0
34,34,31,0
34,34,24,27
0,0,21,0
23,23,23,0
31,31,31,0
0,0,32,0
24,24,37,0
0,0,40,0
0,0,42,0
0,0,24,0
0,0,0,0
0,0,0,0
0,0,20,0
0,0,29,0
0,0,25,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
26,26,26,0
0,0,0,0
26,26,26,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
24,24,24,0
23,23,23,0
0,0,0,0
0,0,0,0
0,0,0,0
26,26,26,0
0,0,0,0
0,0,0,0
0,0,0,0
23,23,23,0
22,22,22,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
27,27,27,0
29,29,29,0
39,39,39,0
57,57,57,0
38,38,38,0
50,50,50,0
71,71,71,0
61,61,61,0
30,30,30,0
51,51,51,0
36,36,36,0
36,36,36,0
52,52,52,0
28,28,28,0
29,29,29,0
32,32,32,0
40,40,40,0
22,22,22,0
23,23,23,0
24,24,24,0
34,34,34,0
0,0,0,0
43,43,43,0
26,26,26,0
39,39,39,0
51,51,51,0
40,40,40,0
78,78,78,0
65,65,65,0
67,67,67,0
78,78,78,0
72,72,72,0
67,67,67,0
70,70,70,0
63,63,63,0
56,56,56,0
98,98,98,0
88,88,88,0
59,59,59,0
57,57,57,0
57,57,57,0
66,66,66,0
45,45,45,0
44,44,44,0
53,53,53,0
63,63,63,0
64,64,64,0
63,63,63,0
46,46,46,0
82,82,82,0
31,31,31,0
41,41,41,0
48,48,48,0
49,49,49,0
27,27,27,0
28,28,28,0
21,21,21,0
0,0,0,0
0,0,0,0
0,0,0,0
26,26,26,0
39,39,39,0
0,0,0,0
23,23,23,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
