0,1,2,3
117,0,0,0
147,0,0,0
225,0,0,0
177,0,0,0
236,0,0,0
236,0,0,0
262,0,0,0
260,0,0,0
269,0,0,0
211,0,0,0
211,0,0,0
128,0,0,0
111,0,0,0
75,0,0,0
36,0,0,0
29,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
32,0,0,0
49,0,0,0
79,0,0,0
125,0,0,0
181,0,0,0
229,0,0,0
222,0,0,0
207,0,0,0
269,0,0,0
322,0,0,0
401,0,0,0
397,0,0,0
336,0,0,0
371,0,0,0
278,0,0,0
178,0,0,0
137,0,0,0
111,0,0,0
122,0,0,0
104,0,0,0
62,0,0,0
39,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
31,0,0,0
68,0,0,0
79,0,0,0
183,0,0,0
317,0,0,0
417,0,0,0
505,0,0,0
530,0,0,0
528,0,0,0
499,0,0,0
388,0,0,0
387,0,0,0
323,0,0,0
440,0,0,0
582,0,0,0
729,0,0,0
744,0,0,0
848,24,0,0
743,21,0,0
636,397,0,0
524,541,0,0
420,652,0,0
406,741,0,0
311,652,0,0
226,682,0,0
166,724,0,0
115,750,0,0
78,1036,0,0
78,1241,0,0
31,1251,0,0
47,1362,0,0
23,1310,0,0
1402,1402,0,0
1146,1146,0,0
1064,1064,0,0
1455,1455,0,0
801,801,0,0
927,927,0,0
1028,1028,0,0
1049,1049,0,0
1025,1025,0,0
1043,1043,0,0
1712,1712,0,0
1591,1591,0,0
1592,1592,0,0
1534,1534,0,0
1554,1554,0,0
1412,1412,0,0
1351,1351,0,0
1333,1333,0,0
745,745,0,0
1256,1256,0,0
1296,1296,0,0
1229,1229,0,0
1206,1206,0,0
1397,1397,0,0
1133,1133,21,0
1674,1674,0,0
1970,1970,32,0
2112,2112,20,0
1939,1939,33,0
1835,1835,30,0
1926,1926,31,0
1983,1983,21,0
1750,1750,27,0
1626,1626,0,0
1763,1763,37,0
1676,1676,30,0
1609,1609,32,0
1546,1546,34,0
1341,1341,30,0
1321,1321,23,0
1232,1232,34,0
970,970,20,0
843,843,22,0
813,813,0,0
1145,1145,0,0
507,507,35,0
375,375,27,0
401,401,32,0
317,317,22,0
318,318,32,0
642,642,0,0
747,747,0,0
306,306,21,0
259,259,0,0
246,246,0,0
281,281,0,0
278,278,0,0
303,303,0,0
280,280,0,0
145,145,0,0
93,93,0,0
92,92,0,0
82,82,0,0
70,70,0,0
56,56,0,0
61,61,0,0
50,50,0,0
40,40,0,0
87,87,0,0
78,78,0,0
47,47,0,0
63,63,0,0
36,36,0,0
35,35,0,0
27,27,0,0
20,20,0,0
22,22,0,25
0,0,0,0
0,0,0,23
0,0,0,0
0,0,0,0
27,27,0,28
36,36,0,0
29,29,0,0
22,22,0,0
28,28,0,0
21,21,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
22,22,0,0
0,0,0,0
20,20,0,21
0,0,0,28
0,0,0,26
0,0,0,26
0,0,0,0
0,0,0,21
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,23
0,0,0,21
0,0,23,22
0,0,56,37
