0,1,2,3,4,5,6
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
26,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
30,0,0,0,0,0,0
36,0,0,0,0,0,0
44,0,0,0,0,0,0
51,0,0,0,0,0,0
112,0,0,0,0,0,0
60,0,0,0,0,0,0
95,0,0,0,0,0,0
80,0,0,0,0,0,0
112,0,0,0,0,0,0
99,0,0,0,0,0,0
122,0,0,0,0,0,0
79,0,0,0,0,0,0
68,0,0,0,0,0,0
74,0,0,0,0,0,0
62,0,0,0,0,0,0
42,0,0,0,0,0,0
94,0,0,0,0,0,0
60,0,0,0,0,0,0
89,0,0,0,0,0,0
68,0,0,0,0,0,0
62,0,0,0,0,0,0
59,0,0,0,0,0,0
98,0,0,0,0,0,0
82,20,0,0,0,0,0
110,23,0,0,0,0,0
45,21,0,0,0,0,0
99,0,0,0,0,0,0
99,0,0,0,0,0,0
69,35,0,0,0,0,0
97,62,0,0,0,0,0
141,30,0,0,0,0,0
89,87,0,0,0,0,0
78,78,0,0,0,0,0
50,137,0,0,0,0,0
60,120,0,0,0,0,0
24,160,0,0,0,0,0
35,123,0,0,0,0,0
39,102,0,0,0,0,0
20,189,0,0,0,0,0
41,102,0,0,0,0,0
39,295,0,0,0,0,0
45,324,0,0,0,0,0
0,403,0,0,0,0,0
0,364,0,0,0,0,0
0,421,0,0,0,0,0
0,306,0,0,0,0,0
0,313,0,0,0,0,0
0,416,0,0,0,0,0
200,200,0,0,0,0,0
380,380,21,0,0,0,0
194,194,0,0,0,0,0
304,304,21,0,0,0,0
259,259,130,0,0,0,0
264,264,102,0,0,0,0
351,351,87,0,0,0,0
452,452,75,0,0,0,0
468,468,77,0,0,0,0
542,542,99,0,0,0,0
607,607,93,0,0,0,0
692,692,73,0,0,0,0
727,727,63,0,0,0,0
981,981,91,0,0,0,0
1030,1030,95,0,0,0,0
1160,1160,64,0,0,0,0
1179,1179,38,0,0,0,0
1012,1012,88,0,0,0,0
963,963,71,0,0,0,0
965,965,78,0,0,0,0
862,862,21,0,0,0,0
785,785,22,0,0,0,0
690,690,0,0,0,0,0
674,674,35,0,0,0,0
626,626,24,0,0,0,0
672,672,23,0,0,0,0
671,671,671,0,0,0,0
599,599,599,0,0,0,0
613,613,613,0,0,0,0
673,673,673,25,0,0,0
756,756,756,0,0,0,0
817,817,817,0,0,0,0
687,687,687,0,0,0,0
628,628,628,21,0,0,0
645,645,645,0,0,0,0
609,609,609,27,0,0,0
609,609,609,22,0,0,0
554,554,554,0,0,0,0
453,453,453,0,0,0,0
467,467,467,21,0,0,0
438,438,438,0,0,0,0
333,333,333,27,0,0,0
316,316,316,316,0,0,0
360,360,360,360,0,0,0
386,386,386,386,0,0,0
358,358,358,358,0,0,0
377,377,377,377,0,0,0
353,353,353,353,0,0,0
396,396,396,396,0,0,0
351,351,351,351,0,0,0
334,334,334,334,0,0,0
273,273,273,273,0,0,0
283,283,283,283,0,0,0
295,295,295,295,0,0,0
276,276,276,276,0,0,0
231,231,231,231,0,0,0
188,188,188,188,0,0,0
224,224,224,224,0,0,0
195,195,195,195,0,0,0
148,148,148,148,0,0,0
203,203,203,203,0,0,0
144,144,144,144,0,0,0
171,171,171,171,0,0,0
193,193,193,193,0,0,0
168,168,168,168,0,0,0
114,114,114,114,0,0,0
110,110,110,110,0,0,0
104,104,104,104,0,0,0
200,200,200,200,0,0,0
117,117,117,117,0,0,0
141,141,141,141,0,0,0
59,59,59,59,0,0,0
142,142,142,142,0,0,0
126,126,126,126,0,0,0
63,63,63,63,0,0,0
137,137,137,137,0,0,0
52,52,52,52,0,0,0
54,54,54,54,0,0,0
64,64,64,64,0,0,0
49,49,49,49,0,0,0
37,37,37,37,0,0,0
34,34,34,34,0,0,0
41,41,41,41,0,0,0
39,39,39,39,0,0,0
26,26,26,26,0,0,0
22,22,22,22,0,0,0
27,27,27,27,0,0,0
40,40,40,40,0,0,0
38,38,38,38,0,0,0
35,35,35,35,0,0,0
27,27,27,27,0,0,0
33,33,33,33,0,0,0
29,29,29,29,0,0,0
28,28,28,28,0,0,0
44,44,44,44,0,0,0
29,29,29,29,0,0,0
44,44,44,44,0,0,0
53,53,53,53,0,0,0
30,30,30,30,0,0,0
28,28,28,28,0,0,0
57,57,57,57,20,0,0
0,0,0,0,0,0,0
82,82,82,82,0,0,0
0,0,0,0,0,0,0
41,41,41,41,0,0,0
28,28,28,28,0,0,0
36,36,36,36,0,0,0
48,48,48,48,0,0,0
20,20,20,20,0,0,0
65,65,65,65,33,0,0
0,0,0,0,0,0,0
31,31,31,31,0,0,0
22,22,22,22,0,0,0
29,29,29,29,0,0,0
56,56,56,56,0,0,0
49,49,49,49,0,26,0
35,35,35,35,0,0,0
22,22,22,22,22,0,0
57,57,57,57,57,0,0
32,32,32,32,32,0,0
0,0,0,0,0,0,0
31,31,31,31,31,0,0
32,32,32,32,32,0,0
26,26,26,26,26,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
21,21,21,21,21,0,0
22,22,22,22,22,21,0
0,0,0,0,0,43,0
29,29,29,29,29,36,0
0,0,0,0,0,69,0
27,27,27,27,27,51,0
0,0,0,0,0,94,0
41,41,41,41,41,92,0
21,21,21,21,21,99,0
0,0,0,0,0,64,0
0,0,0,0,0,76,0
0,0,0,0,0,76,0
0,0,0,0,0,67,0
20,20,20,20,20,87,0
0,0,0,0,0,86,0
0,0,0,0,0,85,0
0,0,0,0,0,53,0
0,0,0,0,0,46,0
0,0,0,0,0,37,0
25,25,25,25,25,25,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
23,23,23,23,23,23,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
28,28,28,28,28,28,24
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
21,21,21,21,21,21,21
41,41,41,41,41,41,41
31,31,31,31,31,31,31
37,37,37,37,37,37,37
33,33,33,33,33,33,33
57,57,57,57,57,57,57
109,109,109,109,109,109,109
151,151,151,151,151,151,151
141,141,141,141,141,141,141
185,185,185,185,185,185,185
105,105,105,105,105,105,105
110,110,110,110,110,110,110
71,71,71,71,71,71,71
126,126,126,126,126,126,126
136,136,136,136,136,136,136
154,154,154,154,154,154,154
138,138,138,138,138,138,138
