0,1,2,3,4,5,6,7,8,9,10
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0,0,0
209,0,0,0,0,0,0,0,0,0,0
168,27,25,0,0,0,0,0,0,0,0
160,0,21,0,0,0,0,0,0,0,0
167,22,0,0,0,0,0,0,0,0,0
156,37,0,0,0,0,0,0,0,0,0
114,81,0,0,0,0,0,0,0,0,0
185,105,0,0,0,0,0,0,0,0,0
228,97,0,0,0,0,0,0,0,0,0
248,79,0,0,0,0,0,0,0,0,0
288,49,0,0,0,0,0,0,0,0,0
309,29,0,0,0,0,0,0,0,0,0
381,21,39,0,0,0,0,0,0,0,0
386,37,55,0,0,0,0,0,0,0,0
406,0,49,0,0,0,0,0,0,0,0
441,0,39,0,0,0,0,0,0,0,0
455,0,57,0,0,0,0,0,0,0,0
438,0,25,0,0,0,0,0,0,0,0
537,0,31,0,0,0,0,0,0,0,0
533,0,45,0,0,0,0,0,0,0,0
472,0,80,0,0,0,0,0,0,0,0
373,0,86,0,0,0,0,0,0,0,0
381,21,92,0,0,0,0,0,0,0,0
317,0,109,0,0,0,0,0,0,0,0
305,24,128,0,0,0,0,0,0,0,0
134,21,207,0,0,0,0,0,0,0,0
265,54,174,0,0,0,0,0,0,0,0
85,31,177,0,0,0,0,0,0,0,0
217,66,145,0,0,0,0,0,0,0,0
258,55,148,0,0,0,0,0,0,0,0
292,67,148,0,0,0,0,0,0,0,0
229,87,81,0,0,0,0,0,0,0,0
302,77,79,0,0,0,0,0,0,0,0
283,90,76,0,0,0,0,0,0,0,0
146,77,82,0,0,0,0,0,0,0,0
152,85,76,0,0,0,0,0,0,0,0
203,142,86,0,0,0,0,0,0,0,0
84,129,131,0,0,0,0,0,0,0,0
98,169,90,0,0,0,0,0,0,0,0
94,237,127,0,0,0,0,0,0,0,0
90,254,125,0,0,0,0,0,0,0,0
73,265,190,0,0,0,0,0,0,0,0
53,198,256,0,0,0,0,0,0,0,0
31,197,322,0,0,0,0,0,0,0,0
60,160,389,0,0,0,0,0,0,0,0
50,150,392,0,0,0,0,0,0,0,0
58,191,321,0,0,0,0,0,0,0,0
38,177,334,0,0,0,0,0,0,0,0
52,229,307,0,0,0,0,0,0,0,0
48,208,320,0,0,0,0,0,0,0,0
27,206,281,0,0,0,0,0,0,0,0
45,249,196,0,0,0,0,0,0,0,0
47,269,202,0,0,0,0,0,0,0,0
56,253,183,0,0,0,0,0,0,0,0
75,240,240,0,0,0,0,0,0,0,0
86,262,171,0,0,0,0,0,0,0,0
79,257,258,0,0,0,0,0,0,0,0
86,298,246,0,0,0,0,0,0,0,0
57,242,198,0,0,0,0,0,0,0,0
61,475,209,0,0,0,0,0,0,0,0
54,294,198,21,0,0,0,0,0,0,0
72,289,147,243,0,0,0,0,0,0,0
87,233,153,260,0,0,0,0,0,0,0
71,148,149,257,0,0,0,0,0,0,0
99,138,156,262,307,0,0,0,0,0,0
87,93,132,251,315,0,0,0,0,0,0
113,126,135,205,322,0,0,0,0,0,0
148,157,173,231,354,0,0,0,0,0,0
180,644,193,216,326,0,0,0,0,0,0
140,441,261,237,286,0,0,0,0,0,0
138,381,253,189,287,0,0,0,0,0,0
97,675,277,163,319,0,0,0,0,0,0
85,628,259,212,336,0,0,0,0,0,0
96,567,317,227,346,0,0,0,0,0,0
127,563,342,228,296,0,0,0,0,0,0
107,666,338,215,296,0,0,0,0,0,0
113,723,355,164,246,24,0,0,0,0,0
121,798,347,196,227,0,0,0,0,0,0
86,992,282,136,248,0,0,0,0,0,0
71,1060,245,175,258,0,0,0,0,0,0
69,1249,230,212,179,0,0,0,0,0,0
66,1423,200,179,250,0,0,0,0,0,0
49,1317,230,187,195,0,0,0,0,0,0
64,1297,146,220,165,0,0,0,0,0,0
103,1287,179,232,179,0,0,0,0,0,0
114,1640,150,221,157,0,0,0,0,0,0
115,1531,121,184,136,0,0,0,0,0,0
122,1575,128,110,132,0,0,0,0,0,0
98,1601,152,143,131,0,0,0,0,0,0
110,1481,115,200,149,0,0,0,0,0,0
139,1490,89,184,152,0,0,0,0,0,0
129,1472,78,150,99,0,0,0,0,0,0
141,1463,104,189,95,0,0,0,0,0,0
159,1501,101,213,85,0,0,0,0,0,0
192,1484,92,254,85,0,0,0,0,0,0
161,1430,109,184,85,0,0,0,0,0,0
130,1645,119,192,93,0,0,0,0,0,0
204,1772,94,200,79,0,0,0,0,0,0
185,2013,99,211,58,0,0,0,0,0,0
157,2054,76,162,52,0,0,0,0,0,0
126,2240,57,196,63,0,0,0,0,0,0
189,2347,80,172,52,0,0,0,0,0,0
245,2317,80,148,66,0,0,0,0,0,0
264,2250,66,154,33,0,0,0,0,0,0
297,2133,77,144,28,0,0,0,0,0,0
266,2114,62,147,37,0,0,0,0,0,0
238,2014,117,127,55,0,0,0,0,0,0
263,2239,134,96,62,0,0,0,0,0,0
275,2106,75,120,80,0,0,0,0,0,0
230,2048,86,105,89,0,0,0,0,0,0
216,2025,86,90,152,0,0,0,0,0,0
207,1914,70,116,133,0,0,0,0,0,0
226,2007,90,68,149,0,0,0,0,0,0
178,1944,108,71,118,0,0,0,0,0,0
144,1946,84,113,179,0,0,0,0,0,0
146,2081,56,127,158,0,0,0,0,0,0
97,2126,47,134,159,0,0,0,0,0,0
120,2303,41,141,154,0,0,0,0,0,0
98,2199,30,158,199,0,0,0,0,0,0
64,2241,26,159,180,0,0,0,0,0,0
71,2229,0,145,152,0,0,0,0,0,0
72,2252,0,107,144,0,0,0,0,0,0
51,2165,0,100,145,0,0,0,0,0,0
47,1875,0,121,149,0,0,0,0,0,0
41,2028,0,112,154,0,0,0,0,0,0
50,1951,0,175,162,0,0,0,0,0,0
218,1847,0,218,203,0,0,0,0,0,0
136,1937,0,136,158,0,0,0,0,0,0
170,1893,0,170,154,0,0,0,0,0,0
138,1966,0,138,134,0,0,0,0,0,0
123,1772,0,123,181,0,0,0,0,0,0
167,1793,0,167,187,0,0,0,0,0,0
180,1691,0,180,170,0,0,0,0,0,0
144,1558,0,144,177,0,0,0,0,0,0
163,1596,0,163,163,0,0,0,0,0,0
186,1320,0,186,212,0,0,0,0,0,0
185,1475,0,185,148,0,0,0,0,0,0
220,1291,0,220,178,0,0,0,0,0,0
241,1289,0,241,117,0,0,0,0,0,0
142,1459,0,142,108,0,0,0,0,0,0
148,1537,0,148,63,0,0,0,0,0,0
160,1620,0,160,68,0,0,0,0,0,0
157,1535,0,157,49,0,0,0,0,0,0
108,1442,0,108,33,0,0,0,0,0,0
92,1526,0,92,20,0,0,0,0,0,0
94,1415,0,94,42,0,0,0,0,0,0
106,1443,0,106,28,0,0,0,0,0,0
84,1301,0,84,53,0,0,0,0,0,0
81,1177,0,81,63,0,0,0,0,0,0
86,1243,0,86,71,0,0,0,0,0,0
76,1195,0,76,68,0,0,0,0,0,0
75,1314,0,75,91,0,0,0,0,0,0
103,1199,0,103,74,0,0,0,0,0,0
77,1225,0,77,71,0,0,0,0,0,0
77,1313,0,77,58,0,0,0,0,0,0
102,833,0,102,82,0,0,0,0,0,0
124,609,0,124,99,0,0,0,0,0,0
141,979,0,141,74,0,0,0,0,0,0
145,1006,0,145,106,0,0,0,0,0,0
112,1062,0,112,89,0,0,0,0,0,0
78,953,0,78,92,0,0,0,0,0,0
90,772,0,90,110,0,0,0,0,0,0
92,845,0,92,78,0,0,0,0,0,0
59,1016,0,59,90,0,0,0,0,0,0
89,1144,0,89,70,0,0,0,0,0,0
90,1204,0,90,83,0,0,0,0,0,0
101,1420,0,101,52,0,0,0,0,0,0
115,1359,0,115,34,0,0,0,0,0,0
93,1261,0,93,73,0,0,0,0,0,0
74,1189,0,74,68,0,0,0,0,0,0
85,1224,0,85,46,0,0,0,0,0,0
85,1120,0,85,99,0,0,0,0,0,0
94,974,0,94,72,0,0,0,0,0,0
102,850,0,102,100,0,34,0,0,0,0
74,965,0,74,105,0,25,0,0,0,0
71,1038,0,71,108,0,28,0,0,0,0
34,889,0,34,83,0,24,0,0,0,0
40,873,0,40,71,0,24,0,0,0,0
21,945,0,21,58,0,24,0,0,0,0
29,1063,0,29,42,0,37,0,0,0,0
20,612,0,20,74,0,24,0,0,0,0
