0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
211,211,0,149,211,50,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,215,0,140,215,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,188,0,106,188,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,218,0,146,218,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,162,0,152,162,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,230,0,173,230,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,192,0,227,192,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,187,0,164,187,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,138,0,156,138,212,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,146,0,148,146,213,146,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,187,0,124,187,168,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,131,0,153,131,153,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,230,0,201,230,161,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,131,0,160,131,178,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,138,0,155,138,172,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,129,0,177,129,186,129,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,97,0,176,97,208,97,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,126,0,165,126,187,126,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,136,0,152,136,112,136,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,114,0,174,114,96,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,151,0,134,151,145,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,85,0,151,85,79,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,135,0,175,135,103,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,73,0,141,73,145,73,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,51,0,181,51,160,51,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,108,135,175,108,135,108,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,110,116,150,110,116,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,81,137,114,81,137,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,83,147,118,83,147,83,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,72,170,94,72,170,72,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,89,130,59,89,130,89,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,115,139,0,115,139,115,0,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0
99,99,144,0,99,144,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,92,209,0,92,209,92,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,67,140,0,67,140,67,0,21,50,27,0,0,0,0,0,0,0,0,0,0,0,0
72,72,163,59,72,163,72,0,27,59,26,0,0,0,0,0,0,0,0,0,0,0,0
84,84,125,64,84,125,84,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0
109,109,96,38,109,96,109,0,21,38,53,0,0,0,0,0,0,0,0,0,0,0,0
63,63,91,22,63,91,63,46,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0
88,88,73,0,88,73,88,36,21,0,20,0,0,0,0,0,0,0,0,0,0,0,0
129,129,198,0,129,198,129,62,24,0,28,0,0,0,0,0,0,0,0,0,0,0,0
97,97,198,0,97,198,97,104,22,0,28,0,0,0,0,0,0,0,0,0,0,0,0
111,111,181,0,111,181,111,143,41,0,29,0,0,0,0,0,0,0,0,0,0,0,0
121,121,153,0,121,153,121,209,31,0,22,0,0,0,0,0,0,0,0,0,0,0,0
40,40,131,0,40,131,40,217,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,104,0,46,104,46,166,45,0,0,34,0,0,0,0,0,0,0,0,0,0,0
56,56,118,0,56,118,56,196,36,0,0,33,0,0,0,0,0,0,0,0,0,0,0
20,20,139,0,20,139,20,197,65,0,24,31,0,0,0,0,0,0,0,0,0,0,0
29,29,98,0,29,98,29,198,87,0,43,55,0,0,0,0,0,0,0,0,0,0,0
39,39,84,0,39,84,39,168,38,0,0,84,0,0,0,0,0,0,0,0,0,0,0
85,85,66,0,85,66,85,168,47,0,30,118,0,0,0,0,0,0,0,0,0,0,0
25,25,42,0,25,42,25,186,50,0,20,138,0,0,0,0,0,0,0,0,0,0,0
102,102,50,0,102,50,102,188,56,0,27,117,0,0,0,0,0,0,0,0,0,0,0
137,137,35,0,137,35,137,283,24,0,35,78,0,0,0,0,0,0,0,0,0,0,0
58,58,51,0,58,51,58,306,31,0,30,82,0,0,0,0,0,0,0,0,0,0,0
82,82,51,0,82,51,82,310,70,0,23,120,0,0,0,0,0,0,0,0,0,0,0
133,133,39,0,133,39,133,235,66,0,32,178,23,0,0,0,0,0,0,0,0,0,0
163,163,27,0,163,27,163,196,49,0,20,179,31,0,0,0,0,0,0,0,0,0,0
136,136,30,0,136,30,136,132,69,0,49,260,25,0,0,0,0,0,0,0,0,0,0
130,130,25,0,130,25,130,121,75,0,33,261,27,0,0,0,0,0,0,0,0,0,0
106,106,24,0,106,24,106,101,70,0,22,241,44,0,0,0,0,0,0,0,0,0,0
174,174,0,0,174,0,174,77,41,0,20,306,58,0,0,0,0,0,0,0,0,0,0
132,132,0,0,132,0,132,95,79,0,0,241,60,27,0,0,0,0,0,0,0,0,0
73,73,22,20,73,22,73,79,85,20,0,260,79,30,0,0,0,0,0,0,0,0,0
62,62,23,0,62,23,62,90,115,0,0,324,91,42,0,0,0,0,0,0,0,0,0
104,104,105,0,104,105,104,101,105,0,0,296,93,31,0,0,0,0,0,0,0,0,0
49,49,172,0,49,172,49,100,172,0,22,297,104,25,0,0,0,0,0,0,0,0,0
55,55,150,0,55,150,55,130,150,0,0,445,68,28,21,0,0,0,0,0,0,0,0
58,58,97,0,58,97,58,139,97,0,0,398,66,20,20,0,0,0,0,0,0,0,0
98,98,92,0,98,92,98,74,92,0,0,308,43,0,43,0,0,0,0,0,0,0,0
56,56,38,0,56,38,56,73,38,0,0,311,49,24,33,0,0,0,0,0,0,0,0
21,21,73,0,21,73,21,65,73,0,0,303,65,22,40,24,0,0,0,0,0,0,0
22,22,37,0,22,37,22,63,37,0,0,190,52,20,29,27,0,0,0,0,0,0,0
67,67,32,0,67,32,67,68,32,0,0,160,62,0,21,0,0,0,0,0,0,0,0
91,91,31,0,91,31,91,66,31,0,0,215,42,0,39,0,25,0,0,0,0,0,0
33,33,36,0,33,36,33,73,36,0,0,188,39,0,37,0,61,0,0,0,0,0,0
31,31,55,0,31,55,31,101,55,0,0,228,27,0,22,26,79,0,0,0,0,0,0
55,55,40,0,55,40,55,106,40,0,0,199,29,28,38,29,156,0,0,0,0,0,0
34,34,64,0,34,64,34,107,64,0,0,174,34,0,30,0,143,0,0,0,0,0,0
33,33,22,0,33,22,33,102,22,0,0,182,0,0,19,0,88,0,0,0,0,0,0
69,69,21,0,69,21,69,111,21,0,0,214,26,0,58,31,151,0,0,0,0,0,0
90,90,37,0,90,37,90,160,37,0,0,134,42,0,35,25,83,0,0,0,0,0,0
88,88,20,34,88,20,88,168,20,34,0,135,60,0,74,21,233,0,0,0,0,0,0
113,113,49,57,113,49,113,182,49,57,0,138,59,0,95,40,200,0,0,0,0,0,0
114,114,29,35,114,29,114,191,29,35,0,106,94,0,51,37,225,0,0,0,0,0,0
108,108,52,21,108,52,108,145,52,21,23,131,87,0,68,50,113,0,0,0,0,0,0
109,109,96,25,109,96,109,147,96,25,23,110,98,0,67,43,218,0,0,0,0,0,0
74,74,95,20,74,95,74,124,95,20,0,86,132,0,89,77,188,0,0,0,0,0,0
101,101,195,0,101,195,101,83,195,0,0,113,161,0,69,90,193,0,0,0,0,0,0
100,100,164,22,100,164,100,103,164,22,0,88,115,0,33,67,159,0,0,0,0,0,0
97,97,118,0,97,118,97,197,118,0,0,80,158,0,81,77,125,0,0,0,0,0,0
96,96,126,23,96,126,96,284,126,23,0,98,193,24,95,45,269,0,0,0,0,0,0
125,125,207,0,125,207,125,301,207,0,0,64,199,0,97,0,302,0,0,0,0,0,0
135,135,90,35,135,90,135,313,90,35,0,53,250,0,100,0,293,0,0,0,0,0,0
84,84,100,31,84,100,84,270,100,31,0,81,252,0,139,38,418,0,0,0,0,0,0
115,115,75,32,115,75,115,303,75,32,0,68,323,27,128,42,596,0,0,0,0,0,0
147,147,182,0,147,182,147,282,182,0,0,56,309,30,105,32,586,0,0,0,0,0,0
112,112,178,0,112,178,112,260,178,0,0,73,371,35,105,29,517,0,0,0,0,0,0
117,117,201,23,117,201,117,218,201,23,0,45,346,41,87,33,524,0,0,0,0,0,0
99,99,235,0,99,235,99,139,235,0,0,47,323,58,78,0,479,0,0,0,0,0,0
129,129,206,24,129,206,129,177,206,24,25,46,337,73,72,0,522,0,0,0,0,0,0
119,119,194,30,119,194,119,185,194,30,31,57,216,107,70,32,425,0,0,0,0,0,0
143,143,228,25,143,228,143,284,228,25,29,45,191,76,63,34,483,0,0,0,0,0,0
143,143,222,54,143,222,143,257,222,54,34,33,176,66,72,20,450,0,0,0,0,0,0
123,123,185,45,123,185,123,234,185,45,24,21,267,66,72,28,486,0,0,0,0,0,0
137,137,560,48,137,560,137,212,560,48,25,21,273,55,76,45,560,0,0,0,0,0,0
157,157,377,42,157,377,157,203,377,42,45,157,271,66,45,29,377,0,0,0,0,0,0
157,157,333,25,157,333,157,141,333,25,21,157,270,66,51,27,333,0,0,0,0,0,0
161,161,414,0,161,414,161,142,414,0,23,161,247,57,49,0,414,0,0,0,0,0,0
158,158,534,0,158,534,158,127,534,0,22,158,221,61,41,29,534,0,0,0,0,0,0
143,143,608,0,143,608,143,102,608,0,29,143,197,71,63,31,608,0,0,0,0,0,0
124,124,636,25,124,636,124,71,636,25,0,124,216,59,27,34,636,0,0,0,0,0,0
105,105,570,0,105,570,105,75,570,0,0,105,224,62,0,35,570,27,0,0,0,0,0
144,144,487,0,144,487,144,47,487,0,0,144,188,46,0,62,487,0,0,0,0,0,0
158,158,432,22,158,432,158,36,432,22,0,158,183,50,0,75,432,0,0,0,0,0,0
174,174,302,0,174,302,174,24,302,0,0,174,211,44,0,105,302,0,0,0,0,0,0
208,208,237,0,208,237,208,0,237,0,0,208,146,44,0,156,237,0,0,0,0,0,0
228,228,174,0,228,174,228,0,174,0,0,228,131,46,0,185,174,0,0,0,0,0,0
240,240,138,0,240,138,240,0,138,0,0,240,82,37,0,295,138,0,0,0,0,0,0
234,234,87,0,234,87,234,33,87,0,21,234,46,27,33,289,87,0,0,0,0,0,0
208,208,59,23,208,59,208,61,59,23,0,208,28,42,61,276,59,0,0,0,0,0,0
200,200,66,0,200,66,200,33,66,0,0,200,22,32,33,243,66,0,0,0,0,0,0
236,236,55,0,236,55,236,36,55,0,0,236,25,32,36,265,55,0,0,0,0,0,0
237,237,36,20,237,36,237,55,36,20,0,237,58,31,55,291,36,0,0,0,0,0,0
212,212,68,0,212,68,212,60,68,0,0,212,52,32,60,223,68,0,0,0,0,0,0
227,227,51,0,227,51,227,88,51,0,0,227,35,46,88,239,51,0,0,0,0,0,0
257,257,28,0,257,28,257,89,28,0,0,257,46,72,89,236,28,0,0,0,0,0,0
221,221,37,0,221,37,221,82,37,0,0,221,48,111,82,204,37,0,0,0,0,0,0
223,223,29,0,223,29,223,49,29,0,0,223,24,211,49,272,29,0,0,0,0,0,0
214,214,28,31,214,28,214,30,28,31,0,214,26,258,30,273,28,0,0,0,0,0,0
205,205,84,32,205,84,205,26,84,32,0,205,0,318,26,298,84,0,0,0,0,0,0
155,155,78,32,155,78,155,0,78,32,0,155,25,373,0,366,78,0,27,28,0,0,0
144,144,93,20,144,93,144,0,93,20,0,144,42,352,0,358,93,0,34,34,0,0,0
125,125,54,24,125,54,125,0,54,24,0,125,29,293,0,393,54,0,24,24,0,0,0
123,123,111,24,123,111,123,0,111,24,0,123,31,311,0,342,111,0,46,46,0,0,0
136,136,80,32,136,80,136,0,80,32,0,136,0,288,0,307,80,0,43,43,0,0,0
117,117,83,29,117,83,117,0,83,29,0,117,23,313,0,296,83,0,43,43,0,0,0
107,107,56,28,107,56,107,0,56,28,0,107,0,263,0,304,56,0,58,58,0,0,0
100,100,65,54,100,65,100,0,65,54,0,100,0,253,0,231,65,0,48,48,0,0,0
88,88,56,65,88,56,88,0,56,65,0,88,0,226,0,229,56,0,23,23,0,0,0
92,92,69,82,92,69,92,0,69,82,0,92,0,267,0,207,69,0,21,21,0,0,0
101,101,67,119,101,67,101,0,67,119,0,101,0,209,0,236,67,0,22,22,0,0,0
100,100,58,125,100,58,100,0,58,125,0,100,0,206,0,205,58,0,20,20,0,0,0
42,42,75,129,42,75,42,0,75,129,0,42,0,197,0,249,75,0,0,0,0,0,0
41,41,82,170,41,82,41,0,82,170,0,41,0,142,0,237,82,0,22,22,0,0,0
35,35,66,188,35,66,35,28,66,188,0,35,0,141,28,235,66,0,66,66,0,0,0
46,46,113,214,46,113,46,0,113,214,0,46,0,136,0,260,113,0,113,113,21,0,0
42,42,134,210,42,134,42,0,134,210,0,42,0,178,0,215,134,0,134,134,0,0,0
132,132,113,263,132,113,132,0,113,263,0,132,0,132,0,253,113,0,113,113,0,0,0
152,152,137,214,152,137,152,0,137,214,0,152,0,152,0,237,137,0,137,137,27,0,0
121,121,114,197,121,114,121,0,114,197,0,121,0,121,0,242,114,0,114,114,114,0,0
147,147,167,173,147,167,147,0,167,173,0,147,0,147,0,295,167,0,167,167,167,0,0
161,161,139,216,161,139,161,0,139,216,0,161,0,161,0,269,139,0,139,139,139,0,0
134,134,138,207,134,138,134,0,138,207,0,134,0,134,0,216,138,0,138,138,138,0,0
115,115,73,194,115,73,115,0,73,194,0,115,0,115,0,226,73,0,73,73,73,0,0
76,76,79,190,76,79,76,0,79,190,0,76,0,76,0,372,79,0,79,79,79,0,0
39,39,75,199,39,75,39,23,75,199,0,39,0,39,23,329,75,0,75,75,75,0,0
60,60,80,175,60,80,60,54,80,175,0,60,80,60,54,266,80,0,80,80,80,0,0
42,42,69,178,42,69,42,92,69,178,0,42,369,42,92,369,69,0,69,69,69,34,0
219,219,41,173,219,41,219,123,41,173,0,219,405,219,123,405,41,0,41,41,41,24,0
243,243,38,158,243,38,243,113,38,158,0,243,408,243,113,408,38,0,38,38,38,38,0
249,249,31,177,249,31,249,169,31,177,0,249,351,249,169,351,31,0,31,31,31,31,0
215,215,32,159,215,32,215,173,32,159,0,215,365,215,173,365,32,0,32,32,32,32,49
223,223,50,162,223,50,223,198,50,162,0,223,293,223,198,293,50,0,50,50,50,50,32
288,288,37,192,288,37,288,209,37,192,0,288,302,288,209,302,37,0,37,37,37,37,25
286,286,21,135,286,21,286,136,21,135,0,286,242,286,136,242,21,0,21,21,21,21,32
267,267,0,182,267,0,267,169,0,182,0,267,263,267,169,263,0,0,0,0,0,0,31
246,246,23,200,246,23,246,143,23,200,0,246,235,246,143,235,23,0,23,23,23,23,45
251,251,0,168,251,0,251,119,0,168,0,251,289,251,119,289,0,0,0,0,0,0,55
212,212,28,148,212,28,212,161,28,148,0,212,272,212,161,272,28,0,28,28,28,28,54
180,180,0,118,180,0,180,128,0,118,0,180,366,180,128,366,0,0,0,0,0,0,78
177,177,0,121,177,0,177,87,0,121,0,177,363,177,87,363,0,0,0,0,0,0,93
179,179,25,87,179,25,179,98,25,87,0,179,335,179,98,335,25,0,25,25,25,25,55
141,141,31,109,141,31,141,100,31,109,0,141,340,141,100,340,31,0,31,31,31,31,67
115,115,0,56,115,0,115,74,0,56,0,115,522,115,74,522,0,0,0,0,0,0,71
106,106,0,31,106,0,106,61,0,31,0,106,523,106,61,523,0,0,0,0,0,0,96
89,89,0,39,89,0,89,45,0,39,0,89,649,89,45,649,0,0,0,0,0,0,34
162,162,0,34,162,0,162,68,0,34,0,162,681,162,68,681,0,0,0,0,0,0,32
126,126,0,0,126,0,126,58,0,0,0,126,746,126,58,746,0,0,0,0,0,0,58
160,160,0,28,160,0,160,34,0,28,0,160,712,160,34,712,0,0,0,0,0,0,78
115,115,0,42,115,0,115,23,0,42,0,115,679,115,23,679,0,0,0,0,0,0,77
114,114,0,0,114,0,114,0,0,0,0,114,723,114,0,723,0,0,0,0,0,0,45
73,73,0,26,73,0,73,0,0,26,0,73,801,73,0,801,0,0,0,0,0,0,42
39,39,0,0,39,0,39,0,0,0,0,39,789,39,0,789,0,0,0,0,0,0,54
60,60,0,0,60,0,60,0,0,0,0,60,865,60,0,865,0,0,0,0,0,0,60
48,48,0,24,48,0,48,0,0,24,0,48,879,48,0,879,0,0,0,0,0,0,77
35,35,0,35,35,0,35,0,0,35,0,35,885,35,0,885,0,0,0,0,0,0,77
0,0,0,54,0,0,0,0,0,54,0,0,945,0,0,945,0,0,0,0,0,0,53
0,0,0,40,0,0,0,0,0,40,0,0,1025,0,0,1025,0,0,0,0,0,0,29
0,0,0,30,0,0,0,0,0,30,0,0,1067,0,0,1067,0,0,0,0,0,0,37
0,0,0,30,0,0,0,0,0,30,0,0,1043,0,0,1043,0,0,0,0,0,0,72
0,0,0,22,0,0,0,0,0,22,0,0,751,0,0,751,0,0,0,0,0,0,41
23,23,0,32,23,0,23,0,0,32,0,23,795,23,0,795,0,0,0,0,0,0,43
21,21,0,0,21,0,21,0,0,0,0,21,752,21,0,752,0,0,0,0,0,0,66
0,0,0,26,0,0,0,0,0,26,0,0,704,0,0,704,0,0,0,0,0,0,65
0,0,0,20,0,0,0,0,0,20,0,0,463,0,0,463,0,0,0,0,0,0,118
0,0,0,0,0,0,0,0,0,0,0,0,691,0,0,691,0,0,0,0,0,0,132
0,0,0,0,0,0,0,0,0,0,0,0,554,0,0,554,0,0,0,0,0,0,150
0,0,0,0,0,0,0,0,0,0,0,0,764,0,0,764,0,0,0,0,0,0,111
0,0,0,23,0,0,0,0,0,23,0,0,449,0,0,449,0,0,0,0,0,0,104
0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,601,0,0,0,0,0,0,81
0,0,0,27,0,0,0,0,0,27,0,0,462,0,0,462,0,0,0,0,0,0,60
0,0,0,0,0,0,0,0,0,0,0,0,636,0,0,636,0,0,0,0,0,0,73
0,0,0,22,0,0,0,0,0,22,0,0,590,0,0,590,0,0,0,0,0,0,43
0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,450,0,0,0,0,0,0,42
0,0,0,0,0,0,0,0,0,0,0,0,430,0,0,430,0,0,0,0,0,0,46
0,0,0,27,0,0,0,0,0,27,0,0,504,0,0,504,0,0,0,0,0,0,38
0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,410,0,0,0,0,0,0,39
0,0,0,23,0,0,0,0,0,23,0,0,434,0,0,434,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,457,0,0,0,0,0,0,0
0,0,0,39,0,0,0,0,0,39,0,0,349,0,0,349,0,0,0,0,0,0,0
0,0,0,27,0,0,0,0,0,27,0,0,403,0,0,403,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,525,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,457,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,476,0,0,476,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,505,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,505,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,515,0,0,515,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,451,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,418,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,371,0,0,371,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,408,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,377,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,375,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,370,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,423,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,333,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,350,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,276,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,271,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,293,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,286,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,360,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,365,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,344,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,332,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,279,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,281,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,252,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,290,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,223,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,227,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,270,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,299,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,239,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,209,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,210,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,172,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,139,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,121,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,105,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,165,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,153,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,96,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,71,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,82,0,0,0,0,0,0,0
