0,1,2,3,4,5,6,7
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
30,24,0,0,0,0,0,0
25,54,0,0,0,0,0,0
0,70,0,0,0,0,0,0
0,48,0,0,0,0,0,0
37,74,20,0,0,0,0,0
54,63,27,0,0,0,0,0
24,40,0,0,0,0,0,0
26,62,0,0,0,0,0,0
36,81,0,0,0,0,0,0
46,61,0,0,0,0,0,0
69,80,20,0,0,0,0,0
83,76,25,0,0,0,0,0
98,72,22,0,0,0,0,0
91,73,26,0,0,0,0,0
80,62,35,0,0,0,0,0
48,53,48,0,0,0,0,0
63,53,32,0,0,0,0,0
59,32,20,0,0,0,0,0
79,34,26,0,0,0,0,0
127,63,22,0,0,0,0,0
155,72,29,0,0,0,0,0
123,91,44,0,0,0,0,0
132,103,55,0,0,0,0,0
169,92,83,0,0,0,0,0
161,96,100,0,0,0,0,0
129,69,78,0,0,0,0,0
104,85,68,0,0,0,0,0
77,69,80,0,0,0,0,0
76,43,82,0,0,0,0,0
54,28,74,0,0,0,0,0
94,24,80,0,0,0,0,0
95,340,80,0,0,0,0,0
77,463,59,0,0,0,0,0
99,369,106,0,0,0,0,0
118,359,108,0,0,0,0,0
133,430,122,28,0,0,0,0
118,368,118,36,0,0,0,0
103,316,79,20,0,0,0,0
62,344,63,85,0,0,0,0
72,326,72,60,0,0,0,0
72,274,72,83,0,0,0,0
73,328,63,108,0,0,0,0
71,368,52,92,0,0,0,0
69,368,51,85,0,0,0,0
48,491,55,119,0,0,0,0
54,383,64,105,0,0,0,0
25,380,54,124,0,0,0,0
35,360,28,112,0,0,0,0
34,425,29,127,0,0,0,0
39,471,29,111,0,0,0,0
20,445,39,142,0,0,0,0
32,366,48,190,0,0,0,0
222,222,58,251,0,0,0,0
300,300,61,229,0,0,0,0
249,249,59,274,0,0,0,0
285,285,67,249,0,0,0,0
271,271,56,227,0,0,0,0
178,178,62,288,0,0,0,0
185,185,70,328,0,0,0,0
219,219,59,265,0,0,0,0
179,179,46,295,0,0,0,0
131,131,54,426,0,0,0,0
246,246,43,365,0,0,0,0
186,186,72,451,0,0,0,0
65,65,91,419,0,0,0,0
73,73,155,423,0,0,0,0
58,58,189,405,0,0,0,0
66,66,157,370,0,0,0,0
40,40,147,238,0,0,0,0
174,174,117,191,0,0,0,0
188,188,116,132,0,0,0,0
246,246,106,146,0,0,0,0
198,198,109,148,0,0,0,0
139,139,122,100,0,0,0,0
123,123,122,55,0,0,0,0
174,174,163,64,0,0,0,0
211,211,146,41,0,0,0,0
183,183,137,38,0,0,0,0
162,162,112,30,0,0,0,0
211,211,103,22,28,0,0,0
257,257,118,43,0,0,0,0
274,274,113,47,29,0,0,0
251,251,107,63,42,0,0,0
260,260,98,46,38,0,0,0
267,267,114,68,50,0,0,0
342,342,108,342,45,0,0,0
264,264,146,264,76,0,0,0
358,358,118,358,79,0,0,0
368,368,89,368,147,0,0,0
456,456,87,456,115,0,0,0
460,460,43,460,168,0,0,0
333,333,56,333,307,0,0,0
441,441,50,441,215,0,0,0
518,518,43,518,206,0,0,0
516,516,35,516,208,0,0,0
606,606,47,606,237,0,0,0
584,584,22,584,207,0,0,0
553,553,0,553,295,0,0,0
536,536,29,536,222,0,0,0
407,407,38,407,187,0,0,0
498,498,20,498,498,0,0,0
237,237,37,237,237,0,0,0
256,256,0,256,256,0,0,0
267,267,37,267,267,0,0,0
180,180,23,180,180,0,0,0
186,186,40,186,186,0,0,0
169,169,43,169,169,0,0,0
205,205,53,205,205,0,0,0
65,65,54,65,65,68,0,0
130,130,66,130,130,69,0,0
143,143,59,143,143,73,0,0
352,352,70,352,352,113,0,0
341,341,65,341,341,375,0,0
345,345,39,345,345,261,0,0
339,339,47,339,339,230,0,0
229,229,31,229,229,199,0,0
238,238,0,238,238,182,0,0
219,219,26,219,219,96,0,0
187,187,42,187,187,54,0,0
169,169,52,169,169,62,0,0
251,251,59,251,251,251,0,0
169,169,60,169,169,169,0,0
138,138,38,138,138,138,65,0
91,91,45,91,91,91,90,0
59,59,47,59,59,59,79,0
47,47,47,47,47,47,88,0
136,136,45,136,136,136,90,0
109,109,46,109,109,109,109,0
129,129,78,129,129,129,114,0
87,87,52,87,87,87,100,0
73,73,32,73,73,73,125,0
83,83,37,83,83,83,147,0
58,58,0,58,58,58,147,0
101,101,29,101,101,101,161,0
78,78,0,78,78,78,167,0
46,46,30,46,46,46,160,0
34,34,25,34,34,34,145,0
30,30,20,30,30,30,131,0
69,69,0,69,69,69,114,0
67,67,0,67,67,67,117,0
39,39,0,39,39,39,159,0
98,98,0,98,98,98,110,0
97,97,0,97,97,97,177,0
91,91,0,91,91,91,164,0
97,97,0,97,97,97,145,0
144,144,0,144,144,144,118,0
170,170,0,170,170,170,107,0
188,188,0,188,188,188,104,0
197,197,0,197,197,197,110,0
220,220,0,220,220,220,124,0
183,183,0,183,183,183,43,0
175,175,0,175,175,175,87,0
147,147,0,147,147,147,38,0
137,137,0,137,137,137,72,0
120,120,0,120,120,120,73,0
135,135,0,135,135,135,62,0
116,116,0,116,116,116,61,0
91,91,0,91,91,91,181,0
76,76,0,76,76,76,269,0
85,85,0,85,85,85,330,0
122,122,0,122,122,122,329,0
137,137,0,137,137,137,284,0
102,102,0,102,102,102,162,0
102,102,0,102,102,102,181,0
94,94,0,94,94,94,153,0
80,80,0,80,80,80,187,0
60,60,0,60,60,60,288,0
58,58,0,58,58,58,238,0
59,59,0,59,59,59,390,0
54,54,0,54,54,54,360,0
30,30,0,30,30,30,315,0
36,36,0,36,36,36,328,0
57,57,0,57,57,57,282,0
53,53,0,53,53,53,270,0
42,42,0,42,42,42,290,0
0,0,0,0,0,0,199,0
24,24,0,24,24,24,188,0
21,21,0,21,21,21,214,0
23,23,0,23,23,23,224,0
31,31,0,31,31,31,290,0
48,48,0,48,48,48,320,0
34,34,0,34,34,34,347,0
