0,1,2
0,0,0
0,0,0
0,0,0
0,0,0
26,0,0
22,0,0
41,0,0
45,0,0
22,0,0
27,0,0
32,0,0
23,0,0
24,0,0
0,0,0
0,0,0
21,0,0
0,0,0
0,0,0
0,0,0
0,0,0
23,0,0
0,0,0
0,0,0
0,0,0
70,0,0
0,0,0
23,0,0
20,0,0
0,0,0
26,0,0
20,0,0
0,0,0
0,0,0
26,0,0
0,0,0
31,0,0
31,0,0
0,0,0
31,0,0
22,0,0
68,0,0
67,0,0
61,0,0
84,0,0
108,0,0
73,0,0
62,0,0
79,0,0
21,0,0
70,0,0
96,0,0
50,0,0
116,0,0
73,0,0
39,0,0
0,0,0
41,0,0
34,0,0
89,0,0
47,0,0
63,0,0
60,0,0
42,0,0
35,0,0
61,0,0
63,0,0
23,0,0
64,0,0
30,0,0
66,0,0
0,0,0
35,0,0
41,0,0
31,0,0
0,0,0
54,0,0
76,0,0
55,0,0
53,0,0
0,0,0
29,0,0
66,0,0
22,0,0
0,0,0
26,0,0
48,0,0
35,0,0
59,0,0
113,0,0
107,0,0
67,0,0
55,0,0
60,0,0
76,0,0
68,0,0
47,0,0
67,0,0
51,0,0
37,0,0
49,0,0
38,0,0
37,0,0
41,0,0
28,0,0
36,0,0
59,0,0
53,0,0
40,0,0
71,0,0
60,0,0
46,0,0
51,0,0
33,0,0
34,0,0
45,0,0
70,0,0
39,0,0
61,0,0
47,0,0
51,0,0
75,0,0
90,0,0
91,0,0
79,0,0
136,0,0
110,0,0
115,0,0
63,0,0
35,0,0
64,0,0
0,0,0
60,0,0
55,48,0
46,169,0
37,151,0
0,83,0
60,116,0
80,149,0
45,210,0
81,294,0
81,274,0
73,284,0
71,275,0
58,256,0
24,339,0
42,358,0
28,306,0
29,348,0
0,324,0
0,341,0
0,342,0
0,345,0
0,282,0
0,293,0
0,271,0
0,257,0
0,231,0
0,229,0
0,199,20
0,171,0
25,199,0
0,236,0
0,205,0
0,278,21
0,244,0
0,156,0
0,103,0
0,128,0
0,122,0
0,124,0
0,124,0
0,112,0
0,100,0
0,85,0
23,80,0
0,93,0
0,56,0
0,55,0
0,58,0
0,53,0
0,54,0
0,48,0
0,29,0
0,29,0
