0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1288,136,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,145,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,116,25,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,90,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,43,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,60,23,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,0,33,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,50,45,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,29,46,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,21,38,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,0,40,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,38,26,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,25,34,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,33,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,29,24,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,25,22,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,44,24,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,42,25,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,65,20,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,71,33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,72,41,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,73,41,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,94,35,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,115,47,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,109,23,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,67,27,1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,80,0,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,73,0,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,71,0,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,75,0,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,74,0,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,126,0,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,129,31,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,161,17,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,199,1036,1036,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,155,1160,1160,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,161,1109,1109,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,163,1083,1083,33,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,155,1134,1134,0,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,149,1054,1054,26,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,115,901,901,38,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,108,834,834,82,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,132,908,908,73,908,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,83,922,922,95,922,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,72,985,985,100,985,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,64,983,983,116,983,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,33,1111,1111,77,1111,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,34,892,892,61,892,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,0,989,989,65,989,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,0,1168,1168,23,1168,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,0,1174,1174,40,1174,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,0,1224,1224,42,1224,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,0,1215,1215,84,1215,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,0,1312,1312,58,1312,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,22,1203,1203,50,1203,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,0,1093,1093,57,1093,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,0,1083,1083,46,1083,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,21,1086,1086,107,1086,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,0,850,850,115,850,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,54,873,873,85,873,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,59,667,667,131,667,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,73,658,658,145,658,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,50,613,613,221,613,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,51,652,652,141,652,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,34,621,621,147,621,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,46,620,620,85,620,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,49,628,628,99,628,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,57,698,698,104,698,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,110,614,614,164,614,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,97,629,629,137,629,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,115,615,615,131,615,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,134,787,787,97,787,39,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,162,805,805,141,805,55,179,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,113,827,827,152,827,55,219,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,141,729,729,128,729,75,252,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,152,739,739,85,739,77,255,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,165,643,643,69,643,86,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,153,711,711,84,711,75,412,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,158,1185,1185,39,1185,41,1185,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,132,1335,1335,39,1335,47,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,123,1290,1290,33,1290,72,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,146,1096,1096,26,1096,64,1096,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,141,1240,1240,35,1240,100,1240,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,149,1130,1130,20,1130,65,1130,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,149,989,989,25,989,71,989,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,141,916,916,0,916,80,916,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,160,895,895,0,895,45,895,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,180,812,812,0,812,75,812,812,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,170,801,801,21,801,75,801,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,151,724,724,0,724,65,724,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,134,863,863,20,863,50,863,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,138,853,853,0,853,37,853,853,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,184,1080,1080,0,1080,58,1080,1080,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,159,808,808,0,808,78,808,808,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,212,1123,1123,0,1123,45,1123,1123,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,234,1060,1060,20,1060,44,1060,1060,53,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,228,554,554,0,554,56,554,554,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,236,50,50,36,50,50,50,50,27,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,177,644,644,37,644,644,644,644,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,226,1534,1534,58,1534,1534,1534,1534,57,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,233,1465,1465,83,1465,1465,1465,1465,39,0,26,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,165,1508,1508,128,1508,1508,1508,1508,42,0,54,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,248,690,690,128,690,690,690,690,33,0,48,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,256,53,53,224,53,53,53,53,53,0,62,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,334,41,41,146,41,41,41,41,41,0,25,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,332,35,35,141,35,35,35,35,35,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,285,0,0,155,0,0,0,0,0,0,53,53,1343,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,316,24,24,165,24,24,24,24,24,0,45,45,1301,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,341,0,0,135,0,0,0,0,0,0,60,60,1275,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,365,0,0,136,0,0,0,0,0,20,53,53,1156,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,392,0,0,107,0,0,0,0,0,107,30,30,1257,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,447,21,21,96,21,21,21,21,21,96,47,47,1155,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,474,0,0,90,0,0,0,0,0,90,38,38,1290,1290,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,505,0,0,150,0,0,0,0,0,150,31,31,1142,1142,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,546,0,0,101,0,0,0,0,0,101,28,28,1113,1113,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,549,0,0,128,0,0,0,0,0,128,24,24,1258,1258,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,596,30,30,100,30,30,30,30,30,100,20,20,1345,1345,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,479,0,0,88,0,0,0,0,0,88,28,28,1222,1222,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,549,25,25,80,25,25,25,25,25,80,36,36,90,90,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,535,25,25,135,25,25,25,25,25,135,22,22,455,455,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,541,35,35,76,35,35,35,35,35,76,30,30,455,455,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,529,33,33,46,33,33,33,33,33,46,64,64,1261,1261,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,516,74,74,33,74,74,74,74,74,33,53,53,703,703,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,606,25,25,56,25,25,25,25,25,56,59,59,1094,1094,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,524,75,75,94,75,75,75,75,75,94,53,53,1132,1132,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,497,64,64,106,64,64,64,64,64,106,38,38,1221,1221,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,437,72,72,98,72,72,72,72,72,98,33,33,1188,1188,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,391,72,72,111,72,72,72,72,72,111,24,24,1321,1321,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,426,76,76,84,76,76,76,76,76,84,216,216,1138,1138,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,437,75,75,69,75,75,75,75,75,69,178,178,1573,1573,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,466,77,77,80,77,77,77,77,77,80,135,135,1359,1359,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,382,86,86,62,86,86,86,86,86,62,155,155,1289,1289,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,344,114,114,56,114,114,114,114,114,56,124,124,1206,1206,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,365,99,99,45,99,99,99,99,99,45,153,153,1209,1209,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,274,75,75,22,75,75,75,75,75,22,127,127,1093,1093,111,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,321,74,74,39,74,74,74,74,74,39,127,127,988,988,132,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,210,58,58,29,58,58,58,58,58,29,124,124,991,991,159,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,342,70,70,0,70,70,70,70,70,0,159,159,1007,1007,185,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,168,57,57,0,57,57,57,57,57,0,166,166,976,976,238,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,218,59,59,0,59,59,59,59,59,0,214,214,542,542,249,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,297,38,38,0,38,38,38,38,38,0,231,231,920,920,315,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,195,61,61,0,61,61,61,61,61,0,287,287,503,503,274,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,320,35,35,20,35,35,35,35,35,20,342,342,786,786,241,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,244,25,25,20,25,25,25,25,25,20,408,408,592,592,212,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,213,43,43,186,43,43,43,43,43,186,440,440,602,602,186,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,278,30,30,238,30,30,30,30,30,238,460,460,598,598,238,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,298,21,21,216,21,21,21,21,21,216,552,552,624,624,216,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,279,35,35,249,35,35,35,35,35,249,656,656,671,671,249,22,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,335,0,0,250,0,0,0,0,0,250,700,700,642,642,250,34,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,271,0,0,315,0,0,0,0,0,315,742,742,541,541,315,22,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,300,0,0,294,0,0,0,0,0,294,644,644,585,585,294,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,297,0,0,305,0,0,0,0,0,305,661,661,413,413,305,32,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,227,0,0,252,0,0,0,0,0,252,686,686,368,368,252,27,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,234,0,0,268,0,0,0,0,0,268,693,693,445,445,268,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,278,0,0,267,0,0,0,0,0,267,723,723,656,656,267,656,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,298,0,0,199,0,0,0,0,0,199,746,746,377,377,199,377,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,283,0,0,166,0,0,0,0,0,166,794,794,743,743,166,743,743,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,295,0,0,172,0,0,0,0,0,172,713,713,470,470,172,470,470,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,296,0,0,157,0,0,0,0,0,157,720,720,503,503,157,503,503,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,319,0,0,135,0,0,0,0,0,135,669,669,478,478,135,478,478,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,262,0,0,145,0,0,0,0,0,145,575,575,355,355,145,355,355,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
