0,1,2,3,4,5,6,7,8,9,10,11
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,27,0,0,0,0,0,0,0,0,0,0
0,42,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,20,0,0,0,0,0,0,0,0,0
0,0,24,0,0,0,0,0,0,0,0,0
0,0,30,0,0,0,0,0,0,0,0,0
0,0,23,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,25,0,0,0,0,0,0,0,0,0
0,0,40,0,0,0,0,0,0,0,0,0
0,0,41,0,0,0,0,0,0,0,0,0
0,0,30,0,0,0,0,0,0,0,0,0
0,0,27,0,0,0,0,0,0,0,0,0
0,0,38,0,0,0,0,0,0,0,0,0
0,0,45,0,0,0,0,0,0,0,0,0
0,0,51,0,0,0,0,0,0,0,0,0
0,0,114,0,0,0,0,0,0,0,0,0
0,0,118,0,0,0,0,0,0,0,0,0
0,0,135,0,0,0,0,0,0,0,0,0
0,0,182,0,0,0,0,0,0,0,0,0
0,0,172,0,0,0,0,0,0,0,0,0
0,0,190,0,0,0,0,0,0,0,0,0
0,0,230,0,0,0,0,0,0,0,0,0
0,0,208,0,0,0,0,0,0,0,0,0
0,0,189,0,0,0,0,0,0,0,0,0
0,0,213,0,0,0,0,0,0,0,0,0
0,0,226,0,0,0,0,0,0,0,0,0
0,0,208,0,0,0,0,0,0,0,0,0
0,0,173,0,0,0,0,0,0,0,0,0
0,0,151,0,0,0,0,0,0,0,0,0
0,0,147,0,0,0,0,0,0,0,0,0
0,0,121,0,0,0,0,0,0,0,0,0
0,0,122,0,0,0,0,0,0,0,0,0
0,0,130,0,0,0,0,0,0,0,0,0
0,0,100,0,0,0,0,0,0,0,0,0
0,0,120,0,0,0,0,0,0,0,0,0
0,0,83,0,0,0,0,0,0,0,0,0
0,0,62,0,0,0,0,0,0,0,0,0
0,0,78,0,0,0,0,0,0,0,0,0
0,0,47,0,0,0,0,0,0,0,0,0
0,0,39,0,0,0,0,0,0,0,0,0
0,0,50,0,0,0,0,0,0,0,0,0
0,0,30,0,0,0,0,0,0,0,0,0
0,0,58,23,0,0,0,0,0,0,0,0
0,0,48,34,0,0,0,0,0,0,0,0
0,0,48,29,0,0,0,0,0,0,0,0
0,0,63,33,0,0,0,0,0,0,0,0
0,0,24,30,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,0,0
0,0,0,45,0,0,0,0,0,0,0,0
0,0,0,30,0,0,0,0,0,0,0,0
0,0,36,28,0,0,0,0,0,0,0,0
0,0,24,35,0,0,0,0,0,0,0,0
0,0,27,0,0,0,0,0,0,0,0,0
0,0,28,27,0,0,0,0,0,0,0,0
0,0,36,0,0,0,0,0,0,0,0,0
0,0,42,0,0,0,0,0,0,0,0,0
0,0,50,0,0,0,0,0,0,0,0,0
0,0,50,0,0,0,0,0,0,0,0,0
0,0,111,0,0,0,0,0,0,0,0,0
0,0,64,0,0,0,0,0,0,0,0,0
0,0,63,0,0,0,0,0,0,0,0,0
0,0,55,0,0,0,0,0,0,0,0,0
0,0,56,0,0,0,0,0,0,0,0,0
0,0,35,0,0,0,0,0,0,0,0,0
0,0,32,0,0,0,0,0,0,0,0,0
0,0,26,0,0,0,0,0,0,0,0,0
0,0,25,0,0,0,0,0,0,0,0,0
0,0,55,0,0,0,0,0,0,0,0,0
0,0,21,0,0,0,0,0,0,0,0,0
0,0,25,0,0,0,0,0,0,0,0,0
0,0,29,0,0,0,0,0,0,0,0,0
0,0,31,0,0,0,0,0,0,0,0,0
0,0,25,0,0,0,0,0,0,0,0,0
0,0,32,0,0,0,0,0,0,0,0,0
0,0,22,0,0,0,0,0,0,0,0,0
0,0,39,0,0,0,0,0,0,0,0,0
0,0,48,0,0,0,0,0,0,0,0,0
0,0,75,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,20,0,0,0,0,0,0,0,0,0
0,0,31,0,0,0,0,0,0,0,0,0
0,0,35,0,0,0,0,0,0,0,0,0
0,0,32,0,0,0,0,0,0,0,0,0
0,0,21,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,29,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,22,0,0,0,0,0,0,0,0,0
0,0,43,0,0,0,0,0,0,0,0,0
0,0,53,0,0,0,0,0,0,0,0,0
0,0,32,0,0,0,0,0,0,0,0,0
0,0,30,0,0,0,0,0,0,0,0,0
0,0,26,0,0,0,0,0,0,0,0,0
0,0,27,0,0,0,0,0,0,0,0,0
0,0,37,0,0,0,0,0,0,0,0,0
0,0,62,0,0,0,0,0,0,0,0,0
0,0,22,0,0,0,0,0,0,0,0,0
0,0,76,0,0,0,0,0,0,0,0,0
0,0,30,0,0,0,0,0,0,0,0,0
0,0,87,0,0,0,0,0,0,0,0,0
0,0,66,0,0,0,0,0,0,0,0,0
0,0,80,0,0,0,0,0,0,0,0,0
0,0,48,0,0,0,0,0,0,0,0,0
0,0,59,0,0,0,0,0,0,0,0,0
0,0,60,0,0,0,0,0,0,0,0,0
0,0,44,0,0,0,0,0,0,0,0,0
0,0,41,0,0,0,0,0,0,0,0,0
0,0,56,0,0,0,0,0,0,0,0,0
0,0,43,0,0,0,0,0,0,0,0,0
0,0,64,0,0,0,0,0,0,0,0,0
0,0,56,0,0,0,0,0,0,0,0,0
0,0,22,0,0,0,0,0,0,0,0,0
0,0,101,0,0,0,0,0,0,0,0,0
0,0,141,0,0,0,0,0,0,0,0,0
0,0,149,0,0,0,0,0,0,0,0,0
0,0,268,0,0,0,0,0,0,0,0,0
0,0,288,0,0,0,0,0,0,0,0,0
0,0,290,0,0,0,0,0,0,0,0,0
0,0,257,0,0,0,0,0,0,0,0,0
0,0,265,0,0,0,0,0,0,0,0,0
0,0,361,0,0,0,0,0,0,0,0,0
0,0,356,0,0,0,0,0,0,0,0,0
0,0,339,0,0,0,0,0,0,0,0,0
0,0,376,0,0,0,0,0,0,0,0,0
0,0,447,0,0,0,0,0,0,0,0,0
0,0,429,0,0,0,0,0,0,0,0,0
0,0,317,0,0,0,0,0,0,0,0,0
0,0,304,0,0,0,0,0,0,0,0,0
0,0,285,0,0,0,0,0,0,0,0,0
0,0,320,0,0,0,0,0,0,0,0,0
0,0,343,0,0,0,0,0,0,0,0,0
0,0,436,0,0,0,0,0,0,0,0,0
0,0,396,0,0,0,0,0,0,0,0,0
0,0,364,0,0,0,0,0,0,0,0,0
0,0,315,0,0,0,0,0,0,0,0,0
0,0,274,0,0,0,0,0,0,0,0,0
0,0,306,0,0,0,0,0,0,0,0,0
0,0,295,0,0,0,0,0,0,0,0,0
0,0,238,0,0,0,0,0,0,0,0,0
0,0,332,0,0,0,0,0,0,0,0,0
0,0,280,0,0,0,0,0,0,0,0,0
0,0,285,0,0,0,0,0,0,0,0,0
0,0,346,0,0,0,0,0,0,0,0,0
0,0,350,0,0,0,0,0,0,0,0,0
0,0,265,0,0,0,0,0,0,0,0,0
0,0,319,0,0,0,0,0,0,0,0,0
0,0,340,0,0,0,0,0,0,0,0,0
0,0,328,0,0,0,0,0,0,0,0,0
0,0,331,0,0,0,0,0,0,0,0,0
0,0,300,0,0,0,0,0,0,0,0,0
0,0,280,0,0,0,0,0,0,0,0,0
0,0,357,0,0,0,0,0,0,0,0,0
0,0,499,0,0,0,0,0,0,0,0,0
0,0,488,0,0,0,0,0,0,0,0,0
0,0,509,0,0,0,0,0,0,0,0,0
0,0,552,0,0,0,0,0,0,0,0,0
0,0,645,0,0,0,0,0,0,0,0,0
0,0,474,0,0,0,0,0,0,0,0,0
0,0,418,0,0,0,0,0,0,0,0,0
0,0,372,0,0,0,0,0,0,0,0,0
0,0,298,0,0,0,0,0,0,0,0,0
